# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_10> 
0 0 
0.00125 -2.14588e-05 
0.0025 -2.99294e-05 
0.00375 -2.95312e-05 
0.005 -2.40299e-05 
0.00625 -1.68559e-05 
0.0075 -1.11224e-05 
0.00875 -9.64216e-06 
0.01 -1.49444e-05 
0.01125 -2.92905e-05 
0.0125 -5.46891e-05 
0.01375 -9.29114e-05 
0.015 -0.000145505 
0.01625 -0.000213806 
0.0175 -0.000298956 
0.01875 -0.000401911 
0.02 -0.000523453 
0.02125 -0.000664206 
0.0225 -0.000824641 
0.02375 -0.00100509 
0.025 -0.00120576 
0.02625 -0.00142674 
0.0275 -0.001668 
0.02875 -0.0019294 
0.03 -0.00221074 
0.03125 -0.00251171 
0.0325 -0.00283192 
0.03375 -0.00317092 
0.035 -0.0035282 
0.03625 -0.00390318 
0.0375 -0.00429525 
0.03875 -0.00470373 
0.04 -0.00512792 
0.04125 -0.00556709 
0.0425 -0.00602046 
0.04375 -0.00648725 
0.045 -0.00696664 
0.04625 -0.00745781 
0.0475 -0.00795994 
0.04875 -0.00847216 
0.05 -0.00899364 
0.05125 -0.00952353 
0.0525 -0.010061 
0.05375 -0.0106052 
0.055 -0.0111552 
0.05625 -0.0117104 
0.0575 -0.0122698 
0.05875 -0.0128327 
0.06 -0.0133982 
0.06125 -0.0139657 
0.0625 -0.0145344 
0.06375 -0.0151035 
0.065 -0.0156725 
0.06625 -0.0162405 
0.0675 -0.0168069 
0.06875 -0.0173712 
0.07 -0.0179327 
0.07125 -0.0184909 
0.0725 -0.0190451 
0.07375 -0.019595 
0.075 -0.0201399 
0.07625 -0.0206795 
0.0775 -0.0212132 
0.07875 -0.0217407 
0.08 -0.0222617 
0.08125 -0.0227757 
0.0825 -0.0232824 
0.08375 -0.0237816 
0.085 -0.0242729 
0.08625 -0.0247561 
0.0875 -0.025231 
0.08875 -0.0256975 
0.09 -0.0261552 
0.09125 -0.0266042 
0.0925 -0.0270443 
0.09375 -0.0274753 
0.095 -0.0278972 
0.09625 -0.02831 
0.0975 -0.0287137 
0.09875 -0.0291081 
0.1 -0.0294934 
0.10125 -0.0298695 
0.1025 -0.0302365 
0.10375 -0.0305946 
0.105 -0.0309436 
0.10625 -0.0312838 
0.1075 -0.0316153 
0.10875 -0.0319382 
0.11 -0.0322525 
0.11125 -0.0325586 
0.1125 -0.0328565 
0.11375 -0.0331464 
0.115 -0.0334284 
0.11625 -0.0337029 
0.1175 -0.0339699 
0.11875 -0.0342297 
0.12 -0.0344826 
0.12125 -0.0347286 
0.1225 -0.034968 
0.12375 -0.0352012 
0.125 -0.0354282 
0.12625 -0.0356494 
0.1275 -0.0358649 
0.12875 -0.036075 
0.13 -0.03628 
0.13125 -0.03648 
0.1325 -0.0366753 
0.13375 -0.0368662 
0.135 -0.0370529 
0.13625 -0.0372356 
0.1375 -0.0374145 
0.13875 -0.0375899 
0.14 -0.037762 
0.14125 -0.0379309 
0.1425 -0.038097 
0.14375 -0.0382605 
0.145 -0.0384214 
0.14625 -0.03858 
0.1475 -0.0387366 
0.14875 -0.0388912 
0.15 -0.0390442 
0.15125 -0.0391955 
0.1525 -0.0393454 
0.15375 -0.0394941 
0.155 -0.0396417 
0.15625 -0.0397882 
0.1575 -0.039934 
0.15875 -0.040079 
0.16 -0.0402234 
0.16125 -0.0403673 
0.1625 -0.0405107 
0.16375 -0.0406539 
0.165 -0.0407967 
0.16625 -0.0409394 
0.1675 -0.041082 
0.16875 -0.0412245 
0.17 -0.0413669 
0.17125 -0.0415094 
0.1725 -0.0416518 
0.17375 -0.0417943 
0.175 -0.0419369 
0.17625 -0.0420795 
0.1775 -0.0422221 
0.17875 -0.0423647 
0.18 -0.0425074 
0.18125 -0.04265 
0.1825 -0.0427926 
0.18375 -0.0429351 
0.185 -0.0430773 
0.18625 -0.0432194 
0.1875 -0.0433612 
0.18875 -0.0435026 
0.19 -0.0436436 
0.19125 -0.0437841 
0.1925 -0.043924 
0.19375 -0.0440632 
0.195 -0.0442016 
0.19625 -0.0443392 
0.1975 -0.0444757 
0.19875 -0.0446112 
0.2 -0.0447454 
0.20125 -0.0448783 
0.2025 -0.0450098 
0.20375 -0.0451398 
0.205 -0.045268 
0.20625 -0.0453945 
0.2075 -0.045519 
0.20875 -0.0456415 
0.21 -0.0457619 
0.21125 -0.0458799 
0.2125 -0.0459956 
0.21375 -0.0461086 
0.215 -0.046219 
0.21625 -0.0463267 
0.2175 -0.0464314 
0.21875 -0.0465331 
0.22 -0.0466316 
0.22125 -0.0467268 
0.2225 -0.0468187 
0.22375 -0.0469071 
0.225 -0.0469918 
0.22625 -0.0470729 
0.2275 -0.0471502 
0.22875 -0.0472235 
0.23 -0.0472928 
0.23125 -0.0473581 
0.2325 -0.0474192 
0.23375 -0.047476 
0.235 -0.0475284 
0.23625 -0.0475765 
0.2375 -0.0476201 
0.23875 -0.0476591 
0.24 -0.0476936 
0.24125 -0.0477234 
0.2425 -0.0477485 
0.24375 -0.0477689 
0.245 -0.0477846 
0.24625 -0.0477954 
0.2475 -0.0478014 
0.24875 -0.0478026 
0.25 -0.047799 
0.25125 -0.0477905 
0.2525 -0.0477772 
0.25375 -0.0477591 
0.255 -0.0477362 
0.25625 -0.0477084 
0.2575 -0.0476759 
0.25875 -0.0476387 
0.26 -0.0475967 
0.26125 -0.0475501 
0.2625 -0.0474989 
0.26375 -0.0474431 
0.265 -0.0473829 
0.26625 -0.0473182 
0.2675 -0.0472492 
0.26875 -0.0471759 
0.27 -0.0470984 
0.27125 -0.0470168 
0.2725 -0.0469311 
0.27375 -0.0468415 
0.275 -0.0467481 
0.27625 -0.046651 
0.2775 -0.0465502 
0.27875 -0.046446 
0.28 -0.0463383 
0.28125 -0.0462273 
0.2825 -0.0461131 
0.28375 -0.0459959 
0.285 -0.0458758 
0.28625 -0.0457528 
0.2875 -0.0456271 
0.28875 -0.0454989 
0.29 -0.0453682 
0.29125 -0.0452353 
0.2925 -0.0451001 
0.29375 -0.0449628 
0.295 -0.0448237 
0.29625 -0.0446827 
0.2975 -0.04454 
0.29875 -0.0443957 
0.3 -0.04425 
0.30125 -0.044103 
0.3025 -0.0439547 
0.30375 -0.0438054 
0.305 -0.043655 
0.30625 -0.0435038 
0.3075 -0.0433517 
0.30875 -0.043199 
0.31 -0.0430457 
0.31125 -0.0428918 
0.3125 -0.0427375 
0.31375 -0.0425829 
0.315 -0.042428 
0.31625 -0.0422728 
0.3175 -0.0421175 
0.31875 -0.0419622 
0.32 -0.0418067 
0.32125 -0.0416512 
0.3225 -0.0414958 
0.32375 -0.0413404 
0.325 -0.041185 
0.32625 -0.0410297 
0.3275 -0.0408745 
0.32875 -0.0407194 
0.33 -0.0405642 
0.33125 -0.0404092 
0.3325 -0.040254 
0.33375 -0.0400989 
0.335 -0.0399436 
0.33625 -0.0397882 
0.3375 -0.0396326 
0.33875 -0.0394766 
0.34 -0.0393203 
0.34125 -0.0391635 
0.3425 -0.0390061 
0.34375 -0.038848 
0.345 -0.0386891 
0.34625 -0.0385292 
0.3475 -0.0383683 
0.34875 -0.0382061 
0.35 -0.0380426 
0.35125 -0.0378775 
0.3525 -0.0377107 
0.35375 -0.037542 
0.355 -0.0373713 
0.35625 -0.0371983 
0.3575 -0.0370229 
0.35875 -0.0368447 
0.36 -0.0366638 
0.36125 -0.0364797 
0.3625 -0.0362924 
0.36375 -0.0361015 
0.365 -0.0359069 
0.36625 -0.0357083 
0.3675 -0.0355055 
0.36875 -0.0352982 
0.37 -0.0350862 
0.37125 -0.0348694 
0.3725 -0.0346473 
0.37375 -0.0344198 
0.375 -0.0341867 
0.37625 -0.0339477 
0.3775 -0.0337026 
0.37875 -0.0334511 
0.38 -0.0331931 
0.38125 -0.0329282 
0.3825 -0.0326562 
0.38375 -0.0323771 
0.385 -0.0320904 
0.38625 -0.0317961 
0.3875 -0.031494 
0.38875 -0.0311838 
0.39 -0.0308653 
0.39125 -0.0305385 
0.3925 -0.0302032 
0.39375 -0.0298592 
0.395 -0.0295064 
0.39625 -0.0291446 
0.3975 -0.0287739 
0.39875 -0.0283941 
0.4 -0.0280051 
0.40125 -0.0276069 
0.4025 -0.0271994 
0.40375 -0.0267827 
0.405 -0.0263568 
0.40625 -0.0259217 
0.4075 -0.0254774 
0.40875 -0.0250241 
0.41 -0.0245618 
0.41125 -0.0240906 
0.4125 -0.0236108 
0.41375 -0.0231224 
0.415 -0.0226256 
0.41625 -0.0221208 
0.4175 -0.0216081 
0.41875 -0.0210879 
0.42 -0.0205603 
0.42125 -0.0200258 
0.4225 -0.0194848 
0.42375 -0.0189376 
0.425 -0.0183846 
0.42625 -0.0178263 
0.4275 -0.0172632 
0.42875 -0.0166958 
0.43 -0.0161245 
0.43125 -0.0155501 
0.4325 -0.014973 
0.43375 -0.0143939 
0.435 -0.0138134 
0.43625 -0.0132322 
0.4375 -0.0126511 
0.43875 -0.0120706 
0.44 -0.0114916 
0.44125 -0.0109148 
0.4425 -0.010341 
0.44375 -0.00977104 
0.445 -0.00920569 
0.44625 -0.00864581 
0.4475 -0.00809223 
0.44875 -0.00754582 
0.45 -0.00700744 
0.45125 -0.00647796 
0.4525 -0.00595826 
0.45375 -0.0054492 
0.455 -0.00495166 
0.45625 -0.00446648 
0.4575 -0.00399453 
0.45875 -0.00353662 
0.46 -0.00309358 
0.46125 -0.00266618 
0.4625 -0.00225518 
0.46375 -0.0018613 
0.465 -0.00148523 
0.46625 -0.00112758 
0.4675 -0.000788948 
0.46875 -0.000469843 
0.47 -0.00017072 
0.47125 0.000108044 
0.4725 0.000366152 
0.47375 0.000603399 
0.475 0.000819675 
0.47625 0.00101498 
0.4775 0.00118943 
0.47875 0.00134327 
0.48 0.00147688 
0.48125 0.00159078 
0.4825 0.00168566 
0.48375 0.00176237 
0.485 0.00182196 
0.48625 0.00186566 
0.4875 0.0018949 
0.48875 0.00191136 
0.49 0.00191694 
0.49125 0.00191379 
0.4925 0.00190433 
0.49375 0.00189128 
0.495 0.00187763 
0.49625 0.00186671 
0.4975 0.00186218 
0.49875 0.00186807 
0.5 0.00188877 


0.5 0.00188877 
0.50125 0.00186807 
0.5025 0.00186218 
0.50375 0.00186671 
0.505 0.00187763 
0.50625 0.00189128 
0.5075 0.00190433 
0.50875 0.00191379 
0.51 0.00191694 
0.51125 0.00191136 
0.5125 0.0018949 
0.51375 0.00186566 
0.515 0.00182196 
0.51625 0.00176237 
0.5175 0.00168566 
0.51875 0.00159078 
0.52 0.00147688 
0.52125 0.00134327 
0.5225 0.00118943 
0.52375 0.00101498 
0.525 0.000819675 
0.52625 0.000603399 
0.5275 0.000366152 
0.52875 0.000108044 
0.53 -0.00017072 
0.53125 -0.000469843 
0.5325 -0.000788948 
0.53375 -0.00112758 
0.535 -0.00148523 
0.53625 -0.0018613 
0.5375 -0.00225518 
0.53875 -0.00266618 
0.54 -0.00309358 
0.54125 -0.00353662 
0.5425 -0.00399453 
0.54375 -0.00446648 
0.545 -0.00495166 
0.54625 -0.0054492 
0.5475 -0.00595826 
0.54875 -0.00647796 
0.55 -0.00700744 
0.55125 -0.00754582 
0.5525 -0.00809223 
0.55375 -0.00864581 
0.555 -0.00920569 
0.55625 -0.00977104 
0.5575 -0.010341 
0.55875 -0.0109148 
0.56 -0.0114916 
0.56125 -0.0120706 
0.5625 -0.0126511 
0.56375 -0.0132322 
0.565 -0.0138134 
0.56625 -0.0143939 
0.5675 -0.014973 
0.56875 -0.0155501 
0.57 -0.0161245 
0.57125 -0.0166958 
0.5725 -0.0172632 
0.57375 -0.0178263 
0.575 -0.0183846 
0.57625 -0.0189376 
0.5775 -0.0194848 
0.57875 -0.0200258 
0.58 -0.0205603 
0.58125 -0.0210879 
0.5825 -0.0216081 
0.58375 -0.0221208 
0.585 -0.0226256 
0.58625 -0.0231224 
0.5875 -0.0236108 
0.58875 -0.0240906 
0.59 -0.0245618 
0.59125 -0.0250241 
0.5925 -0.0254774 
0.59375 -0.0259217 
0.595 -0.0263568 
0.59625 -0.0267827 
0.5975 -0.0271994 
0.59875 -0.0276069 
0.6 -0.0280051 
0.60125 -0.0283941 
0.6025 -0.0287739 
0.60375 -0.0291446 
0.605 -0.0295064 
0.60625 -0.0298592 
0.6075 -0.0302032 
0.60875 -0.0305385 
0.61 -0.0308653 
0.61125 -0.0311838 
0.6125 -0.031494 
0.61375 -0.0317961 
0.615 -0.0320904 
0.61625 -0.0323771 
0.6175 -0.0326562 
0.61875 -0.0329282 
0.62 -0.0331931 
0.62125 -0.0334511 
0.6225 -0.0337026 
0.62375 -0.0339477 
0.625 -0.0341867 
0.62625 -0.0344198 
0.6275 -0.0346473 
0.62875 -0.0348694 
0.63 -0.0350862 
0.63125 -0.0352982 
0.6325 -0.0355055 
0.63375 -0.0357083 
0.635 -0.0359069 
0.63625 -0.0361015 
0.6375 -0.0362924 
0.63875 -0.0364797 
0.64 -0.0366638 
0.64125 -0.0368447 
0.6425 -0.0370229 
0.64375 -0.0371983 
0.645 -0.0373713 
0.64625 -0.037542 
0.6475 -0.0377107 
0.64875 -0.0378775 
0.65 -0.0380426 
0.65125 -0.0382061 
0.6525 -0.0383683 
0.65375 -0.0385292 
0.655 -0.0386891 
0.65625 -0.038848 
0.6575 -0.0390061 
0.65875 -0.0391635 
0.66 -0.0393203 
0.66125 -0.0394766 
0.6625 -0.0396326 
0.66375 -0.0397882 
