# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_0> 
0 0 
0.00125 0.0194793 
0.0025 0.0347021 
0.00375 0.0461862 
0.005 0.0544064 
0.00625 0.0597968 
0.0075 0.0627537 
0.00875 0.0636376 
0.01 0.0627759 
0.01125 0.0604648 
0.0125 0.0569714 
0.01375 0.0525359 
0.015 0.0473732 
0.01625 0.0416746 
0.0175 0.0356099 
0.01875 0.0293287 
0.02 0.0229619 
0.02125 0.0166233 
0.0225 0.0104108 
0.02375 0.00440771 
0.025 -0.00131585 
0.02625 -0.00670204 
0.0275 -0.0117041 
0.02875 -0.0162855 
0.03 -0.0204186 
0.03125 -0.0240843 
0.0325 -0.0272707 
0.03375 -0.0299726 
0.035 -0.0321907 
0.03625 -0.0339308 
0.0375 -0.0352035 
0.03875 -0.0360231 
0.04 -0.0364075 
0.04125 -0.0363773 
0.0425 -0.0359557 
0.04375 -0.0351678 
0.045 -0.0340403 
0.04625 -0.0326011 
0.0475 -0.0308789 
0.04875 -0.0289029 
0.05 -0.0267029 
0.05125 -0.0243083 
0.0525 -0.0217485 
0.05375 -0.0190525 
0.055 -0.0162486 
0.05625 -0.0133643 
0.0575 -0.0104262 
0.05875 -0.00746001 
0.06 -0.00449009 
0.06125 -0.00153965 
0.0625 0.00136944 
0.06375 0.00421667 
0.065 0.00698298 
0.06625 0.00965076 
0.0675 0.0122039 
0.06875 0.0146278 
0.07 0.0169094 
0.07125 0.019037 
0.0725 0.0210006 
0.07375 0.0227915 
0.075 0.0244026 
0.07625 0.025828 
0.0775 0.0270633 
0.07875 0.0281056 
0.08 0.0289529 
0.08125 0.0296048 
0.0825 0.0300618 
0.08375 0.0303257 
0.085 0.0303992 
0.08625 0.0302862 
0.0875 0.0299914 
0.08875 0.0295202 
0.09 0.0288792 
0.09125 0.0280755 
0.0925 0.0271168 
0.09375 0.0260115 
0.095 0.0247685 
0.09625 0.0233974 
0.0975 0.0219077 
0.09875 0.0203099 
0.1 0.0186141 
0.10125 0.0168312 
0.1025 0.014972 
0.10375 0.0130474 
0.105 0.0110684 
0.10625 0.00904594 
0.1075 0.00699103 
0.10875 0.00491449 
0.11 0.00282702 
0.11125 0.000739133 
0.1125 -0.00133889 
0.11375 -0.00339704 
0.115 -0.00542562 
0.11625 -0.00741525 
0.1175 -0.00935694 
0.11875 -0.0112421 
0.12 -0.0130625 
0.12125 -0.0148106 
0.1225 -0.0164789 
0.12375 -0.0180608 
0.125 -0.01955 
0.12625 -0.0209407 
0.1275 -0.0222278 
0.12875 -0.0234065 
0.13 -0.0244729 
0.13125 -0.0254231 
0.1325 -0.0262544 
0.13375 -0.0269641 
0.135 -0.0275503 
0.13625 -0.0280117 
0.1375 -0.0283475 
0.13875 -0.0285573 
0.14 -0.0286413 
0.14125 -0.0286004 
0.1425 -0.0284356 
0.14375 -0.0281488 
0.145 -0.027742 
0.14625 -0.0272181 
0.1475 -0.0265799 
0.14875 -0.0258311 
0.15 -0.0249755 
0.15125 -0.0240173 
0.1525 -0.0229613 
0.15375 -0.0218122 
0.155 -0.0205755 
0.15625 -0.0192565 
0.1575 -0.0178612 
0.15875 -0.0163955 
0.16 -0.0148657 
0.16125 -0.0132782 
0.1625 -0.0116395 
0.16375 -0.00995649 
0.165 -0.00823585 
0.16625 -0.00648451 
0.1675 -0.00470943 
0.16875 -0.00291758 
0.17 -0.00111596 
0.17125 0.000688465 
0.1725 0.00248877 
0.17375 0.00427809 
0.175 0.00604967 
0.17625 0.00779684 
0.1775 0.00951309 
0.17875 0.0111921 
0.18 0.0128275 
0.18125 0.0144135 
0.1825 0.0159443 
0.18375 0.0174142 
0.185 0.0188181 
0.18625 0.0201508 
0.1875 0.0214077 
0.18875 0.0225841 
0.19 0.0236761 
0.19125 0.0246798 
0.1925 0.0255915 
0.19375 0.0264083 
0.195 0.0271272 
0.19625 0.0277458 
0.1975 0.028262 
0.19875 0.028674 
0.2 0.0289805 
0.20125 0.0291804 
0.2025 0.0292731 
0.20375 0.0292583 
0.205 0.0291362 
0.20625 0.0289073 
0.2075 0.0285723 
0.20875 0.0281325 
0.21 0.0275895 
0.21125 0.0269452 
0.2125 0.0262019 
0.21375 0.025362 
0.215 0.0244287 
0.21625 0.0234051 
0.2175 0.0222947 
0.21875 0.0211015 
0.22 0.0198295 
0.22125 0.0184831 
0.2225 0.0170669 
0.22375 0.0155859 
0.225 0.0140452 
0.22625 0.0124499 
0.2275 0.0108058 
0.22875 0.00911828 
0.23 0.00739331 
0.23125 0.0056368 
0.2325 0.00385481 
0.23375 0.00205351 
0.235 0.000239132 
0.23625 -0.00158203 
0.2375 -0.00340365 
0.23875 -0.00521938 
0.24 -0.00702288 
0.24125 -0.00880783 
0.2425 -0.010568 
0.24375 -0.0122971 
0.245 -0.013989 
0.24625 -0.0156377 
0.2475 -0.0172374 
0.24875 -0.0187823 
0.25 -0.0202667 
0.25125 -0.0216852 
0.2525 -0.0230327 
0.25375 -0.0243041 
0.255 -0.0254947 
0.25625 -0.0265999 
0.2575 -0.0276154 
0.25875 -0.0285374 
0.26 -0.0293621 
0.26125 -0.030086 
0.2625 -0.0307063 
0.26375 -0.03122 
0.265 -0.0316249 
0.26625 -0.031919 
0.2675 -0.0321004 
0.26875 -0.0321679 
0.27 -0.0321206 
0.27125 -0.031958 
0.2725 -0.0316798 
0.27375 -0.0312863 
0.275 -0.0307781 
0.27625 -0.0301563 
0.2775 -0.0294221 
