# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:32
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_17> 
0 0 
0.00125 0.000993361 
0.0025 0.00218886 
0.00375 0.00349336 
0.005 0.00482749 
0.00625 0.00612442 
0.0075 0.00732881 
0.00875 0.00839578 
0.01 0.00928992 
0.01125 0.00998443 
0.0125 0.0104602 
0.01375 0.0107049 
0.015 0.0107127 
0.01625 0.0104828 
0.0175 0.0100193 
0.01875 0.00933066 
0.02 0.00842865 
0.02125 0.00732819 
0.0225 0.00604674 
0.02375 0.0046038 
0.025 0.00302055 
0.02625 0.00131939 
0.0275 -0.000476368 
0.02875 -0.00234287 
0.03 -0.00425599 
0.03125 -0.00619163 
0.0325 -0.00812598 
0.03375 -0.0100357 
0.035 -0.0118982 
0.03625 -0.0136916 
0.0375 -0.0153953 
0.03875 -0.0169897 
0.04 -0.0184566 
0.04125 -0.019779 
0.0425 -0.0209416 
0.04375 -0.0219306 
0.045 -0.0227336 
0.04625 -0.0233401 
0.0475 -0.0237412 
0.04875 -0.0239295 
0.05 -0.0238996 
0.05125 -0.0236476 
0.0525 -0.0231713 
0.05375 -0.0224701 
0.055 -0.0215451 
0.05625 -0.020399 
0.0575 -0.019036 
0.05875 -0.0174617 
0.06 -0.0156833 
0.06125 -0.0137092 
0.0625 -0.0115491 
0.06375 -0.00921421 
0.065 -0.00671655 
0.06625 -0.00406938 
0.0675 -0.00128698 
0.06875 0.00161551 
0.07 0.00462204 
0.07125 0.00771585 
0.0725 0.0108795 
0.07375 0.0140949 
0.075 0.0173435 
0.07625 0.0206063 
0.0775 0.023864 
0.07875 0.027097 
0.08 0.0302855 
0.08125 0.0334096 
0.0825 0.0364495 
0.08375 0.0393854 
0.085 0.0421974 
0.08625 0.0448662 
0.0875 0.0473725 
0.08875 0.0496974 
0.09 0.0518224 
0.09125 0.0537295 
0.0925 0.0554013 
0.09375 0.056821 
0.095 0.0579721 
0.09625 0.0588394 
0.0975 0.0594078 
0.09875 0.0596636 
0.1 0.0595934 
0.10125 0.0591851 
0.1025 0.0584272 
0.10375 0.0573094 
0.105 0.0558222 
0.10625 0.0539572 
0.1075 0.0517069 
0.10875 0.049065 
0.11 0.0460262 
0.11125 0.0425862 
0.1125 0.0387419 
0.11375 0.0344913 
0.115 0.0298335 
0.11625 0.0247685 
0.1175 0.0192977 
0.11875 0.0134235 
0.12 0.0071493 
0.12125 0.000479691 
0.1225 -0.00657971 
0.12375 -0.0140222 
0.125 -0.0218401 
0.12625 -0.0300245 
0.1275 -0.0385659 
0.12875 -0.0474533 
0.13 -0.0566751 
0.13125 -0.0662187 
0.1325 -0.0760705 
0.13375 -0.0862162 
0.135 -0.0966406 
0.13625 -0.107328 
0.1375 -0.11826 
0.13875 -0.129422 
0.14 -0.140793 
0.14125 -0.152355 
0.1425 -0.16409 
0.14375 -0.175976 
0.145 -0.187994 
0.14625 -0.200122 
0.1475 -0.212338 
0.14875 -0.224622 
0.15 -0.236951 
0.15125 -0.249302 
0.1525 -0.261653 
0.15375 -0.273981 
0.155 -0.286262 
0.15625 -0.298474 
0.1575 -0.310594 
0.15875 -0.322598 
0.16 -0.334462 
0.16125 -0.346165 
0.1625 -0.357683 
0.16375 -0.368993 
0.165 -0.380072 
0.16625 -0.390898 
