# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_1> 
0 0 
0.00125 -2.40225e-05 
0.0025 -9.57742e-05 
0.00375 -0.000214776 
0.005 -0.000380549 
0.00625 -0.000592614 
0.0075 -0.000850493 
0.00875 -0.00115371 
0.01 -0.00150177 
0.01125 -0.00189422 
0.0125 -0.00233056 
0.01375 -0.00281032 
0.015 -0.00333302 
0.01625 -0.00389819 
0.0175 -0.00450533 
0.01875 -0.00515399 
0.02 -0.00584367 
0.02125 -0.00657389 
0.0225 -0.00734419 
0.02375 -0.00815408 
0.025 -0.00900309 
0.02625 -0.00989073 
0.0275 -0.0108165 
0.02875 -0.01178 
0.03 -0.0127807 
0.03125 -0.0138181 
0.0325 -0.0148918 
0.03375 -0.0160013 
0.035 -0.017146 
0.03625 -0.0183256 
0.0375 -0.0195395 
0.03875 -0.0207873 
0.04 -0.0220685 
0.04125 -0.0233826 
0.0425 -0.0247292 
0.04375 -0.0261078 
0.045 -0.0275178 
0.04625 -0.0289589 
0.0475 -0.0304305 
0.04875 -0.0319323 
0.05 -0.0334636 
0.05125 -0.0350241 
0.0525 -0.0366132 
0.05375 -0.0382306 
0.055 -0.0398757 
0.05625 -0.041548 
0.0575 -0.0432472 
0.05875 -0.0449727 
0.06 -0.046724 
0.06125 -0.0485007 
0.0625 -0.0503023 
0.06375 -0.0521284 
0.065 -0.0539785 
0.06625 -0.0558521 
0.0675 -0.0577488 
0.06875 -0.0596681 
0.07 -0.0616095 
0.07125 -0.0635726 
0.0725 -0.065557 
0.07375 -0.067562 
0.075 -0.0695874 
0.07625 -0.0716326 
0.0775 -0.0736972 
0.07875 -0.0757807 
0.08 -0.0778827 
0.08125 -0.0800027 
0.0825 -0.0821403 
0.08375 -0.0842949 
0.085 -0.0864662 
0.08625 -0.0886538 
0.0875 -0.090857 
0.08875 -0.0930756 
0.09 -0.095309 
0.09125 -0.0975568 
0.0925 -0.0998186 
0.09375 -0.102094 
0.095 -0.104382 
0.09625 -0.106683 
0.0975 -0.108996 
0.09875 -0.111321 
0.1 -0.113658 
0.10125 -0.116005 
0.1025 -0.118362 
0.10375 -0.12073 
0.105 -0.123107 
0.10625 -0.125493 
0.1075 -0.127888 
0.10875 -0.130291 
0.11 -0.132702 
0.11125 -0.135121 
0.1125 -0.137546 
0.11375 -0.139978 
0.115 -0.142416 
0.11625 -0.14486 
