# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_15> 
0 0 
0.00125 -0.00461908 
0.0025 -2.60258e-06 
0.00375 0.0123086 
0.005 0.0309145 
0.00625 0.0545472 
0.0075 0.0820624 
0.00875 0.112432 
0.01 0.144735 
0.01125 0.178154 
0.0125 0.211962 
0.01375 0.245524 
0.015 0.278282 
0.01625 0.309756 
0.0175 0.339536 
0.01875 0.367275 
0.02 0.392687 
0.02125 0.415539 
0.0225 0.435648 
0.02375 0.452879 
0.025 0.467136 
0.02625 0.478362 
0.0275 0.486534 
0.02875 0.491659 
0.03 0.493773 
0.03125 0.492935 
0.0325 0.489227 
0.03375 0.482749 
0.035 0.473618 
0.03625 0.461964 
0.0375 0.447931 
0.03875 0.431671 
0.04 0.413345 
0.04125 0.393121 
0.0425 0.37117 
0.04375 0.347669 
0.045 0.322793 
0.04625 0.29672 
0.0475 0.269629 
0.04875 0.241694 
0.05 0.213088 
0.05125 0.183982 
0.0525 0.15454 
0.05375 0.124924 
0.055 0.0952879 
0.05625 0.0657819 
0.0575 0.0365485 
0.05875 0.00772367 
0.06 -0.0205639 
0.06125 -0.048193 
0.0625 -0.0750499 
0.06375 -0.101029 
0.065 -0.126033 
0.06625 -0.149971 
0.0675 -0.172762 
0.06875 -0.194333 
0.07 -0.214619 
0.07125 -0.233561 
0.0725 -0.25111 
0.07375 -0.267225 
0.075 -0.281872 
0.07625 -0.295023 
0.0775 -0.30666 
0.07875 -0.316769 
0.08 -0.325346 
0.08125 -0.33239 
0.0825 -0.33791 
0.08375 -0.341918 
0.085 -0.344433 
0.08625 -0.34548 
0.0875 -0.345088 
0.08875 -0.34329 
0.09 -0.340127 
0.09125 -0.335641 
0.0925 -0.329879 
0.09375 -0.322891 
0.095 -0.314731 
0.09625 -0.305456 
0.0975 -0.295125 
0.09875 -0.2838 
0.1 -0.271545 
0.10125 -0.258425 
0.1025 -0.244507 
0.10375 -0.22986 
0.105 -0.214553 
0.10625 -0.198655 
0.1075 -0.182236 
0.10875 -0.165367 
0.11 -0.148118 
0.11125 -0.130559 
0.1125 -0.11276 
0.11375 -0.0947875 
0.115 -0.0767103 
0.11625 -0.0585946 
0.1175 -0.0405051 
0.11875 -0.0225053 
0.12 -0.00465682 
0.12125 0.0129805 
0.1225 0.0303489 
0.12375 0.0473926 
0.125 0.0640584 
0.12625 0.0802952 
0.1275 0.0960545 
0.12875 0.11129 
0.13 0.125959 
0.13125 0.140021 
0.1325 0.153437 
0.13375 0.166173 
0.135 0.178197 
0.13625 0.189479 
0.1375 0.199993 
0.13875 0.209716 
0.14 0.218627 
0.14125 0.22671 
0.1425 0.233949 
0.14375 0.240332 
0.145 0.245852 
0.14625 0.250502 
0.1475 0.254279 
0.14875 0.257183 
0.15 0.259217 
0.15125 0.260384 
0.1525 0.260694 
0.15375 0.260156 
0.155 0.258782 
0.15625 0.256588 
0.1575 0.25359 
0.15875 0.249809 
0.16 0.245265 
0.16125 0.239982 
0.1625 0.233985 
0.16375 0.227302 
0.165 0.21996 
0.16625 0.211991 
0.1675 0.203425 
0.16875 0.194297 
0.17 0.184639 
0.17125 0.174488 
0.1725 0.16388 
0.17375 0.152852 
0.175 0.141443 
0.17625 0.129689 
0.1775 0.117632 
0.17875 0.10531 
0.18 0.0927631 
0.18125 0.0800313 
0.1825 0.0671547 
0.18375 0.0541732 
0.185 0.0411268 
0.18625 0.0280551 
0.1875 0.0149972 
0.18875 0.00199193 
0.19 -0.0109225 
0.19125 -0.0237086 
0.1925 -0.0363295 
0.19375 -0.0487494 
0.195 -0.0609331 
0.19625 -0.0728469 
0.1975 -0.0844577 
0.19875 -0.0957338 
0.2 -0.106645 
0.20125 -0.117161 
0.2025 -0.127256 
0.20375 -0.136902 
0.205 -0.146075 
0.20625 -0.154751 
0.2075 -0.162909 
0.20875 -0.170529 
0.21 -0.177591 
0.21125 -0.18408 
0.2125 -0.189981 
0.21375 -0.195279 
0.215 -0.199964 
0.21625 -0.204027 
0.2175 -0.207458 
0.21875 -0.210252 
0.22 -0.212406 
0.22125 -0.213915 
0.2225 -0.21478 
0.22375 -0.215002 
0.225 -0.214584 
0.22625 -0.213531 
0.2275 -0.211848 
0.22875 -0.209544 
0.23 -0.206629 
0.23125 -0.203114 
0.2325 -0.199012 
0.23375 -0.194338 
0.235 -0.189107 
0.23625 -0.183338 
0.2375 -0.177049 
0.23875 -0.170261 
0.24 -0.162994 
0.24125 -0.155273 
0.2425 -0.14712 
0.24375 -0.138561 
0.245 -0.129622 
0.24625 -0.120329 
0.2475 -0.110712 
0.24875 -0.100798 
0.25 -0.0906172 
0.25125 -0.0801993 
0.2525 -0.0695752 
0.25375 -0.0587758 
0.255 -0.0478329 
0.25625 -0.0367782 
0.2575 -0.0256439 
0.25875 -0.0144621 
0.26 -0.00326534 
0.26125 0.00791422 
0.2625 0.0190443 
0.26375 0.0300929 
0.265 0.0410283 
0.26625 0.051819 
0.2675 0.0624341 
0.26875 0.072843 
0.27 0.083016 
0.27125 0.0929237 
0.2725 0.102538 
0.27375 0.111831 
0.275 0.120775 
0.27625 0.129346 
0.2775 0.137519 
0.27875 0.145269 
0.28 0.152574 
0.28125 0.159414 
0.2825 0.165767 
0.28375 0.171616 
0.285 0.176943 
0.28625 0.181733 
0.2875 0.18597 
0.28875 0.189643 
0.29 0.19274 
0.29125 0.195251 
0.2925 0.197169 
0.29375 0.198487 
0.295 0.199201 
0.29625 0.199306 
0.2975 0.198804 
0.29875 0.197693 
0.3 0.195975 
0.30125 0.193656 
0.3025 0.190741 
0.30375 0.187236 
0.305 0.183152 
0.30625 0.178498 
0.3075 0.173289 
0.30875 0.167536 
0.31 0.161258 
0.31125 0.15447 
0.3125 0.147192 
0.31375 0.139444 
0.315 0.131248 
0.31625 0.122628 
0.3175 0.113608 
0.31875 0.104214 
0.32 0.0944742 
0.32125 0.0844161 
0.3225 0.0740695 
0.32375 0.0634651 
0.325 0.0526345 
0.32625 0.04161 
0.3275 0.0304249 
0.32875 0.0191132 
0.33 0.00770947 
0.33125 -0.00375119 
0.3325 -0.0152332 
0.33375 -0.0267007 
0.335 -0.0381176 
0.33625 -0.0494475 
0.3375 -0.0606542 
0.33875 -0.0717014 
0.34 -0.082553 
0.34125 -0.0931732 
0.3425 -0.103527 
0.34375 -0.113578 
0.345 -0.123294 
0.34625 -0.13264 
0.3475 -0.141584 
0.34875 -0.150094 
0.35 -0.158138 
0.35125 -0.165688 
0.3525 -0.172714 
0.35375 -0.17919 
0.355 -0.18509 
0.35625 -0.190389 
0.3575 -0.195067 
0.35875 -0.1991 
0.36 -0.202472 
0.36125 -0.205164 
0.3625 -0.207162 
0.36375 -0.208453 
0.365 -0.209026 
0.36625 -0.208872 
0.3675 -0.207985 
0.36875 -0.206361 
0.37 -0.203999 
0.37125 -0.2009 
0.3725 -0.197066 
0.37375 -0.192504 
0.375 -0.187222 
0.37625 -0.181231 
0.3775 -0.174544 
0.37875 -0.167179 
0.38 -0.159153 
0.38125 -0.150488 
0.3825 -0.141208 
0.38375 -0.13134 
0.385 -0.120911 
0.38625 -0.109954 
0.3875 -0.0985026 
0.38875 -0.0865925 
0.39 -0.0742623 
0.39125 -0.0615526 
0.3925 -0.0485061 
0.39375 -0.0351674 
0.395 -0.0215833 
0.39625 -0.00780202 
0.3975 0.00612639 
0.39875 0.0201504 
0.4 0.0342171 
0.40125 0.0482725 
0.4025 0.0622613 
0.40375 0.0761277 
0.405 0.0898149 
0.40625 0.103266 
0.4075 0.116423 
0.40875 0.129229 
0.41 0.141626 
0.41125 0.153558 
0.4125 0.164967 
0.41375 0.1758 
0.415 0.186 
0.41625 0.195515 
0.4175 0.204293 
0.41875 0.212285 
0.42 0.219443 
0.42125 0.225722 
0.4225 0.23108 
0.42375 0.235477 
0.425 0.238876 
0.42625 0.241245 
0.4275 0.242555 
0.42875 0.24278 
0.43 0.241899 
0.43125 0.239897 
0.4325 0.236762 
0.43375 0.232486 
0.435 0.22707 
0.43625 0.220516 
0.4375 0.212835 
0.43875 0.204043 
0.44 0.194161 
0.44125 0.183217 
0.4425 0.171246 
0.44375 0.158287 
0.445 0.14439 
0.44625 0.129606 
0.4475 0.113998 
0.44875 0.097632 
0.45 0.0805818 
0.45125 0.0629277 
0.4525 0.0447567 
0.45375 0.0261615 
0.455 0.00724149 
0.45625 -0.0118986 
0.4575 -0.0311483 
0.45875 -0.0503922 
0.46 -0.0695098 
0.46125 -0.0883766 
0.4625 -0.106864 
0.46375 -0.124842 
0.465 -0.142175 
0.46625 -0.15873 
0.4675 -0.174369 
0.46875 -0.188957 
0.47 -0.202359 
0.47125 -0.214444 
0.4725 -0.225083 
0.47375 -0.234152 
0.475 -0.241536 
0.47625 -0.247124 
0.4775 -0.250819 
0.47875 -0.252532 
0.48 -0.252192 
0.48125 -0.249739 
0.4825 -0.245134 
0.48375 -0.238358 
0.485 -0.229416 
0.48625 -0.218338 
0.4875 -0.205182 
0.48875 -0.190041 
0.49 -0.17304 
0.49125 -0.154345 
0.4925 -0.134164 
0.49375 -0.112754 
0.495 -0.0904187 
0.49625 -0.0675212 
0.4975 -0.0444827 
0.49875 -0.02179 
0.5 9.4369e-16 


0.5 9.4369e-16 
0.50125 0.02179 
0.5025 0.0444827 
0.50375 0.0675212 
0.505 0.0904187 
0.50625 0.112754 
0.5075 0.134164 
0.50875 0.154345 
0.51 0.17304 
0.51125 0.190041 
0.5125 0.205182 
0.51375 0.218338 
0.515 0.229416 
0.51625 0.238358 
0.5175 0.245134 
0.51875 0.249739 
0.52 0.252192 
0.52125 0.252532 
0.5225 0.250819 
0.52375 0.247124 
0.525 0.241536 
0.52625 0.234152 
0.5275 0.225083 
0.52875 0.214444 
0.53 0.202359 
0.53125 0.188957 
0.5325 0.174369 
0.53375 0.15873 
0.535 0.142175 
0.53625 0.124842 
0.5375 0.106864 
0.53875 0.0883766 
0.54 0.0695098 
0.54125 0.0503922 
0.5425 0.0311483 
0.54375 0.0118986 
0.545 -0.00724149 
0.54625 -0.0261615 
0.5475 -0.0447567 
0.54875 -0.0629277 
0.55 -0.0805818 
0.55125 -0.097632 
0.5525 -0.113998 
0.55375 -0.129606 
0.555 -0.14439 
0.55625 -0.158287 
0.5575 -0.171246 
0.55875 -0.183217 
0.56 -0.194161 
0.56125 -0.204043 
0.5625 -0.212835 
0.56375 -0.220516 
0.565 -0.22707 
0.56625 -0.232486 
0.5675 -0.236762 
0.56875 -0.239897 
0.57 -0.241899 
0.57125 -0.24278 
0.5725 -0.242555 
0.57375 -0.241245 
0.575 -0.238876 
0.57625 -0.235477 
0.5775 -0.23108 
0.57875 -0.225722 
0.58 -0.219443 
0.58125 -0.212285 
0.5825 -0.204293 
0.58375 -0.195515 
0.585 -0.186 
0.58625 -0.1758 
0.5875 -0.164967 
0.58875 -0.153558 
0.59 -0.141626 
0.59125 -0.129229 
0.5925 -0.116423 
0.59375 -0.103266 
0.595 -0.0898149 
0.59625 -0.0761277 
0.5975 -0.0622613 
0.59875 -0.0482725 
0.6 -0.0342171 
0.60125 -0.0201504 
0.6025 -0.00612639 
0.60375 0.00780202 
0.605 0.0215833 
0.60625 0.0351674 
0.6075 0.0485061 
0.60875 0.0615526 
0.61 0.0742623 
0.61125 0.0865925 
0.6125 0.0985026 
0.61375 0.109954 
0.615 0.120911 
0.61625 0.13134 
0.6175 0.141208 
0.61875 0.150488 
0.62 0.159153 
0.62125 0.167179 
0.6225 0.174544 
0.62375 0.181231 
0.625 0.187222 
0.62625 0.192504 
0.6275 0.197066 
0.62875 0.2009 
0.63 0.203999 
0.63125 0.206361 
0.6325 0.207985 
0.63375 0.208872 
0.635 0.209026 
0.63625 0.208453 
0.6375 0.207162 
0.63875 0.205164 
0.64 0.202472 
0.64125 0.1991 
0.6425 0.195067 
0.64375 0.190389 
0.645 0.18509 
0.64625 0.17919 
0.6475 0.172714 
0.64875 0.165688 
0.65 0.158138 
0.65125 0.150094 
0.6525 0.141584 
0.65375 0.13264 
0.655 0.123294 
0.65625 0.113578 
0.6575 0.103527 
0.65875 0.0931732 
0.66 0.082553 
0.66125 0.0717014 
0.6625 0.0606542 
0.66375 0.0494475 
0.665 0.0381176 
0.66625 0.0267007 
0.6675 0.0152332 
0.66875 0.00375119 
0.67 -0.00770947 
0.67125 -0.0191132 
0.6725 -0.0304249 
0.67375 -0.04161 
0.675 -0.0526345 
0.67625 -0.0634651 
0.6775 -0.0740695 
0.67875 -0.0844161 
0.68 -0.0944742 
0.68125 -0.104214 
0.6825 -0.113608 
0.68375 -0.122628 
0.685 -0.131248 
0.68625 -0.139444 
0.6875 -0.147192 
0.68875 -0.15447 
0.69 -0.161258 
0.69125 -0.167536 
0.6925 -0.173289 
0.69375 -0.178498 
0.695 -0.183152 
0.69625 -0.187236 
0.6975 -0.190741 
0.69875 -0.193656 
0.7 -0.195975 
0.70125 -0.197693 
0.7025 -0.198804 
0.70375 -0.199306 
0.705 -0.199201 
0.70625 -0.198487 
0.7075 -0.197169 
0.70875 -0.195251 
0.71 -0.19274 
0.71125 -0.189643 
0.7125 -0.18597 
0.71375 -0.181733 
0.715 -0.176943 
0.71625 -0.171616 
0.7175 -0.165767 
0.71875 -0.159414 
0.72 -0.152574 
0.72125 -0.145269 
0.7225 -0.137519 
0.72375 -0.129346 
0.725 -0.120775 
0.72625 -0.111831 
0.7275 -0.102538 
0.72875 -0.0929237 
0.73 -0.083016 
0.73125 -0.072843 
0.7325 -0.0624341 
0.73375 -0.051819 
0.735 -0.0410283 
0.73625 -0.0300929 
0.7375 -0.0190443 
0.73875 -0.00791422 
0.74 0.00326534 
0.74125 0.0144621 
0.7425 0.0256439 
0.74375 0.0367782 
0.745 0.0478329 
0.74625 0.0587758 
0.7475 0.0695752 
0.74875 0.0801993 
0.75 0.0906172 
0.75125 0.100798 
0.7525 0.110712 
0.75375 0.120329 
0.755 0.129622 
0.75625 0.138561 
0.7575 0.14712 
0.75875 0.155273 
0.76 0.162994 
0.76125 0.170261 
0.7625 0.177049 
0.76375 0.183338 
0.765 0.189107 
0.76625 0.194338 
0.7675 0.199012 
0.76875 0.203114 
0.77 0.206629 
0.77125 0.209544 
0.7725 0.211848 
0.77375 0.213531 
0.775 0.214584 
0.77625 0.215002 
0.7775 0.21478 
0.77875 0.213915 
0.78 0.212406 
0.78125 0.210252 
0.7825 0.207458 
0.78375 0.204027 
0.785 0.199964 
0.78625 0.195279 
0.7875 0.189981 
0.78875 0.18408 
0.79 0.177591 
0.79125 0.170529 
0.7925 0.162909 
0.79375 0.154751 
0.795 0.146075 
0.79625 0.136902 
0.7975 0.127256 
0.79875 0.117161 
0.8 0.106645 
0.80125 0.0957338 
0.8025 0.0844577 
0.80375 0.0728469 
0.805 0.0609331 
0.80625 0.0487494 
0.8075 0.0363295 
0.80875 0.0237086 
0.81 0.0109225 
0.81125 -0.00199193 
0.8125 -0.0149972 
0.81375 -0.0280551 
0.815 -0.0411268 
0.81625 -0.0541732 
0.8175 -0.0671547 
0.81875 -0.0800313 
0.82 -0.0927631 
0.82125 -0.10531 
0.8225 -0.117632 
0.82375 -0.129689 
0.825 -0.141443 
0.82625 -0.152852 
0.8275 -0.16388 
0.82875 -0.174488 
0.83 -0.184639 
0.83125 -0.194297 
0.8325 -0.203425 
0.83375 -0.211991 
0.835 -0.21996 
0.83625 -0.227302 
0.8375 -0.233985 
0.83875 -0.239982 
0.84 -0.245265 
0.84125 -0.249809 
0.8425 -0.25359 
0.84375 -0.256588 
0.845 -0.258782 
0.84625 -0.260156 
0.8475 -0.260694 
0.84875 -0.260384 
0.85 -0.259217 
0.85125 -0.257183 
0.8525 -0.254279 
0.85375 -0.250502 
0.855 -0.245852 
0.85625 -0.240332 
0.8575 -0.233949 
0.85875 -0.22671 
0.86 -0.218627 
0.86125 -0.209716 
0.8625 -0.199993 
0.86375 -0.189479 
0.865 -0.178197 
0.86625 -0.166173 
0.8675 -0.153437 
0.86875 -0.140021 
0.87 -0.125959 
0.87125 -0.11129 
0.8725 -0.0960545 
0.87375 -0.0802952 
0.875 -0.0640584 
0.87625 -0.0473926 
0.8775 -0.0303489 
0.87875 -0.0129805 
0.88 0.00465682 
0.88125 0.0225053 
0.8825 0.0405051 
0.88375 0.0585946 
0.885 0.0767103 
0.88625 0.0947875 
0.8875 0.11276 
0.88875 0.130559 
0.89 0.148118 
0.89125 0.165367 
0.8925 0.182236 
0.89375 0.198655 
0.895 0.214553 
0.89625 0.22986 
0.8975 0.244507 
0.89875 0.258425 
0.9 0.271545 
0.90125 0.2838 
0.9025 0.295125 
0.90375 0.305456 
0.905 0.314731 
0.90625 0.322891 
0.9075 0.329879 
0.90875 0.335641 
0.91 0.340127 
0.91125 0.34329 
0.9125 0.345088 
0.91375 0.34548 
0.915 0.344433 
0.91625 0.341918 
0.9175 0.33791 
0.91875 0.33239 
0.92 0.325346 
0.92125 0.316769 
0.9225 0.30666 
0.92375 0.295023 
0.925 0.281872 
0.92625 0.267225 
0.9275 0.25111 
0.92875 0.233561 
0.93 0.214619 
0.93125 0.194333 
0.9325 0.172762 
0.93375 0.149971 
0.935 0.126033 
0.93625 0.101029 
0.9375 0.0750499 
0.93875 0.048193 
0.94 0.0205639 
0.94125 -0.00772367 
0.9425 -0.0365485 
0.94375 -0.0657819 
0.945 -0.0952879 
0.94625 -0.124924 
0.9475 -0.15454 
0.94875 -0.183982 
0.95 -0.213088 
0.95125 -0.241694 
0.9525 -0.269629 
0.95375 -0.29672 
0.955 -0.322793 
0.95625 -0.347669 
0.9575 -0.37117 
0.95875 -0.393121 
0.96 -0.413345 
0.96125 -0.431671 
0.9625 -0.447931 
0.96375 -0.461964 
0.965 -0.473618 
0.96625 -0.482749 
0.9675 -0.489227 
0.96875 -0.492935 
0.97 -0.493773 
0.97125 -0.491659 
0.9725 -0.486534 
0.97375 -0.478362 
0.975 -0.467136 
0.97625 -0.452879 
0.9775 -0.435648 
0.97875 -0.415539 
0.98 -0.392687 
0.98125 -0.367275 
0.9825 -0.339536 
0.98375 -0.309756 
0.985 -0.278282 
0.98625 -0.245524 
0.9875 -0.211962 
0.98875 -0.178154 
0.99 -0.144735 
0.99125 -0.112432 
0.9925 -0.0820624 
0.99375 -0.0545472 
0.995 -0.0309145 
0.99625 -0.0123086 
0.9975 2.60258e-06 
0.99875 0.00461908 
1 0 


