# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_16> 
0 0 
0.00125 -0.000153904 
0.0025 -0.000171264 
0.00375 -6.68465e-05 
0.005 0.000145701 
0.00625 0.000453787 
0.0075 0.000845811 
0.00875 0.00131111 
0.01 0.00183992 
0.01125 0.00242327 
0.0125 0.00305301 
0.01375 0.0037217 
0.015 0.00442257 
0.01625 0.00514954 
0.0175 0.00589708 
0.01875 0.00666025 
0.02 0.00743462 
0.02125 0.00821626 
0.0225 0.00900167 
0.02375 0.00978779 
0.025 0.010572 
0.02625 0.0113518 
0.0275 0.0121254 
0.02875 0.0128911 
0.03 0.0136474 
0.03125 0.0143933 
0.0325 0.0151277 
0.03375 0.0158501 
0.035 0.0165599 
0.03625 0.0172568 
0.0375 0.0179407 
0.03875 0.0186115 
0.04 0.0192693 
0.04125 0.0199143 
0.0425 0.020547 
0.04375 0.0211676 
0.045 0.0217766 
0.04625 0.0223746 
0.0475 0.0229622 
0.04875 0.0235401 
0.05 0.0241088 
0.05125 0.0246691 
0.0525 0.0252217 
0.05375 0.0257673 
0.055 0.0263067 
0.05625 0.0268406 
0.0575 0.0273697 
0.05875 0.0278948 
0.06 0.0284165 
0.06125 0.0289356 
0.0625 0.0294527 
0.06375 0.0299685 
0.065 0.0304836 
0.06625 0.0309986 
0.0675 0.031514 
0.06875 0.0320304 
0.07 0.0325483 
0.07125 0.0330682 
0.0725 0.0335904 
0.07375 0.0341153 
0.075 0.0346435 
0.07625 0.035175 
0.0775 0.0357103 
0.07875 0.0362496 
0.08 0.0367931 
0.08125 0.0373411 
0.0825 0.0378935 
0.08375 0.0384506 
0.085 0.0390125 
0.08625 0.0395792 
0.0875 0.0401507 
0.08875 0.040727 
0.09 0.0413081 
0.09125 0.041894 
0.0925 0.0424845 
0.09375 0.0430796 
0.095 0.0436791 
0.09625 0.0442829 
0.0975 0.0448907 
0.09875 0.0455026 
0.1 0.0461181 
0.10125 0.0467371 
0.1025 0.0473595 
0.10375 0.0479848 
0.105 0.048613 
0.10625 0.0492437 
0.1075 0.0498767 
0.10875 0.0505116 
0.11 0.0511483 
0.11125 0.0517864 
0.1125 0.0524256 
0.11375 0.0530658 
0.115 0.0537065 
0.11625 0.0543475 
0.1175 0.0549885 
0.11875 0.0556292 
0.12 0.0562694 
0.12125 0.0569088 
0.1225 0.0575472 
0.12375 0.0581842 
0.125 0.0588197 
0.12625 0.0594533 
0.1275 0.0600849 
0.12875 0.0607142 
0.13 0.0613411 
