# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_6> 
0 0 
0.00125 0.000794301 
0.0025 0.00332206 
0.00375 0.00752105 
0.005 0.0133304 
0.00625 0.0206906 
0.0075 0.0295433 
0.00875 0.039831 
0.01 0.0514976 
0.01125 0.0644876 
0.0125 0.0787465 
0.01375 0.0942205 
0.015 0.110856 
0.01625 0.128602 
0.0175 0.147405 
0.01875 0.167215 
0.02 0.18798 
0.02125 0.20965 
0.0225 0.232176 
0.02375 0.255508 
0.025 0.279597 
0.02625 0.304394 
0.0275 0.329851 
0.02875 0.35592 
0.03 0.382553 
0.03125 0.409703 
0.0325 0.437323 
0.03375 0.465366 
0.035 0.493785 
0.03625 0.522536 
0.0375 0.551572 
0.03875 0.580847 
0.04 0.610317 
0.04125 0.639937 
0.0425 0.669663 
0.04375 0.699451 
0.045 0.729257 
0.04625 0.759039 
0.0475 0.788754 
0.04875 0.81836 
0.05 0.847816 
0.05125 0.877079 
0.0525 0.906111 
0.05375 0.93487 
0.055 0.963318 
0.05625 0.991415 
0.0575 1.01912 
0.05875 1.04641 
0.06 1.07323 
0.06125 1.09955 
0.0625 1.12534 
0.06375 1.15056 
0.065 1.17517 
0.06625 1.19915 
0.0675 1.22247 
0.06875 1.24508 
0.07 1.26697 
0.07125 1.28809 
0.0725 1.30843 
0.07375 1.32795 
0.075 1.34664 
0.07625 1.36445 
0.0775 1.38137 
0.07875 1.39738 
0.08 1.41244 
0.08125 1.42655 
0.0825 1.43967 
0.08375 1.4518 
0.085 1.4629 
0.08625 1.47297 
0.0875 1.48199 
0.08875 1.48994 
0.09 1.4968 
0.09125 1.50258 
0.0925 1.50725 
0.09375 1.5108 
0.095 1.51322 
0.09625 1.51452 
0.0975 1.51467 
0.09875 1.51368 
0.1 1.51153 
0.10125 1.50823 
0.1025 1.50378 
0.10375 1.49817 
0.105 1.4914 
0.10625 1.48348 
0.1075 1.4744 
0.10875 1.46417 
0.11 1.4528 
0.11125 1.44029 
0.1125 1.42665 
0.11375 1.41188 
0.115 1.396 
0.11625 1.37902 
0.1175 1.36094 
0.11875 1.34179 
0.12 1.32157 
0.12125 1.3003 
0.1225 1.27799 
0.12375 1.25467 
0.125 1.23034 
0.12625 1.20504 
0.1275 1.17877 
0.12875 1.15155 
0.13 1.12342 
0.13125 1.09439 
0.1325 1.06449 
0.13375 1.03373 
0.135 1.00215 
0.13625 0.969774 
0.1375 0.93662 
0.13875 0.902721 
0.14 0.868103 
0.14125 0.832795 
0.1425 0.796827 
0.14375 0.760228 
0.145 0.72303 
0.14625 0.685262 
0.1475 0.646956 
0.14875 0.608145 
0.15 0.568861 
0.15125 0.529138 
0.1525 0.489007 
0.15375 0.448504 
0.155 0.407662 
0.15625 0.366516 
0.1575 0.325101 
0.15875 0.283451 
0.16 0.241602 
0.16125 0.199588 
0.1625 0.157447 
0.16375 0.115213 
0.165 0.072922 
0.16625 0.0306099 
0.1675 -0.0116873 
0.16875 -0.0539339 
0.17 -0.0960941 
0.17125 -0.138132 
0.1725 -0.180012 
0.17375 -0.221699 
0.175 -0.263158 
0.17625 -0.304352 
0.1775 -0.345248 
0.17875 -0.385811 
0.18 -0.426005 
0.18125 -0.465799 
0.1825 -0.505156 
0.18375 -0.544045 
0.185 -0.582433 
0.18625 -0.620286 
0.1875 -0.657573 
0.18875 -0.694263 
0.19 -0.730324 
0.19125 -0.765726 
0.1925 -0.800439 
0.19375 -0.834434 
0.195 -0.867682 
0.19625 -0.900155 
0.1975 -0.931825 
0.19875 -0.962667 
0.2 -0.992655 
0.20125 -1.02176 
0.2025 -1.04996 
0.20375 -1.07724 
0.205 -1.10356 
0.20625 -1.12891 
0.2075 -1.15327 
0.20875 -1.17661 
0.21 -1.19892 
0.21125 -1.22018 
0.2125 -1.24036 
0.21375 -1.25946 
0.215 -1.27745 
0.21625 -1.29433 
0.2175 -1.31008 
0.21875 -1.32468 
0.22 -1.33812 
0.22125 -1.3504 
0.2225 -1.3615 
0.22375 -1.37141 
0.225 -1.38012 
0.22625 -1.38764 
0.2275 -1.39395 
0.22875 -1.39904 
0.23 -1.40292 
0.23125 -1.40558 
0.2325 -1.40701 
0.23375 -1.40723 
0.235 -1.40622 
0.23625 -1.404 
0.2375 -1.40055 
0.23875 -1.39589 
0.24 -1.39002 
0.24125 -1.38294 
0.2425 -1.37467 
0.24375 -1.3652 
0.245 -1.35455 
0.24625 -1.34273 
0.2475 -1.32974 
0.24875 -1.3156 
0.25 -1.30033 
0.25125 -1.28392 
0.2525 -1.26641 
0.25375 -1.2478 
0.255 -1.22811 
0.25625 -1.20735 
0.2575 -1.18556 
0.25875 -1.16273 
0.26 -1.1389 
0.26125 -1.11408 
0.2625 -1.0883 
0.26375 -1.06158 
0.265 -1.03393 
0.26625 -1.0054 
0.2675 -0.975987 
0.26875 -0.945732 
0.27 -0.914659 
0.27125 -0.882793 
0.2725 -0.850161 
0.27375 -0.816793 
0.275 -0.782716 
0.27625 -0.74796 
0.2775 -0.712555 
0.27875 -0.676531 
0.28 -0.639919 
0.28125 -0.602751 
0.2825 -0.565058 
0.28375 -0.526873 
0.285 -0.488229 
0.28625 -0.449159 
0.2875 -0.409697 
0.28875 -0.369876 
0.29 -0.32973 
0.29125 -0.289295 
0.2925 -0.248605 
0.29375 -0.207695 
0.295 -0.1666 
0.29625 -0.125355 
0.2975 -0.0839968 
0.29875 -0.0425601 
0.3 -0.00108066 
0.30125 0.0404057 
0.3025 0.0818632 
0.30375 0.123256 
0.305 0.164549 
0.30625 0.205706 
0.3075 0.246691 
0.30875 0.28747 
0.31 0.328006 
0.31125 0.368266 
0.3125 0.408213 
0.31375 0.447814 
0.315 0.487035 
0.31625 0.525841 
0.3175 0.564198 
0.31875 0.602074 
0.32 0.639436 
0.32125 0.67625 
0.3225 0.712486 
0.32375 0.748112 
0.325 0.783096 
0.32625 0.817408 
0.3275 0.851019 
0.32875 0.883898 
0.33 0.916018 
0.33125 0.947351 
0.3325 0.977868 
0.33375 1.00754 
0.335 1.03635 
0.33625 1.06427 
0.3375 1.09126 
0.33875 1.11732 
0.34 1.14241 
0.34125 1.16651 
0.3425 1.18961 
0.34375 1.21168 
0.345 1.2327 
0.34625 1.25266 
0.3475 1.27153 
0.34875 1.2893 
0.35 1.30596 
0.35125 1.32148 
0.3525 1.33586 
0.35375 1.34908 
0.355 1.36113 
0.35625 1.372 
0.3575 1.38168 
0.35875 1.39016 
0.36 1.39744 
0.36125 1.4035 
0.3625 1.40834 
0.36375 1.41195 
0.365 1.41434 
0.36625 1.4155 
0.3675 1.41542 
0.36875 1.41412 
0.37 1.41158 
0.37125 1.40781 
0.3725 1.40282 
0.37375 1.3966 
0.375 1.38917 
0.37625 1.38053 
0.3775 1.37068 
0.37875 1.35964 
0.38 1.34741 
0.38125 1.334 
0.3825 1.31944 
0.38375 1.30372 
0.385 1.28686 
0.38625 1.26888 
0.3875 1.24979 
0.38875 1.22961 
0.39 1.20836 
0.39125 1.18605 
0.3925 1.1627 
0.39375 1.13834 
0.395 1.11299 
0.39625 1.08666 
0.3975 1.05939 
0.39875 1.03119 
0.4 1.00209 
0.40125 0.972115 
0.4025 0.941293 
0.40375 0.90965 
0.405 0.877213 
0.40625 0.844011 
0.4075 0.810074 
0.40875 0.775431 
0.41 0.740114 
0.41125 0.704152 
0.4125 0.667578 
0.41375 0.630424 
0.415 0.592723 
0.41625 0.554508 
0.4175 0.515813 
0.41875 0.476672 
0.42 0.437119 
0.42125 0.397189 
0.4225 0.356918 
0.42375 0.316341 
0.425 0.275493 
0.42625 0.234411 
0.4275 0.193131 
0.42875 0.151689 
0.43 0.110122 
0.43125 0.0684653 
0.4325 0.0267563 
0.43375 -0.0149686 
0.435 -0.056673 
0.43625 -0.0983203 
0.4375 -0.139874 
0.43875 -0.181298 
0.44 -0.222557 
0.44125 -0.263613 
0.4425 -0.304433 
0.44375 -0.34498 
0.445 -0.385219 
0.44625 -0.425115 
0.4475 -0.464635 
0.44875 -0.503743 
0.45 -0.542407 
0.45125 -0.580594 
0.4525 -0.61827 
0.45375 -0.655403 
0.455 -0.691963 
0.45625 -0.727917 
0.4575 -0.763236 
0.45875 -0.79789 
0.46 -0.831849 
0.46125 -0.865085 
0.4625 -0.897569 
0.46375 -0.929276 
0.465 -0.960178 
0.46625 -0.990249 
0.4675 -1.01946 
0.46875 -1.0478 
0.47 -1.07523 
0.47125 -1.10174 
0.4725 -1.1273 
0.47375 -1.15189 
0.475 -1.17549 
0.47625 -1.19808 
0.4775 -1.21964 
0.47875 -1.24015 
0.48 -1.2596 
0.48125 -1.27797 
0.4825 -1.29525 
0.48375 -1.31141 
0.485 -1.32644 
0.48625 -1.34033 
0.4875 -1.35307 
0.48875 -1.36464 
0.49 -1.37504 
0.49125 -1.38424 
0.4925 -1.39224 
0.49375 -1.39902 
0.495 -1.40458 
0.49625 -1.40891 
0.4975 -1.41199 
0.49875 -1.41382 
0.5 -1.41438 


0.5 -1.41438 
0.50125 -1.41382 
0.5025 -1.41199 
0.50375 -1.40891 
0.505 -1.40458 
0.50625 -1.39902 
0.5075 -1.39224 
0.50875 -1.38424 
0.51 -1.37504 
0.51125 -1.36464 
0.5125 -1.35307 
0.51375 -1.34033 
0.515 -1.32644 
0.51625 -1.31141 
0.5175 -1.29525 
0.51875 -1.27797 
0.52 -1.2596 
0.52125 -1.24015 
0.5225 -1.21964 
0.52375 -1.19808 
0.525 -1.17549 
0.52625 -1.15189 
0.5275 -1.1273 
0.52875 -1.10174 
0.53 -1.07523 
0.53125 -1.0478 
0.5325 -1.01946 
0.53375 -0.990249 
0.535 -0.960178 
0.53625 -0.929276 
0.5375 -0.897569 
0.53875 -0.865085 
0.54 -0.831849 
0.54125 -0.79789 
0.5425 -0.763236 
0.54375 -0.727917 
0.545 -0.691963 
0.54625 -0.655403 
0.5475 -0.61827 
0.54875 -0.580594 
0.55 -0.542407 
0.55125 -0.503743 
0.5525 -0.464635 
0.55375 -0.425115 
0.555 -0.385219 
0.55625 -0.34498 
0.5575 -0.304433 
0.55875 -0.263613 
0.56 -0.222557 
0.56125 -0.181298 
0.5625 -0.139874 
0.56375 -0.0983203 
0.565 -0.056673 
0.56625 -0.0149686 
0.5675 0.0267563 
0.56875 0.0684653 
0.57 0.110122 
0.57125 0.151689 
0.5725 0.193131 
0.57375 0.234411 
0.575 0.275493 
0.57625 0.316341 
0.5775 0.356918 
0.57875 0.397189 
0.58 0.437119 
0.58125 0.476672 
0.5825 0.515813 
0.58375 0.554508 
0.585 0.592723 
0.58625 0.630424 
0.5875 0.667578 
0.58875 0.704152 
0.59 0.740114 
0.59125 0.775431 
0.5925 0.810074 
0.59375 0.844011 
0.595 0.877213 
0.59625 0.90965 
0.5975 0.941293 
0.59875 0.972115 
0.6 1.00209 
0.60125 1.03119 
0.6025 1.05939 
0.60375 1.08666 
0.605 1.11299 
0.60625 1.13834 
0.6075 1.1627 
0.60875 1.18605 
0.61 1.20836 
0.61125 1.22961 
0.6125 1.24979 
0.61375 1.26888 
0.615 1.28686 
0.61625 1.30372 
0.6175 1.31944 
0.61875 1.334 
0.62 1.34741 
0.62125 1.35964 
0.6225 1.37068 
0.62375 1.38053 
0.625 1.38917 
0.62625 1.3966 
0.6275 1.40282 
0.62875 1.40781 
0.63 1.41158 
0.63125 1.41412 
0.6325 1.41542 
0.63375 1.4155 
0.635 1.41434 
0.63625 1.41195 
0.6375 1.40834 
0.63875 1.4035 
0.64 1.39744 
0.64125 1.39016 
0.6425 1.38168 
0.64375 1.372 
0.645 1.36113 
0.64625 1.34908 
0.6475 1.33586 
0.64875 1.32148 
0.65 1.30596 
0.65125 1.2893 
0.6525 1.27153 
0.65375 1.25266 
0.655 1.2327 
0.65625 1.21168 
0.6575 1.18961 
0.65875 1.16651 
0.66 1.14241 
0.66125 1.11732 
0.6625 1.09126 
0.66375 1.06427 
0.665 1.03635 
0.66625 1.00754 
0.6675 0.977868 
0.66875 0.947351 
0.67 0.916018 
0.67125 0.883898 
0.6725 0.851019 
0.67375 0.817408 
0.675 0.783096 
0.67625 0.748112 
0.6775 0.712486 
0.67875 0.67625 
0.68 0.639436 
0.68125 0.602074 
0.6825 0.564198 
0.68375 0.525841 
0.685 0.487035 
0.68625 0.447814 
0.6875 0.408213 
0.68875 0.368266 
0.69 0.328006 
0.69125 0.28747 
0.6925 0.246691 
0.69375 0.205706 
0.695 0.164549 
0.69625 0.123256 
0.6975 0.0818632 
0.69875 0.0404057 
0.7 -0.00108066 
0.70125 -0.0425601 
0.7025 -0.0839968 
0.70375 -0.125355 
0.705 -0.1666 
0.70625 -0.207695 
0.7075 -0.248605 
0.70875 -0.289295 
0.71 -0.32973 
0.71125 -0.369876 
0.7125 -0.409697 
0.71375 -0.449159 
0.715 -0.488229 
0.71625 -0.526873 
0.7175 -0.565058 
0.71875 -0.602751 
0.72 -0.639919 
0.72125 -0.676531 
0.7225 -0.712555 
0.72375 -0.74796 
0.725 -0.782716 
0.72625 -0.816793 
0.7275 -0.850161 
0.72875 -0.882793 
0.73 -0.914659 
0.73125 -0.945732 
0.7325 -0.975987 
0.73375 -1.0054 
0.735 -1.03393 
0.73625 -1.06158 
0.7375 -1.0883 
0.73875 -1.11408 
0.74 -1.1389 
0.74125 -1.16273 
0.7425 -1.18556 
0.74375 -1.20735 
0.745 -1.22811 
0.74625 -1.2478 
0.7475 -1.26641 
0.74875 -1.28392 
0.75 -1.30033 
0.75125 -1.3156 
0.7525 -1.32974 
0.75375 -1.34273 
0.755 -1.35455 
0.75625 -1.3652 
0.7575 -1.37467 
0.75875 -1.38294 
0.76 -1.39002 
0.76125 -1.39589 
0.7625 -1.40055 
0.76375 -1.404 
0.765 -1.40622 
0.76625 -1.40723 
0.7675 -1.40701 
0.76875 -1.40558 
0.77 -1.40292 
0.77125 -1.39904 
0.7725 -1.39395 
0.77375 -1.38764 
0.775 -1.38012 
0.77625 -1.37141 
0.7775 -1.3615 
0.77875 -1.3504 
0.78 -1.33812 
0.78125 -1.32468 
0.7825 -1.31008 
0.78375 -1.29433 
0.785 -1.27745 
0.78625 -1.25946 
0.7875 -1.24036 
0.78875 -1.22018 
0.79 -1.19892 
0.79125 -1.17661 
0.7925 -1.15327 
0.79375 -1.12891 
0.795 -1.10356 
0.79625 -1.07724 
0.7975 -1.04996 
0.79875 -1.02176 
0.8 -0.992655 
0.80125 -0.962667 
0.8025 -0.931825 
0.80375 -0.900155 
0.805 -0.867682 
0.80625 -0.834434 
0.8075 -0.800439 
0.80875 -0.765726 
0.81 -0.730324 
0.81125 -0.694263 
0.8125 -0.657573 
0.81375 -0.620286 
0.815 -0.582433 
0.81625 -0.544045 
0.8175 -0.505156 
0.81875 -0.465799 
0.82 -0.426005 
0.82125 -0.385811 
0.8225 -0.345248 
0.82375 -0.304352 
0.825 -0.263158 
0.82625 -0.221699 
0.8275 -0.180012 
0.82875 -0.138132 
0.83 -0.0960941 
0.83125 -0.0539339 
0.8325 -0.0116873 
0.83375 0.0306099 
0.835 0.072922 
0.83625 0.115213 
0.8375 0.157447 
0.83875 0.199588 
0.84 0.241602 
0.84125 0.283451 
0.8425 0.325101 
0.84375 0.366516 
0.845 0.407662 
0.84625 0.448504 
0.8475 0.489007 
0.84875 0.529138 
0.85 0.568861 
0.85125 0.608145 
0.8525 0.646956 
0.85375 0.685262 
0.855 0.72303 
0.85625 0.760228 
0.8575 0.796827 
0.85875 0.832795 
0.86 0.868103 
0.86125 0.902721 
0.8625 0.93662 
0.86375 0.969774 
0.865 1.00215 
0.86625 1.03373 
0.8675 1.06449 
0.86875 1.09439 
0.87 1.12342 
0.87125 1.15155 
0.8725 1.17877 
0.87375 1.20504 
0.875 1.23034 
0.87625 1.25467 
0.8775 1.27799 
0.87875 1.3003 
0.88 1.32157 
0.88125 1.34179 
0.8825 1.36094 
0.88375 1.37902 
0.885 1.396 
0.88625 1.41188 
0.8875 1.42665 
0.88875 1.44029 
0.89 1.4528 
0.89125 1.46417 
0.8925 1.4744 
0.89375 1.48348 
0.895 1.4914 
0.89625 1.49817 
0.8975 1.50378 
0.89875 1.50823 
0.9 1.51153 
0.90125 1.51368 
0.9025 1.51467 
0.90375 1.51452 
0.905 1.51322 
0.90625 1.5108 
0.9075 1.50725 
0.90875 1.50258 
0.91 1.4968 
0.91125 1.48994 
0.9125 1.48199 
0.91375 1.47297 
0.915 1.4629 
0.91625 1.4518 
0.9175 1.43967 
0.91875 1.42655 
0.92 1.41244 
0.92125 1.39738 
0.9225 1.38137 
0.92375 1.36445 
0.925 1.34664 
0.92625 1.32795 
0.9275 1.30843 
0.92875 1.28809 
0.93 1.26697 
0.93125 1.24508 
0.9325 1.22247 
0.93375 1.19915 
0.935 1.17517 
0.93625 1.15056 
0.9375 1.12534 
0.93875 1.09955 
0.94 1.07323 
0.94125 1.04641 
0.9425 1.01912 
0.94375 0.991415 
0.945 0.963318 
0.94625 0.93487 
0.9475 0.906111 
0.94875 0.877079 
0.95 0.847816 
0.95125 0.81836 
0.9525 0.788754 
0.95375 0.759039 
0.955 0.729257 
0.95625 0.699451 
0.9575 0.669663 
0.95875 0.639937 
0.96 0.610317 
0.96125 0.580847 
0.9625 0.551572 
0.96375 0.522536 
0.965 0.493785 
0.96625 0.465366 
0.9675 0.437323 
0.96875 0.409703 
0.97 0.382553 
0.97125 0.35592 
0.9725 0.329851 
0.97375 0.304394 
0.975 0.279597 
0.97625 0.255508 
0.9775 0.232176 
0.97875 0.20965 
0.98 0.18798 
0.98125 0.167215 
0.9825 0.147405 
0.98375 0.128602 
0.985 0.110856 
0.98625 0.0942205 
0.9875 0.0787465 
0.98875 0.0644876 
0.99 0.0514976 
0.99125 0.039831 
0.9925 0.0295433 
0.99375 0.0206906 
0.995 0.0133304 
0.99625 0.00752105 
0.9975 0.00332206 
0.99875 0.000794301 
1 0 


