# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_2> 
0 0 
0.00125 -0.0166604 
0.0025 -0.0333186 
0.00375 -0.049972 
0.005 -0.0666186 
0.00625 -0.0832559 
0.0075 -0.0998817 
0.00875 -0.116494 
0.01 -0.133089 
0.01125 -0.149667 
0.0125 -0.166223 
0.01375 -0.182756 
0.015 -0.199264 
0.01625 -0.215745 
0.0175 -0.232195 
0.01875 -0.248613 
0.02 -0.264997 
0.02125 -0.281344 
0.0225 -0.297652 
0.02375 -0.313919 
0.025 -0.330142 
0.02625 -0.346319 
0.0275 -0.362448 
0.02875 -0.378527 
0.03 -0.394553 
0.03125 -0.410524 
0.0325 -0.426439 
0.03375 -0.442294 
0.035 -0.458088 
0.03625 -0.473819 
0.0375 -0.489483 
0.03875 -0.50508 
0.04 -0.520607 
0.04125 -0.536061 
0.0425 -0.551441 
0.04375 -0.566744 
0.045 -0.581969 
0.04625 -0.597113 
0.0475 -0.612174 
0.04875 -0.62715 
0.05 -0.64204 
0.05125 -0.65684 
0.0525 -0.671548 
0.05375 -0.686164 
0.055 -0.700684 
0.05625 -0.715108 
0.0575 -0.729431 
0.05875 -0.743654 
0.06 -0.757774 
0.06125 -0.771788 
0.0625 -0.785695 
0.06375 -0.799493 
0.065 -0.81318 
0.06625 -0.826755 
0.0675 -0.840214 
0.06875 -0.853557 
0.07 -0.866781 
0.07125 -0.879886 
0.0725 -0.892868 
0.07375 -0.905726 
0.075 -0.918458 
0.07625 -0.931063 
0.0775 -0.943539 
0.07875 -0.955884 
0.08 -0.968096 
0.08125 -0.980174 
0.0825 -0.992115 
0.08375 -1.00392 
0.085 -1.01558 
0.08625 -1.02711 
0.0875 -1.03849 
0.08875 -1.04973 
0.09 -1.06082 
0.09125 -1.07176 
0.0925 -1.08256 
0.09375 -1.0932 
0.095 -1.1037 
0.09625 -1.11404 
0.0975 -1.12422 
0.09875 -1.13425 
0.1 -1.14412 
0.10125 -1.15384 
0.1025 -1.16339 
0.10375 -1.17278 
0.105 -1.18201 
0.10625 -1.19107 
0.1075 -1.19997 
0.10875 -1.20871 
0.11 -1.21727 
0.11125 -1.22567 
0.1125 -1.2339 
0.11375 -1.24195 
0.115 -1.24983 
0.11625 -1.25754 
0.1175 -1.26508 
0.11875 -1.27244 
0.12 -1.27962 
0.12125 -1.28662 
0.1225 -1.29345 
0.12375 -1.3001 
0.125 -1.30656 
0.12625 -1.31285 
0.1275 -1.31895 
0.12875 -1.32487 
0.13 -1.33061 
0.13125 -1.33616 
0.1325 -1.34152 
0.13375 -1.3467 
0.135 -1.3517 
0.13625 -1.3565 
0.1375 -1.36112 
0.13875 -1.36555 
0.14 -1.36978 
0.14125 -1.37383 
0.1425 -1.37769 
0.14375 -1.38136 
0.145 -1.38483 
0.14625 -1.38811 
0.1475 -1.3912 
0.14875 -1.3941 
0.15 -1.3968 
0.15125 -1.39931 
0.1525 -1.40163 
0.15375 -1.40375 
0.155 -1.40567 
0.15625 -1.4074 
0.1575 -1.40894 
0.15875 -1.41028 
0.16 -1.41142 
0.16125 -1.41237 
0.1625 -1.41312 
0.16375 -1.41368 
0.165 -1.41404 
0.16625 -1.4142 
0.1675 -1.41417 
0.16875 -1.41394 
0.17 -1.41352 
0.17125 -1.41289 
0.1725 -1.41208 
0.17375 -1.41106 
0.175 -1.40985 
0.17625 -1.40845 
0.1775 -1.40685 
0.17875 -1.40505 
0.18 -1.40306 
0.18125 -1.40088 
0.1825 -1.3985 
0.18375 -1.39592 
0.185 -1.39315 
0.18625 -1.39019 
0.1875 -1.38704 
0.18875 -1.38369 
0.19 -1.38015 
0.19125 -1.37642 
0.1925 -1.3725 
0.19375 -1.36839 
0.195 -1.36409 
0.19625 -1.3596 
0.1975 -1.35492 
0.19875 -1.35005 
0.2 -1.345 
0.20125 -1.33976 
0.2025 -1.33433 
0.20375 -1.32871 
0.205 -1.32292 
0.20625 -1.31694 
0.2075 -1.31077 
0.20875 -1.30443 
0.21 -1.2979 
0.21125 -1.29119 
0.2125 -1.28431 
0.21375 -1.27724 
0.215 -1.27 
0.21625 -1.26259 
0.2175 -1.25499 
0.21875 -1.24723 
0.22 -1.23928 
0.22125 -1.23117 
0.2225 -1.22289 
0.22375 -1.21444 
0.225 -1.20582 
0.22625 -1.19703 
0.2275 -1.18807 
0.22875 -1.17895 
0.23 -1.16967 
0.23125 -1.16022 
0.2325 -1.15062 
0.23375 -1.14085 
0.235 -1.13092 
0.23625 -1.12084 
0.2375 -1.11061 
0.23875 -1.10021 
0.24 -1.08967 
0.24125 -1.07897 
0.2425 -1.06813 
0.24375 -1.05714 
0.245 -1.046 
0.24625 -1.03471 
0.2475 -1.02328 
0.24875 -1.01171 
0.25 -1 
0.25125 -0.98815 
0.2525 -0.976163 
0.25375 -0.96404 
0.255 -0.951783 
0.25625 -0.939395 
0.2575 -0.926876 
0.25875 -0.914228 
0.26 -0.901454 
0.26125 -0.888554 
0.2625 -0.875531 
0.26375 -0.862387 
0.265 -0.849122 
0.26625 -0.83574 
0.2675 -0.822242 
0.26875 -0.80863 
0.27 -0.794906 
0.27125 -0.781071 
0.2725 -0.767128 
0.27375 -0.753079 
0.275 -0.738925 
0.27625 -0.724668 
0.2775 -0.710311 
0.27875 -0.695855 
0.28 -0.681303 
0.28125 -0.666656 
0.2825 -0.651916 
0.28375 -0.637086 
0.285 -0.622168 
0.28625 -0.607163 
0.2875 -0.592074 
0.28875 -0.576903 
0.29 -0.561652 
0.29125 -0.546323 
0.2925 -0.530918 
0.29375 -0.515439 
0.295 -0.499889 
0.29625 -0.484269 
0.2975 -0.468583 
0.29875 -0.452831 
0.3 -0.437016 
0.30125 -0.421141 
0.3025 -0.405207 
0.30375 -0.389217 
0.305 -0.373173 
0.30625 -0.357077 
0.3075 -0.340932 
0.30875 -0.324739 
0.31 -0.308501 
0.31125 -0.292221 
0.3125 -0.275899 
0.31375 -0.25954 
0.315 -0.243144 
0.31625 -0.226715 
0.3175 -0.210255 
0.31875 -0.193765 
0.32 -0.177248 
0.32125 -0.160707 
0.3225 -0.144143 
0.32375 -0.127559 
0.325 -0.110958 
0.32625 -0.0943412 
0.3275 -0.0777113 
0.32875 -0.0610707 
0.33 -0.0444215 
0.33125 -0.0277663 
0.3325 -0.0111071 
0.33375 0.00555356 
0.335 0.0222135 
0.33625 0.0388703 
0.3375 0.0555217 
0.33875 0.0721655 
0.34 0.0887992 
0.34125 0.105421 
0.3425 0.122027 
0.34375 0.138617 
0.345 0.155188 
0.34625 0.171737 
0.3475 0.188262 
0.34875 0.204761 
0.35 0.221232 
0.35125 0.237672 
0.3525 0.254079 
0.35375 0.27045 
0.355 0.286785 
0.35625 0.303079 
0.3575 0.319331 
0.35875 0.335539 
0.36 0.351701 
0.36125 0.367813 
0.3625 0.383875 
0.36375 0.399883 
0.365 0.415836 
0.36625 0.431731 
0.3675 0.447566 
0.36875 0.463339 
0.37 0.479048 
0.37125 0.49469 
0.3725 0.510264 
0.37375 0.525766 
0.375 0.541196 
0.37625 0.556551 
0.3775 0.571828 
0.37875 0.587026 
0.38 0.602143 
0.38125 0.617176 
0.3825 0.632123 
0.38375 0.646983 
0.385 0.661753 
0.38625 0.676431 
0.3875 0.691015 
0.38875 0.705503 
0.39 0.719893 
0.39125 0.734184 
0.3925 0.748372 
0.39375 0.762457 
0.395 0.776436 
0.39625 0.790307 
0.3975 0.804068 
0.39875 0.817718 
0.4 0.831254 
0.40125 0.844675 
0.4025 0.857978 
0.40375 0.871163 
0.405 0.884227 
0.40625 0.897168 
0.4075 0.909984 
0.40875 0.922674 
0.41 0.935236 
0.41125 0.947668 
0.4125 0.959969 
0.41375 0.972137 
0.415 0.984169 
0.41625 0.996065 
0.4175 1.00782 
0.41875 1.01944 
0.42 1.03092 
0.42125 1.04225 
0.4225 1.05344 
0.42375 1.06448 
0.425 1.07538 
0.42625 1.08612 
0.4275 1.09672 
0.42875 1.10716 
0.43 1.11745 
0.43125 1.12758 
0.4325 1.13756 
0.43375 1.14738 
0.435 1.15704 
0.43625 1.16654 
0.4375 1.17588 
0.43875 1.18505 
0.44 1.19406 
0.44125 1.2029 
0.4425 1.21158 
0.44375 1.22009 
0.445 1.22843 
0.44625 1.2366 
0.4475 1.2446 
0.44875 1.25242 
0.45 1.26007 
0.45125 1.26755 
0.4525 1.27485 
0.45375 1.28197 
0.455 1.28892 
0.45625 1.29569 
0.4575 1.30227 
0.45875 1.30868 
0.46 1.3149 
0.46125 1.32094 
0.4625 1.3268 
0.46375 1.33248 
0.465 1.33797 
0.46625 1.34327 
0.4675 1.34839 
0.46875 1.35332 
0.47 1.35806 
0.47125 1.36261 
0.4725 1.36698 
0.47375 1.37115 
0.475 1.37514 
0.47625 1.37893 
0.4775 1.38254 
0.47875 1.38595 
0.48 1.38916 
0.48125 1.39219 
0.4825 1.39502 
0.48375 1.39766 
0.485 1.4001 
0.48625 1.40236 
0.4875 1.40441 
0.48875 1.40627 
0.49 1.40794 
0.49125 1.40941 
0.4925 1.41068 
0.49375 1.41176 
0.495 1.41264 
0.49625 1.41333 
0.4975 1.41382 
0.49875 1.41412 
0.5 1.41421 


0.5 1.41421 
0.50125 1.41412 
0.5025 1.41382 
0.50375 1.41333 
0.505 1.41264 
0.50625 1.41176 
0.5075 1.41068 
0.50875 1.40941 
0.51 1.40794 
0.51125 1.40627 
0.5125 1.40441 
0.51375 1.40236 
0.515 1.4001 
0.51625 1.39766 
0.5175 1.39502 
0.51875 1.39219 
0.52 1.38916 
0.52125 1.38595 
0.5225 1.38254 
0.52375 1.37893 
0.525 1.37514 
0.52625 1.37115 
0.5275 1.36698 
0.52875 1.36261 
0.53 1.35806 
0.53125 1.35332 
0.5325 1.34839 
0.53375 1.34327 
0.535 1.33797 
0.53625 1.33248 
0.5375 1.3268 
0.53875 1.32094 
0.54 1.3149 
0.54125 1.30868 
0.5425 1.30227 
0.54375 1.29569 
0.545 1.28892 
0.54625 1.28197 
0.5475 1.27485 
0.54875 1.26755 
0.55 1.26007 
0.55125 1.25242 
0.5525 1.2446 
0.55375 1.2366 
0.555 1.22843 
0.55625 1.22009 
0.5575 1.21158 
0.55875 1.2029 
0.56 1.19406 
0.56125 1.18505 
0.5625 1.17588 
0.56375 1.16654 
0.565 1.15704 
0.56625 1.14738 
0.5675 1.13756 
0.56875 1.12758 
0.57 1.11745 
0.57125 1.10716 
0.5725 1.09672 
0.57375 1.08612 
0.575 1.07538 
0.57625 1.06448 
0.5775 1.05344 
0.57875 1.04225 
0.58 1.03092 
0.58125 1.01944 
0.5825 1.00782 
0.58375 0.996065 
0.585 0.984169 
0.58625 0.972137 
0.5875 0.959969 
0.58875 0.947668 
0.59 0.935236 
0.59125 0.922674 
0.5925 0.909984 
0.59375 0.897168 
0.595 0.884227 
0.59625 0.871163 
0.5975 0.857978 
0.59875 0.844675 
0.6 0.831254 
0.60125 0.817718 
0.6025 0.804068 
0.60375 0.790307 
0.605 0.776436 
0.60625 0.762457 
0.6075 0.748372 
0.60875 0.734184 
0.61 0.719893 
0.61125 0.705503 
0.6125 0.691015 
0.61375 0.676431 
0.615 0.661753 
0.61625 0.646983 
0.6175 0.632123 
0.61875 0.617176 
0.62 0.602143 
0.62125 0.587026 
0.6225 0.571828 
0.62375 0.556551 
0.625 0.541196 
0.62625 0.525766 
0.6275 0.510264 
0.62875 0.49469 
0.63 0.479048 
0.63125 0.463339 
0.6325 0.447566 
0.63375 0.431731 
0.635 0.415836 
0.63625 0.399883 
0.6375 0.383875 
0.63875 0.367813 
0.64 0.351701 
0.64125 0.335539 
0.6425 0.319331 
0.64375 0.303079 
0.645 0.286785 
0.64625 0.27045 
0.6475 0.254079 
0.64875 0.237672 
0.65 0.221232 
0.65125 0.204761 
0.6525 0.188262 
0.65375 0.171737 
0.655 0.155188 
0.65625 0.138617 
0.6575 0.122027 
0.65875 0.105421 
0.66 0.0887992 
0.66125 0.0721655 
0.6625 0.0555217 
0.66375 0.0388703 
0.665 0.0222135 
0.66625 0.00555356 
0.6675 -0.0111071 
0.66875 -0.0277663 
0.67 -0.0444215 
0.67125 -0.0610707 
0.6725 -0.0777113 
0.67375 -0.0943412 
0.675 -0.110958 
0.67625 -0.127559 
0.6775 -0.144143 
0.67875 -0.160707 
0.68 -0.177248 
0.68125 -0.193765 
0.6825 -0.210255 
0.68375 -0.226715 
0.685 -0.243144 
0.68625 -0.25954 
0.6875 -0.275899 
0.68875 -0.292221 
0.69 -0.308501 
0.69125 -0.324739 
0.6925 -0.340932 
0.69375 -0.357077 
0.695 -0.373173 
0.69625 -0.389217 
0.6975 -0.405207 
0.69875 -0.421141 
0.7 -0.437016 
0.70125 -0.452831 
0.7025 -0.468583 
0.70375 -0.484269 
0.705 -0.499889 
0.70625 -0.515439 
0.7075 -0.530918 
0.70875 -0.546323 
0.71 -0.561652 
0.71125 -0.576903 
0.7125 -0.592074 
0.71375 -0.607163 
0.715 -0.622168 
0.71625 -0.637086 
0.7175 -0.651916 
0.71875 -0.666656 
0.72 -0.681303 
0.72125 -0.695855 
0.7225 -0.710311 
0.72375 -0.724668 
0.725 -0.738925 
0.72625 -0.753079 
0.7275 -0.767128 
0.72875 -0.781071 
0.73 -0.794906 
0.73125 -0.80863 
0.7325 -0.822242 
0.73375 -0.83574 
0.735 -0.849122 
0.73625 -0.862387 
0.7375 -0.875531 
0.73875 -0.888554 
0.74 -0.901454 
0.74125 -0.914228 
0.7425 -0.926876 
0.74375 -0.939395 
0.745 -0.951783 
0.74625 -0.96404 
0.7475 -0.976163 
0.74875 -0.98815 
0.75 -1 
0.75125 -1.01171 
0.7525 -1.02328 
