# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:32
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_18> 
0 0 
0.00125 0.000976851 
0.0025 0.0021606 
0.00375 0.00345748 
0.005 0.00478751 
0.00625 0.00608331 
0.0075 0.00728907 
0.00875 0.00835945 
0.01 0.00925864 
0.01125 0.00995945 
0.0125 0.0104424 
0.01375 0.0106951 
0.015 0.0107111 
0.01625 0.0104895 
0.0175 0.0100344 
0.01875 0.00935384 
0.02 0.00845953 
0.02125 0.00736625 
0.0225 0.00609134 
0.02375 0.00465424 
0.025 0.00307603 
0.02625 0.00137908 
0.0275 -0.000413345 
0.02875 -0.00227741 
0.03 -0.00418902 
0.03125 -0.00612406 
0.0325 -0.00805871 
0.03375 -0.00996961 
0.035 -0.0118341 
0.03625 -0.0136304 
0.0375 -0.0153377 
0.03875 -0.0169365 
0.04 -0.0184084 
0.04125 -0.0197365 
0.0425 -0.0209053 
0.04375 -0.0219009 
0.045 -0.0227111 
0.04625 -0.0233251 
0.0475 -0.0237339 
0.04875 -0.0239303 
0.05 -0.0239086 
0.05125 -0.0236649 
0.0525 -0.0231969 
0.05375 -0.022504 
0.055 -0.0215872 
0.05625 -0.0204492 
0.0575 -0.019094 
0.05875 -0.0175274 
0.06 -0.0157562 
0.06125 -0.013789 
0.0625 -0.0116355 
0.06375 -0.00930655 
0.065 -0.00681441 
0.06625 -0.00417223 
0.0675 -0.00139423 
0.06875 0.00150445 
0.07 0.00450782 
0.07125 0.00759913 
0.0725 0.0107609 
0.07375 0.0139752 
0.075 0.0172234 
0.07625 0.0204865 
0.0775 0.0237452 
0.07875 0.02698 
0.08 0.030171 
0.08125 0.0332984 
0.0825 0.0363423 
0.08375 0.0392828 
0.085 0.0421002 
0.08625 0.0447751 
0.0875 0.0472881 
0.08875 0.0496203 
0.09 0.0517534 
0.09125 0.0536692 
0.0925 0.0553502 
0.09375 0.0567796 
0.095 0.0579411 
0.09625 0.0588191 
0.0975 0.0593988 
0.09875 0.0596662 
0.1 0.0596081 
0.10125 0.0592122 
0.1025 0.0584671 
0.10375 0.0573622 
0.105 0.0558883 
0.10625 0.0540366 
0.1075 0.0517999 
0.10875 0.0491717 
0.11 0.0461466 
0.11125 0.0427203 
0.1125 0.0388898 
0.11375 0.0346529 
0.115 0.0300086 
0.11625 0.0249571 
0.1175 0.0194996 
0.11875 0.0136385 
0.12 0.00737706 
0.12125 0.000719956 
0.1225 -0.00632727 
0.12375 -0.013758 
0.125 -0.0215644 
0.12625 -0.0297379 
0.1275 -0.0382687 
0.12875 -0.0471461 
0.13 -0.0563584 
0.13125 -0.065893 
0.1325 -0.0757365 
0.13375 -0.0858744 
0.135 -0.0962916 
0.13625 -0.106972 
0.1375 -0.117899 
0.13875 -0.129055 
0.14 -0.140422 
0.14125 -0.151981 
0.1425 -0.163712 
0.14375 -0.175596 
0.145 -0.187612 
0.14625 -0.199739 
0.1475 -0.211955 
0.14875 -0.22424 
0.15 -0.23657 
0.15125 -0.248923 
0.1525 -0.261277 
0.15375 -0.273608 
0.155 -0.285894 
0.15625 -0.298111 
0.1575 -0.310236 
0.15875 -0.322246 
0.16 -0.334118 
0.16125 -0.345828 
0.1625 -0.357354 
0.16375 -0.368673 
0.165 -0.379761 
0.16625 -0.390598 
0.1675 -0.40116 
0.16875 -0.411427 
0.17 -0.421376 
0.17125 -0.430986 
0.1725 -0.440239 
0.17375 -0.449113 
0.175 -0.457589 
0.17625 -0.465648 
0.1775 -0.473273 
0.17875 -0.480445 
0.18 -0.487149 
0.18125 -0.493367 
0.1825 -0.499086 
0.18375 -0.504289 
0.185 -0.508963 
0.18625 -0.513096 
0.1875 -0.516675 
0.18875 -0.519689 
0.19 -0.522128 
0.19125 -0.523982 
0.1925 -0.525243 
0.19375 -0.525904 
0.195 -0.525958 
0.19625 -0.525399 
0.1975 -0.524223 
0.19875 -0.522426 
0.2 -0.520007 
0.20125 -0.516962 
0.2025 -0.513291 
0.20375 -0.508996 
0.205 -0.504078 
0.20625 -0.498538 
0.2075 -0.492381 
0.20875 -0.485611 
0.21 -0.478233 
0.21125 -0.470255 
0.2125 -0.461682 
0.21375 -0.452525 
0.215 -0.442792 
0.21625 -0.432493 
0.2175 -0.42164 
0.21875 -0.410245 
0.22 -0.398321 
0.22125 -0.385882 
0.2225 -0.372942 
0.22375 -0.359517 
0.225 -0.345623 
0.22625 -0.331278 
0.2275 -0.316499 
0.22875 -0.301304 
0.23 -0.285714 
0.23125 -0.269747 
0.2325 -0.253424 
0.23375 -0.236766 
0.235 -0.219794 
0.23625 -0.202532 
0.2375 -0.185001 
0.23875 -0.167224 
0.24 -0.149225 
0.24125 -0.131027 
0.2425 -0.112654 
0.24375 -0.0941315 
0.245 -0.0754832 
0.24625 -0.056734 
0.2475 -0.0379089 
0.24875 -0.019033 
0.25 -0.000131545 
0.25125 0.0187704 
0.2525 0.0376475 
0.25375 0.0564747 
0.255 0.0752269 
0.25625 0.093879 
0.2575 0.112406 
0.25875 0.130784 
0.26 0.148988 
0.26125 0.166995 
0.2625 0.184779 
0.26375 0.202319 
0.265 0.219591 
0.26625 0.236572 
0.2675 0.25324 
0.26875 0.269574 
0.27 0.285553 
0.27125 0.301156 
0.2725 0.316363 
0.27375 0.331156 
0.275 0.345515 
0.27625 0.359422 
0.2775 0.372862 
0.27875 0.385816 
0.28 0.398271 
0.28125 0.41021 
0.2825 0.42162 
0.28375 0.432488 
0.285 0.442802 
0.28625 0.452551 
0.2875 0.461724 
0.28875 0.470311 
0.29 0.478305 
0.29125 0.485698 
0.2925 0.492483 
0.29375 0.498654 
0.295 0.504208 
0.29625 0.50914 
0.2975 0.513449 
0.29875 0.517132 
0.3 0.520189 
0.30125 0.522621 
0.3025 0.524429 
0.30375 0.525615 
0.305 0.526184 
0.30625 0.526139 
0.3075 0.525486 
0.30875 0.524233 
0.31 0.522385 
0.31125 0.519952 
0.3125 0.516943 
0.31375 0.513368 
0.315 0.509238 
0.31625 0.504566 
0.3175 0.499364 
0.31875 0.493646 
0.32 0.487427 
0.32125 0.480722 
0.3225 0.473546 
0.32375 0.465918 
0.325 0.457854 
0.32625 0.449372 
0.3275 0.440491 
0.32875 0.431232 
0.33 0.421612 
0.33125 0.411654 
0.3325 0.401377 
0.33375 0.390803 
0.335 0.379955 
0.33625 0.368853 
0.3375 0.357521 
0.33875 0.345981 
0.34 0.334255 
0.34125 0.322368 
0.3425 0.310341 
0.34375 0.298199 
0.345 0.285965 
0.34625 0.273661 
0.3475 0.261312 
0.34875 0.24894 
0.35 0.236568 
0.35125 0.224219 
0.3525 0.211916 
0.35375 0.19968 
0.355 0.187534 
0.35625 0.1755 
0.3575 0.163597 
0.35875 0.151847 
0.36 0.14027 
0.36125 0.128886 
0.3625 0.117713 
0.36375 0.106769 
0.365 0.0960731 
0.36625 0.0856407 
0.3675 0.0754884 
0.36875 0.0656314 
0.37 0.0560842 
0.37125 0.0468603 
0.3725 0.0379724 
0.37375 0.0294322 
0.375 0.0212506 
0.37625 0.0134372 
0.3775 0.00600092 
0.37875 -0.00105054 
0.38 -0.00771047 
0.38125 -0.0139732 
0.3825 -0.0198343 
0.38375 -0.0252901 
0.385 -0.0303384 
0.38625 -0.0349779 
0.3875 -0.0392085 
0.38875 -0.0430311 
0.39 -0.0464477 
0.39125 -0.0494617 
0.3925 -0.0520772 
0.39375 -0.0542996 
0.395 -0.0561354 
0.39625 -0.0575921 
0.3975 -0.0586781 
0.39875 -0.059403 
0.4 -0.0597774 
0.40125 -0.0598127 
0.4025 -0.0595213 
0.40375 -0.0589164 
0.405 -0.0580123 
0.40625 -0.0568238 
0.4075 -0.0553665 
0.40875 -0.053657 
0.41 -0.0517121 
0.41125 -0.0495496 
0.4125 -0.0471876 
0.41375 -0.0446448 
0.415 -0.0419401 
0.41625 -0.0390931 
0.4175 -0.0361235 
0.41875 -0.033051 
0.42 -0.0298959 
0.42125 -0.026678 
0.4225 -0.0234176 
0.42375 -0.0201347 
0.425 -0.0168488 
0.42625 -0.0135798 
0.4275 -0.0103466 
0.42875 -0.00716811 
0.43 -0.00406252 
0.43125 -0.00104748 
0.4325 0.00186005 
0.43375 0.0046439 
0.435 0.00728872 
0.43625 0.00978014 
0.4375 0.0121048 
0.43875 0.0142503 
0.44 0.0162058 
0.44125 0.0179612 
0.4425 0.0195081 
0.44375 0.0208393 
0.445 0.0219492 
0.44625 0.0228337 
0.4475 0.02349 
0.44875 0.0239174 
0.45 0.0241163 
0.45125 0.0240894 
0.4525 0.0238405 
0.45375 0.0233756 
0.455 0.0227023 
0.45625 0.0218299 
0.4575 0.0207694 
0.45875 0.0195337 
0.46 0.0181371 
0.46125 0.0165958 
0.4625 0.0149274 
0.46375 0.013151 
0.465 0.0112871 
0.46625 0.00935734 
0.4675 0.00738476 
0.46875 0.0053932 
0.47 0.00340735 
0.47125 0.00145252 
0.4725 -0.00044557 
0.47375 -0.00226105 
0.475 -0.00396816 
0.47625 -0.00554153 
0.4775 -0.00695655 
0.47875 -0.00818965 
0.48 -0.00921877 
0.48125 -0.0100237 
0.4825 -0.0105866 
0.48375 -0.0108924 
0.485 -0.0109295 
0.48625 -0.0106902 
0.4875 -0.0101711 
0.48875 -0.00937438 
0.49 -0.00830781 
0.49125 -0.00698591 
0.4925 -0.00543061 
0.49375 -0.00367209 
0.495 -0.00174973 
0.49625 0.000286962 
0.4975 0.00237735 
0.49875 0.00444855 
0.5 0.00641437 


0.5 0.00641437 
0.50125 0.00444855 
0.5025 0.00237735 
0.50375 0.000286962 
0.505 -0.00174973 
0.50625 -0.00367209 
