# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_5> 
0 0 
0.00125 0.000160885 
0.0025 0.000639591 
0.00375 0.00142721 
0.005 0.00251483 
0.00625 0.00389358 
0.0075 0.00555457 
0.00875 0.00748895 
0.01 0.00968788 
0.01125 0.0121425 
0.0125 0.0148441 
0.01375 0.0177838 
0.015 0.0209529 
0.01625 0.0243425 
0.0175 0.0279442 
0.01875 0.031749 
0.02 0.0357484 
0.02125 0.0399338 
0.0225 0.0442965 
0.02375 0.0488281 
0.025 0.05352 
0.02625 0.0583637 
0.0275 0.0633509 
0.02875 0.068473 
0.03 0.0737219 
0.03125 0.0790892 
0.0325 0.0845667 
0.03375 0.0901462 
0.035 0.0958197 
0.03625 0.101579 
0.0375 0.107416 
0.03875 0.113323 
0.04 0.119293 
0.04125 0.125316 
0.0425 0.131387 
0.04375 0.137496 
0.045 0.143637 
0.04625 0.149801 
0.0475 0.155983 
0.04875 0.162174 
0.05 0.168366 
0.05125 0.174554 
0.0525 0.18073 
0.05375 0.186887 
0.055 0.193018 
0.05625 0.199117 
0.0575 0.205177 
0.05875 0.211191 
0.06 0.217154 
0.06125 0.223058 
0.0625 0.228897 
0.06375 0.234667 
0.065 0.24036 
0.06625 0.24597 
0.0675 0.251493 
0.06875 0.256922 
0.07 0.262253 
0.07125 0.267479 
0.0725 0.272596 
0.07375 0.277598 
0.075 0.282481 
0.07625 0.287239 
0.0775 0.291869 
0.07875 0.296365 
0.08 0.300724 
0.08125 0.304941 
0.0825 0.309011 
0.08375 0.312932 
0.085 0.316698 
0.08625 0.320307 
0.0875 0.323755 
0.08875 0.327039 
0.09 0.330154 
0.09125 0.333099 
0.0925 0.33587 
0.09375 0.338465 
0.095 0.34088 
0.09625 0.343114 
0.0975 0.345163 
0.09875 0.347026 
0.1 0.348701 
0.10125 0.350186 
0.1025 0.351479 
0.10375 0.352578 
0.105 0.353482 
0.10625 0.35419 
0.1075 0.354701 
0.10875 0.355013 
0.11 0.355125 
0.11125 0.355038 
0.1125 0.35475 
0.11375 0.354261 
0.115 0.353571 
0.11625 0.352679 
0.1175 0.351586 
0.11875 0.350292 
0.12 0.348797 
0.12125 0.347102 
0.1225 0.345207 
0.12375 0.343113 
0.125 0.34082 
0.12625 0.338331 
0.1275 0.335645 
0.12875 0.332764 
0.13 0.329691 
0.13125 0.326425 
0.1325 0.322969 
0.13375 0.319325 
0.135 0.315494 
0.13625 0.31148 
0.1375 0.307282 
0.13875 0.302905 
0.14 0.298351 
0.14125 0.293622 
0.1425 0.28872 
0.14375 0.283649 
0.145 0.278411 
0.14625 0.273009 
0.1475 0.267447 
0.14875 0.261727 
0.15 0.255853 
0.15125 0.249828 
0.1525 0.243656 
0.15375 0.23734 
0.155 0.230884 
0.15625 0.224292 
0.1575 0.217567 
0.15875 0.210714 
0.16 0.203736 
0.16125 0.196638 
0.1625 0.189423 
0.16375 0.182096 
0.165 0.174661 
0.16625 0.167123 
0.1675 0.159486 
0.16875 0.151754 
0.17 0.143932 
0.17125 0.136024 
0.1725 0.128036 
0.17375 0.119971 
0.175 0.111836 
0.17625 0.103633 
0.1775 0.0953691 
0.17875 0.0870481 
0.18 0.078675 
0.18125 0.0702549 
0.1825 0.0617926 
0.18375 0.0532931 
0.185 0.0447615 
0.18625 0.0362028 
0.1875 0.027622 
0.18875 0.0190241 
0.19 0.0104142 
0.19125 0.0017973 
0.1925 -0.00682142 
0.19375 -0.015437 
0.195 -0.0240442 
0.19625 -0.0326382 
0.1975 -0.0412139 
0.19875 -0.0497661 
0.2 -0.0582899 
0.20125 -0.0667803 
0.2025 -0.0752323 
0.20375 -0.0836409 
0.205 -0.0920013 
0.20625 -0.100308 
0.2075 -0.108557 
0.20875 -0.116744 
0.21 -0.124862 
0.21125 -0.132908 
0.2125 -0.140877 
0.21375 -0.148764 
0.215 -0.156565 
0.21625 -0.164274 
0.2175 -0.171888 
0.21875 -0.179402 
0.22 -0.186812 
0.22125 -0.194113 
0.2225 -0.201301 
0.22375 -0.208371 
0.225 -0.215321 
0.22625 -0.222145 
0.2275 -0.22884 
0.22875 -0.235401 
0.23 -0.241825 
0.23125 -0.248109 
0.2325 -0.254248 
0.23375 -0.260239 
0.235 -0.266078 
0.23625 -0.271762 
0.2375 -0.277288 
0.23875 -0.282653 
0.24 -0.287853 
0.24125 -0.292885 
0.2425 -0.297747 
0.24375 -0.302435 
0.245 -0.306947 
0.24625 -0.31128 
0.2475 -0.315432 
0.24875 -0.319401 
0.25 -0.323183 
0.25125 -0.326777 
0.2525 -0.330181 
0.25375 -0.333393 
0.255 -0.336411 
0.25625 -0.339232 
0.2575 -0.341857 
0.25875 -0.344282 
0.26 -0.346507 
0.26125 -0.348531 
0.2625 -0.350351 
0.26375 -0.351968 
0.265 -0.35338 
0.26625 -0.354586 
0.2675 -0.355587 
0.26875 -0.35638 
0.27 -0.356967 
0.27125 -0.357346 
0.2725 -0.357517 
0.27375 -0.35748 
0.275 -0.357236 
0.27625 -0.356784 
0.2775 -0.356125 
0.27875 -0.35526 
0.28 -0.354188 
0.28125 -0.35291 
0.2825 -0.351428 
0.28375 -0.349742 
0.285 -0.347853 
0.28625 -0.345763 
0.2875 -0.343472 
0.28875 -0.340983 
0.29 -0.338296 
0.29125 -0.335413 
0.2925 -0.332336 
0.29375 -0.329068 
0.295 -0.325609 
0.29625 -0.321962 
0.2975 -0.318129 
0.29875 -0.314113 
0.3 -0.309915 
0.30125 -0.30554 
0.3025 -0.300988 
0.30375 -0.296264 
0.305 -0.291369 
0.30625 -0.286307 
0.3075 -0.281081 
0.30875 -0.275694 
0.31 -0.27015 
0.31125 -0.264451 
0.3125 -0.258602 
0.31375 -0.252605 
0.315 -0.246465 
0.31625 -0.240185 
0.3175 -0.233769 
0.31875 -0.227221 
0.32 -0.220545 
0.32125 -0.213746 
0.3225 -0.206826 
0.32375 -0.199791 
0.325 -0.192645 
0.32625 -0.185392 
0.3275 -0.178037 
0.32875 -0.170584 
