# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_9> 
0 0 
0.00125 0.0125766 
0.0025 0.0250782 
0.00375 0.0374924 
0.005 0.0498056 
0.00625 0.0620025 
0.0075 0.0740671 
0.00875 0.0859823 
0.01 0.0977301 
0.01125 0.109292 
0.0125 0.12065 
0.01375 0.131783 
0.015 0.142674 
0.01625 0.153302 
0.0175 0.163648 
0.01875 0.173693 
0.02 0.183418 
0.02125 0.192805 
0.0225 0.201835 
0.02375 0.210491 
0.025 0.218756 
0.02625 0.226614 
0.0275 0.234049 
0.02875 0.241047 
0.03 0.247593 
0.03125 0.253675 
0.0325 0.259281 
0.03375 0.264399 
0.035 0.269019 
0.03625 0.273132 
0.0375 0.27673 
0.03875 0.279806 
0.04 0.282354 
0.04125 0.284369 
0.0425 0.285847 
0.04375 0.286785 
0.045 0.287182 
0.04625 0.287037 
0.0475 0.28635 
0.04875 0.285123 
0.05 0.283358 
0.05125 0.28106 
0.0525 0.278232 
0.05375 0.27488 
0.055 0.27101 
0.05625 0.266631 
0.0575 0.261751 
0.05875 0.256378 
0.06 0.250524 
0.06125 0.244199 
0.0625 0.237415 
0.06375 0.230184 
0.065 0.222521 
0.06625 0.214439 
0.0675 0.205953 
0.06875 0.197078 
0.07 0.187831 
0.07125 0.178228 
0.0725 0.168287 
0.07375 0.158024 
0.075 0.147459 
0.07625 0.13661 
0.0775 0.125495 
0.07875 0.114135 
0.08 0.102549 
0.08125 0.0907561 
0.0825 0.0787774 
0.08375 0.066633 
0.085 0.0543436 
0.08625 0.0419298 
0.0875 0.0294123 
0.08875 0.0168122 
0.09 0.00415011 
0.09125 -0.00855297 
0.0925 -0.0212762 
0.09375 -0.033999 
0.095 -0.0467005 
0.09625 -0.0593604 
0.0975 -0.0719583 
0.09875 -0.0844741 
0.1 -0.0968879 
0.10125 -0.10918 
0.1025 -0.121332 
0.10375 -0.133323 
0.105 -0.145136 
0.10625 -0.156753 
0.1075 -0.168154 
0.10875 -0.179324 
0.11 -0.190245 
0.11125 -0.2009 
0.1125 -0.211273 
0.11375 -0.22135 
0.115 -0.231114 
0.11625 -0.240552 
0.1175 -0.249649 
0.11875 -0.258393 
0.12 -0.26677 
0.12125 -0.274769 
0.1225 -0.282378 
0.12375 -0.289586 
0.125 -0.296383 
0.12625 -0.30276 
0.1275 -0.308707 
0.12875 -0.314217 
0.13 -0.319282 
0.13125 -0.323895 
0.1325 -0.32805 
0.13375 -0.331742 
0.135 -0.334965 
0.13625 -0.337716 
0.1375 -0.339992 
0.13875 -0.34179 
0.14 -0.343108 
0.14125 -0.343944 
0.1425 -0.344299 
0.14375 -0.344171 
0.145 -0.343563 
0.14625 -0.342476 
0.1475 -0.340911 
0.14875 -0.338872 
0.15 -0.336362 
0.15125 -0.333385 
0.1525 -0.329947 
0.15375 -0.326052 
0.155 -0.321706 
0.15625 -0.316917 
0.1575 -0.311691 
0.15875 -0.306037 
0.16 -0.299962 
0.16125 -0.293475 
0.1625 -0.286587 
0.16375 -0.279307 
0.165 -0.271646 
0.16625 -0.263614 
0.1675 -0.255224 
0.16875 -0.246486 
0.17 -0.237414 
0.17125 -0.22802 
0.1725 -0.218317 
0.17375 -0.20832 
0.175 -0.198041 
0.17625 -0.187496 
0.1775 -0.176698 
0.17875 -0.165663 
0.18 -0.154406 
0.18125 -0.142942 
0.1825 -0.131287 
0.18375 -0.119457 
0.185 -0.107467 
0.18625 -0.0953353 
0.1875 -0.0830769 
0.18875 -0.0707086 
0.19 -0.0582472 
0.19125 -0.0457094 
0.1925 -0.0331119 
0.19375 -0.0204716 
0.195 -0.00780545 
0.19625 0.00486973 
0.1975 0.0175371 
0.19875 0.0301798 
0.2 0.042781 
0.20125 0.0553243 
0.2025 0.0677928 
0.20375 0.0801703 
0.205 0.0924405 
0.20625 0.104587 
0.2075 0.116594 
0.20875 0.128446 
0.21 0.140128 
0.21125 0.151623 
0.2125 0.162918 
0.21375 0.173997 
0.215 0.184845 
0.21625 0.19545 
0.2175 0.205797 
0.21875 0.215872 
0.22 0.225663 
0.22125 0.235156 
0.2225 0.244341 
0.22375 0.253204 
0.225 0.261734 
0.22625 0.269921 
0.2275 0.277753 
0.22875 0.285221 
0.23 0.292315 
0.23125 0.299025 
0.2325 0.305345 
0.23375 0.311264 
0.235 0.316775 
0.23625 0.321873 
0.2375 0.326549 
0.23875 0.330798 
0.24 0.334614 
0.24125 0.337993 
0.2425 0.340931 
0.24375 0.343423 
0.245 0.345466 
0.24625 0.347058 
0.2475 0.348196 
0.24875 0.34888 
0.25 0.349108 
0.25125 0.34888 
0.2525 0.348196 
0.25375 0.347058 
0.255 0.345466 
0.25625 0.343423 
0.2575 0.340931 
0.25875 0.337993 
0.26 0.334614 
0.26125 0.330798 
0.2625 0.326549 
0.26375 0.321873 
0.265 0.316775 
0.26625 0.311264 
0.2675 0.305345 
0.26875 0.299025 
0.27 0.292315 
0.27125 0.285221 
0.2725 0.277753 
0.27375 0.269921 
0.275 0.261734 
0.27625 0.253204 
0.2775 0.244341 
0.27875 0.235156 
0.28 0.225663 
0.28125 0.215872 
0.2825 0.205797 
0.28375 0.19545 
0.285 0.184845 
0.28625 0.173997 
0.2875 0.162918 
0.28875 0.151623 
0.29 0.140128 
0.29125 0.128446 
0.2925 0.116594 
0.29375 0.104587 
0.295 0.0924405 
0.29625 0.0801703 
0.2975 0.0677928 
0.29875 0.0553243 
0.3 0.042781 
0.30125 0.0301798 
0.3025 0.0175371 
0.30375 0.00486973 
0.305 -0.00780545 
0.30625 -0.0204716 
0.3075 -0.0331119 
0.30875 -0.0457094 
0.31 -0.0582472 
0.31125 -0.0707086 
0.3125 -0.0830769 
0.31375 -0.0953353 
0.315 -0.107467 
0.31625 -0.119457 
0.3175 -0.131287 
0.31875 -0.142942 
0.32 -0.154406 
0.32125 -0.165663 
0.3225 -0.176698 
0.32375 -0.187496 
0.325 -0.198041 
0.32625 -0.20832 
0.3275 -0.218317 
0.32875 -0.22802 
0.33 -0.237414 
0.33125 -0.246486 
0.3325 -0.255224 
0.33375 -0.263614 
0.335 -0.271646 
0.33625 -0.279307 
0.3375 -0.286587 
0.33875 -0.293475 
0.34 -0.299962 
0.34125 -0.306037 
0.3425 -0.311691 
0.34375 -0.316917 
0.345 -0.321706 
0.34625 -0.326052 
0.3475 -0.329947 
0.34875 -0.333385 
0.35 -0.336362 
0.35125 -0.338872 
0.3525 -0.340911 
0.35375 -0.342476 
0.355 -0.343563 
0.35625 -0.344171 
0.3575 -0.344299 
0.35875 -0.343944 
0.36 -0.343108 
0.36125 -0.34179 
0.3625 -0.339992 
0.36375 -0.337716 
0.365 -0.334965 
0.36625 -0.331742 
0.3675 -0.32805 
0.36875 -0.323895 
0.37 -0.319282 
0.37125 -0.314217 
0.3725 -0.308707 
0.37375 -0.30276 
0.375 -0.296383 
0.37625 -0.289586 
0.3775 -0.282378 
0.37875 -0.274769 
0.38 -0.26677 
0.38125 -0.258393 
0.3825 -0.249649 
0.38375 -0.240552 
0.385 -0.231114 
0.38625 -0.22135 
0.3875 -0.211273 
0.38875 -0.2009 
0.39 -0.190245 
0.39125 -0.179324 
0.3925 -0.168154 
0.39375 -0.156753 
0.395 -0.145136 
0.39625 -0.133323 
0.3975 -0.121332 
0.39875 -0.10918 
0.4 -0.0968879 
0.40125 -0.0844741 
0.4025 -0.0719583 
0.40375 -0.0593604 
0.405 -0.0467005 
0.40625 -0.033999 
0.4075 -0.0212762 
0.40875 -0.00855297 
0.41 0.00415011 
0.41125 0.0168122 
0.4125 0.0294123 
0.41375 0.0419298 
0.415 0.0543436 
0.41625 0.066633 
0.4175 0.0787774 
0.41875 0.0907561 
0.42 0.102549 
0.42125 0.114135 
0.4225 0.125495 
0.42375 0.13661 
0.425 0.147459 
0.42625 0.158024 
0.4275 0.168287 
0.42875 0.178228 
0.43 0.187831 
0.43125 0.197078 
0.4325 0.205953 
0.43375 0.214439 
0.435 0.222521 
0.43625 0.230184 
0.4375 0.237415 
0.43875 0.244199 
0.44 0.250524 
0.44125 0.256378 
0.4425 0.261751 
0.44375 0.266631 
0.445 0.27101 
0.44625 0.27488 
0.4475 0.278232 
0.44875 0.28106 
0.45 0.283358 
0.45125 0.285123 
0.4525 0.28635 
0.45375 0.287037 
0.455 0.287182 
0.45625 0.286785 
0.4575 0.285847 
0.45875 0.284369 
0.46 0.282354 
0.46125 0.279806 
0.4625 0.27673 
0.46375 0.273132 
0.465 0.269019 
0.46625 0.264399 
0.4675 0.259281 
0.46875 0.253675 
0.47 0.247593 
0.47125 0.241047 
0.4725 0.234049 
0.47375 0.226614 
