# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_10> 
0 0 
0.00125 0.0054106 
0.0025 0.0127148 
0.00375 0.0222482 
0.005 0.0342803 
0.00625 0.0490204 
0.0075 0.0666219 
0.00875 0.087187 
0.01 0.110772 
0.01125 0.137389 
0.0125 0.167014 
0.01375 0.199587 
0.015 0.235017 
0.01625 0.273186 
0.0175 0.313951 
0.01875 0.357146 
0.02 0.40259 
0.02125 0.450082 
0.0225 0.499412 
0.02375 0.550354 
0.025 0.602676 
0.02625 0.65614 
0.0275 0.7105 
0.02875 0.765509 
0.03 0.820919 
0.03125 0.876481 
0.0325 0.931947 
0.03375 0.987073 
0.035 1.04162 
0.03625 1.09535 
0.0375 1.14803 
0.03875 1.19945 
0.04 1.24938 
0.04125 1.29762 
0.0425 1.34398 
0.04375 1.38827 
0.045 1.43031 
0.04625 1.46993 
0.0475 1.50699 
0.04875 1.54132 
0.05 1.57282 
0.05125 1.60134 
0.0525 1.62679 
0.05375 1.64907 
0.055 1.66809 
0.05625 1.68378 
0.0575 1.69608 
0.05875 1.70494 
0.06 1.71032 
0.06125 1.7122 
0.0625 1.71057 
0.06375 1.70541 
0.065 1.69674 
0.06625 1.68457 
0.0675 1.66894 
0.06875 1.64988 
0.07 1.62744 
0.07125 1.60167 
0.0725 1.57265 
0.07375 1.54044 
0.075 1.50513 
0.07625 1.4668 
0.0775 1.42557 
0.07875 1.38152 
0.08 1.33478 
0.08125 1.28546 
0.0825 1.23367 
0.08375 1.17955 
0.085 1.12324 
0.08625 1.06486 
0.0875 1.00455 
0.08875 0.942473 
0.09 0.878758 
0.09125 0.81356 
0.0925 0.747031 
0.09375 0.679323 
0.095 0.610591 
0.09625 0.54099 
0.0975 0.470677 
0.09875 0.399807 
0.1 0.328537 
0.10125 0.257021 
0.1025 0.185415 
0.10375 0.113871 
0.105 0.0425418 
0.10625 -0.0284241 
0.1075 -0.098879 
0.10875 -0.168678 
0.11 -0.237679 
0.11125 -0.305742 
0.1125 -0.372733 
0.11375 -0.438519 
0.115 -0.502973 
0.11625 -0.565968 
0.1175 -0.627387 
0.11875 -0.687113 
0.12 -0.745036 
0.12125 -0.801049 
0.1225 -0.855051 
0.12375 -0.906947 
0.125 -0.956646 
0.12625 -1.00406 
0.1275 -1.04911 
0.12875 -1.09173 
0.13 -1.13184 
0.13125 -1.16938 
0.1325 -1.2043 
0.13375 -1.23653 
0.135 -1.26605 
0.13625 -1.2928 
0.1375 -1.31675 
0.13875 -1.33788 
0.14 -1.35616 
0.14125 -1.37157 
0.1425 -1.38411 
0.14375 -1.39377 
0.145 -1.40055 
0.14625 -1.40446 
0.1475 -1.40551 
0.14875 -1.40371 
0.15 -1.39909 
0.15125 -1.39167 
0.1525 -1.38149 
0.15375 -1.3686 
0.155 -1.35302 
0.15625 -1.3348 
0.1575 -1.31401 
0.15875 -1.2907 
0.16 -1.26492 
0.16125 -1.23674 
0.1625 -1.20624 
0.16375 -1.17348 
0.165 -1.13854 
0.16625 -1.10151 
0.1675 -1.06247 
0.16875 -1.02149 
0.17 -0.978681 
0.17125 -0.934126 
0.1725 -0.887922 
0.17375 -0.840167 
0.175 -0.790959 
