# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_6> 
0.12 0.0978863 
0.12125 0.0901668 
0.1225 0.0823912 
0.12375 0.0745648 
0.125 0.0666924 
0.12625 0.0587791 
0.1275 0.0508299 
0.12875 0.0428499 
0.13 0.0348439 
0.13125 0.0268169 
0.1325 0.0187739 
0.13375 0.0107198 
0.135 0.00265946 
0.13625 -0.00540221 
0.1375 -0.0134604 
0.13875 -0.0215103 
0.14 -0.0295471 
0.14125 -0.0375662 
0.1425 -0.0455627 
0.14375 -0.053532 
0.145 -0.0614695 
0.14625 -0.0693706 
0.1475 -0.0772308 
0.14875 -0.0850455 
0.15 -0.0928104 
0.15125 -0.100521 
0.1525 -0.108173 
0.15375 -0.115762 
0.155 -0.123284 
0.15625 -0.130734 
0.1575 -0.138109 
0.15875 -0.145404 
0.16 -0.152616 
0.16125 -0.15974 
0.1625 -0.166773 
0.16375 -0.17371 
0.165 -0.180549 
0.16625 -0.187285 
0.1675 -0.193914 
0.16875 -0.200433 
0.17 -0.20684 
0.17125 -0.213129 
0.1725 -0.219298 
0.17375 -0.225344 
0.175 -0.231263 
0.17625 -0.237052 
0.1775 -0.242709 
0.17875 -0.24823 
0.18 -0.253613 
0.18125 -0.258854 
0.1825 -0.263951 
0.18375 -0.268901 
0.185 -0.273703 
0.18625 -0.278352 
0.1875 -0.282847 
0.18875 -0.287187 
0.19 -0.291367 
0.19125 -0.295387 
0.1925 -0.299244 
0.19375 -0.302936 
0.195 -0.306462 
0.19625 -0.30982 
0.1975 -0.313008 
0.19875 -0.316025 
0.2 -0.318868 
0.20125 -0.321537 
0.2025 -0.324031 
0.20375 -0.326347 
0.205 -0.328486 
0.20625 -0.330446 
0.2075 -0.332226 
0.20875 -0.333825 
0.21 -0.335243 
0.21125 -0.336479 
0.2125 -0.337532 
0.21375 -0.338402 
0.215 -0.339088 
0.21625 -0.339591 
0.2175 -0.33991 
0.21875 -0.340046 
0.22 -0.339997 
0.22125 -0.339764 
0.2225 -0.339349 
0.22375 -0.338749 
0.225 -0.337967 
0.22625 -0.337003 
0.2275 -0.335857 
0.22875 -0.33453 
0.23 -0.333023 
0.23125 -0.331336 
0.2325 -0.329471 
0.23375 -0.327428 
0.235 -0.325209 
0.23625 -0.322816 
0.2375 -0.320248 
0.23875 -0.317508 
0.24 -0.314598 
0.24125 -0.311518 
0.2425 -0.308271 
0.24375 -0.304858 
0.245 -0.301281 
0.24625 -0.297543 
0.2475 -0.293644 
0.24875 -0.289588 
0.25 -0.285375 
0.25125 -0.28101 
0.2525 -0.276493 
0.25375 -0.271828 
0.255 -0.267016 
0.25625 -0.262061 
0.2575 -0.256965 
0.25875 -0.251731 
0.26 -0.246362 
0.26125 -0.24086 
0.2625 -0.235228 
0.26375 -0.229469 
0.265 -0.223587 
0.26625 -0.217585 
0.2675 -0.211466 
0.26875 -0.205232 
0.27 -0.198888 
0.27125 -0.192437 
0.2725 -0.185881 
0.27375 -0.179226 
0.275 -0.172474 
0.27625 -0.165628 
0.2775 -0.158694 
0.27875 -0.151673 
0.28 -0.144571 
0.28125 -0.13739 
0.2825 -0.130135 
0.28375 -0.12281 
0.285 -0.115418 
0.28625 -0.107963 
0.2875 -0.10045 
0.28875 -0.0928831 
0.29 -0.0852654 
0.29125 -0.0776015 
0.2925 -0.0698955 
0.29375 -0.0621516 
0.295 -0.0543741 
0.29625 -0.046567 
0.2975 -0.0387348 
0.29875 -0.0308816 
0.3 -0.0230118 
0.30125 -0.0151297 
0.3025 -0.0072396 
0.30375 0.000654184 
0.305 0.00854729 
0.30625 0.0164353 
0.3075 0.024314 
0.30875 0.0321789 
0.31 0.0400256 
0.31125 0.0478499 
0.3125 0.0556473 
0.31375 0.0634134 
0.315 0.0711439 
0.31625 0.0788345 
0.3175 0.0864808 
0.31875 0.0940785 
0.32 0.101623 
0.32125 0.109111 
0.3225 0.116537 
0.32375 0.123897 
0.325 0.131187 
0.32625 0.138404 
0.3275 0.145541 
0.32875 0.152597 
0.33 0.159565 
0.33125 0.166443 
0.3325 0.173226 
0.33375 0.179911 
0.335 0.186492 
0.33625 0.192967 
0.3375 0.199332 
0.33875 0.205582 
0.34 0.211714 
0.34125 0.217724 
0.3425 0.223608 
0.34375 0.229363 
0.345 0.234985 
0.34625 0.240471 
0.3475 0.245818 
0.34875 0.251021 
0.35 0.256077 
0.35125 0.260984 
0.3525 0.265737 
0.35375 0.270335 
0.355 0.274773 
0.35625 0.27905 
0.3575 0.283161 
0.35875 0.287104 
0.36 0.290877 
0.36125 0.294476 
0.3625 0.297899 
0.36375 0.301144 
0.365 0.304208 
0.36625 0.307089 
0.3675 0.309785 
0.36875 0.312293 
0.37 0.314611 
0.37125 0.316738 
0.3725 0.318671 
0.37375 0.320409 
0.375 0.32195 
0.37625 0.323293 
0.3775 0.324435 
0.37875 0.325376 
0.38 0.326115 
0.38125 0.326649 
0.3825 0.326979 
0.38375 0.327103 
0.385 0.327021 
0.38625 0.326731 
0.3875 0.326233 
0.38875 0.325527 
0.39 0.324611 
0.39125 0.323487 
0.3925 0.322153 
0.39375 0.32061 
0.395 0.318858 
0.39625 0.316897 
0.3975 0.314727 
0.39875 0.312349 
0.4 0.309763 
0.40125 0.306971 
0.4025 0.303972 
0.40375 0.300769 
0.405 0.297361 
0.40625 0.293751 
0.4075 0.289939 
0.40875 0.285928 
0.41 0.281718 
0.41125 0.277312 
0.4125 0.272711 
0.41375 0.267918 
0.415 0.262935 
0.41625 0.257764 
0.4175 0.252407 
0.41875 0.246868 
0.42 0.241149 
0.42125 0.235253 
0.4225 0.229184 
0.42375 0.222943 
0.425 0.216536 
0.42625 0.209965 
0.4275 0.203234 
0.42875 0.196347 
0.43 0.189308 
0.43125 0.182121 
0.4325 0.174792 
0.43375 0.167324 
0.435 0.159721 
0.43625 0.15199 
0.4375 0.144135 
0.43875 0.136162 
0.44 0.128075 
0.44125 0.119881 
0.4425 0.111586 
0.44375 0.103195 
0.445 0.094715 
0.44625 0.0861524 
0.4475 0.0775139 
0.44875 0.0688063 
0.45 0.0600369 
0.45125 0.0512129 
0.4525 0.042342 
0.45375 0.033432 
0.455 0.0244909 
0.45625 0.015527 
0.4575 0.006549 
0.45875 -0.0024344 
0.46 -0.0114141 
0.46125 -0.0203807 
0.4625 -0.0293245 
0.46375 -0.0382358 
0.465 -0.0471041 
0.46625 -0.0559191 
0.4675 -0.0646699 
0.46875 -0.0733453 
0.47 -0.0819338 
0.47125 -0.0904237 
0.4725 -0.0988028 
0.47375 -0.107058 
0.475 -0.115178 
0.47625 -0.123148 
0.4775 -0.130954 
0.47875 -0.138584 
0.48 -0.146021 
0.48125 -0.153252 
0.4825 -0.16026 
0.48375 -0.167031 
0.485 -0.173547 
0.48625 -0.179793 
0.4875 -0.18575 
0.48875 -0.191401 
0.49 -0.196727 
0.49125 -0.201709 
0.4925 -0.206329 
0.49375 -0.210565 
0.495 -0.214398 
0.49625 -0.217806 
0.4975 -0.220766 
0.49875 -0.223256 
0.5 -0.225253 


0.5 -0.225253 
0.50125 -0.223256 
0.5025 -0.220766 
0.50375 -0.217806 
0.505 -0.214398 
0.50625 -0.210565 
0.5075 -0.206329 
0.50875 -0.201709 
0.51 -0.196727 
0.51125 -0.191401 
0.5125 -0.18575 
0.51375 -0.179793 
0.515 -0.173547 
0.51625 -0.167031 
0.5175 -0.16026 
0.51875 -0.153252 
0.52 -0.146021 
0.52125 -0.138584 
0.5225 -0.130954 
0.52375 -0.123148 
0.525 -0.115178 
0.52625 -0.107058 
0.5275 -0.0988028 
0.52875 -0.0904237 
0.53 -0.0819338 
0.53125 -0.0733453 
0.5325 -0.0646699 
0.53375 -0.0559191 
0.535 -0.0471041 
0.53625 -0.0382358 
0.5375 -0.0293245 
0.53875 -0.0203807 
0.54 -0.0114141 
0.54125 -0.0024344 
0.5425 0.006549 
0.54375 0.015527 
0.545 0.0244909 
0.54625 0.033432 
0.5475 0.042342 
0.54875 0.0512129 
0.55 0.0600369 
0.55125 0.0688063 
0.5525 0.0775139 
0.55375 0.0861524 
0.555 0.094715 
0.55625 0.103195 
0.5575 0.111586 
0.55875 0.119881 
0.56 0.128075 
0.56125 0.136162 
0.5625 0.144135 
0.56375 0.15199 
0.565 0.159721 
0.56625 0.167324 
0.5675 0.174792 
0.56875 0.182121 
0.57 0.189308 
0.57125 0.196347 
0.5725 0.203234 
0.57375 0.209965 
0.575 0.216536 
0.57625 0.222943 
0.5775 0.229184 
0.57875 0.235253 
0.58 0.241149 
0.58125 0.246868 
0.5825 0.252407 
0.58375 0.257764 
0.585 0.262935 
0.58625 0.267918 
0.5875 0.272711 
0.58875 0.277312 
0.59 0.281718 
0.59125 0.285928 
0.5925 0.289939 
0.59375 0.293751 
0.595 0.297361 
0.59625 0.300769 
0.5975 0.303972 
0.59875 0.306971 
0.6 0.309763 
0.60125 0.312349 
0.6025 0.314727 
0.60375 0.316897 
0.605 0.318858 
0.60625 0.32061 
0.6075 0.322153 
0.60875 0.323487 
0.61 0.324611 
0.61125 0.325527 
0.6125 0.326233 
0.61375 0.326731 
0.615 0.327021 
0.61625 0.327103 
0.6175 0.326979 
0.61875 0.326649 
0.62 0.326115 
0.62125 0.325376 
0.6225 0.324435 
0.62375 0.323293 
0.625 0.32195 
0.62625 0.320409 
0.6275 0.318671 
0.62875 0.316738 
0.63 0.314611 
0.63125 0.312293 
0.6325 0.309785 
0.63375 0.307089 
0.635 0.304208 
0.63625 0.301144 
0.6375 0.297899 
0.63875 0.294476 
0.64 0.290877 
0.64125 0.287104 
0.6425 0.283161 
0.64375 0.27905 
0.645 0.274773 
0.64625 0.270335 
0.6475 0.265737 
0.64875 0.260984 
0.65 0.256077 
0.65125 0.251021 
0.6525 0.245818 
0.65375 0.240471 
0.655 0.234985 
0.65625 0.229363 
0.6575 0.223608 
0.65875 0.217724 
0.66 0.211714 
0.66125 0.205582 
0.6625 0.199332 
0.66375 0.192967 
0.665 0.186492 
0.66625 0.179911 
0.6675 0.173226 
0.66875 0.166443 
0.67 0.159565 
0.67125 0.152597 
0.6725 0.145541 
0.67375 0.138404 
0.675 0.131187 
0.67625 0.123897 
0.6775 0.116537 
0.67875 0.109111 
0.68 0.101623 
0.68125 0.0940785 
0.6825 0.0864808 
0.68375 0.0788345 
0.685 0.0711439 
0.68625 0.0634134 
0.6875 0.0556473 
0.68875 0.0478499 
0.69 0.0400256 
0.69125 0.0321789 
0.6925 0.024314 
0.69375 0.0164353 
0.695 0.00854729 
0.69625 0.000654184 
0.6975 -0.0072396 
0.69875 -0.0151297 
0.7 -0.0230118 
0.70125 -0.0308816 
0.7025 -0.0387348 
0.70375 -0.046567 
0.705 -0.0543741 
0.70625 -0.0621516 
0.7075 -0.0698955 
0.70875 -0.0776015 
0.71 -0.0852654 
0.71125 -0.0928831 
0.7125 -0.10045 
0.71375 -0.107963 
0.715 -0.115418 
0.71625 -0.12281 
0.7175 -0.130135 
0.71875 -0.13739 
0.72 -0.144571 
0.72125 -0.151673 
0.7225 -0.158694 
0.72375 -0.165628 
0.725 -0.172474 
0.72625 -0.179226 
0.7275 -0.185881 
0.72875 -0.192437 
0.73 -0.198888 
0.73125 -0.205232 
0.7325 -0.211466 
0.73375 -0.217585 
0.735 -0.223587 
0.73625 -0.229469 
0.7375 -0.235228 
0.73875 -0.24086 
0.74 -0.246362 
0.74125 -0.251731 
0.7425 -0.256965 
0.74375 -0.262061 
0.745 -0.267016 
0.74625 -0.271828 
0.7475 -0.276493 
0.74875 -0.28101 
0.75 -0.285375 
0.75125 -0.289588 
0.7525 -0.293644 
0.75375 -0.297543 
0.755 -0.301281 
0.75625 -0.304858 
0.7575 -0.308271 
0.75875 -0.311518 
0.76 -0.314598 
0.76125 -0.317508 
0.7625 -0.320248 
0.76375 -0.322816 
0.765 -0.325209 
0.76625 -0.327428 
0.7675 -0.329471 
0.76875 -0.331336 
0.77 -0.333023 
0.77125 -0.33453 
0.7725 -0.335857 
0.77375 -0.337003 
0.775 -0.337967 
0.77625 -0.338749 
0.7775 -0.339349 
0.77875 -0.339764 
0.78 -0.339997 
0.78125 -0.340046 
0.7825 -0.33991 
0.78375 -0.339591 
0.785 -0.339088 
0.78625 -0.338402 
0.7875 -0.337532 
0.78875 -0.336479 
0.79 -0.335243 
0.79125 -0.333825 
0.7925 -0.332226 
0.79375 -0.330446 
0.795 -0.328486 
0.79625 -0.326347 
0.7975 -0.324031 
0.79875 -0.321537 
0.8 -0.318868 
0.80125 -0.316025 
0.8025 -0.313008 
0.80375 -0.30982 
0.805 -0.306462 
0.80625 -0.302936 
0.8075 -0.299244 
0.80875 -0.295387 
0.81 -0.291367 
0.81125 -0.287187 
0.8125 -0.282847 
0.81375 -0.278352 
0.815 -0.273703 
0.81625 -0.268901 
0.8175 -0.263951 
0.81875 -0.258854 
0.82 -0.253613 
0.82125 -0.24823 
0.8225 -0.242709 
0.82375 -0.237052 
0.825 -0.231263 
0.82625 -0.225344 
0.8275 -0.219298 
0.82875 -0.213129 
0.83 -0.20684 
0.83125 -0.200433 
0.8325 -0.193914 
0.83375 -0.187285 
0.835 -0.180549 
0.83625 -0.17371 
0.8375 -0.166773 
0.83875 -0.15974 
0.84 -0.152616 
0.84125 -0.145404 
0.8425 -0.138109 
0.84375 -0.130734 
0.845 -0.123284 
0.84625 -0.115762 
0.8475 -0.108173 
0.84875 -0.100521 
0.85 -0.0928104 
0.85125 -0.0850455 
0.8525 -0.0772308 
0.85375 -0.0693706 
0.855 -0.0614695 
0.85625 -0.053532 
0.8575 -0.0455627 
0.85875 -0.0375662 
0.86 -0.0295471 
0.86125 -0.0215103 
0.8625 -0.0134604 
0.86375 -0.00540221 
0.865 0.00265946 
0.86625 0.0107198 
0.8675 0.0187739 
0.86875 0.0268169 
0.87 0.0348439 
0.87125 0.0428499 
0.8725 0.0508299 
0.87375 0.0587791 
0.875 0.0666924 
0.87625 0.0745648 
0.8775 0.0823912 
0.87875 0.0901668 
0.88 0.0978863 
0.88125 0.105545 
0.8825 0.113137 
0.88375 0.120659 
0.885 0.128104 
0.88625 0.135468 
0.8875 0.142746 
0.88875 0.149933 
0.89 0.157024 
0.89125 0.164013 
0.8925 0.170896 
0.89375 0.177669 
0.895 0.184325 
0.89625 0.19086 
0.8975 0.19727 
0.89875 0.203549 
0.9 0.209693 
0.90125 0.215696 
0.9025 0.221555 
0.90375 0.227264 
0.905 0.232818 
0.90625 0.238214 
0.9075 0.243447 
0.90875 0.248512 
0.91 0.253404 
0.91125 0.25812 
0.9125 0.262655 
0.91375 0.267005 
0.915 0.271166 
0.91625 0.275133 
0.9175 0.278903 
0.91875 0.282471 
0.92 0.285834 
0.92125 0.288989 
0.9225 0.29193 
0.92375 0.294655 
0.925 0.297161 
0.92625 0.299443 
0.9275 0.301499 
0.92875 0.303325 
0.93 0.304919 
0.93125 0.306277 
0.9325 0.307396 
0.93375 0.308275 
0.935 0.308909 
0.93625 0.309298 
0.9375 0.309437 
0.93875 0.309326 
0.94 0.308962 
0.94125 0.308343 
0.9425 0.307468 
0.94375 0.306335 
0.945 0.304942 
0.94625 0.303288 
0.9475 0.301372 
0.94875 0.299194 
0.95 0.296751 
0.95125 0.294044 
0.9525 0.291073 
0.95375 0.287836 
0.955 0.284334 
0.95625 0.280568 
0.9575 0.276537 
0.95875 0.272241 
0.96 0.267683 
0.96125 0.262862 
0.9625 0.25778 
0.96375 0.252438 
0.965 0.246838 
0.96625 0.240982 
0.9675 0.234871 
0.96875 0.228509 
0.97 0.221898 
0.97125 0.21504 
0.9725 0.207939 
0.97375 0.200598 
0.975 0.193021 
0.97625 0.185211 
0.9775 0.177174 
0.97875 0.168912 
0.98 0.160431 
0.98125 0.151736 
0.9825 0.142833 
0.98375 0.133726 
0.985 0.124422 
0.98625 0.114927 
0.9875 0.105248 
0.98875 0.0953918 
0.99 0.0853649 
0.99125 0.0751754 
0.9925 0.0648311 
0.99375 0.0543401 
0.995 0.0437112 
0.99625 0.0329533 
0.9975 0.0220756 
0.99875 0.0110878 
1 0 


