# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_2> 
0 0 
0.00125 0.00018806 
0.0025 0.00074874 
0.00375 0.00167685 
0.005 0.0029672 
0.00625 0.00461459 
0.0075 0.00661384 
0.00875 0.00895976 
0.01 0.0116472 
0.01125 0.0146708 
0.0125 0.0180256 
0.01375 0.0217063 
0.015 0.0257077 
0.01625 0.0300246 
0.0175 0.0346518 
0.01875 0.0395842 
0.02 0.0448165 
0.02125 0.0503437 
0.0225 0.0561604 
0.02375 0.0622615 
0.025 0.0686419 
0.02625 0.0752963 
0.0275 0.0822196 
0.02875 0.0894066 
0.03 0.0968522 
0.03125 0.104551 
0.0325 0.112498 
0.03375 0.120688 
0.035 0.129116 
0.03625 0.137777 
0.0375 0.146666 
0.03875 0.155777 
0.04 0.165105 
0.04125 0.174645 
0.0425 0.184393 
0.04375 0.194342 
0.045 0.204488 
0.04625 0.214826 
0.0475 0.225351 
0.04875 0.236057 
0.05 0.246939 
0.05125 0.257993 
0.0525 0.269214 
0.05375 0.280595 
0.055 0.292133 
0.05625 0.303822 
0.0575 0.315657 
0.05875 0.327634 
0.06 0.339746 
0.06125 0.35199 
0.0625 0.364359 
0.06375 0.37685 
0.065 0.389458 
0.06625 0.402176 
0.0675 0.415001 
0.06875 0.427928 
0.07 0.440951 
0.07125 0.454065 
0.0725 0.467267 
0.07375 0.48055 
0.075 0.493911 
0.07625 0.507344 
0.0775 0.520845 
0.07875 0.534408 
0.08 0.548029 
0.08125 0.561704 
0.0825 0.575427 
0.08375 0.589194 
0.085 0.603 
0.08625 0.616841 
0.0875 0.630711 
0.08875 0.644607 
0.09 0.658523 
0.09125 0.672455 
0.0925 0.686399 
0.09375 0.70035 
0.095 0.714303 
0.09625 0.728255 
0.0975 0.742199 
0.09875 0.756133 
0.1 0.770052 
0.10125 0.783951 
0.1025 0.797827 
0.10375 0.811674 
0.105 0.825488 
