# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:32
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_6> 
0 0 
0.00125 -0.0150041 
0.0025 -0.0203295 
0.00375 -0.0173951 
0.005 -0.00749658 
0.00625 0.00818563 
0.0075 0.0285796 
0.00875 0.0527149 
0.01 0.0797163 
0.01125 0.108797 
0.0125 0.139255 
0.01375 0.170463 
0.015 0.201868 
0.01625 0.232982 
0.0175 0.263382 
0.01875 0.292699 
0.02 0.320621 
0.02125 0.346883 
0.0225 0.371264 
0.02375 0.393588 
0.025 0.413713 
0.02625 0.431535 
0.0275 0.44698 
0.02875 0.460002 
0.03 0.470583 
0.03125 0.478725 
0.0325 0.484454 
0.03375 0.487812 
0.035 0.48886 
0.03625 0.487671 
0.0375 0.48433 
0.03875 0.478934 
0.04 0.47159 
0.04125 0.46241 
0.0425 0.451513 
0.04375 0.439024 
0.045 0.42507 
0.04625 0.409781 
0.0475 0.393288 
0.04875 0.375722 
0.05 0.357216 
0.05125 0.3379 
0.0525 0.317901 
0.05375 0.297346 
0.055 0.276358 
0.05625 0.255056 
0.0575 0.233554 
0.05875 0.211965 
0.06 0.190395 
0.06125 0.168944 
0.0625 0.147708 
0.06375 0.126778 
0.065 0.106239 
0.06625 0.0861706 
0.0675 0.0666455 
0.06875 0.0477316 
0.07 0.0294908 
0.07125 0.011979 
0.0725 -0.00475364 
0.07375 -0.0206627 
0.075 -0.0357094 
0.07625 -0.0498604 
0.0775 -0.063088 
0.07875 -0.0753697 
0.08 -0.086688 
0.08125 -0.0970305 
0.0825 -0.10639 
0.08375 -0.114762 
0.085 -0.12215 
0.08625 -0.128557 
0.0875 -0.133995 
0.08875 -0.138477 
0.09 -0.142018 
0.09125 -0.14464 
0.0925 -0.146366 
0.09375 -0.147221 
0.095 -0.147236 
0.09625 -0.146441 
0.0975 -0.144869 
0.09875 -0.142557 
0.1 -0.139541 
0.10125 -0.13586 
0.1025 -0.131555 
0.10375 -0.126666 
0.105 -0.121236 
0.10625 -0.115309 
0.1075 -0.108926 
0.10875 -0.102133 
0.11 -0.0949737 
0.11125 -0.0874914 
0.1125 -0.0797303 
0.11375 -0.0717341 
0.115 -0.0635458 
0.11625 -0.055208 
0.1175 -0.0467623 
0.11875 -0.0382497 
0.12 -0.0297099 
0.12125 -0.0211819 
0.1225 -0.0127031 
0.12375 -0.00430969 
0.125 0.00396339 
0.12625 0.0120828 
0.1275 0.0200168 
0.12875 0.0277351 
0.13 0.0352093 
0.13125 0.0424126 
0.1325 0.0493201 
0.13375 0.0559084 
0.135 0.0621564 
0.13625 0.0680444 
0.1375 0.073555 
0.13875 0.0786724 
0.14 0.0833827 
0.14125 0.0876742 
0.1425 0.0915366 
0.14375 0.0949619 
0.145 0.0979436 
0.14625 0.100477 
0.1475 0.10256 
0.14875 0.104192 
0.15 0.105372 
0.15125 0.106104 
0.1525 0.106391 
0.15375 0.106239 
0.155 0.105655 
0.15625 0.104649 
0.1575 0.103229 
0.15875 0.101407 
0.16 0.0991959 
0.16125 0.0966092 
0.1625 0.0936619 
0.16375 0.09037 
0.165 0.0867503 
0.16625 0.0828207 
0.1675 0.0786 
0.16875 0.0741074 
0.17 0.0693631 
0.17125 0.0643878 
0.1725 0.0592027 
0.17375 0.0538294 
0.175 0.0482899 
0.17625 0.0426064 
0.1775 0.0368015 
0.17875 0.0308978 
0.18 0.0249178 
0.18125 0.0188842 
0.1825 0.0128196 
0.18375 0.00674621 
0.185 0.000686276 
0.18625 -0.00533843 
0.1875 -0.0113065 
0.18875 -0.0171968 
0.19 -0.0229889 
0.19125 -0.0286629 
0.1925 -0.0341994 
0.19375 -0.0395796 
0.195 -0.0447857 
0.19625 -0.0498003 
0.1975 -0.0546072 
0.19875 -0.0591908 
0.2 -0.0635363 
0.20125 -0.0676301 
0.2025 -0.0714595 
0.20375 -0.0750126 
0.205 -0.0782786 
0.20625 -0.081248 
0.2075 -0.0839119 
0.20875 -0.0862628 
0.21 -0.0882943 
0.21125 -0.090001 
0.2125 -0.0913786 
0.21375 -0.0924239 
0.215 -0.093135 
0.21625 -0.0935109 
0.2175 -0.0935518 
0.21875 -0.093259 
0.22 -0.0926349 
0.22125 -0.0916829 
0.2225 -0.0904076 
0.22375 -0.0888146 
0.225 -0.0869103 
0.22625 -0.0847024 
0.2275 -0.0821994 
0.22875 -0.0794108 
0.23 -0.0763468 
0.23125 -0.0730188 
0.2325 -0.0694387 
0.23375 -0.0656195 
0.235 -0.0615745 
0.23625 -0.0573182 
0.2375 -0.0528654 
0.23875 -0.0482316 
0.24 -0.043433 
0.24125 -0.0384861 
0.2425 -0.0334079 
0.24375 -0.0282159 
0.245 -0.0229278 
0.24625 -0.0175618 
0.2475 -0.0121361 
0.24875 -0.00666932 
0.25 -0.00117999 
0.25125 0.00431318 
0.2525 0.00979148 
0.25375 0.0152362 
0.255 0.0206289 
0.25625 0.0259512 
0.2575 0.0311847 
0.25875 0.0363117 
0.26 0.0413146 
0.26125 0.046176 
0.2625 0.0508794 
0.26375 0.0554084 
0.265 0.0597471 
0.26625 0.0638806 
0.2675 0.0677942 
0.26875 0.0714741 
0.27 0.0749071 
0.27125 0.078081 
0.2725 0.0809841 
0.27375 0.0836057 
0.275 0.0859361 
0.27625 0.0879662 
0.2775 0.0896883 
0.27875 0.0910952 
0.28 0.092181 
0.28125 0.0929408 
0.2825 0.0933707 
0.28375 0.0934679 
0.285 0.0932306 
0.28625 0.0926582 
0.2875 0.0917511 
0.28875 0.090511 
0.29 0.0889405 
0.29125 0.0870435 
0.2925 0.0848249 
0.29375 0.0822908 
0.295 0.0794482 
0.29625 0.0763054 
0.2975 0.0728716 
0.29875 0.0691574 
0.3 0.0651739 
0.30125 0.0609336 
0.3025 0.0564499 
0.30375 0.051737 
0.305 0.0468101 
0.30625 0.0416853 
0.3075 0.0363795 
0.30875 0.0309103 
0.31 0.0252962 
0.31125 0.0195563 
0.3125 0.0137102 
0.31375 0.00777838 
0.315 0.00178155 
0.31625 -0.00425897 
0.3175 -0.0103215 
0.31875 -0.0163841 
0.32 -0.0224244 
0.32125 -0.0284199 
0.3225 -0.0343481 
0.32375 -0.0401864 
0.325 -0.045912 
0.32625 -0.0515025 
0.3275 -0.0569356 
0.32875 -0.062189 
0.33 -0.067241 
0.33125 -0.0720703 
0.3325 -0.0766559 
0.33375 -0.0809775 
0.335 -0.0850154 
0.33625 -0.0887507 
0.3375 -0.0921652 
0.33875 -0.0952416 
0.34 -0.0979635 
0.34125 -0.100316 
0.3425 -0.102284 
0.34375 -0.103855 
0.345 -0.105017 
0.34625 -0.10576 
0.3475 -0.106074 
0.34875 -0.105952 
0.35 -0.105388 
0.35125 -0.104376 
0.3525 -0.102915 
0.35375 -0.101002 
0.355 -0.0986381 
0.35625 -0.0958252 
0.3575 -0.092567 
0.35875 -0.0888693 
0.36 -0.0847396 
0.36125 -0.0801873 
0.3625 -0.0752235 
0.36375 -0.0698614 
0.365 -0.064116 
0.36625 -0.0580043 
0.3675 -0.0515451 
0.36875 -0.0447591 
0.37 -0.0376687 
0.37125 -0.0302985 
0.3725 -0.0226744 
0.37375 -0.0148246 
0.375 -0.00677847 
0.37625 0.00143256 
0.3775 0.00977568 
0.37875 0.0182165 
0.38 0.0267192 
0.38125 0.0352467 
0.3825 0.0437604 
0.38375 0.0522209 
0.385 0.0605874 
0.38625 0.0688185 
0.3875 0.0768718 
0.38875 0.0847042 
0.39 0.0922723 
0.39125 0.099532 
0.3925 0.106439 
0.39375 0.11295 
0.395 0.11902 
0.39625 0.124605 
0.3975 0.129662 
0.39875 0.134148 
0.4 0.138022 
0.40125 0.141243 
0.4025 0.14377 
0.40375 0.145567 
0.405 0.146597 
0.40625 0.146825 
0.4075 0.146219 
0.40875 0.144749 
0.41 0.142388 
0.41125 0.139111 
0.4125 0.134897 
0.41375 0.129726 
0.415 0.123585 
0.41625 0.116463 
0.4175 0.108352 
0.41875 0.0992492 
0.42 0.0891559 
0.42125 0.0780781 
0.4225 0.0660264 
0.42375 0.0530165 
0.425 0.0390689 
0.42625 0.0242097 
0.4275 0.00847018 
0.42875 -0.0081127 
0.43 -0.0254964 
0.43125 -0.0436325 
0.4325 -0.0624669 
0.43375 -0.0819396 
0.435 -0.101985 
0.43625 -0.12253 
0.4375 -0.143498 
0.43875 -0.164805 
0.44 -0.186362 
0.44125 -0.208074 
0.4425 -0.229841 
0.44375 -0.251556 
0.445 -0.273111 
0.44625 -0.294389 
0.4475 -0.315271 
0.44875 -0.335635 
0.45 -0.355352 
0.45125 -0.374295 
0.4525 -0.392331 
0.45375 -0.409327 
0.455 -0.425149 
0.45625 -0.439661 
0.4575 -0.452732 
0.45875 -0.464229 
0.46 -0.474023 
0.46125 -0.48199 
0.4625 -0.48801 
0.46375 -0.491971 
0.465 -0.493767 
0.46625 -0.493305 
0.4675 -0.490499 
0.46875 -0.485281 
0.47 -0.477594 
0.47125 -0.467402 
0.4725 -0.454685 
0.47375 -0.439447 
0.475 -0.421716 
0.47625 -0.401547 
0.4775 -0.379026 
0.47875 -0.354269 
0.48 -0.327432 
0.48125 -0.298708 
0.4825 -0.268335 
0.48375 -0.236596 
0.485 -0.203827 
0.48625 -0.170419 
0.4875 -0.136821 
0.48875 -0.103549 
0.49 -0.0711872 
0.49125 -0.040394 
0.4925 -0.0119087 
0.49375 0.0134436 
0.495 0.0347461 
0.49625 0.0509836 
0.4975 0.0610359 
0.49875 0.0636712 
0.5 0.0575383 


0.5 0.0575383 
0.50125 0.0636712 
0.5025 0.0610359 
0.50375 0.0509836 
0.505 0.0347461 
