# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_3> 
0 0 
0.00125 -0.00538145 
0.0025 -0.0107614 
0.00375 -0.0161384 
0.005 -0.0215109 
0.00625 -0.0268775 
0.0075 -0.0322366 
0.00875 -0.0375868 
0.01 -0.0429267 
0.01125 -0.0482548 
0.0125 -0.0535696 
0.01375 -0.0588697 
0.015 -0.0641536 
0.01625 -0.06942 
0.0175 -0.0746675 
0.01875 -0.0798945 
0.02 -0.0850998 
0.02125 -0.0902819 
0.0225 -0.0954396 
0.02375 -0.100571 
0.025 -0.105676 
0.02625 -0.110752 
0.0275 -0.115798 
0.02875 -0.120813 
0.03 -0.125795 
0.03125 -0.130743 
0.0325 -0.135657 
0.03375 -0.140534 
0.035 -0.145373 
0.03625 -0.150174 
0.0375 -0.154934 
0.03875 -0.159654 
0.04 -0.164331 
0.04125 -0.168964 
0.0425 -0.173552 
0.04375 -0.178095 
0.045 -0.18259 
0.04625 -0.187037 
0.0475 -0.191435 
0.04875 -0.195783 
0.05 -0.200079 
0.05125 -0.204322 
0.0525 -0.208512 
0.05375 -0.212648 
0.055 -0.216727 
0.05625 -0.220751 
0.0575 -0.224716 
0.05875 -0.228624 
0.06 -0.232471 
0.06125 -0.236259 
0.0625 -0.239985 
0.06375 -0.243649 
0.065 -0.24725 
0.06625 -0.250788 
0.0675 -0.25426 
0.06875 -0.257667 
0.07 -0.261008 
0.07125 -0.264282 
0.0725 -0.267488 
0.07375 -0.270626 
0.075 -0.273694 
0.07625 -0.276692 
0.0775 -0.27962 
0.07875 -0.282477 
0.08 -0.285261 
0.08125 -0.287973 
0.0825 -0.290612 
0.08375 -0.293177 
0.085 -0.295668 
0.08625 -0.298084 
0.0875 -0.300425 
0.08875 -0.30269 
0.09 -0.304878 
0.09125 -0.30699 
0.0925 -0.309025 
0.09375 -0.310982 
0.095 -0.31286 
0.09625 -0.314661 
0.0975 -0.316382 
0.09875 -0.318024 
0.1 -0.319587 
0.10125 -0.32107 
0.1025 -0.322473 
0.10375 -0.323796 
0.105 -0.325038 
0.10625 -0.326199 
0.1075 -0.327279 
0.10875 -0.328278 
0.11 -0.329195 
0.11125 -0.330031 
0.1125 -0.330786 
0.11375 -0.331458 
0.115 -0.332049 
0.11625 -0.332557 
0.1175 -0.332984 
0.11875 -0.333329 
0.12 -0.333592 
0.12125 -0.333772 
0.1225 -0.333871 
0.12375 -0.333888 
0.125 -0.333823 
0.12625 -0.333676 
0.1275 -0.333447 
0.12875 -0.333137 
0.13 -0.332745 
0.13125 -0.332273 
0.1325 -0.331719 
0.13375 -0.331084 
0.135 -0.330369 
0.13625 -0.329573 
0.1375 -0.328697 
0.13875 -0.327741 
0.14 -0.326706 
0.14125 -0.325591 
0.1425 -0.324397 
0.14375 -0.323125 
0.145 -0.321775 
0.14625 -0.320346 
0.1475 -0.31884 
0.14875 -0.317258 
0.15 -0.315598 
0.15125 -0.313863 
0.1525 -0.312051 
0.15375 -0.310165 
0.155 -0.308203 
0.15625 -0.306168 
0.1575 -0.304059 
0.15875 -0.301877 
0.16 -0.299622 
0.16125 -0.297296 
0.1625 -0.294898 
0.16375 -0.292429 
0.165 -0.28989 
0.16625 -0.287282 
0.1675 -0.284605 
0.16875 -0.28186 
0.17 -0.279048 
0.17125 -0.276168 
0.1725 -0.273223 
0.17375 -0.270213 
0.175 -0.267138 
0.17625 -0.263999 
0.1775 -0.260798 
0.17875 -0.257534 
0.18 -0.254209 
0.18125 -0.250823 
0.1825 -0.247378 
0.18375 -0.243874 
0.185 -0.240312 
0.18625 -0.236692 
0.1875 -0.233017 
0.18875 -0.229286 
0.19 -0.225501 
0.19125 -0.221662 
0.1925 -0.21777 
0.19375 -0.213827 
0.195 -0.209834 
0.19625 -0.20579 
0.1975 -0.201698 
0.19875 -0.197558 
0.2 -0.193371 
0.20125 -0.189139 
0.2025 -0.184862 
0.20375 -0.180541 
0.205 -0.176177 
0.20625 -0.171772 
0.2075 -0.167326 
0.20875 -0.16284 
0.21 -0.158317 
0.21125 -0.153755 
0.2125 -0.149158 
0.21375 -0.144525 
0.215 -0.139858 
0.21625 -0.135158 
0.2175 -0.130427 
0.21875 -0.125664 
0.22 -0.120872 
0.22125 -0.116051 
0.2225 -0.111203 
0.22375 -0.106329 
0.225 -0.10143 
0.22625 -0.0965071 
0.2275 -0.0915613 
0.22875 -0.0865939 
0.23 -0.0816061 
0.23125 -0.0765992 
0.2325 -0.0715742 
0.23375 -0.0665324 
0.235 -0.0614749 
0.23625 -0.0564029 
0.2375 -0.0513177 
0.23875 -0.0462204 
0.24 -0.0411122 
0.24125 -0.0359944 
0.2425 -0.030868 
0.24375 -0.0257345 
0.245 -0.0205948 
0.24625 -0.0154504 
0.2475 -0.0103023 
0.24875 -0.00515174 
0.25 2.21463e-14 
0.25125 0.00515174 
0.2525 0.0103023 
0.25375 0.0154504 
0.255 0.0205948 
0.25625 0.0257345 
0.2575 0.030868 
0.25875 0.0359944 
0.26 0.0411122 
0.26125 0.0462204 
0.2625 0.0513177 
0.26375 0.0564029 
0.265 0.0614749 
0.26625 0.0665324 
0.2675 0.0715742 
0.26875 0.0765992 
0.27 0.0816061 
0.27125 0.0865939 
0.2725 0.0915613 
0.27375 0.0965071 
0.275 0.10143 
0.27625 0.106329 
0.2775 0.111203 
0.27875 0.116051 
0.28 0.120872 
0.28125 0.125664 
0.2825 0.130427 
0.28375 0.135158 
0.285 0.139858 
0.28625 0.144525 
0.2875 0.149158 
0.28875 0.153755 
0.29 0.158317 
0.29125 0.16284 
0.2925 0.167326 
0.29375 0.171772 
0.295 0.176177 
0.29625 0.180541 
0.2975 0.184862 
0.29875 0.189139 
0.3 0.193371 
0.30125 0.197558 
0.3025 0.201698 
0.30375 0.20579 
0.305 0.209834 
0.30625 0.213827 
0.3075 0.21777 
0.30875 0.221662 
0.31 0.225501 
0.31125 0.229286 
0.3125 0.233017 
0.31375 0.236692 
0.315 0.240312 
0.31625 0.243874 
0.3175 0.247378 
0.31875 0.250823 
0.32 0.254209 
0.32125 0.257534 
0.3225 0.260798 
0.32375 0.263999 
0.325 0.267138 
0.32625 0.270213 
0.3275 0.273223 
0.32875 0.276168 
0.33 0.279048 
0.33125 0.28186 
0.3325 0.284605 
0.33375 0.287282 
0.335 0.28989 
0.33625 0.292429 
0.3375 0.294898 
0.33875 0.297296 
0.34 0.299622 
0.34125 0.301877 
0.3425 0.304059 
0.34375 0.306168 
0.345 0.308203 
0.34625 0.310165 
0.3475 0.312051 
0.34875 0.313863 
0.35 0.315598 
0.35125 0.317258 
0.3525 0.31884 
0.35375 0.320346 
0.355 0.321775 
0.35625 0.323125 
0.3575 0.324397 
0.35875 0.325591 
0.36 0.326706 
0.36125 0.327741 
0.3625 0.328697 
0.36375 0.329573 
0.365 0.330369 
0.36625 0.331084 
0.3675 0.331719 
