# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_19> 
0 0 
0.00125 -0.115939 
0.0025 -0.208418 
0.00375 -0.28007 
0.005 -0.333326 
0.00625 -0.370425 
0.0075 -0.393423 
0.00875 -0.40421 
0.01 -0.404512 
0.01125 -0.395909 
0.0125 -0.379835 
0.01375 -0.357596 
0.015 -0.330373 
0.01625 -0.29923 
0.0175 -0.265124 
0.01875 -0.228912 
0.02 -0.191356 
0.02125 -0.15313 
0.0225 -0.11483 
0.02375 -0.0769738 
0.025 -0.0400111 
0.02625 -0.00432728 
0.0275 0.0297511 
0.02875 0.0619519 
0.03 0.0920526 
0.03125 0.119876 
0.0325 0.145287 
0.03375 0.168188 
0.035 0.188514 
0.03625 0.206232 
0.0375 0.221336 
0.03875 0.233846 
0.04 0.243802 
0.04125 0.251263 
0.0425 0.256306 
0.04375 0.259022 
0.045 0.259515 
0.04625 0.257898 
0.0475 0.254294 
0.04875 0.248831 
0.05 0.241646 
0.05125 0.232876 
0.0525 0.222662 
0.05375 0.211149 
0.055 0.198478 
0.05625 0.184793 
0.0575 0.170234 
0.05875 0.15494 
0.06 0.139048 
0.06125 0.122689 
0.0625 0.10599 
0.06375 0.0890758 
0.065 0.0720632 
0.06625 0.0550648 
0.0675 0.0381871 
0.06875 0.0215307 
0.07 0.0051897 
0.07125 -0.0107482 
0.0725 -0.0262017 
0.07375 -0.0410964 
0.075 -0.0553642 
0.07625 -0.0689438 
0.0775 -0.0817804 
0.07875 -0.0938259 
0.08 -0.105038 
0.08125 -0.115382 
0.0825 -0.124828 
0.08375 -0.133353 
0.085 -0.140939 
0.08625 -0.147574 
0.0875 -0.153252 
0.08875 -0.157971 
0.09 -0.161734 
0.09125 -0.16455 
0.0925 -0.166432 
0.09375 -0.167395 
0.095 -0.167462 
0.09625 -0.166656 
0.0975 -0.165004 
0.09875 -0.162538 
0.1 -0.159292 
0.10125 -0.155301 
0.1025 -0.150604 
0.10375 -0.145241 
0.105 -0.139256 
0.10625 -0.132691 
0.1075 -0.125593 
0.10875 -0.118006 
0.11 -0.109979 
0.11125 -0.101559 
0.1125 -0.092794 
0.11375 -0.0837317 
0.115 -0.0744205 
0.11625 -0.0649082 
0.1175 -0.0552421 
0.11875 -0.0454691 
0.12 -0.0356349 
0.12125 -0.0257848 
0.1225 -0.0159625 
0.12375 -0.00621076 
0.125 0.00342911 
0.12625 0.0129173 
0.1275 0.0222157 
0.12875 0.0312876 
0.13 0.0400985 
0.13125 0.0486155 
0.1325 0.0568077 
0.13375 0.0646462 
0.135 0.0721043 
0.13625 0.0791573 
0.1375 0.0857827 
0.13875 0.0919601 
0.14 0.0976714 
0.14125 0.102901 
0.1425 0.107634 
0.14375 0.111861 
0.145 0.11557 
0.14625 0.118756 
0.1475 0.121414 
0.14875 0.12354 
0.15 0.125134 
0.15125 0.126197 
0.1525 0.126733 
0.15375 0.126746 
0.155 0.126244 
0.15625 0.125236 
0.1575 0.123732 
0.15875 0.121745 
0.16 0.119289 
0.16125 0.116378 
0.1625 0.113031 
0.16375 0.109265 
0.165 0.1051 
0.16625 0.100556 
0.1675 0.0956553 
0.16875 0.0904205 
0.17 0.0848752 
0.17125 0.0790437 
0.1725 0.0729513 
0.17375 0.0666236 
0.175 0.0600868 
0.17625 0.0533675 
0.1775 0.0464926 
0.17875 0.0394893 
0.18 0.0323848 
0.18125 0.0252065 
0.1825 0.0179815 
0.18375 0.010737 
0.185 0.00349976 
0.18625 -0.00370369 
0.1875 -0.0108472 
0.18875 -0.0179052 
0.19 -0.0248526 
0.19125 -0.031665 
0.1925 -0.0383187 
0.19375 -0.0447907 
0.195 -0.051059 
0.19625 -0.0571024 
0.1975 -0.0629007 
0.19875 -0.0684347 
0.2 -0.0736863 
0.20125 -0.0786386 
0.2025 -0.0832757 
0.20375 -0.0875829 
0.205 -0.091547 
0.20625 -0.0951557 
0.2075 -0.0983983 
0.20875 -0.101265 
0.21 -0.103749 
0.21125 -0.105841 
0.2125 -0.107538 
0.21375 -0.108835 
0.215 -0.109729 
0.21625 -0.110219 
0.2175 -0.110305 
0.21875 -0.109988 
0.22 -0.109272 
0.22125 -0.10816 
0.2225 -0.106658 
0.22375 -0.104772 
0.225 -0.10251 
0.22625 -0.0998824 
0.2275 -0.0968983 
0.22875 -0.0935697 
0.23 -0.089909 
0.23125 -0.0859301 
0.2325 -0.0816476 
0.23375 -0.0770771 
0.235 -0.0722353 
0.23625 -0.0671396 
0.2375 -0.0618082 
0.23875 -0.0562603 
0.24 -0.0505153 
0.24125 -0.0445936 
0.2425 -0.0385162 
0.24375 -0.0323042 
0.245 -0.0259796 
0.24625 -0.0195643 
0.2475 -0.0130809 
0.24875 -0.00655186 
0.25 1.04083e-15 
0.25125 0.00655186 
0.2525 0.0130809 
0.25375 0.0195643 
0.255 0.0259796 
0.25625 0.0323042 
0.2575 0.0385162 
0.25875 0.0445936 
0.26 0.0505153 
0.26125 0.0562603 
0.2625 0.0618082 
0.26375 0.0671396 
0.265 0.0722353 
0.26625 0.0770771 
0.2675 0.0816476 
0.26875 0.0859301 
0.27 0.089909 
0.27125 0.0935697 
0.2725 0.0968983 
0.27375 0.0998824 
0.275 0.10251 
0.27625 0.104772 
0.2775 0.106658 
0.27875 0.10816 
0.28 0.109272 
0.28125 0.109988 
0.2825 0.110305 
0.28375 0.110219 
0.285 0.109729 
0.28625 0.108835 
0.2875 0.107538 
0.28875 0.105841 
0.29 0.103749 
0.29125 0.101265 
0.2925 0.0983983 
0.29375 0.0951557 
0.295 0.091547 
0.29625 0.0875829 
0.2975 0.0832757 
0.29875 0.0786386 
0.3 0.0736863 
0.30125 0.0684347 
0.3025 0.0629007 
0.30375 0.0571024 
0.305 0.051059 
0.30625 0.0447907 
0.3075 0.0383187 
0.30875 0.031665 
0.31 0.0248526 
0.31125 0.0179052 
0.3125 0.0108472 
0.31375 0.00370369 
0.315 -0.00349976 
0.31625 -0.010737 
0.3175 -0.0179815 
0.31875 -0.0252065 
0.32 -0.0323848 
0.32125 -0.0394893 
0.3225 -0.0464926 
0.32375 -0.0533675 
0.325 -0.0600868 
0.32625 -0.0666236 
0.3275 -0.0729513 
0.32875 -0.0790437 
0.33 -0.0848752 
0.33125 -0.0904205 
0.3325 -0.0956553 
0.33375 -0.100556 
0.335 -0.1051 
0.33625 -0.109265 
0.3375 -0.113031 
0.33875 -0.116378 
0.34 -0.119289 
0.34125 -0.121745 
0.3425 -0.123732 
0.34375 -0.125236 
0.345 -0.126244 
0.34625 -0.126746 
0.3475 -0.126733 
0.34875 -0.126197 
0.35 -0.125134 
0.35125 -0.12354 
0.3525 -0.121414 
0.35375 -0.118756 
0.355 -0.11557 
0.35625 -0.111861 
0.3575 -0.107634 
0.35875 -0.102901 
0.36 -0.0976714 
0.36125 -0.0919601 
0.3625 -0.0857827 
0.36375 -0.0791573 
