# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_8> 
0 0 
0.00125 2.79602e-06 
0.0025 2.7673e-06 
0.00375 7.69522e-07 
0.005 -2.51331e-06 
0.00625 -6.55321e-06 
0.0075 -1.09635e-05 
0.00875 -1.5485e-05 
0.01 -1.99727e-05 
0.01125 -2.43839e-05 
0.0125 -2.87662e-05 
0.01375 -3.32472e-05 
0.015 -3.80239e-05 
0.01625 -4.33535e-05 
0.0175 -4.95446e-05 
0.01875 -5.69489e-05 
0.02 -6.59536e-05 
0.02125 -7.69741e-05 
0.0225 -9.04481e-05 
0.02375 -0.000106829 
0.025 -0.000126579 
0.02625 -0.000150169 
0.0275 -0.000178066 
0.02875 -0.000210737 
0.03 -0.000248639 
0.03125 -0.000292219 
0.0325 -0.000341909 
0.03375 -0.000398125 
0.035 -0.000461262 
0.03625 -0.000531696 
0.0375 -0.000609777 
0.03875 -0.00069583 
0.04 -0.000790156 
0.04125 -0.000893025 
0.0425 -0.00100468 
0.04375 -0.00112534 
0.045 -0.00125518 
0.04625 -0.00139436 
0.0475 -0.00154301 
0.04875 -0.00170121 
0.05 -0.00186904 
0.05125 -0.00204652 
0.0525 -0.00223367 
0.05375 -0.00243045 
0.055 -0.00263682 
0.05625 -0.0028527 
0.0575 -0.00307798 
0.05875 -0.00331254 
0.06 -0.00355621 
0.06125 -0.00380882 
0.0625 -0.00407017 
0.06375 -0.00434002 
0.065 -0.00461815 
0.06625 -0.00490429 
0.0675 -0.00519815 
0.06875 -0.00549944 
0.07 -0.00580786 
0.07125 -0.00612306 
0.0725 -0.00644472 
0.07375 -0.00677248 
0.075 -0.00710598 
0.07625 -0.00744485 
0.0775 -0.00778873 
0.07875 -0.00813721 
0.08 -0.00848992 
0.08125 -0.00884645 
0.0825 -0.00920643 
0.08375 -0.00956944 
0.085 -0.00993509 
0.08625 -0.010303 
0.0875 -0.0106727 
0.08875 -0.0110439 
0.09 -0.0114162 
0.09125 -0.0117891 
0.0925 -0.0121623 
0.09375 -0.0125355 
0.095 -0.0129082 
0.09625 -0.0132801 
0.0975 -0.0136509 
0.09875 -0.0140202 
0.1 -0.0143877 
0.10125 -0.014753 
0.1025 -0.0151159 
0.10375 -0.0154761 
0.105 -0.0158332 
0.10625 -0.0161871 
0.1075 -0.0165373 
0.10875 -0.0168838 
0.11 -0.0172263 
0.11125 -0.0175645 
0.1125 -0.0178983 
0.11375 -0.0182274 
0.115 -0.0185517 
0.11625 -0.0188711 
0.1175 -0.0191853 
0.11875 -0.0194943 
0.12 -0.0197979 
0.12125 -0.0200961 
0.1225 -0.0203887 
0.12375 -0.0206757 
0.125 -0.020957 
0.12625 -0.0212326 
0.1275 -0.0215025 
0.12875 -0.0217665 
0.13 -0.0220248 
0.13125 -0.0222774 
0.1325 -0.0225242 
0.13375 -0.0227653 
0.135 -0.0230008 
0.13625 -0.0232306 
0.1375 -0.0234549 
0.13875 -0.0236738 
0.14 -0.0238873 
0.14125 -0.0240956 
0.1425 -0.0242987 
0.14375 -0.0244968 
0.145 -0.02469 
0.14625 -0.0248784 
0.1475 -0.0250622 
0.14875 -0.0252416 
0.15 -0.0254166 
0.15125 -0.0255874 
0.1525 -0.0257543 
0.15375 -0.0259174 
0.155 -0.0260768 
0.15625 -0.0262327 
0.1575 -0.0263854 
0.15875 -0.0265349 
0.16 -0.0266816 
0.16125 -0.0268255 
0.1625 -0.0269669 
0.16375 -0.0271059 
0.165 -0.0272428 
0.16625 -0.0273778 
0.1675 -0.0275109 
0.16875 -0.0276425 
0.17 -0.0277726 
0.17125 -0.0279015 
0.1725 -0.0280294 
0.17375 -0.0281563 
0.175 -0.0282826 
0.17625 -0.0284084 
0.1775 -0.0285338 
0.17875 -0.0286589 
0.18 -0.028784 
0.18125 -0.0289092 
0.1825 -0.0290346 
0.18375 -0.0291604 
0.185 -0.0292866 
0.18625 -0.0294135 
0.1875 -0.0295411 
0.18875 -0.0296695 
0.19 -0.0297989 
0.19125 -0.0299293 
0.1925 -0.0300608 
0.19375 -0.0301935 
0.195 -0.0303274 
0.19625 -0.0304627 
0.1975 -0.0305993 
0.19875 -0.0307374 
0.2 -0.0308769 
0.20125 -0.0310179 
0.2025 -0.0311604 
0.20375 -0.0313044 
0.205 -0.03145 
0.20625 -0.031597 
0.2075 -0.0317456 
0.20875 -0.0318957 
0.21 -0.0320472 
0.21125 -0.0322001 
0.2125 -0.0323544 
0.21375 -0.03251 
0.215 -0.0326669 
0.21625 -0.032825 
0.2175 -0.0329843 
0.21875 -0.0331446 
0.22 -0.0333059 
0.22125 -0.033468 
0.2225 -0.033631 
0.22375 -0.0337946 
0.225 -0.0339589 
0.22625 -0.0341236 
0.2275 -0.0342886 
0.22875 -0.0344539 
0.23 -0.0346193 
0.23125 -0.0347848 
0.2325 -0.03495 
0.23375 -0.035115 
0.235 -0.0352796 
0.23625 -0.0354437 
0.2375 -0.0356071 
0.23875 -0.0357697 
0.24 -0.0359313 
0.24125 -0.0360918 
0.2425 -0.0362511 
0.24375 -0.0364091 
0.245 -0.0365655 
0.24625 -0.0367203 
0.2475 -0.0368732 
0.24875 -0.0370243 
0.25 -0.0371733 
0.25125 -0.0373202 
0.2525 -0.0374647 
0.25375 -0.0376069 
0.255 -0.0377464 
0.25625 -0.0378834 
0.2575 -0.0380175 
0.25875 -0.0381488 
