0 500.564
1 3803.54
2 14617.6
3 39943.8
4 89135.4
5 173883
6 308232
7 508562
8 794177
9 1.20117e+06
10 1.77141e+06
11 2.48145e+06
12 3.57002e+06
13 6.64161e+06
14 1.09145e+07
15 1.3865e+07
16 2.56945e+07
17 1.92563e+08
18 6.59233e+08
19 7.07623e+08
20 3.01901e+09
