# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_5> 
0 0 
0.00125 0.00782012 
0.0025 0.0156352 
0.00375 0.02344 
0.005 0.031229 
0.00625 0.0389971 
0.0075 0.0467391 
0.00875 0.0544498 
0.01 0.062124 
0.01125 0.0697568 
0.0125 0.0773432 
0.01375 0.0848783 
0.015 0.0923571 
0.01625 0.0997749 
0.0175 0.107127 
0.01875 0.114409 
0.02 0.121616 
0.02125 0.128743 
0.0225 0.135786 
0.02375 0.142741 
0.025 0.149604 
0.02625 0.15637 
0.0275 0.163035 
0.02875 0.169595 
0.03 0.176047 
0.03125 0.182385 
0.0325 0.188608 
0.03375 0.19471 
0.035 0.200688 
0.03625 0.20654 
0.0375 0.21226 
0.03875 0.217847 
0.04 0.223297 
0.04125 0.228606 
0.0425 0.233772 
0.04375 0.238792 
0.045 0.243663 
0.04625 0.248382 
0.0475 0.252947 
0.04875 0.257356 
0.05 0.261604 
0.05125 0.265692 
0.0525 0.269615 
0.05375 0.273373 
0.055 0.276963 
0.05625 0.280383 
0.0575 0.283632 
0.05875 0.286707 
0.06 0.289608 
0.06125 0.292332 
0.0625 0.294879 
0.06375 0.297247 
0.065 0.299435 
0.06625 0.301442 
0.0675 0.303268 
0.06875 0.30491 
0.07 0.306369 
0.07125 0.307644 
0.0725 0.308735 
0.07375 0.30964 
0.075 0.31036 
0.07625 0.310895 
0.0775 0.311244 
0.07875 0.311408 
0.08 0.311387 
0.08125 0.31118 
0.0825 0.310789 
0.08375 0.310214 
0.085 0.309454 
0.08625 0.308512 
0.0875 0.307387 
0.08875 0.30608 
0.09 0.304593 
0.09125 0.302927 
0.0925 0.301082 
0.09375 0.299059 
0.095 0.296861 
0.09625 0.294489 
0.0975 0.291943 
0.09875 0.289226 
0.1 0.28634 
0.10125 0.283285 
0.1025 0.280065 
0.10375 0.27668 
0.105 0.273133 
0.10625 0.269426 
0.1075 0.265562 
0.10875 0.261542 
0.11 0.257369 
0.11125 0.253045 
0.1125 0.248573 
0.11375 0.243956 
0.115 0.239195 
0.11625 0.234294 
0.1175 0.229256 
0.11875 0.224083 
0.12 0.218779 
0.12125 0.213346 
0.1225 0.207787 
0.12375 0.202106 
0.125 0.196305 
0.12625 0.190388 
0.1275 0.184359 
0.12875 0.17822 
0.13 0.171974 
0.13125 0.165626 
0.1325 0.159179 
0.13375 0.152637 
0.135 0.146002 
0.13625 0.139279 
0.1375 0.132471 
0.13875 0.125581 
0.14 0.118615 
0.14125 0.111574 
0.1425 0.104464 
0.14375 0.0972881 
0.145 0.0900498 
0.14625 0.0827531 
0.1475 0.0754021 
0.14875 0.0680006 
0.15 0.0605526 
0.15125 0.053062 
0.1525 0.0455328 
0.15375 0.037969 
0.155 0.0303747 
0.15625 0.0227537 
0.1575 0.0151101 
0.15875 0.00744807 
0.16 -0.000228523 
0.16125 -0.0079156 
0.1625 -0.0156091 
0.16375 -0.0233051 
0.165 -0.0309994 
0.16625 -0.0386881 
0.1675 -0.0463672 
0.16875 -0.0540327 
0.17 -0.0616805 
0.17125 -0.0693068 
0.1725 -0.0769075 
0.17375 -0.0844787 
0.175 -0.0920165 
0.17625 -0.0995171 
0.1775 -0.106976 
0.17875 -0.114391 
0.18 -0.121756 
0.18125 -0.129069 
0.1825 -0.136325 
0.18375 -0.143522 
0.185 -0.150654 
0.18625 -0.157719 
0.1875 -0.164713 
0.18875 -0.171632 
0.19 -0.178473 
0.19125 -0.185232 
0.1925 -0.191906 
0.19375 -0.198492 
0.195 -0.204985 
0.19625 -0.211383 
0.1975 -0.217683 
0.19875 -0.223881 
0.2 -0.229974 
0.20125 -0.23596 
0.2025 -0.241834 
0.20375 -0.247594 
0.205 -0.253238 
0.20625 -0.258761 
0.2075 -0.264162 
0.20875 -0.269438 
0.21 -0.274586 
0.21125 -0.279603 
0.2125 -0.284488 
0.21375 -0.289236 
0.215 -0.293847 
0.21625 -0.298318 
0.2175 -0.302646 
0.21875 -0.306829 
0.22 -0.310865 
0.22125 -0.314753 
0.2225 -0.31849 
0.22375 -0.322074 
0.225 -0.325503 
0.22625 -0.328777 
0.2275 -0.331892 
0.22875 -0.334848 
0.23 -0.337644 
0.23125 -0.340276 
0.2325 -0.342746 
0.23375 -0.34505 
0.235 -0.347189 
0.23625 -0.34916 
0.2375 -0.350963 
0.23875 -0.352597 
0.24 -0.354062 
0.24125 -0.355355 
0.2425 -0.356478 
0.24375 -0.357429 
0.245 -0.358207 
0.24625 -0.358813 
0.2475 -0.359247 
0.24875 -0.359506 
0.25 -0.359593 
0.25125 -0.359506 
0.2525 -0.359247 
0.25375 -0.358813 
0.255 -0.358207 
0.25625 -0.357429 
0.2575 -0.356478 
0.25875 -0.355355 
0.26 -0.354062 
0.26125 -0.352597 
0.2625 -0.350963 
0.26375 -0.34916 
0.265 -0.347189 
0.26625 -0.34505 
0.2675 -0.342746 
0.26875 -0.340276 
0.27 -0.337644 
0.27125 -0.334848 
0.2725 -0.331892 
0.27375 -0.328777 
0.275 -0.325503 
0.27625 -0.322074 
0.2775 -0.31849 
0.27875 -0.314753 
0.28 -0.310865 
0.28125 -0.306829 
0.2825 -0.302646 
0.28375 -0.298318 
0.285 -0.293847 
0.28625 -0.289236 
0.2875 -0.284488 
0.28875 -0.279603 
0.29 -0.274586 
0.29125 -0.269438 
0.2925 -0.264162 
0.29375 -0.258761 
0.295 -0.253238 
0.29625 -0.247594 
0.2975 -0.241834 
0.29875 -0.23596 
0.3 -0.229974 
0.30125 -0.223881 
0.3025 -0.217683 
0.30375 -0.211383 
0.305 -0.204985 
0.30625 -0.198492 
0.3075 -0.191906 
0.30875 -0.185232 
0.31 -0.178473 
0.31125 -0.171632 
0.3125 -0.164713 
0.31375 -0.157719 
0.315 -0.150654 
0.31625 -0.143522 
0.3175 -0.136325 
0.31875 -0.129069 
0.32 -0.121756 
0.32125 -0.114391 
0.3225 -0.106976 
0.32375 -0.0995171 
0.325 -0.0920165 
0.32625 -0.0844787 
0.3275 -0.0769075 
0.32875 -0.0693068 
0.33 -0.0616805 
0.33125 -0.0540327 
0.3325 -0.0463672 
0.33375 -0.0386881 
0.335 -0.0309994 
0.33625 -0.0233051 
0.3375 -0.0156091 
0.33875 -0.0079156 
0.34 -0.000228523 
0.34125 0.00744807 
0.3425 0.0151101 
0.34375 0.0227537 
0.345 0.0303747 
0.34625 0.037969 
0.3475 0.0455328 
0.34875 0.053062 
0.35 0.0605526 
0.35125 0.0680006 
0.3525 0.0754021 
0.35375 0.0827531 
0.355 0.0900498 
0.35625 0.0972881 
0.3575 0.104464 
0.35875 0.111574 
0.36 0.118615 
0.36125 0.125581 
0.3625 0.132471 
0.36375 0.139279 
0.365 0.146002 
0.36625 0.152637 
0.3675 0.159179 
0.36875 0.165626 
0.37 0.171974 
0.37125 0.17822 
0.3725 0.184359 
0.37375 0.190388 
0.375 0.196305 
0.37625 0.202106 
0.3775 0.207787 
0.37875 0.213346 
0.38 0.218779 
0.38125 0.224083 
0.3825 0.229256 
0.38375 0.234294 
0.385 0.239195 
0.38625 0.243956 
0.3875 0.248573 
0.38875 0.253045 
0.39 0.257369 
0.39125 0.261542 
0.3925 0.265562 
0.39375 0.269426 
0.395 0.273133 
0.39625 0.27668 
0.3975 0.280065 
0.39875 0.283285 
0.4 0.28634 
0.40125 0.289226 
0.4025 0.291943 
0.40375 0.294489 
0.405 0.296861 
0.40625 0.299059 
0.4075 0.301082 
0.40875 0.302927 
0.41 0.304593 
0.41125 0.30608 
0.4125 0.307387 
0.41375 0.308512 
0.415 0.309454 
0.41625 0.310214 
0.4175 0.310789 
0.41875 0.31118 
0.42 0.311387 
0.42125 0.311408 
0.4225 0.311244 
0.42375 0.310895 
0.425 0.31036 
0.42625 0.30964 
0.4275 0.308735 
0.42875 0.307644 
0.43 0.306369 
0.43125 0.30491 
0.4325 0.303268 
0.43375 0.301442 
0.435 0.299435 
0.43625 0.297247 
0.4375 0.294879 
0.43875 0.292332 
0.44 0.289608 
0.44125 0.286707 
0.4425 0.283632 
0.44375 0.280383 
0.445 0.276963 
0.44625 0.273373 
0.4475 0.269615 
0.44875 0.265692 
0.45 0.261604 
0.45125 0.257356 
0.4525 0.252947 
0.45375 0.248382 
0.455 0.243663 
0.45625 0.238792 
0.4575 0.233772 
0.45875 0.228606 
0.46 0.223297 
0.46125 0.217847 
0.4625 0.21226 
0.46375 0.20654 
0.465 0.200688 
0.46625 0.19471 
0.4675 0.188608 
0.46875 0.182385 
0.47 0.176047 
0.47125 0.169595 
0.4725 0.163035 
0.47375 0.15637 
0.475 0.149604 
0.47625 0.142741 
0.4775 0.135786 
0.47875 0.128743 
0.48 0.121616 
0.48125 0.114409 
0.4825 0.107127 
0.48375 0.0997749 
0.485 0.0923571 
0.48625 0.0848783 
0.4875 0.0773432 
0.48875 0.0697568 
0.49 0.062124 
0.49125 0.0544498 
0.4925 0.0467391 
0.49375 0.0389971 
0.495 0.031229 
0.49625 0.02344 
0.4975 0.0156352 
0.49875 0.00782012 
0.5 -3.18912e-14 


0.5 -3.18912e-14 
