# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_4> 
0.75375 -0.441222 
0.755 -0.411892 
0.75625 -0.382357 
0.7575 -0.352629 
0.75875 -0.322723 
0.76 -0.292652 
0.76125 -0.26243 
0.7625 -0.232071 
0.76375 -0.201588 
0.765 -0.170995 
0.76625 -0.140306 
0.7675 -0.109536 
0.76875 -0.0786976 
0.77 -0.0478054 
0.77125 -0.0168735 
0.7725 0.0140842 
0.77375 0.0450537 
0.775 0.0760209 
0.77625 0.106972 
0.7775 0.137892 
0.77875 0.168768 
0.78 0.199586 
0.78125 0.230332 
0.7825 0.260991 
0.78375 0.291551 
0.785 0.321996 
0.78625 0.352315 
0.7875 0.382492 
0.78875 0.412515 
0.79 0.442369 
0.79125 0.472042 
0.7925 0.501521 
0.79375 0.530791 
0.795 0.55984 
0.79625 0.588655 
0.7975 0.617223 
0.79875 0.645532 
0.8 0.673568 
0.80125 0.70132 
0.8025 0.728775 
0.80375 0.75592 
0.805 0.782745 
0.80625 0.809237 
0.8075 0.835384 
0.80875 0.861175 
0.81 0.886598 
0.81125 0.911644 
0.8125 0.936299 
0.81375 0.960555 
0.815 0.9844 
0.81625 1.00782 
0.8175 1.03082 
0.81875 1.05337 
0.82 1.07547 
0.82125 1.09711 
0.8225 1.11829 
0.82375 1.13898 
0.825 1.15919 
0.82625 1.1789 
0.8275 1.19811 
0.82875 1.21681 
0.83 1.23498 
0.83125 1.25264 
0.8325 1.26975 
0.83375 1.28633 
0.835 1.30236 
0.83625 1.31784 
0.8375 1.33275 
0.83875 1.34711 
0.84 1.36089 
0.84125 1.37409 
0.8425 1.38672 
0.84375 1.39875 
0.845 1.4102 
0.84625 1.42106 
0.8475 1.43131 
0.84875 1.44097 
0.85 1.45002 
0.85125 1.45847 
0.8525 1.46631 
0.85375 1.47353 
0.855 1.48015 
0.85625 1.48615 
0.8575 1.49153 
0.85875 1.4963 
0.86 1.50045 
0.86125 1.50398 
0.8625 1.5069 
0.86375 1.5092 
0.865 1.51088 
0.86625 1.51195 
0.8675 1.51241 
0.86875 1.51226 
0.87 1.5115 
0.87125 1.51013 
0.8725 1.50815 
0.87375 1.50558 
0.875 1.50241 
0.87625 1.49865 
0.8775 1.4943 
0.87875 1.48936 
0.88 1.48384 
0.88125 1.47775 
0.8825 1.47109 
0.88375 1.46386 
0.885 1.45608 
0.88625 1.44774 
0.8875 1.43886 
0.88875 1.42945 
0.89 1.4195 
0.89125 1.40903 
0.8925 1.39804 
0.89375 1.38655 
0.895 1.37456 
0.89625 1.36208 
0.8975 1.34912 
0.89875 1.33569 
0.9 1.3218 
0.90125 1.30746 
0.9025 1.29268 
0.90375 1.27746 
0.905 1.26183 
0.90625 1.24579 
0.9075 1.22936 
0.90875 1.21254 
0.91 1.19534 
0.91125 1.17779 
0.9125 1.15989 
0.91375 1.14165 
0.915 1.12309 
0.91625 1.10422 
0.9175 1.08506 
0.91875 1.06561 
0.92 1.0459 
0.92125 1.02593 
0.9225 1.00572 
0.92375 0.985294 
0.925 0.964653 
0.92625 0.943817 
0.9275 0.922802 
0.92875 0.901624 
0.93 0.880297 
0.93125 0.858838 
0.9325 0.837263 
0.93375 0.815588 
0.935 0.79383 
0.93625 0.772005 
0.9375 0.75013 
0.93875 0.728223 
0.94 0.706299 
0.94125 0.684377 
0.9425 0.662473 
0.94375 0.640607 
0.945 0.618794 
0.94625 0.597054 
0.9475 0.575404 
0.94875 0.553861 
0.95 0.532446 
0.95125 0.511176 
0.9525 0.490068 
0.95375 0.469143 
0.955 0.448419 
0.95625 0.427914 
0.9575 0.407648 
0.95875 0.38764 
0.96 0.367907 
0.96125 0.348471 
0.9625 0.32935 
0.96375 0.310563 
0.965 0.29213 
0.96625 0.27407 
0.9675 0.256403 
0.96875 0.239149 
0.97 0.222326 
0.97125 0.205955 
0.9725 0.190056 
0.97375 0.174649 
0.975 0.159752 
0.97625 0.145387 
0.9775 0.131572 
0.97875 0.118329 
0.98 0.105676 
0.98125 0.0936348 
0.9825 0.0822244 
0.98375 0.071465 
0.985 0.0613769 
0.98625 0.05198 
0.9875 0.0432945 
0.98875 0.0353406 
0.99 0.0281383 
0.99125 0.0217078 
0.9925 0.0160694 
0.99375 0.011243 
0.995 0.00724904 
0.99625 0.00410755 
0.9975 0.00183875 
0.99875 0.000462838 
1 0 


