# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_10> 
0.36875 -0.187876 
0.37 -0.177165 
0.37125 -0.166184 
0.3725 -0.154949 
0.37375 -0.143475 
0.375 -0.13178 
0.37625 -0.119881 
0.3775 -0.107794 
0.37875 -0.0955384 
0.38 -0.0831317 
0.38125 -0.0705927 
0.3825 -0.0579404 
0.38375 -0.0451942 
0.385 -0.0323736 
0.38625 -0.0194986 
0.3875 -0.0065892 
0.38875 0.0063341 
0.39 0.0192508 
0.39125 0.0321401 
0.3925 0.0449812 
0.39375 0.057753 
0.395 0.0704345 
0.39625 0.0830046 
0.3975 0.095442 
0.39875 0.107726 
0.4 0.119834 
0.40125 0.131747 
0.4025 0.143443 
0.40375 0.154901 
0.405 0.1661 
0.40625 0.177021 
0.4075 0.187643 
0.40875 0.197946 
0.41 0.20791 
0.41125 0.217516 
0.4125 0.226745 
0.41375 0.235579 
0.415 0.244 
0.41625 0.25199 
0.4175 0.259532 
0.41875 0.266609 
0.42 0.273206 
0.42125 0.279308 
0.4225 0.284899 
0.42375 0.289967 
0.425 0.294497 
0.42625 0.298479 
0.4275 0.301899 
0.42875 0.304749 
0.43 0.307017 
0.43125 0.308695 
0.4325 0.309775 
0.43375 0.310251 
0.435 0.310116 
0.43625 0.309367 
0.4375 0.307999 
0.43875 0.30601 
0.44 0.303399 
0.44125 0.300165 
0.4425 0.296311 
0.44375 0.291837 
0.445 0.286749 
0.44625 0.281052 
0.4475 0.274751 
0.44875 0.267856 
0.45 0.260374 
0.45125 0.252317 
0.4525 0.243698 
0.45375 0.23453 
0.455 0.224828 
0.45625 0.21461 
0.4575 0.203893 
0.45875 0.192698 
0.46 0.181047 
0.46125 0.168963 
0.4625 0.15647 
0.46375 0.143596 
0.465 0.130368 
0.46625 0.116817 
0.4675 0.102975 
0.46875 0.0888737 
0.47 0.0745496 
0.47125 0.0600392 
0.4725 0.045381 
0.47375 0.0306151 
0.475 0.0157837 
0.47625 0.00093036 
0.4775 -0.0138995 
0.47875 -0.0286588 
0.48 -0.0432988 
0.48125 -0.057769 
0.4825 -0.0720172 
0.48375 -0.0859896 
0.485 -0.099631 
0.48625 -0.112884 
0.4875 -0.125691 
0.48875 -0.13799 
0.49 -0.149721 
0.49125 -0.160821 
0.4925 -0.171224 
0.49375 -0.180864 
0.495 -0.189675 
0.49625 -0.197587 
0.4975 -0.204531 
0.49875 -0.210435 
0.5 -0.215226 


0.5 -0.215226 
0.50125 -0.210435 
0.5025 -0.204531 
0.50375 -0.197587 
0.505 -0.189675 
0.50625 -0.180864 
0.5075 -0.171224 
0.50875 -0.160821 
0.51 -0.149721 
0.51125 -0.13799 
0.5125 -0.125691 
0.51375 -0.112884 
0.515 -0.099631 
0.51625 -0.0859896 
0.5175 -0.0720172 
0.51875 -0.057769 
0.52 -0.0432988 
0.52125 -0.0286588 
0.5225 -0.0138995 
0.52375 0.00093036 
0.525 0.0157837 
0.52625 0.0306151 
0.5275 0.045381 
0.52875 0.0600392 
0.53 0.0745496 
0.53125 0.0888737 
0.5325 0.102975 
0.53375 0.116817 
0.535 0.130368 
0.53625 0.143596 
0.5375 0.15647 
0.53875 0.168963 
0.54 0.181047 
0.54125 0.192698 
0.5425 0.203893 
0.54375 0.21461 
0.545 0.224828 
0.54625 0.23453 
0.5475 0.243698 
0.54875 0.252317 
0.55 0.260374 
0.55125 0.267856 
0.5525 0.274751 
0.55375 0.281052 
0.555 0.286749 
0.55625 0.291837 
0.5575 0.296311 
0.55875 0.300165 
0.56 0.303399 
0.56125 0.30601 
0.5625 0.307999 
0.56375 0.309367 
0.565 0.310116 
0.56625 0.310251 
0.5675 0.309775 
0.56875 0.308695 
0.57 0.307017 
0.57125 0.304749 
0.5725 0.301899 
0.57375 0.298479 
0.575 0.294497 
0.57625 0.289967 
0.5775 0.284899 
0.57875 0.279308 
0.58 0.273206 
0.58125 0.266609 
0.5825 0.259532 
0.58375 0.25199 
0.585 0.244 
0.58625 0.235579 
0.5875 0.226745 
0.58875 0.217516 
0.59 0.20791 
0.59125 0.197946 
0.5925 0.187643 
0.59375 0.177021 
0.595 0.1661 
0.59625 0.154901 
0.5975 0.143443 
0.59875 0.131747 
0.6 0.119834 
0.60125 0.107726 
0.6025 0.095442 
0.60375 0.0830046 
0.605 0.0704345 
0.60625 0.057753 
0.6075 0.0449812 
0.60875 0.0321401 
0.61 0.0192508 
0.61125 0.0063341 
0.6125 -0.0065892 
0.61375 -0.0194986 
0.615 -0.0323736 
0.61625 -0.0451942 
0.6175 -0.0579404 
0.61875 -0.0705927 
0.62 -0.0831317 
0.62125 -0.0955384 
0.6225 -0.107794 
0.62375 -0.119881 
0.625 -0.13178 
0.62625 -0.143475 
0.6275 -0.154949 
0.62875 -0.166184 
0.63 -0.177165 
0.63125 -0.187876 
0.6325 -0.198302 
0.63375 -0.208428 
0.635 -0.218241 
0.63625 -0.227726 
0.6375 -0.236871 
0.63875 -0.245663 
0.64 -0.254091 
0.64125 -0.262143 
0.6425 -0.269808 
0.64375 -0.277077 
0.645 -0.28394 
0.64625 -0.290389 
0.6475 -0.296415 
0.64875 -0.302011 
0.65 -0.307169 
0.65125 -0.311884 
0.6525 -0.31615 
0.65375 -0.319963 
0.655 -0.323317 
0.65625 -0.32621 
0.6575 -0.328638 
0.65875 -0.330599 
0.66 -0.332092 
0.66125 -0.333115 
0.6625 -0.333669 
0.66375 -0.333753 
0.665 -0.333368 
0.66625 -0.332516 
0.6675 -0.331199 
0.66875 -0.329421 
0.67 -0.327184 
0.67125 -0.324492 
0.6725 -0.32135 
0.67375 -0.317764 
0.675 -0.313739 
0.67625 -0.309281 
0.6775 -0.304398 
0.67875 -0.299096 
0.68 -0.293385 
0.68125 -0.287271 
0.6825 -0.280766 
0.68375 -0.273877 
0.685 -0.266615 
0.68625 -0.25899 
0.6875 -0.251014 
0.68875 -0.242698 
0.69 -0.234052 
0.69125 -0.22509 
0.6925 -0.215825 
0.69375 -0.206268 
0.695 -0.196433 
0.69625 -0.186334 
0.6975 -0.175985 
0.69875 -0.1654 
0.7 -0.154593 
0.70125 -0.143579 
0.7025 -0.132372 
0.70375 -0.12099 
0.705 -0.109445 
0.70625 -0.0977545 
0.7075 -0.0859338 
0.70875 -0.0739987 
0.71 -0.0619652 
0.71125 -0.0498492 
0.7125 -0.0376671 
0.71375 -0.025435 
0.715 -0.0131691 
0.71625 -0.000885676 
0.7175 0.011399 
0.71875 0.0236686 
0.72 0.035907 
0.72125 0.048098 
0.7225 0.0602256 
0.72375 0.0722738 
0.725 0.0842268 
0.72625 0.0960688 
0.7275 0.107784 
0.72875 0.119358 
0.73 0.130774 
0.73125 0.142019 
0.7325 0.153077 
0.73375 0.163933 
0.735 0.174574 
0.73625 0.184986 
0.7375 0.195154 
0.73875 0.205066 
0.74 0.214709 
0.74125 0.22407 
0.7425 0.233136 
0.74375 0.241896 
0.745 0.250338 
0.74625 0.258452 
0.7475 0.266226 
0.74875 0.27365 
0.75 0.280715 
0.75125 0.287411 
0.7525 0.293729 
0.75375 0.299661 
0.755 0.305199 
0.75625 0.310336 
0.7575 0.315064 
0.75875 0.319378 
0.76 0.323271 
0.76125 0.326738 
0.7625 0.329775 
0.76375 0.332377 
0.765 0.33454 
0.76625 0.336263 
0.7675 0.337541 
0.76875 0.338373 
0.77 0.338758 
0.77125 0.338695 
0.7725 0.338183 
0.77375 0.337223 
0.775 0.335817 
0.77625 0.333964 
0.7775 0.331669 
0.77875 0.328932 
0.78 0.325758 
0.78125 0.322151 
0.7825 0.318113 
0.78375 0.313652 
0.785 0.308772 
0.78625 0.303479 
0.7875 0.297779 
0.78875 0.291681 
0.79 0.285191 
0.79125 0.278319 
0.7925 0.271072 
0.79375 0.26346 
0.795 0.255492 
0.79625 0.24718 
0.7975 0.238533 
0.79875 0.229563 
0.8 0.220281 
0.80125 0.210701 
0.8025 0.200833 
0.80375 0.190691 
0.805 0.180288 
0.80625 0.169639 
0.8075 0.158757 
0.80875 0.147656 
0.81 0.136352 
0.81125 0.124859 
0.8125 0.113192 
0.81375 0.101369 
0.815 0.0894031 
0.81625 0.0773123 
0.8175 0.0651123 
0.81875 0.0528199 
0.82 0.0404518 
0.82125 0.0280249 
0.8225 0.0155564 
0.82375 0.00306333 
0.825 -0.00943688 
0.82625 -0.0219269 
0.8275 -0.0343893 
0.82875 -0.0468066 
0.83 -0.0591613 
0.83125 -0.071436 
0.8325 -0.0836133 
0.83375 -0.0956758 
0.835 -0.107606 
0.83625 -0.119387 
0.8375 -0.131002 
0.83875 -0.142434 
0.84 -0.153666 
0.84125 -0.164682 
0.8425 -0.175464 
0.84375 -0.185999 
0.845 -0.196269 
0.84625 -0.206259 
0.8475 -0.215954 
0.84875 -0.225339 
0.85 -0.234399 
0.85125 -0.243122 
0.8525 -0.251493 
0.85375 -0.259498 
0.855 -0.267126 
0.85625 -0.274363 
0.8575 -0.281198 
0.85875 -0.28762 
0.86 -0.293618 
0.86125 -0.299182 
0.8625 -0.304302 
0.86375 -0.308969 
0.865 -0.313175 
0.86625 -0.316912 
0.8675 -0.320172 
0.86875 -0.322951 
0.87 -0.32524 
0.87125 -0.327036 
0.8725 -0.328335 
0.87375 -0.329131 
0.875 -0.329424 
0.87625 -0.329209 
0.8775 -0.328486 
0.87875 -0.327254 
0.88 -0.325514 
0.88125 -0.323266 
0.8825 -0.320511 
0.88375 -0.317253 
0.885 -0.313494 
0.88625 -0.309238 
0.8875 -0.304492 
0.88875 -0.299259 
0.89 -0.293546 
0.89125 -0.287362 
0.8925 -0.280714 
0.89375 -0.27361 
0.895 -0.266062 
0.89625 -0.258078 
0.8975 -0.249671 
0.89875 -0.240853 
0.9 -0.231636 
0.90125 -0.222035 
0.9025 -0.212063 
0.90375 -0.201736 
0.905 -0.19107 
0.90625 -0.180081 
0.9075 -0.168787 
0.90875 -0.157205 
0.91 -0.145355 
0.91125 -0.133256 
0.9125 -0.120927 
0.91375 -0.108389 
0.915 -0.0956641 
0.91625 -0.0827729 
0.9175 -0.0697381 
0.91875 -0.0565822 
0.92 -0.0433286 
0.92125 -0.0300008 
0.9225 -0.0166229 
0.92375 -0.00321936 
0.925 0.0101851 
0.92625 0.0235653 
0.9275 0.036896 
0.92875 0.0501515 
0.93 0.0633061 
0.93125 0.0763337 
0.9325 0.0892085 
0.93375 0.101904 
0.935 0.114394 
0.93625 0.126653 
0.9375 0.138655 
0.93875 0.150372 
0.94 0.16178 
0.94125 0.172854 
0.9425 0.183566 
0.94375 0.193893 
0.945 0.203809 
0.94625 0.213291 
0.9475 0.222313 
0.94875 0.230853 
0.95 0.238888 
0.95125 0.246395 
0.9525 0.253353 
0.95375 0.25974 
0.955 0.265536 
0.95625 0.270722 
0.9575 0.275278 
0.95875 0.279188 
0.96 0.282435 
0.96125 0.285001 
0.9625 0.286874 
0.96375 0.288038 
0.965 0.288481 
0.96625 0.288193 
0.9675 0.287161 
0.96875 0.285379 
0.97 0.282837 
0.97125 0.27953 
0.9725 0.275453 
0.97375 0.270602 
0.975 0.264975 
0.97625 0.258571 
0.9775 0.251392 
0.97875 0.24344 
0.98 0.234718 
0.98125 0.225233 
0.9825 0.214991 
0.98375 0.204001 
0.985 0.192274 
0.98625 0.179822 
0.9875 0.166658 
0.98875 0.152797 
0.99 0.138256 
0.99125 0.123055 
0.9925 0.107212 
0.99375 0.090749 
0.995 0.0736897 
0.99625 0.0560585 
0.9975 0.0378813 
0.99875 0.0191855 
1 0 


