# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_20> 
0 0 
0.00125 0.00294514 
0.0025 0.00585596 
0.00375 0.00873474 
0.005 0.0115836 
0.00625 0.0144044 
0.0075 0.0171991 
0.00875 0.0199694 
0.01 0.0227167 
0.01125 0.0254426 
0.0125 0.0281485 
0.01375 0.0308355 
0.015 0.0335049 
0.01625 0.0361577 
0.0175 0.0387948 
0.01875 0.0414172 
0.02 0.0440258 
0.02125 0.0466211 
0.0225 0.0492041 
0.02375 0.0517751 
0.025 0.0543349 
0.02625 0.056884 
0.0275 0.0594228 
0.02875 0.0619517 
0.03 0.0644711 
0.03125 0.0669814 
0.0325 0.0694828 
0.03375 0.0719757 
0.035 0.0744602 
0.03625 0.0769365 
0.0375 0.0794049 
0.03875 0.0818654 
0.04 0.0843183 
0.04125 0.0867636 
0.0425 0.0892015 
0.04375 0.0916319 
0.045 0.094055 
0.04625 0.0964709 
0.0475 0.0988795 
0.04875 0.101281 
0.05 0.103675 
0.05125 0.106062 
0.0525 0.108442 
0.05375 0.110815 
0.055 0.11318 
0.05625 0.115539 
0.0575 0.11789 
0.05875 0.120234 
0.06 0.122571 
0.06125 0.1249 
0.0625 0.127222 
0.06375 0.129537 
0.065 0.131845 
0.06625 0.134146 
0.0675 0.136439 
0.06875 0.138725 
0.07 0.141003 
0.07125 0.143274 
0.0725 0.145538 
0.07375 0.147795 
0.075 0.150044 
0.07625 0.152286 
0.0775 0.15452 
0.07875 0.156747 
0.08 0.158967 
0.08125 0.16118 
0.0825 0.163385 
0.08375 0.165583 
0.085 0.167774 
0.08625 0.169958 
0.0875 0.172134 
0.08875 0.174304 
0.09 0.176466 
0.09125 0.178621 
0.0925 0.180769 
0.09375 0.18291 
0.095 0.185044 
0.09625 0.187172 
0.0975 0.189292 
0.09875 0.191406 
0.1 0.193513 
0.10125 0.195613 
0.1025 0.197707 
0.10375 0.199794 
0.105 0.201874 
0.10625 0.203948 
0.1075 0.206016 
0.10875 0.208077 
0.11 0.210132 
0.11125 0.212181 
0.1125 0.214223 
0.11375 0.21626 
0.115 0.21829 
0.11625 0.220314 
0.1175 0.222333 
0.11875 0.224345 
0.12 0.226352 
0.12125 0.228353 
0.1225 0.230348 
0.12375 0.232338 
0.125 0.234322 
0.12625 0.2363 
0.1275 0.238273 
0.12875 0.240241 
0.13 0.242203 
0.13125 0.24416 
0.1325 0.246111 
0.13375 0.248057 
0.135 0.249998 
0.13625 0.251934 
0.1375 0.253864 
0.13875 0.25579 
