# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_3> 
0 0 
0.00125 0.000310591 
0.0025 0.00123459 
0.00375 0.002761 
0.005 0.00487878 
0.00625 0.00757694 
0.0075 0.0108445 
0.00875 0.0146703 
0.01 0.0190434 
0.01125 0.0239529 
0.0125 0.0293876 
0.01375 0.0353365 
0.015 0.0417887 
0.01625 0.048733 
0.0175 0.0561585 
0.01875 0.0640543 
0.02 0.0724091 
0.02125 0.0812122 
0.0225 0.0904524 
0.02375 0.100119 
0.025 0.1102 
0.02625 0.120686 
0.0275 0.131565 
0.02875 0.142827 
0.03 0.154459 
0.03125 0.166453 
0.0325 0.178795 
0.03375 0.191477 
0.035 0.204486 
0.03625 0.217812 
0.0375 0.231444 
0.03875 0.245372 
0.04 0.259584 
0.04125 0.27407 
0.0425 0.288819 
0.04375 0.30382 
0.045 0.319062 
0.04625 0.334536 
0.0475 0.35023 
0.04875 0.366133 
0.05 0.382236 
0.05125 0.398528 
0.0525 0.414997 
0.05375 0.431634 
0.055 0.448429 
0.05625 0.465371 
0.0575 0.482449 
0.05875 0.499653 
0.06 0.516974 
0.06125 0.534401 
0.0625 0.551923 
0.06375 0.569531 
0.065 0.587215 
0.06625 0.604965 
0.0675 0.622771 
0.06875 0.640622 
0.07 0.65851 
0.07125 0.676425 
0.0725 0.694356 
0.07375 0.712294 
0.075 0.730231 
0.07625 0.748155 
0.0775 0.766059 
0.07875 0.783932 
0.08 0.801765 
0.08125 0.81955 
0.0825 0.837276 
0.08375 0.854936 
0.085 0.87252 
0.08625 0.890019 
0.0875 0.907425 
0.08875 0.924729 
0.09 0.941922 
0.09125 0.958996 
0.0925 0.975943 
0.09375 0.992754 
0.095 1.00942 
0.09625 1.02593 
0.0975 1.04229 
0.09875 1.05848 
0.1 1.07449 
0.10125 1.09031 
0.1025 1.10595 
0.10375 1.12138 
0.105 1.13662 
0.10625 1.15163 
0.1075 1.16643 
0.10875 1.181 
0.11 1.19533 
0.11125 1.20943 
0.1125 1.22327 
0.11375 1.23686 
0.115 1.25019 
0.11625 1.26325 
0.1175 1.27604 
0.11875 1.28855 
0.12 1.30077 
0.12125 1.3127 
0.1225 1.32434 
0.12375 1.33567 
0.125 1.34669 
0.12625 1.3574 
0.1275 1.36779 
0.12875 1.37785 
0.13 1.38759 
0.13125 1.39699 
0.1325 1.40605 
0.13375 1.41477 
0.135 1.42315 
0.13625 1.43117 
0.1375 1.43883 
0.13875 1.44614 
0.14 1.45308 
0.14125 1.45965 
0.1425 1.46586 
0.14375 1.47168 
0.145 1.47713 
0.14625 1.4822 
0.1475 1.48689 
0.14875 1.49119 
0.15 1.4951 
0.15125 1.49862 
0.1525 1.50174 
0.15375 1.50447 
0.155 1.5068 
0.15625 1.50872 
0.1575 1.51025 
0.15875 1.51137 
0.16 1.51208 
0.16125 1.51239 
0.1625 1.51229 
0.16375 1.51178 
0.165 1.51086 
0.16625 1.50953 
0.1675 1.50778 
0.16875 1.50563 
0.17 1.50306 
0.17125 1.50008 
0.1725 1.49668 
