# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:32
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_20> 
0 0 
0.00125 -0.000609752 
0.0025 -0.00102797 
0.00375 -0.0012823 
0.005 -0.00139801 
0.00625 -0.00139809 
0.0075 -0.00130343 
0.00875 -0.00113291 
0.01 -0.000903539 
0.01125 -0.000630555 
0.0125 -0.000327551 
0.01375 -6.5752e-06 
0.015 0.00032177 
0.01625 0.000648225 
0.0175 0.000964786 
0.01875 0.00126461 
0.02 0.00154193 
0.02125 0.00179199 
0.0225 0.00201094 
0.02375 0.00219577 
0.025 0.00234425 
0.02625 0.00245488 
0.0275 0.00252678 
0.02875 0.00255965 
0.03 0.00255375 
0.03125 0.00250976 
0.0325 0.00242884 
0.03375 0.00231247 
0.035 0.0021625 
0.03625 0.00198103 
0.0375 0.00177041 
0.03875 0.00153321 
0.04 0.00127216 
0.04125 0.000990104 
0.0425 0.000690017 
0.04375 0.000374932 
0.045 4.79322e-05 
0.04625 -0.000287881 
0.0475 -0.00062941 
0.04875 -0.000973579 
0.05 -0.00131736 
0.05125 -0.00165779 
0.0525 -0.00199198 
0.05375 -0.00231714 
0.055 -0.00263059 
0.05625 -0.00292978 
0.0575 -0.00321228 
0.05875 -0.0034758 
0.06 -0.00371821 
0.06125 -0.00393754 
0.0625 -0.00413199 
0.06375 -0.00429991 
0.065 -0.00443983 
0.06625 -0.00455047 
0.0675 -0.00463073 
0.06875 -0.00467967 
0.07 -0.00469656 
0.07125 -0.00468083 
0.0725 -0.00463211 
0.07375 -0.00455019 
0.075 -0.00443504 
0.07625 -0.00428683 
0.0775 -0.00410589 
0.07875 -0.00389269 
0.08 -0.00364791 
0.08125 -0.00337236 
0.0825 -0.00306702 
0.08375 -0.002733 
0.085 -0.00237158 
0.08625 -0.00198416 
0.0875 -0.00157227 
0.08875 -0.00113758 
0.09 -0.000681859 
0.09125 -0.000207008 
0.0925 0.000284982 
0.09375 0.000792019 
0.095 0.00131192 
0.09625 0.00184242 
0.0975 0.00238119 
0.09875 0.0029258 
0.1 0.00347381 
0.10125 0.00402269 
0.1025 0.00456987 
0.10375 0.00511277 
0.105 0.00564874 
0.10625 0.00617514 
0.1075 0.0066893 
0.10875 0.00718855 
0.11 0.00767021 
0.11125 0.00813162 
0.1125 0.00857012 
0.11375 0.00898308 
0.115 0.0093679 
0.11625 0.009722 
0.1175 0.0100429 
0.11875 0.010328 
0.12 0.0105749 
0.12125 0.0107813 
0.1225 0.0109449 
0.12375 0.0110633 
0.125 0.0111345 
0.12625 0.0111563 
0.1275 0.0111267 
0.12875 0.0110438 
0.13 0.0109058 
0.13125 0.010711 
0.1325 0.0104576 
0.13375 0.0101442 
0.135 0.00976935 
0.13625 0.00933173 
0.1375 0.00883013 
0.13875 0.00826346 
0.14 0.00763074 
0.14125 0.00693113 
0.1425 0.00616388 
0.14375 0.00532839 
0.145 0.00442416 
0.14625 0.00345082 
0.1475 0.00240814 
0.14875 0.001296 
0.15 0.000114407 
0.15125 -0.0011365 
0.1525 -0.00245647 
0.15375 -0.0038451 
0.155 -0.00530189 
0.15625 -0.0068262 
0.1575 -0.00841728 
0.15875 -0.0100742 
0.16 -0.0117961 
0.16125 -0.0135817 
0.1625 -0.0154298 
0.16375 -0.0173392 
0.165 -0.0193082 
0.16625 -0.0213354 
0.1675 -0.0234191 
0.16875 -0.0255575 
0.17 -0.0277486 
0.17125 -0.0299906 
0.1725 -0.0322813 
0.17375 -0.0346185 
0.175 -0.0370001 
0.17625 -0.0394236 
0.1775 -0.0418866 
0.17875 -0.0443867 
0.18 -0.0469211 
0.18125 -0.0494874 
0.1825 -0.0520827 
0.18375 -0.0547043 
0.185 -0.0573493 
0.18625 -0.0600149 
0.1875 -0.0626981 
0.18875 -0.0653959 
0.19 -0.0681054 
0.19125 -0.0708233 
0.1925 -0.0735468 
0.19375 -0.0762726 
0.195 -0.0789977 
0.19625 -0.0817188 
0.1975 -0.0844328 
0.19875 -0.0871365 
0.2 -0.0898268 
