# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:32
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_5> 
0 0 
0.00125 -0.0144038 
0.0025 -0.019191 
0.00375 -0.0157789 
0.005 -0.00546147 
0.00625 0.0105829 
0.0075 0.0312843 
0.00875 0.0556747 
0.01 0.0828811 
0.01125 0.11212 
0.0125 0.14269 
0.01375 0.173968 
0.015 0.205403 
0.01625 0.23651 
0.0175 0.266869 
0.01875 0.296114 
0.02 0.323934 
0.02125 0.350067 
0.0225 0.374297 
0.02375 0.396447 
0.025 0.41638 
0.02625 0.433994 
0.0275 0.449216 
0.02875 0.462004 
0.03 0.472341 
0.03125 0.480232 
0.0325 0.485704 
0.03375 0.488802 
0.035 0.489588 
0.03625 0.488136 
0.0375 0.484534 
0.03875 0.478881 
0.04 0.471284 
0.04125 0.461857 
0.0425 0.45072 
0.04375 0.437998 
0.045 0.42382 
0.04625 0.408318 
0.0475 0.391622 
0.04875 0.373865 
0.05 0.35518 
0.05125 0.335697 
0.0525 0.315545 
0.05375 0.29485 
0.055 0.273736 
0.05625 0.252321 
0.0575 0.230722 
0.05875 0.209048 
0.06 0.187408 
0.06125 0.1659 
0.0625 0.144622 
0.06375 0.123664 
0.065 0.10311 
0.06625 0.0830392 
0.0675 0.0635249 
0.06875 0.0446342 
0.07 0.0264285 
0.07125 0.00896328 
0.0725 -0.00771176 
0.07375 -0.0235527 
0.075 -0.0385214 
0.07625 -0.0525851 
0.0775 -0.0657166 
0.07875 -0.077894 
0.08 -0.0891006 
0.08125 -0.0993245 
0.0825 -0.108559 
0.08375 -0.116801 
0.085 -0.124053 
0.08625 -0.130321 
0.0875 -0.135616 
0.08875 -0.139951 
0.09 -0.143344 
0.09125 -0.145816 
0.0925 -0.14739 
0.09375 -0.148094 
0.095 -0.147957 
0.09625 -0.147011 
0.0975 -0.145289 
0.09875 -0.142829 
0.1 -0.139667 
0.10125 -0.135844 
0.1025 -0.131399 
0.10375 -0.126374 
0.105 -0.120813 
0.10625 -0.114758 
0.1075 -0.108254 
0.10875 -0.101344 
0.11 -0.0940727 
0.11125 -0.0864849 
0.1125 -0.0786245 
0.11375 -0.0705353 
0.115 -0.0622607 
0.11625 -0.0538432 
0.1175 -0.0453249 
0.11875 -0.0367466 
0.12 -0.0281485 
0.12125 -0.0195692 
0.1225 -0.0110465 
0.12375 -0.00261652 
0.125 0.00568586 
0.12625 0.0138273 
0.1275 0.0217761 
0.12875 0.0295021 
0.13 0.0369769 
0.13125 0.044174 
0.1325 0.0510683 
0.13375 0.057637 
0.135 0.0638588 
0.13625 0.0697144 
0.1375 0.0751866 
0.13875 0.0802598 
0.14 0.0849204 
0.14125 0.0891568 
0.1425 0.0929592 
0.14375 0.0963197 
0.145 0.0992322 
0.14625 0.101693 
0.1475 0.103699 
0.14875 0.105249 
0.15 0.106346 
0.15125 0.106991 
0.1525 0.107189 
0.15375 0.106946 
0.155 0.10627 
0.15625 0.105168 
0.1575 0.103653 
0.15875 0.101735 
0.16 0.099427 
0.16125 0.0967435 
0.1625 0.0936996 
