# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_13> 
0 0 
0.00125 -0.000327929 
0.0025 0.00226961 
0.00375 0.00744919 
0.005 0.0148857 
0.00625 0.024272 
0.0075 0.0353185 
0.00875 0.0477526 
0.01 0.0613186 
0.01125 0.0757769 
0.0125 0.0909039 
0.01375 0.106491 
0.015 0.122346 
0.01625 0.138288 
0.0175 0.154154 
0.01875 0.169791 
0.02 0.185062 
0.02125 0.199842 
0.0225 0.214016 
0.02375 0.227483 
0.025 0.240152 
0.02625 0.251945 
0.0275 0.26279 
0.02875 0.272629 
0.03 0.281412 
0.03125 0.289097 
0.0325 0.295651 
0.03375 0.30105 
0.035 0.305277 
0.03625 0.308322 
0.0375 0.310182 
0.03875 0.31086 
0.04 0.310366 
0.04125 0.308714 
0.0425 0.305924 
0.04375 0.302022 
0.045 0.297037 
0.04625 0.291002 
0.0475 0.283955 
0.04875 0.275936 
0.05 0.266989 
0.05125 0.25716 
0.0525 0.246498 
0.05375 0.235054 
0.055 0.222882 
0.05625 0.210034 
0.0575 0.196568 
0.05875 0.18254 
0.06 0.168007 
0.06125 0.153027 
0.0625 0.13766 
0.06375 0.121962 
0.065 0.105994 
0.06625 0.0898117 
0.0675 0.0734741 
0.06875 0.0570375 
0.07 0.0405582 
0.07125 0.024091 
0.0725 0.00768985 
0.07375 -0.00859268 
0.075 -0.0247055 
0.07625 -0.0405989 
0.0775 -0.0562251 
0.07875 -0.0715378 
0.08 -0.0864928 
0.08125 -0.101048 
0.0825 -0.115162 
0.08375 -0.128798 
0.085 -0.141918 
0.08625 -0.15449 
0.0875 -0.166482 
0.08875 -0.177863 
0.09 -0.188608 
0.09125 -0.198691 
0.0925 -0.20809 
0.09375 -0.216785 
0.095 -0.224757 
0.09625 -0.231993 
0.0975 -0.238479 
0.09875 -0.244203 
0.1 -0.249159 
0.10125 -0.25334 
0.1025 -0.256742 
0.10375 -0.259363 
0.105 -0.261205 
0.10625 -0.262269 
0.1075 -0.262562 
0.10875 -0.26209 
0.11 -0.260861 
0.11125 -0.258887 
0.1125 -0.25618 
0.11375 -0.252755 
0.115 -0.248628 
0.11625 -0.243817 
0.1175 -0.238341 
0.11875 -0.232221 
0.12 -0.225481 
0.12125 -0.218142 
0.1225 -0.210231 
0.12375 -0.201774 
0.125 -0.192798 
0.12625 -0.183332 
0.1275 -0.173404 
0.12875 -0.163045 
0.13 -0.152285 
0.13125 -0.141157 
0.1325 -0.129693 
0.13375 -0.117925 
0.135 -0.105886 
0.13625 -0.09361 
0.1375 -0.0811307 
0.13875 -0.068482 
0.14 -0.0556978 
0.14125 -0.0428121 
0.1425 -0.029859 
0.14375 -0.0168723 
0.145 -0.00388547 
0.14625 0.00906812 
0.1475 0.0219556 
0.14875 0.0347444 
0.15 0.0474026 
0.15125 0.0598988 
0.1525 0.0722023 
0.15375 0.084283 
0.155 0.0961117 
0.15625 0.10766 
0.1575 0.1189 
0.15875 0.129806 
0.16 0.140351 
0.16125 0.150512 
0.1625 0.160264 
0.16375 0.169586 
0.165 0.178455 
0.16625 0.186853 
0.1675 0.19476 
0.16875 0.20216 
0.17 0.209034 
0.17125 0.21537 
0.1725 0.221153 
0.17375 0.226371 
0.175 0.231013 
0.17625 0.235071 
0.1775 0.238536 
0.17875 0.241401 
0.18 0.243662 
0.18125 0.245314 
0.1825 0.246356 
0.18375 0.246786 
0.185 0.246606 
0.18625 0.245817 
0.1875 0.244423 
0.18875 0.242427 
0.19 0.239838 
0.19125 0.236661 
0.1925 0.232905 
0.19375 0.228582 
0.195 0.223701 
0.19625 0.218276 
0.1975 0.21232 
0.19875 0.205849 
0.2 0.198877 
0.20125 0.191424 
0.2025 0.183506 
0.20375 0.175142 
0.205 0.166354 
0.20625 0.157163 
0.2075 0.147589 
0.20875 0.137657 
0.21 0.127389 
0.21125 0.11681 
0.2125 0.105945 
0.21375 0.0948196 
0.215 0.0834599 
0.21625 0.0718927 
0.2175 0.0601449 
0.21875 0.0482442 
0.22 0.0362183 
0.22125 0.0240954 
0.2225 0.0119037 
0.22375 -0.000328313 
0.225 -0.012572 
0.22625 -0.0247988 
0.2275 -0.0369802 
0.22875 -0.0490878 
0.23 -0.0610931 
0.23125 -0.0729681 
0.2325 -0.0846849 
0.23375 -0.0962161 
0.235 -0.107534 
0.23625 -0.118613 
0.2375 -0.129427 
0.23875 -0.139949 
0.24 -0.150154 
0.24125 -0.160019 
0.2425 -0.16952 
0.24375 -0.178634 
0.245 -0.187339 
0.24625 -0.195613 
0.2475 -0.203437 
0.24875 -0.21079 
0.25 -0.217656 
0.25125 -0.224016 
0.2525 -0.229855 
0.25375 -0.235156 
0.255 -0.239908 
0.25625 -0.244096 
0.2575 -0.247709 
0.25875 -0.250737 
0.26 -0.253171 
0.26125 -0.255004 
0.2625 -0.256228 
0.26375 -0.25684 
0.265 -0.256835 
0.26625 -0.256211 
0.2675 -0.254967 
0.26875 -0.253104 
0.27 -0.250624 
0.27125 -0.247529 
0.2725 -0.243825 
0.27375 -0.239518 
0.275 -0.234615 
0.27625 -0.229126 
0.2775 -0.223059 
0.27875 -0.216428 
0.28 -0.209245 
0.28125 -0.201524 
0.2825 -0.193281 
0.28375 -0.184533 
0.285 -0.175297 
0.28625 -0.165595 
0.2875 -0.155445 
0.28875 -0.144869 
0.29 -0.133892 
0.29125 -0.122535 
0.2925 -0.110825 
0.29375 -0.0987877 
0.295 -0.0864493 
0.29625 -0.0738378 
0.2975 -0.060982 
0.29875 -0.0479111 
0.3 -0.0346554 
0.30125 -0.0212455 
0.3025 -0.00771292 
0.30375 0.00591046 
0.305 0.0195922 
0.30625 0.0332996 
0.3075 0.0469994 
0.30875 0.0606583 
0.31 0.0742425 
0.31125 0.0877185 
0.3125 0.101052 
0.31375 0.11421 
0.315 0.127159 
0.31625 0.139864 
0.3175 0.152293 
0.31875 0.164414 
0.32 0.176192 
0.32125 0.187597 
0.3225 0.198597 
0.32375 0.209161 
0.325 0.219259 
0.32625 0.228863 
0.3275 0.237943 
0.32875 0.246472 
0.33 0.254424 
0.33125 0.261774 
0.3325 0.268497 
0.33375 0.274571 
0.335 0.279975 
0.33625 0.284687 
0.3375 0.288691 
0.33875 0.291968 
0.34 0.294503 
0.34125 0.296283 
0.3425 0.297295 
0.34375 0.297529 
0.345 0.296976 
0.34625 0.29563 
0.3475 0.293487 
0.34875 0.290542 
0.35 0.286797 
0.35125 0.282251 
0.3525 0.276909 
0.35375 0.270776 
0.355 0.263859 
0.35625 0.256168 
0.3575 0.247715 
0.35875 0.238515 
0.36 0.228582 
0.36125 0.217937 
0.3625 0.206599 
0.36375 0.19459 
0.365 0.181937 
0.36625 0.168665 
0.3675 0.154804 
0.36875 0.140385 
0.37 0.125441 
0.37125 0.110007 
0.3725 0.0941205 
0.37375 0.0778196 
0.375 0.0611452 
0.37625 0.0441398 
0.3775 0.0268473 
0.37875 0.0093135 
0.38 -0.00841464 
0.38125 -0.0262886 
0.3825 -0.0442586 
0.38375 -0.0622737 
0.385 -0.0802818 
0.38625 -0.0982301 
0.3875 -0.116065 
0.38875 -0.133731 
0.39 -0.151174 
0.39125 -0.168338 
0.3925 -0.185168 
0.39375 -0.201607 
0.395 -0.2176 
0.39625 -0.233091 
0.3975 -0.248026 
0.39875 -0.262348 
0.4 -0.276005 
0.40125 -0.288943 
0.4025 -0.30111 
0.40375 -0.312456 
0.405 -0.322932 
0.40625 -0.332489 
0.4075 -0.341083 
0.40875 -0.34867 
0.41 -0.355208 
0.41125 -0.360658 
0.4125 -0.364985 
0.41375 -0.368156 
0.415 -0.370139 
0.41625 -0.370908 
0.4175 -0.37044 
0.41875 -0.368715 
0.42 -0.365717 
0.42125 -0.361433 
0.4225 -0.355857 
0.42375 -0.348986 
0.425 -0.34082 
0.42625 -0.331365 
0.4275 -0.320633 
0.42875 -0.308639 
0.43 -0.295405 
0.43125 -0.280958 
0.4325 -0.265328 
0.43375 -0.248554 
0.435 -0.230679 
0.43625 -0.21175 
0.4375 -0.191823 
0.43875 -0.170956 
0.44 -0.149217 
0.44125 -0.126676 
0.4425 -0.10341 
0.44375 -0.0795017 
0.445 -0.0550396 
0.44625 -0.0301168 
0.4475 -0.00483213 
0.44875 0.0207108 
0.45 0.0464033 
0.45125 0.0721325 
0.4525 0.097781 
0.45375 0.123228 
0.455 0.148347 
0.45625 0.173012 
0.4575 0.197092 
0.45875 0.220454 
0.46 0.242963 
0.46125 0.264485 
0.4625 0.284884 
0.46375 0.304025 
0.465 0.321774 
0.46625 0.338001 
0.4675 0.352575 
0.46875 0.365373 
0.47 0.376277 
0.47125 0.385172 
0.4725 0.391955 
0.47375 0.396528 
0.475 0.398806 
0.47625 0.398715 
0.4775 0.396194 
0.47875 0.391198 
0.48 0.383698 
0.48125 0.373686 
0.4825 0.361171 
0.48375 0.346189 
0.485 0.328799 
0.48625 0.309088 
0.4875 0.287175 
0.48875 0.263208 
0.49 0.237375 
0.49125 0.209899 
0.4925 0.181047 
0.49375 0.151128 
0.495 0.120503 
0.49625 0.0895815 
0.4975 0.0588298 
0.49875 0.028773 
0.5 -1.3739e-15 


0.5 -1.3739e-15 
0.50125 -0.028773 
0.5025 -0.0588298 
0.50375 -0.0895815 
0.505 -0.120503 
0.50625 -0.151128 
0.5075 -0.181047 
0.50875 -0.209899 
0.51 -0.237375 
0.51125 -0.263208 
0.5125 -0.287175 
0.51375 -0.309088 
0.515 -0.328799 
0.51625 -0.346189 
0.5175 -0.361171 
0.51875 -0.373686 
0.52 -0.383698 
0.52125 -0.391198 
0.5225 -0.396194 
0.52375 -0.398715 
0.525 -0.398806 
0.52625 -0.396528 
0.5275 -0.391955 
0.52875 -0.385172 
0.53 -0.376277 
0.53125 -0.365373 
0.5325 -0.352575 
0.53375 -0.338001 
0.535 -0.321774 
0.53625 -0.304025 
0.5375 -0.284884 
0.53875 -0.264485 
0.54 -0.242963 
0.54125 -0.220454 
0.5425 -0.197092 
0.54375 -0.173012 
0.545 -0.148347 
0.54625 -0.123228 
0.5475 -0.097781 
0.54875 -0.0721325 
0.55 -0.0464033 
0.55125 -0.0207108 
0.5525 0.00483213 
