# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_9> 
0 0 
0.00125 0.000569236 
0.0025 0.00185643 
0.00375 0.00384561 
0.005 0.00651804 
0.00625 0.0098525 
0.0075 0.0138255 
0.00875 0.0184113 
0.01 0.0235827 
0.01125 0.0293103 
0.0125 0.0355635 
0.01375 0.0423106 
0.015 0.0495183 
0.01625 0.0571527 
0.0175 0.0651789 
0.01875 0.0735616 
0.02 0.0822647 
0.02125 0.0912519 
0.0225 0.100487 
0.02375 0.109933 
0.025 0.119553 
0.02625 0.129311 
0.0275 0.13917 
0.02875 0.149095 
0.03 0.15905 
0.03125 0.169001 
0.0325 0.178912 
0.03375 0.18875 
0.035 0.198483 
0.03625 0.208078 
0.0375 0.217503 
0.03875 0.22673 
0.04 0.235728 
0.04125 0.24447 
0.0425 0.252929 
0.04375 0.261077 
0.045 0.268892 
0.04625 0.276349 
0.0475 0.283426 
0.04875 0.290102 
0.05 0.296358 
0.05125 0.302174 
0.0525 0.307535 
0.05375 0.312424 
0.055 0.316826 
0.05625 0.320729 
0.0575 0.324122 
0.05875 0.326993 
0.06 0.329333 
0.06125 0.331136 
0.0625 0.332394 
0.06375 0.333103 
0.065 0.333258 
0.06625 0.332858 
0.0675 0.331901 
0.06875 0.330387 
0.07 0.328317 
0.07125 0.325694 
0.0725 0.322522 
0.07375 0.318805 
0.075 0.314549 
0.07625 0.309762 
0.0775 0.30445 
0.07875 0.298624 
0.08 0.292294 
0.08125 0.285469 
0.0825 0.278163 
0.08375 0.270388 
0.085 0.262158 
0.08625 0.253488 
0.0875 0.244391 
0.08875 0.234886 
0.09 0.224987 
0.09125 0.214713 
0.0925 0.204082 
0.09375 0.193112 
0.095 0.181822 
0.09625 0.170231 
0.0975 0.15836 
0.09875 0.146229 
0.1 0.133858 
0.10125 0.12127 
0.1025 0.108484 
0.10375 0.0955237 
0.105 0.0824097 
0.10625 0.0691643 
0.1075 0.0558096 
0.10875 0.0423678 
0.11 0.0288611 
0.11125 0.0153118 
0.1125 0.00174206 
0.11375 -0.0118259 
0.115 -0.0253701 
0.11625 -0.0388686 
0.1175 -0.0522996 
0.11875 -0.0656416 
0.12 -0.0788733 
0.12125 -0.0919738 
0.1225 -0.104922 
0.12375 -0.117698 
0.125 -0.130282 
0.12625 -0.142653 
0.1275 -0.154793 
0.12875 -0.166684 
0.13 -0.178305 
0.13125 -0.189641 
0.1325 -0.200674 
0.13375 -0.211386 
0.135 -0.221762 
0.13625 -0.231787 
0.1375 -0.241445 
0.13875 -0.250722 
0.14 -0.259604 
0.14125 -0.268079 
0.1425 -0.276133 
0.14375 -0.283756 
0.145 -0.290937 
0.14625 -0.297664 
0.1475 -0.30393 
0.14875 -0.309724 
0.15 -0.31504 
0.15125 -0.319869 
0.1525 -0.324206 
0.15375 -0.328044 
0.155 -0.331379 
0.15625 -0.334206 
0.1575 -0.336523 
0.15875 -0.338325 
0.16 -0.339613 
0.16125 -0.340384 
0.1625 -0.340638 
0.16375 -0.340376 
0.165 -0.339598 
0.16625 -0.338308 
0.1675 -0.336507 
0.16875 -0.334199 
0.17 -0.331389 
0.17125 -0.32808 
0.1725 -0.32428 
0.17375 -0.319994 
0.175 -0.315229 
0.17625 -0.309993 
0.1775 -0.304295 
0.17875 -0.298144 
0.18 -0.291548 
0.18125 -0.284519 
0.1825 -0.277068 
0.18375 -0.269205 
0.185 -0.260944 
0.18625 -0.252296 
