# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_0> 
0 0 
0.00125 -3.48906e-05 
0.0025 -0.000139292 
0.00375 -0.000312797 
0.005 -0.000555 
0.00625 -0.000865495 
0.0075 -0.00124388 
0.00875 -0.00168974 
0.01 -0.00220267 
0.01125 -0.00278227 
0.0125 -0.00342813 
0.01375 -0.00413985 
0.015 -0.00491702 
0.01625 -0.00575923 
0.0175 -0.00666607 
0.01875 -0.00763715 
0.02 -0.00867205 
0.02125 -0.00977037 
0.0225 -0.0109317 
0.02375 -0.0121556 
0.025 -0.0134418 
0.02625 -0.0147897 
0.0275 -0.016199 
0.02875 -0.0176693 
0.03 -0.0192002 
0.03125 -0.0207913 
0.0325 -0.0224421 
0.03375 -0.0241522 
0.035 -0.0259214 
0.03625 -0.027749 
0.0375 -0.0296348 
0.03875 -0.0315784 
0.04 -0.0335793 
0.04125 -0.035637 
0.0425 -0.0377514 
0.04375 -0.0399218 
0.045 -0.0421479 
0.04625 -0.0444294 
0.0475 -0.0467657 
0.04875 -0.0491565 
0.05 -0.0516014 
0.05125 -0.0541 
0.0525 -0.0566518 
0.05375 -0.0592566 
0.055 -0.0619137 
0.05625 -0.064623 
0.0575 -0.0673839 
0.05875 -0.070196 
0.06 -0.073059 
0.06125 -0.0759725 
0.0625 -0.0789359 
0.06375 -0.081949 
0.065 -0.0850113 
0.06625 -0.0881225 
0.0675 -0.091282 
0.06875 -0.0944896 
0.07 -0.0977448 
0.07125 -0.101047 
0.0725 -0.104396 
0.07375 -0.107792 
0.075 -0.111234 
0.07625 -0.114721 
0.0775 -0.118253 
0.07875 -0.12183 
0.08 -0.125452 
0.08125 -0.129117 
0.0825 -0.132826 
0.08375 -0.136579 
0.085 -0.140374 
0.08625 -0.144211 
0.0875 -0.14809 
0.08875 -0.152011 
0.09 -0.155973 
0.09125 -0.159976 
0.0925 -0.164019 
0.09375 -0.168102 
0.095 -0.172225 
0.09625 -0.176387 
0.0975 -0.180588 
0.09875 -0.184827 
0.1 -0.189104 
0.10125 -0.193418 
0.1025 -0.19777 
0.10375 -0.202158 
0.105 -0.206583 
0.10625 -0.211044 
0.1075 -0.21554 
0.10875 -0.220071 
0.11 -0.224638 
0.11125 -0.229238 
0.1125 -0.233873 
0.11375 -0.238541 
0.115 -0.243242 
0.11625 -0.247976 
0.1175 -0.252743 
0.11875 -0.257541 
0.12 -0.262371 
0.12125 -0.267233 
0.1225 -0.272125 
0.12375 -0.277047 
0.125 -0.281999 
0.12625 -0.286982 
0.1275 -0.291993 
0.12875 -0.297033 
0.13 -0.302101 
0.13125 -0.307198 
0.1325 -0.312322 
0.13375 -0.317474 
0.135 -0.322652 
0.13625 -0.327857 
0.1375 -0.333088 
0.13875 -0.338345 
0.14 -0.343627 
0.14125 -0.348933 
0.1425 -0.354265 
0.14375 -0.35962 
0.145 -0.365 
0.14625 -0.370402 
0.1475 -0.375828 
0.14875 -0.381276 
0.15 -0.386746 
0.15125 -0.392239 
0.1525 -0.397752 
0.15375 -0.403287 
0.155 -0.408842 
0.15625 -0.414418 
0.1575 -0.420013 
0.15875 -0.425628 
0.16 -0.431262 
0.16125 -0.436915 
0.1625 -0.442586 
0.16375 -0.448276 
0.165 -0.453982 
0.16625 -0.459706 
0.1675 -0.465447 
0.16875 -0.471205 
0.17 -0.476978 
0.17125 -0.482767 
0.1725 -0.488572 
0.17375 -0.494391 
0.175 -0.500225 
0.17625 -0.506073 
0.1775 -0.511935 
0.17875 -0.517811 
0.18 -0.523699 
0.18125 -0.5296 
0.1825 -0.535514 
0.18375 -0.541439 
0.185 -0.547377 
0.18625 -0.553325 
0.1875 -0.559284 
0.18875 -0.565254 
0.19 -0.571234 
0.19125 -0.577223 
0.1925 -0.583222 
0.19375 -0.58923 
0.195 -0.595247 
0.19625 -0.601271 
0.1975 -0.607304 
0.19875 -0.613345 
0.2 -0.619392 
0.20125 -0.625446 
0.2025 -0.631507 
0.20375 -0.637574 
0.205 -0.643647 
0.20625 -0.649725 
0.2075 -0.655808 
0.20875 -0.661896 
0.21 -0.667988 
