# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_15> 
0 0 
0.00125 0.0276637 
0.0025 0.0566744 
0.00375 0.08634 
0.005 0.116051 
0.00625 0.145275 
0.0075 0.173551 
0.00875 0.200482 
0.01 0.225735 
0.01125 0.249031 
0.0125 0.270143 
0.01375 0.288891 
0.015 0.305138 
0.01625 0.318787 
0.0175 0.329777 
0.01875 0.338078 
0.02 0.343689 
0.02125 0.346638 
0.0225 0.346972 
0.02375 0.344762 
0.025 0.340093 
0.02625 0.33307 
0.0275 0.323809 
0.02875 0.312438 
0.03 0.299093 
0.03125 0.28392 
0.0325 0.267071 
0.03375 0.248699 
0.035 0.228965 
0.03625 0.208029 
0.0375 0.186051 
0.03875 0.163193 
0.04 0.139615 
0.04125 0.115472 
0.0425 0.0909202 
0.04375 0.0661082 
0.045 0.0411821 
0.04625 0.0162825 
0.0475 -0.00845547 
0.04875 -0.0329029 
0.05 -0.056937 
0.05125 -0.0804418 
0.0525 -0.103308 
0.05375 -0.125435 
0.055 -0.146726 
0.05625 -0.167095 
0.0575 -0.186463 
0.05875 -0.204757 
0.06 -0.221913 
0.06125 -0.237873 
0.0625 -0.252588 
0.06375 -0.266015 
0.065 -0.27812 
0.06625 -0.288874 
0.0675 -0.298256 
0.06875 -0.306251 
0.07 -0.312852 
0.07125 -0.318057 
0.0725 -0.32187 
0.07375 -0.324302 
0.075 -0.325367 
0.07625 -0.325088 
0.0775 -0.323489 
0.07875 -0.320602 
0.08 -0.316461 
0.08125 -0.311105 
0.0825 -0.304578 
0.08375 -0.296927 
0.085 -0.2882 
0.08625 -0.278451 
0.0875 -0.267734 
0.08875 -0.256109 
0.09 -0.243634 
0.09125 -0.230371 
0.0925 -0.216383 
0.09375 -0.201735 
0.095 -0.186492 
0.09625 -0.17072 
0.0975 -0.154485 
0.09875 -0.137855 
0.1 -0.120896 
0.10125 -0.103675 
0.1025 -0.0862572 
0.10375 -0.0687084 
0.105 -0.051093 
0.10625 -0.0334745 
0.1075 -0.015915 
0.10875 0.00152484 
0.11 0.0187859 
0.11125 0.0358107 
0.1125 0.0525439 
0.11375 0.068932 
0.115 0.0849237 
0.11625 0.10047 
0.1175 0.115524 
0.11875 0.130042 
0.12 0.143981 
0.12125 0.157303 
0.1225 0.169972 
0.12375 0.181954 
0.125 0.193217 
0.12625 0.203734 
0.1275 0.21348 
0.12875 0.222432 
0.13 0.23057 
0.13125 0.237879 
0.1325 0.244343 
0.13375 0.249953 
0.135 0.2547 
0.13625 0.258578 
0.1375 0.261586 
0.13875 0.263723 
0.14 0.264992 
0.14125 0.265398 
0.1425 0.26495 
0.14375 0.263658 
0.145 0.261534 
