# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_9> 
0 0 
0.00125 0.00276868 
0.0025 0.00805997 
0.00375 0.0159004 
0.005 0.0262975 
0.00625 0.0392417 
0.0075 0.0547069 
0.00875 0.0726521 
0.01 0.0930223 
0.01125 0.11575 
0.0125 0.140756 
0.01375 0.167949 
0.015 0.197232 
0.01625 0.228495 
0.0175 0.261622 
0.01875 0.296492 
0.02 0.332974 
0.02125 0.370936 
0.0225 0.410238 
0.02375 0.45074 
0.025 0.492296 
0.02625 0.534758 
0.0275 0.577979 
0.02875 0.621809 
0.03 0.666096 
0.03125 0.710692 
0.0325 0.755447 
0.03375 0.800212 
0.035 0.844841 
0.03625 0.889189 
0.0375 0.933114 
0.03875 0.976476 
0.04 1.01914 
0.04125 1.06097 
0.0425 1.10184 
0.04375 1.14163 
0.045 1.18021 
0.04625 1.21747 
0.0475 1.2533 
0.04875 1.28759 
0.05 1.32024 
0.05125 1.35115 
0.0525 1.38024 
0.05375 1.40742 
0.055 1.43262 
0.05625 1.45575 
0.0575 1.47676 
0.05875 1.49557 
0.06 1.51214 
0.06125 1.52642 
0.0625 1.53836 
0.06375 1.54793 
0.065 1.55509 
0.06625 1.55982 
0.0675 1.5621 
0.06875 1.56191 
0.07 1.55925 
0.07125 1.55412 
0.0725 1.54651 
0.07375 1.53644 
0.075 1.52391 
0.07625 1.50896 
0.0775 1.4916 
0.07875 1.47186 
0.08 1.44977 
0.08125 1.42539 
0.0825 1.39874 
0.08375 1.36987 
0.085 1.33884 
0.08625 1.30571 
0.0875 1.27053 
0.08875 1.23337 
0.09 1.1943 
0.09125 1.15338 
0.0925 1.11069 
0.09375 1.0663 
0.095 1.02031 
0.09625 0.97278 
0.0975 0.923805 
0.09875 0.873472 
0.1 0.821869 
0.10125 0.769088 
0.1025 0.715221 
0.10375 0.660362 
0.105 0.604608 
0.10625 0.548056 
0.1075 0.490802 
0.10875 0.432946 
0.11 0.374587 
0.11125 0.315824 
0.1125 0.256757 
0.11375 0.197486 
0.115 0.138111 
0.11625 0.0787303 
0.1175 0.0194434 
0.11875 -0.0396517 
0.12 -0.0984574 
0.12125 -0.156877 
0.1225 -0.214816 
0.12375 -0.27218 
0.125 -0.328877 
0.12625 -0.384814 
0.1275 -0.439904 
0.12875 -0.494058 
0.13 -0.547191 
0.13125 -0.59922 
0.1325 -0.650063 
0.13375 -0.699641 
0.135 -0.747879 
0.13625 -0.794702 
0.1375 -0.840039 
0.13875 -0.883821 
0.14 -0.925984 
0.14125 -0.966464 
0.1425 -1.0052 
0.14375 -1.04214 
0.145 -1.07723 
0.14625 -1.11041 
0.1475 -1.14164 
0.14875 -1.17088 
0.15 -1.19809 
0.15125 -1.22322 
0.1525 -1.24626 
0.15375 -1.26715 
0.155 -1.28589 
0.15625 -1.30244 
0.1575 -1.3168 
0.15875 -1.32893 
0.16 -1.33883 
0.16125 -1.34649 
0.1625 -1.35191 
0.16375 -1.35508 
0.165 -1.35601 
0.16625 -1.35469 
0.1675 -1.35115 
0.16875 -1.34539 
0.17 -1.33742 
0.17125 -1.32727 
0.1725 -1.31496 
0.17375 -1.30052 
0.175 -1.28397 
0.17625 -1.26534 
0.1775 -1.24468 
0.17875 -1.22201 
0.18 -1.19738 
0.18125 -1.17084 
0.1825 -1.14243 
0.18375 -1.1122 
0.185 -1.0802 
0.18625 -1.04649 
0.1875 -1.01112 
0.18875 -0.974155 
0.19 -0.935657 
0.19125 -0.89569 
0.1925 -0.854319 
0.19375 -0.811613 
0.195 -0.767642 
0.19625 -0.722476 
