# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_18> 
0 0 
0.00125 1.14888e-06 
0.0025 1.94511e-05 
0.00375 5.19419e-05 
0.005 9.59445e-05 
0.00625 0.00014905 
0.0075 0.000209101 
0.00875 0.00027417 
0.01 0.000342549 
0.01125 0.000412728 
0.0125 0.000483383 
0.01375 0.000553363 
0.015 0.000621673 
0.01625 0.000687464 
0.0175 0.00075002 
0.01875 0.000808748 
0.02 0.000863167 
0.02125 0.000912894 
0.0225 0.000957643 
0.02375 0.000997206 
0.025 0.00103145 
0.02625 0.00106032 
0.0275 0.0010838 
0.02875 0.00110195 
0.03 0.00111485 
0.03125 0.00112265 
0.0325 0.0011255 
0.03375 0.00112362 
0.035 0.00111722 
0.03625 0.00110655 
0.0375 0.00109186 
0.03875 0.00107343 
0.04 0.00105154 
0.04125 0.00102649 
0.0425 0.000998545 
0.04375 0.000968015 
0.045 0.000935183 
0.04625 0.000900334 
0.0475 0.000863747 
0.04875 0.000825692 
0.05 0.000786432 
0.05125 0.000746218 
0.0525 0.00070529 
0.05375 0.000663874 
0.055 0.000622185 
0.05625 0.000580423 
0.0575 0.000538773 
0.05875 0.000497406 
0.06 0.000456475 
0.06125 0.000416123 
0.0625 0.000376471 
0.06375 0.00033763 
0.065 0.000299693 
0.06625 0.000262739 
0.0675 0.00022683 
0.06875 0.000192016 
0.07 0.000158332 
0.07125 0.000125797 
0.0725 9.44211e-05 
0.07375 6.41978e-05 
0.075 3.51101e-05 
0.07625 7.12905e-06 
0.0775 -1.97854e-05 
0.07875 -4.56836e-05 
0.08 -7.06256e-05 
0.08125 -9.46806e-05 
0.0825 -0.000117926 
0.08375 -0.000140447 
0.085 -0.000162337 
0.08625 -0.000183692 
0.0875 -0.000204619 
0.08875 -0.000225225 
0.09 -0.000245625 
0.09125 -0.000265935 
0.0925 -0.000286275 
0.09375 -0.000306768 
0.095 -0.000327537 
0.09625 -0.000348707 
0.0975 -0.000370404 
0.09875 -0.000392754 
0.1 -0.000415879 
0.10125 -0.000439906 
0.1025 -0.000464954 
0.10375 -0.000491144 
0.105 -0.000518592 
0.10625 -0.000547413 
0.1075 -0.000577717 
0.10875 -0.000609611 
0.11 -0.000643196 
0.11125 -0.00067857 
0.1125 -0.000715827 
0.11375 -0.000755054 
0.115 -0.000796333 
0.11625 -0.000839741 
0.1175 -0.000885349 
0.11875 -0.000933223 
0.12 -0.000983419 
0.12125 -0.00103599 
0.1225 -0.00109099 
0.12375 -0.00114845 
0.125 -0.0012084 
0.12625 -0.00127087 
0.1275 -0.00133589 
0.12875 -0.00140346 
0.13 -0.0014736 
0.13125 -0.0015463 
0.1325 -0.00162156 
0.13375 -0.00169937 
0.135 -0.0017797 
0.13625 -0.00186254 
0.1375 -0.00194786 
0.13875 -0.00203562 
0.14 -0.00212578 
0.14125 -0.00221829 
0.1425 -0.00231311 
0.14375 -0.00241018 
0.145 -0.00250943 
0.14625 -0.00261081 
0.1475 -0.00271424 
0.14875 -0.00281965 
0.15 -0.00292697 
0.15125 -0.00303611 
0.1525 -0.003147 
0.15375 -0.00325954 
0.155 -0.00337366 
0.15625 -0.00348925 
0.1575 -0.00360623 
0.15875 -0.00372451 
0.16 -0.00384399 
0.16125 -0.00396457 
0.1625 -0.00408616 
0.16375 -0.00420867 
0.165 -0.00433198 
0.16625 -0.00445602 
0.1675 -0.00458068 
0.16875 -0.00470587 
0.17 -0.00483149 
0.17125 -0.00495745 
0.1725 -0.00508366 
0.17375 -0.00521002 
0.175 -0.00533646 
0.17625 -0.00546289 
0.1775 -0.00558922 
0.17875 -0.00571537 
0.18 -0.00584127 
0.18125 -0.00596684 
0.1825 -0.00609202 
0.18375 -0.00621673 
0.185 -0.00634092 
0.18625 -0.00646452 
0.1875 -0.00658748 
0.18875 -0.00670975 
0.19 -0.00683128 
0.19125 -0.00695203 
0.1925 -0.00707196 
0.19375 -0.00719104 
0.195 -0.00730924 
0.19625 -0.00742654 
0.1975 -0.00754291 
0.19875 -0.00765835 
0.2 -0.00777284 
0.20125 -0.00788638 
0.2025 -0.00799898 
0.20375 -0.00811063 
0.205 -0.00822134 
0.20625 -0.00833114 
0.2075 -0.00844004 
0.20875 -0.00854806 
0.21 -0.00865524 
0.21125 -0.0087616 
0.2125 -0.00886719 
0.21375 -0.00897205 
0.215 -0.00907622 
0.21625 -0.00917976 
0.2175 -0.00928271 
0.21875 -0.00938514 
0.22 -0.00948711 
0.22125 -0.00958868 
0.2225 -0.00968992 
0.22375 -0.0097909 
