0 7.65175e-11
1 97.728
2 174.184
3 1394.7
4 1884.2
5 6791.62
6 8338.69
7 21035.2
8 24582.1
9 50822.1
10 57658.7
11 104715
12 116651
13 234652
14 267409
15 411566
16 491681
17 3.8838e+06
18 4.37283e+06
19 5.61645e+06
20 6.83299e+06
