# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_13> 
0 0 
0.00125 -2.73762e-05 
0.0025 -3.62965e-05 
0.00375 -3.3279e-05 
0.005 -2.41883e-05 
0.00625 -1.42775e-05 
0.0075 -8.22794e-06 
0.00875 -1.01875e-05 
0.01 -2.38065e-05 
0.01125 -5.22725e-05 
0.0125 -9.83433e-05 
0.01375 -0.000164378 
0.015 -0.000252366 
0.01625 -0.000363957 
0.0175 -0.000500486 
0.01875 -0.000662999 
0.02 -0.000852278 
0.02125 -0.00106886 
0.0225 -0.00131307 
0.02375 -0.00158503 
0.025 -0.00188466 
0.02625 -0.00221176 
0.0275 -0.00256594 
0.02875 -0.0029467 
0.03 -0.00335344 
0.03125 -0.00378542 
0.0325 -0.00424186 
0.03375 -0.00472186 
0.035 -0.00522448 
0.03625 -0.00574873 
0.0375 -0.00629356 
0.03875 -0.00685791 
0.04 -0.00744065 
0.04125 -0.00804069 
0.0425 -0.00865689 
0.04375 -0.00928812 
0.045 -0.00993324 
0.04625 -0.0105911 
0.0475 -0.0112607 
0.04875 -0.0119408 
0.05 -0.0126305 
0.05125 -0.0133286 
0.0525 -0.0140341 
0.05375 -0.0147461 
0.055 -0.0154636 
0.05625 -0.0161857 
0.0575 -0.0169115 
0.05875 -0.0176401 
0.06 -0.0183709 
0.06125 -0.019103 
0.0625 -0.0198357 
0.06375 -0.0205684 
0.065 -0.0213004 
0.06625 -0.0220311 
0.0675 -0.02276 
0.06875 -0.0234867 
0.07 -0.0242106 
0.07125 -0.0249314 
0.0725 -0.0256486 
0.07375 -0.0263621 
0.075 -0.0270714 
0.07625 -0.0277763 
0.0775 -0.0284766 
0.07875 -0.0291722 
0.08 -0.0298629 
0.08125 -0.0305485 
0.0825 -0.0312291 
0.08375 -0.0319046 
0.085 -0.0325749 
0.08625 -0.0332401 
0.0875 -0.0339003 
0.08875 -0.0345554 
0.09 -0.0352055 
0.09125 -0.0358509 
0.0925 -0.0364916 
0.09375 -0.0371277 
0.095 -0.0377595 
0.09625 -0.0383871 
0.0975 -0.0390107 
0.09875 -0.0396305 
0.1 -0.0402467 
0.10125 -0.0408596 
0.1025 -0.0414694 
0.10375 -0.0420764 
0.105 -0.0426807 
0.10625 -0.0432827 
0.1075 -0.0438826 
0.10875 -0.0444806 
0.11 -0.0450771 
0.11125 -0.0456722 
0.1125 -0.0462663 
0.11375 -0.0468596 
0.115 -0.0474523 
0.11625 -0.0480447 
0.1175 -0.048637 
0.11875 -0.0492295 
0.12 -0.0498224 
0.12125 -0.050416 
0.1225 -0.0510103 
0.12375 -0.0516057 
0.125 -0.0522023 
0.12625 -0.0528004 
0.1275 -0.0534001 
0.12875 -0.0540015 
0.13 -0.0546048 
0.13125 -0.0552103 
0.1325 -0.0558179 
0.13375 -0.0564278 
0.135 -0.0570402 
0.13625 -0.0576551 
0.1375 -0.0582726 
0.13875 -0.0588928 
0.14 -0.0595158 
0.14125 -0.0601416 
0.1425 -0.0607702 
0.14375 -0.0614017 
0.145 -0.0620361 
0.14625 -0.0626734 
0.1475 -0.0633135 
0.14875 -0.0639566 
0.15 -0.0646025 
0.15125 -0.0652512 
0.1525 -0.0659026 
0.15375 -0.0665568 
0.155 -0.0672136 
0.15625 -0.067873 
0.1575 -0.0685348 
0.15875 -0.0691991 
0.16 -0.0698656 
0.16125 -0.0705343 
0.1625 -0.0712051 
0.16375 -0.0718779 
0.165 -0.0725525 
0.16625 -0.0732288 
0.1675 -0.0739067 
0.16875 -0.074586 
0.17 -0.0752666 
0.17125 -0.0759483 
0.1725 -0.0766311 
0.17375 -0.0773147 
0.175 -0.077999 
0.17625 -0.0786839 
0.1775 -0.0793692 
0.17875 -0.0800547 
0.18 -0.0807404 
0.18125 -0.0814259 
0.1825 -0.0821113 
0.18375 -0.0827964 
0.185 -0.0834809 
0.18625 -0.0841648 
0.1875 -0.0848479 
0.18875 -0.0855301 
0.19 -0.0862113 
0.19125 -0.0868913 
0.1925 -0.08757 
0.19375 -0.0882472 
0.195 -0.0889229 
0.19625 -0.089597 
0.1975 -0.0902694 
0.19875 -0.0909399 
0.2 -0.0916084 
0.20125 -0.092275 
0.2025 -0.0929394 
0.20375 -0.0936017 
0.205 -0.0942617 
0.20625 -0.0949195 
0.2075 -0.0955749 
0.20875 -0.0962279 
0.21 -0.0968785 
0.21125 -0.0975267 
0.2125 -0.0981723 
0.21375 -0.0988156 
0.215 -0.0994563 
0.21625 -0.100095 
0.2175 -0.10073 
0.21875 -0.101364 
0.22 -0.101994 
0.22125 -0.102623 
0.2225 -0.103249 
0.22375 -0.103873 
0.225 -0.104494 
0.22625 -0.105114 
0.2275 -0.105731 
0.22875 -0.106346 
0.23 -0.106959 
0.23125 -0.10757 
0.2325 -0.108179 
0.23375 -0.108787 
0.235 -0.109393 
0.23625 -0.109997 
0.2375 -0.1106 
0.23875 -0.111202 
0.24 -0.111802 
0.24125 -0.112401 
0.2425 -0.113 
0.24375 -0.113597 
0.245 -0.114194 
0.24625 -0.11479 
