# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_8> 
0.15875 -1.01532 
0.16 -1.05047 
0.16125 -1.08412 
0.1625 -1.11624 
0.16375 -1.14677 
0.165 -1.17569 
0.16625 -1.20295 
0.1675 -1.22852 
0.16875 -1.25236 
0.17 -1.27445 
0.17125 -1.29476 
0.1725 -1.31325 
0.17375 -1.32991 
0.175 -1.34472 
0.17625 -1.35765 
0.1775 -1.3687 
0.17875 -1.37784 
0.18 -1.38507 
0.18125 -1.39039 
0.1825 -1.39377 
0.18375 -1.39523 
0.185 -1.39475 
0.18625 -1.39235 
0.1875 -1.38803 
0.18875 -1.38179 
0.19 -1.37364 
0.19125 -1.3636 
0.1925 -1.35169 
0.19375 -1.33791 
0.195 -1.3223 
0.19625 -1.30486 
0.1975 -1.28564 
0.19875 -1.26464 
0.2 -1.24191 
0.20125 -1.21748 
0.2025 -1.19138 
0.20375 -1.16364 
0.205 -1.1343 
0.20625 -1.10342 
0.2075 -1.07102 
0.20875 -1.03715 
0.21 -1.00186 
0.21125 -0.965197 
0.2125 -0.927213 
0.21375 -0.887959 
0.215 -0.847488 
0.21625 -0.805856 
0.2175 -0.76312 
0.21875 -0.719337 
0.22 -0.674568 
0.22125 -0.628874 
0.2225 -0.582315 
0.22375 -0.534957 
0.225 -0.486863 
0.22625 -0.438099 
0.2275 -0.38873 
0.22875 -0.338825 
0.23 -0.28845 
0.23125 -0.237674 
0.2325 -0.186565 
0.23375 -0.135194 
0.235 -0.08363 
0.23625 -0.0319426 
0.2375 0.0197979 
0.23875 0.0715212 
0.24 0.123157 
0.24125 0.174636 
0.2425 0.225887 
0.24375 0.276841 
0.245 0.327429 
0.24625 0.377582 
0.2475 0.427231 
0.24875 0.47631 
0.25 0.524751 
0.25125 0.572489 
0.2525 0.619458 
0.25375 0.665594 
0.255 0.710833 
0.25625 0.755115 
0.2575 0.798379 
0.25875 0.840565 
0.26 0.881615 
0.26125 0.921472 
0.2625 0.960083 
0.26375 0.997394 
0.265 1.03335 
0.26625 1.06791 
0.2675 1.10102 
0.26875 1.13263 
0.27 1.1627 
0.27125 1.19119 
0.2725 1.21806 
0.27375 1.24327 
0.275 1.26679 
0.27625 1.28857 
0.2775 1.3086 
0.27875 1.32684 
0.28 1.34326 
0.28125 1.35785 
0.2825 1.37058 
0.28375 1.38142 
0.285 1.39037 
0.28625 1.39742 
0.2875 1.40254 
0.28875 1.40573 
0.29 1.40698 
0.29125 1.4063 
0.2925 1.40367 
0.29375 1.39911 
0.295 1.39261 
0.29625 1.38419 
0.2975 1.37384 
0.29875 1.3616 
0.3 1.34746 
0.30125 1.33144 
0.3025 1.31358 
0.30375 1.29388 
0.305 1.27238 
0.30625 1.24909 
0.3075 1.22406 
0.30875 1.19732 
0.31 1.1689 
0.31125 1.13883 
0.3125 1.10716 
0.31375 1.07392 
0.315 1.03917 
0.31625 1.00295 
0.3175 0.965307 
0.31875 0.926291 
0.32 0.885956 
0.32125 0.844356 
0.3225 0.801547 
0.32375 0.757587 
0.325 0.712537 
0.32625 0.666457 
0.3275 0.619411 
0.32875 0.571463 
0.33 0.522679 
0.33125 0.473126 
0.3325 0.422873 
0.33375 0.371988 
0.335 0.320543 
0.33625 0.268609 
0.3375 0.216257 
0.33875 0.163562 
0.34 0.110597 
0.34125 0.0574363 
0.3425 0.00415384 
0.34375 -0.049175 
0.345 -0.102475 
0.34625 -0.155671 
0.3475 -0.208687 
0.34875 -0.261449 
0.35 -0.313882 
0.35125 -0.36591 
0.3525 -0.417459 
0.35375 -0.468457 
0.355 -0.518828 
0.35625 -0.568502 
0.3575 -0.617407 
0.35875 -0.665472 
0.36 -0.712627 
0.36125 -0.758805 
0.3625 -0.803938 
0.36375 -0.847961 
0.365 -0.89081 
0.36625 -0.932421 
0.3675 -0.972734 
0.36875 -1.01169 
0.37 -1.04923 
0.37125 -1.0853 
0.3725 -1.11985 
0.37375 -1.15282 
0.375 -1.18417 
0.37625 -1.21386 
0.3775 -1.24182 
0.37875 -1.26803 
0.38 -1.29245 
0.38125 -1.31503 
0.3825 -1.33575 
0.38375 -1.35457 
0.385 -1.37146 
0.38625 -1.38641 
0.3875 -1.39938 
0.38875 -1.41035 
0.39 -1.41932 
0.39125 -1.42625 
0.3925 -1.43116 
0.39375 -1.43402 
0.395 -1.43483 
0.39625 -1.43359 
0.3975 -1.4303 
0.39875 -1.42497 
0.4 -1.4176 
0.40125 -1.4082 
0.4025 -1.3968 
0.40375 -1.38339 
0.405 -1.36802 
0.40625 -1.35069 
0.4075 -1.33143 
0.40875 -1.31028 
0.41 -1.28726 
0.41125 -1.26241 
0.4125 -1.23577 
0.41375 -1.20737 
0.415 -1.17726 
0.41625 -1.14549 
0.4175 -1.1121 
0.41875 -1.07715 
0.42 -1.04068 
0.42125 -1.00276 
0.4225 -0.963434 
0.42375 -0.922766 
0.425 -0.880819 
0.42625 -0.837655 
0.4275 -0.793339 
0.42875 -0.747937 
0.43 -0.701518 
0.43125 -0.654151 
0.4325 -0.605907 
0.43375 -0.556857 
0.435 -0.507074 
0.43625 -0.456631 
0.4375 -0.405603 
0.43875 -0.354064 
0.44 -0.30209 
0.44125 -0.249755 
0.4425 -0.197137 
0.44375 -0.144309 
0.445 -0.0913469 
0.44625 -0.0383264 
0.4475 0.0146785 
0.44875 0.0675936 
0.45 0.120346 
0.45125 0.172863 
0.4525 0.225073 
0.45375 0.276906 
0.455 0.328294 
0.45625 0.379167 
0.4575 0.42946 
0.45875 0.479109 
0.46 0.528049 
0.46125 0.576219 
0.4625 0.62356 
0.46375 0.670012 
0.465 0.715521 
0.46625 0.760032 
0.4675 0.803491 
0.46875 0.845848 
0.47 0.887055 
0.47125 0.927063 
0.4725 0.965827 
0.47375 1.0033 
0.475 1.03945 
0.47625 1.07422 
0.4775 1.10759 
0.47875 1.1395 
0.48 1.16992 
0.48125 1.19881 
0.4825 1.22614 
0.48375 1.25186 
0.485 1.27595 
0.48625 1.29835 
0.4875 1.31903 
0.48875 1.33794 
0.49 1.35505 
0.49125 1.37029 
0.4925 1.38363 
0.49375 1.395 
0.495 1.40435 
0.49625 1.41161 
0.4975 1.4167 
0.49875 1.41954 
0.5 1.42005 


0.5 1.42005 
0.50125 1.41954 
0.5025 1.4167 
0.50375 1.41161 
0.505 1.40435 
0.50625 1.395 
0.5075 1.38363 
0.50875 1.37029 
0.51 1.35505 
0.51125 1.33794 
0.5125 1.31903 
0.51375 1.29835 
0.515 1.27595 
0.51625 1.25186 
0.5175 1.22614 
0.51875 1.19881 
0.52 1.16992 
0.52125 1.1395 
0.5225 1.10759 
0.52375 1.07422 
0.525 1.03945 
0.52625 1.0033 
0.5275 0.965827 
0.52875 0.927063 
0.53 0.887055 
0.53125 0.845848 
0.5325 0.803491 
0.53375 0.760032 
0.535 0.715521 
0.53625 0.670012 
0.5375 0.62356 
0.53875 0.576219 
0.54 0.528049 
0.54125 0.479109 
0.5425 0.42946 
0.54375 0.379167 
0.545 0.328294 
0.54625 0.276906 
0.5475 0.225073 
0.54875 0.172863 
0.55 0.120346 
0.55125 0.0675936 
0.5525 0.0146785 
0.55375 -0.0383264 
0.555 -0.0913469 
0.55625 -0.144309 
0.5575 -0.197137 
0.55875 -0.249755 
0.56 -0.30209 
0.56125 -0.354064 
0.5625 -0.405603 
0.56375 -0.456631 
0.565 -0.507074 
0.56625 -0.556857 
0.5675 -0.605907 
0.56875 -0.654151 
0.57 -0.701518 
0.57125 -0.747937 
0.5725 -0.793339 
0.57375 -0.837655 
0.575 -0.880819 
0.57625 -0.922766 
0.5775 -0.963434 
0.57875 -1.00276 
0.58 -1.04068 
0.58125 -1.07715 
0.5825 -1.1121 
0.58375 -1.14549 
0.585 -1.17726 
0.58625 -1.20737 
0.5875 -1.23577 
0.58875 -1.26241 
0.59 -1.28726 
0.59125 -1.31028 
0.5925 -1.33143 
0.59375 -1.35069 
0.595 -1.36802 
0.59625 -1.38339 
0.5975 -1.3968 
0.59875 -1.4082 
0.6 -1.4176 
0.60125 -1.42497 
0.6025 -1.4303 
0.60375 -1.43359 
0.605 -1.43483 
0.60625 -1.43402 
0.6075 -1.43116 
0.60875 -1.42625 
0.61 -1.41932 
0.61125 -1.41035 
0.6125 -1.39938 
0.61375 -1.38641 
0.615 -1.37146 
0.61625 -1.35457 
0.6175 -1.33575 
0.61875 -1.31503 
0.62 -1.29245 
0.62125 -1.26803 
0.6225 -1.24182 
0.62375 -1.21386 
0.625 -1.18417 
0.62625 -1.15282 
0.6275 -1.11985 
0.62875 -1.0853 
0.63 -1.04923 
0.63125 -1.01169 
0.6325 -0.972734 
0.63375 -0.932421 
0.635 -0.89081 
0.63625 -0.847961 
0.6375 -0.803938 
0.63875 -0.758805 
0.64 -0.712627 
0.64125 -0.665472 
0.6425 -0.617407 
0.64375 -0.568502 
0.645 -0.518828 
0.64625 -0.468457 
0.6475 -0.417459 
0.64875 -0.36591 
0.65 -0.313882 
0.65125 -0.261449 
0.6525 -0.208687 
0.65375 -0.155671 
0.655 -0.102475 
0.65625 -0.049175 
0.6575 0.00415384 
0.65875 0.0574363 
0.66 0.110597 
0.66125 0.163562 
0.6625 0.216257 
0.66375 0.268609 
0.665 0.320543 
0.66625 0.371988 
0.6675 0.422873 
0.66875 0.473126 
0.67 0.522679 
0.67125 0.571463 
0.6725 0.619411 
0.67375 0.666457 
0.675 0.712537 
0.67625 0.757587 
0.6775 0.801547 
0.67875 0.844356 
0.68 0.885956 
0.68125 0.926291 
0.6825 0.965307 
0.68375 1.00295 
0.685 1.03917 
0.68625 1.07392 
0.6875 1.10716 
0.68875 1.13883 
0.69 1.1689 
0.69125 1.19732 
0.6925 1.22406 
0.69375 1.24909 
0.695 1.27238 
0.69625 1.29388 
0.6975 1.31358 
0.69875 1.33144 
0.7 1.34746 
0.70125 1.3616 
0.7025 1.37384 
0.70375 1.38419 
0.705 1.39261 
0.70625 1.39911 
0.7075 1.40367 
0.70875 1.4063 
0.71 1.40698 
0.71125 1.40573 
0.7125 1.40254 
0.71375 1.39742 
0.715 1.39037 
0.71625 1.38142 
0.7175 1.37058 
0.71875 1.35785 
0.72 1.34326 
0.72125 1.32684 
0.7225 1.3086 
0.72375 1.28857 
0.725 1.26679 
0.72625 1.24327 
0.7275 1.21806 
0.72875 1.19119 
0.73 1.1627 
0.73125 1.13263 
0.7325 1.10102 
0.73375 1.06791 
0.735 1.03335 
0.73625 0.997394 
0.7375 0.960083 
0.73875 0.921472 
0.74 0.881615 
0.74125 0.840565 
0.7425 0.798379 
0.74375 0.755115 
0.745 0.710833 
0.74625 0.665594 
0.7475 0.619458 
0.74875 0.572489 
0.75 0.524751 
0.75125 0.47631 
0.7525 0.427231 
0.75375 0.377582 
0.755 0.327429 
0.75625 0.276841 
0.7575 0.225887 
0.75875 0.174636 
0.76 0.123157 
0.76125 0.0715212 
0.7625 0.0197979 
0.76375 -0.0319426 
0.765 -0.08363 
0.76625 -0.135194 
0.7675 -0.186565 
0.76875 -0.237674 
0.77 -0.28845 
0.77125 -0.338825 
0.7725 -0.38873 
0.77375 -0.438099 
0.775 -0.486863 
0.77625 -0.534957 
0.7775 -0.582315 
0.77875 -0.628874 
0.78 -0.674568 
0.78125 -0.719337 
0.7825 -0.76312 
0.78375 -0.805856 
0.785 -0.847488 
0.78625 -0.887959 
0.7875 -0.927213 
0.78875 -0.965197 
0.79 -1.00186 
0.79125 -1.03715 
0.7925 -1.07102 
0.79375 -1.10342 
0.795 -1.1343 
0.79625 -1.16364 
0.7975 -1.19138 
0.79875 -1.21748 
0.8 -1.24191 
0.80125 -1.26464 
0.8025 -1.28564 
0.80375 -1.30486 
0.805 -1.3223 
0.80625 -1.33791 
0.8075 -1.35169 
0.80875 -1.3636 
0.81 -1.37364 
0.81125 -1.38179 
0.8125 -1.38803 
0.81375 -1.39235 
0.815 -1.39475 
0.81625 -1.39523 
0.8175 -1.39377 
0.81875 -1.39039 
0.82 -1.38507 
0.82125 -1.37784 
0.8225 -1.3687 
0.82375 -1.35765 
0.825 -1.34472 
0.82625 -1.32991 
0.8275 -1.31325 
0.82875 -1.29476 
0.83 -1.27445 
0.83125 -1.25236 
0.8325 -1.22852 
0.83375 -1.20295 
0.835 -1.17569 
0.83625 -1.14677 
0.8375 -1.11624 
0.83875 -1.08412 
0.84 -1.05047 
0.84125 -1.01532 
0.8425 -0.978735 
0.84375 -0.940747 
0.845 -0.901411 
0.84625 -0.86078 
0.8475 -0.818908 
0.84875 -0.77585 
0.85 -0.731664 
0.85125 -0.686408 
0.8525 -0.640144 
0.85375 -0.592933 
0.855 -0.544839 
0.85625 -0.495926 
0.8575 -0.44626 
0.85875 -0.395907 
0.86 -0.344937 
0.86125 -0.293416 
0.8625 -0.241416 
0.86375 -0.189006 
0.865 -0.136257 
0.86625 -0.0832411 
0.8675 -0.0300295 
0.86875 0.0233054 
0.87 0.0766912 
0.87125 0.130055 
0.8725 0.183326 
0.87375 0.236429 
0.875 0.289294 
0.87625 0.341849 
0.8775 0.394022 
0.87875 0.445742 
0.88 0.496938 
0.88125 0.547542 
0.8825 0.597484 
0.88375 0.646697 
0.885 0.695114 
0.88625 0.74267 
0.8875 0.789299 
0.88875 0.83494 
0.89 0.87953 
0.89125 0.92301 
0.8925 0.965322 
0.89375 1.00641 
0.895 1.04621 
0.89625 1.08469 
0.8975 1.12178 
0.89875 1.15743 
0.9 1.19161 
0.90125 1.22427 
0.9025 1.25536 
0.90375 1.28484 
0.905 1.31269 
0.90625 1.33886 
0.9075 1.36332 
0.90875 1.38604 
0.91 1.407 
0.91125 1.42618 
0.9125 1.44354 
0.91375 1.45908 
0.915 1.47278 
0.91625 1.48463 
0.9175 1.49462 
0.91875 1.50274 
0.92 1.50899 
0.92125 1.51337 
0.9225 1.51588 
0.92375 1.51653 
0.925 1.51533 
0.92625 1.5123 
0.9275 1.50744 
0.92875 1.50078 
0.93 1.49234 
0.93125 1.48215 
0.9325 1.47022 
0.93375 1.45661 
0.935 1.44133 
0.93625 1.42442 
0.9375 1.40593 
0.93875 1.3859 
0.94 1.36438 
0.94125 1.34141 
0.9425 1.31704 
0.94375 1.29133 
0.945 1.26434 
0.94625 1.23613 
0.9475 1.20675 
0.94875 1.17628 
0.95 1.14477 
0.95125 1.1123 
0.9525 1.07894 
0.95375 1.04476 
0.955 1.00983 
0.95625 0.974243 
0.9575 0.938065 
0.95875 0.901379 
0.96 0.864269 
0.96125 0.826817 
0.9625 0.789109 
0.96375 0.751231 
0.965 0.713271 
0.96625 0.675318 
0.9675 0.637463 
0.96875 0.599795 
0.97 0.562407 
0.97125 0.525393 
0.9725 0.488845 
0.97375 0.452857 
0.975 0.417526 
0.97625 0.382947 
0.9775 0.349215 
0.97875 0.316428 
0.98 0.284682 
0.98125 0.254076 
0.9825 0.224708 
0.98375 0.196676 
0.985 0.17008 
0.98625 0.145019 
0.9875 0.121594 
0.98875 0.0999055 
0.99 0.0800556 
0.99125 0.0621467 
0.9925 0.0462826 
0.99375 0.0325677 
0.995 0.0211083 
0.99625 0.0120116 
0.9975 0.00538696 
0.99875 0.00134531 
1 0 


