# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_6> 
0 0 
0.00125 8.55023e-06 
0.0025 9.44304e-06 
0.00375 4.29607e-06 
0.005 -5.46408e-06 
0.00625 -1.85897e-05 
0.0075 -3.40006e-05 
0.00875 -5.07727e-05 
0.01 -6.81276e-05 
0.01125 -8.54223e-05 
0.0125 -0.000102139 
0.01375 -0.000117878 
0.015 -0.000132343 
0.01625 -0.000145342 
0.0175 -0.000156768 
0.01875 -0.000166601 
0.02 -0.000174895 
0.02125 -0.000181773 
0.0225 -0.000187417 
0.02375 -0.000192069 
0.025 -0.000196016 
0.02625 -0.00019959 
0.0275 -0.000203163 
0.02875 -0.000207137 
0.03 -0.000211944 
0.03125 -0.000218037 
0.0325 -0.000225891 
0.03375 -0.000235995 
0.035 -0.000248848 
0.03625 -0.000264959 
0.0375 -0.000284838 
0.03875 -0.000309 
0.04 -0.000337955 
0.04125 -0.00037221 
0.0425 -0.000412264 
0.04375 -0.000458609 
0.045 -0.000511721 
0.04625 -0.000572068 
0.0475 -0.000640098 
0.04875 -0.000716245 
0.05 -0.000800924 
0.05125 -0.000894529 
0.0525 -0.000997434 
0.05375 -0.00110999 
0.055 -0.00123253 
0.05625 -0.00136536 
0.0575 -0.00150875 
0.05875 -0.00166297 
0.06 -0.00182824 
0.06125 -0.00200478 
0.0625 -0.00219275 
0.06375 -0.00239232 
0.065 -0.0026036 
0.06625 -0.00282671 
0.0675 -0.00306171 
0.06875 -0.00330865 
0.07 -0.00356757 
0.07125 -0.00383844 
0.0725 -0.00412125 
0.07375 -0.00441595 
0.075 -0.00472245 
0.07625 -0.00504066 
0.0775 -0.00537046 
0.07875 -0.0057117 
0.08 -0.00606422 
0.08125 -0.00642781 
0.0825 -0.00680229 
0.08375 -0.00718741 
0.085 -0.00758294 
0.08625 -0.00798861 
0.0875 -0.00840412 
0.08875 -0.0088292 
0.09 -0.00926352 
0.09125 -0.00970675 
0.0925 -0.0101586 
0.09375 -0.0106186 
0.095 -0.0110864 
0.09625 -0.0115618 
0.0975 -0.0120442 
0.09875 -0.0125333 
0.1 -0.0130287 
0.10125 -0.0135299 
0.1025 -0.0140366 
0.10375 -0.0145483 
0.105 -0.0150645 
0.10625 -0.015585 
0.1075 -0.0161091 
0.10875 -0.0166365 
0.11 -0.0171667 
0.11125 -0.0176994 
0.1125 -0.0182339 
0.11375 -0.01877 
0.115 -0.0193071 
0.11625 -0.0198448 
0.1175 -0.0203827 
0.11875 -0.0209204 
0.12 -0.0214574 
0.12125 -0.0219933 
0.1225 -0.0225277 
0.12375 -0.0230602 
0.125 -0.0235903 
0.12625 -0.0241178 
0.1275 -0.0246421 
0.12875 -0.025163 
0.13 -0.02568 
0.13125 -0.0261928 
0.1325 -0.0267011 
0.13375 -0.0272044 
0.135 -0.0277025 
0.13625 -0.0281951 
0.1375 -0.0286818 
0.13875 -0.0291624 
0.14 -0.0296366 
0.14125 -0.0301041 
0.1425 -0.0305646 
0.14375 -0.0310179 
0.145 -0.0314639 
0.14625 -0.0319021 
0.1475 -0.0323325 
0.14875 -0.0327549 
0.15 -0.0331691 
0.15125 -0.0335749 
0.1525 -0.0339721 
0.15375 -0.0343607 
0.155 -0.0347405 
0.15625 -0.0351114 
0.1575 -0.0354733 
0.15875 -0.0358261 
0.16 -0.0361698 
0.16125 -0.0365042 
0.1625 -0.0368294 
0.16375 -0.0371453 
0.165 -0.0374519 
0.16625 -0.0377492 
0.1675 -0.0380371 
0.16875 -0.0383158 
0.17 -0.0385853 
0.17125 -0.0388455 
0.1725 -0.0390965 
0.17375 -0.0393385 
0.175 -0.0395714 
0.17625 -0.0397954 
0.1775 -0.0400105 
0.17875 -0.0402169 
0.18 -0.0404146 
0.18125 -0.0406039 
0.1825 -0.0407847 
0.18375 -0.0409573 
0.185 -0.0411219 
0.18625 -0.0412784 
0.1875 -0.0414272 
0.18875 -0.0415684 
0.19 -0.0417022 
0.19125 -0.0418286 
0.1925 -0.041948 
0.19375 -0.0420605 
0.195 -0.0421664 
0.19625 -0.0422657 
0.1975 -0.0423587 
0.19875 -0.0424456 
0.2 -0.0425266 
0.20125 -0.0426019 
0.2025 -0.0426718 
0.20375 -0.0427364 
0.205 -0.042796 
0.20625 -0.0428507 
0.2075 -0.0429008 
0.20875 -0.0429464 
0.21 -0.0429879 
0.21125 -0.0430254 
0.2125 -0.0430591 
0.21375 -0.0430892 
0.215 -0.0431159 
0.21625 -0.0431394 
0.2175 -0.04316 
0.21875 -0.0431778 
0.22 -0.0431929 
0.22125 -0.0432057 
0.2225 -0.0432162 
0.22375 -0.0432247 
0.225 -0.0432313 
0.22625 -0.0432361 
0.2275 -0.0432394 
0.22875 -0.0432412 
0.23 -0.0432418 
0.23125 -0.0432412 
0.2325 -0.0432397 
0.23375 -0.0432372 
0.235 -0.043234 
0.23625 -0.0432301 
0.2375 -0.0432257 
0.23875 -0.0432208 
0.24 -0.0432155 
0.24125 -0.0432099 
0.2425 -0.0432041 
0.24375 -0.0431981 
0.245 -0.0431919 
0.24625 -0.0431857 
0.2475 -0.0431794 
0.24875 -0.043173 
0.25 -0.0431666 
0.25125 -0.0431603 
0.2525 -0.0431538 
0.25375 -0.0431474 
0.255 -0.0431408 
0.25625 -0.0431342 
0.2575 -0.0431275 
0.25875 -0.0431205 
0.26 -0.0431133 
0.26125 -0.0431058 
0.2625 -0.0430979 
0.26375 -0.0430896 
0.265 -0.0430806 
0.26625 -0.043071 
0.2675 -0.0430607 
0.26875 -0.0430494 
0.27 -0.0430371 
0.27125 -0.0430237 
0.2725 -0.043009 
0.27375 -0.0429928 
0.275 -0.0429751 
0.27625 -0.0429556 
0.2775 -0.0429342 
0.27875 -0.0429108 
0.28 -0.0428851 
0.28125 -0.0428569 
0.2825 -0.0428262 
0.28375 -0.0427926 
0.285 -0.0427561 
0.28625 -0.0427163 
0.2875 -0.0426732 
0.28875 -0.0426264 
0.29 -0.0425759 
0.29125 -0.0425213 
0.2925 -0.0424625 
0.29375 -0.0423992 
0.295 -0.0423313 
0.29625 -0.0422586 
0.2975 -0.0421808 
0.29875 -0.0420977 
