# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_6> 
0.19 0.120318 
0.19125 0.118417 
0.1925 0.116069 
0.19375 0.113276 
0.195 0.110041 
0.19625 0.106368 
0.1975 0.102265 
0.19875 0.0977375 
0.2 0.0927953 
0.20125 0.0874484 
0.2025 0.0817084 
0.20375 0.0755881 
0.205 0.0691017 
0.20625 0.0622648 
0.2075 0.055094 
0.20875 0.0476074 
0.21 0.0398241 
0.21125 0.0317644 
0.2125 0.0234496 
0.21375 0.0149023 
0.215 0.00614587 
0.21625 -0.00279526 
0.2175 -0.0118958 
0.21875 -0.0211295 
0.22 -0.0304694 
0.22125 -0.039888 
0.2225 -0.0493566 
0.22375 -0.0588466 
0.225 -0.0683282 
0.22625 -0.0777715 
0.2275 -0.0871462 
0.22875 -0.0964216 
0.23 -0.105567 
0.23125 -0.11455 
0.2325 -0.123341 
0.23375 -0.131908 
0.235 -0.140219 
0.23625 -0.148244 
0.2375 -0.155951 
0.23875 -0.16331 
0.24 -0.170291 
0.24125 -0.176863 
0.2425 -0.182997 
0.24375 -0.188664 
0.245 -0.193836 
0.24625 -0.198485 
0.2475 -0.202585 
0.24875 -0.206109 
0.25 -0.209034 
0.25125 -0.211334 
0.2525 -0.212986 
0.25375 -0.21397 
0.255 -0.214265 
0.25625 -0.213851 
0.2575 -0.21271 
0.25875 -0.210825 
0.26 -0.208182 
0.26125 -0.204768 
0.2625 -0.200568 
0.26375 -0.195574 
0.265 -0.189776 
0.26625 -0.183167 
0.2675 -0.175742 
0.26875 -0.167496 
0.27 -0.158427 
0.27125 -0.148536 
0.2725 -0.137824 
0.27375 -0.126294 
0.275 -0.113952 
0.27625 -0.100804 
0.2775 -0.0868603 
0.27875 -0.0721313 
0.28 -0.0566299 
0.28125 -0.0403709 
0.2825 -0.0233709 
0.28375 -0.00564831 
0.285 0.0127765 
0.28625 0.0318813 
0.2875 0.0516421 
0.28875 0.0720332 
0.29 0.0930269 
0.29125 0.114594 
0.2925 0.136704 
0.29375 0.159323 
0.295 0.182419 
0.29625 0.205954 
0.2975 0.229893 
0.29875 0.254195 
0.3 0.278822 
0.30125 0.303733 
0.3025 0.328883 
0.30375 0.354231 
0.305 0.379732 
0.30625 0.405339 
0.3075 0.431007 
0.30875 0.456688 
0.31 0.482334 
0.31125 0.507896 
0.3125 0.533325 
0.31375 0.558573 
0.315 0.583588 
0.31625 0.608321 
0.3175 0.632722 
0.31875 0.65674 
0.32 0.680326 
0.32125 0.703429 
0.3225 0.726001 
0.32375 0.747992 
0.325 0.769353 
0.32625 0.790038 
0.3275 0.809999 
0.32875 0.82919 
0.33 0.847567 
0.33125 0.865085 
0.3325 0.881703 
0.33375 0.897378 
0.335 0.912072 
0.33625 0.925747 
0.3375 0.938366 
0.33875 0.949895 
0.34 0.960302 
0.34125 0.969557 
0.3425 0.97763 
0.34375 0.984497 
0.345 0.990134 
0.34625 0.994519 
0.3475 0.997634 
0.34875 0.999464 
0.35 0.999994 
0.35125 0.999215 
0.3525 0.997119 
0.35375 0.993701 
0.355 0.988959 
0.35625 0.982894 
0.3575 0.975512 
0.35875 0.966819 
0.36 0.956825 
0.36125 0.945546 
0.3625 0.932997 
0.36375 0.919198 
0.365 0.904173 
0.36625 0.887949 
0.3675 0.870555 
0.36875 0.852023 
0.37 0.83239 
0.37125 0.811695 
0.3725 0.789979 
0.37375 0.767289 
0.375 0.74367 
0.37625 0.719175 
0.3775 0.693857 
0.37875 0.667772 
0.38 0.640979 
0.38125 0.613539 
0.3825 0.585514 
0.38375 0.556972 
0.385 0.527979 
0.38625 0.498606 
0.3875 0.468922 
0.38875 0.439001 
0.39 0.408918 
0.39125 0.378747 
0.3925 0.348564 
0.39375 0.318447 
0.395 0.288473 
0.39625 0.25872 
0.3975 0.229266 
0.39875 0.200189 
0.4 0.171565 
0.40125 0.143472 
0.4025 0.115986 
0.40375 0.0891794 
0.405 0.063127 
0.40625 0.0378995 
0.4075 0.0135661 
0.40875 -0.00980628 
0.41 -0.0321534 
0.41125 -0.053414 
0.4125 -0.0735298 
0.41375 -0.0924462 
0.415 -0.110112 
0.41625 -0.126481 
0.4175 -0.141511 
0.41875 -0.155163 
0.42 -0.167405 
0.42125 -0.178208 
0.4225 -0.187552 
0.42375 -0.195418 
0.425 -0.201796 
0.42625 -0.206681 
0.4275 -0.210075 
0.42875 -0.211987 
0.43 -0.21243 
0.43125 -0.211428 
0.4325 -0.209008 
0.43375 -0.205206 
0.435 -0.200066 
0.43625 -0.193637 
0.4375 -0.185977 
0.43875 -0.17715 
0.44 -0.167228 
0.44125 -0.15629 
0.4425 -0.144421 
0.44375 -0.131715 
0.445 -0.118269 
0.44625 -0.10419 
0.4475 -0.089587 
0.44875 -0.0745781 
0.45 -0.0592845 
0.45125 -0.0438321 
0.4525 -0.028351 
0.45375 -0.0129745 
0.455 0.00216159 
0.45625 0.0169198 
0.4575 0.0311619 
0.45875 0.0447497 
0.46 0.0575466 
0.46125 0.0694182 
0.4625 0.080234 
0.46375 0.0898688 
0.465 0.0982041 
0.46625 0.10513 
0.4675 0.110545 
0.46875 0.114363 
0.47 0.116509 
0.47125 0.116925 
0.4725 0.115573 
0.47375 0.112434 
0.475 0.107514 
0.47625 0.100845 
0.4775 0.0924885 
0.47875 0.0825393 
0.48 0.0711277 
0.48125 0.0584239 
0.4825 0.0446414 
0.48375 0.0300413 
0.485 0.014936 
0.48625 -0.000305707 
0.4875 -0.0152543 
0.48875 -0.0294148 
0.49 -0.0422209 
0.49125 -0.0530304 
0.4925 -0.0611186 
0.49375 -0.0656729 
0.495 -0.0657862 
0.49625 -0.0604503 
0.4975 -0.0485488 
0.49875 -0.0288502 
0.5 0 


0.5 0 
0.50125 0 
0.5025 0 
0.50375 0 
0.505 0 
0.50625 0 
0.5075 0 
0.50875 0 
0.51 0 
0.51125 0 
0.5125 0 
0.51375 0 
0.515 0 
0.51625 0 
0.5175 0 
0.51875 0 
0.52 0 
0.52125 0 
0.5225 0 
0.52375 0 
0.525 0 
0.52625 0 
0.5275 0 
0.52875 0 
0.53 0 
0.53125 0 
0.5325 0 
0.53375 0 
0.535 0 
0.53625 0 
0.5375 0 
0.53875 0 
0.54 0 
0.54125 0 
0.5425 0 
0.54375 0 
0.545 0 
0.54625 0 
0.5475 0 
0.54875 0 
0.55 0 
0.55125 0 
0.5525 0 
0.55375 0 
0.555 0 
0.55625 0 
0.5575 0 
0.55875 0 
0.56 0 
0.56125 0 
0.5625 0 
0.56375 0 
0.565 0 
0.56625 0 
0.5675 0 
0.56875 0 
0.57 0 
0.57125 0 
0.5725 0 
0.57375 0 
0.575 0 
0.57625 0 
0.5775 0 
0.57875 0 
0.58 0 
0.58125 0 
0.5825 0 
0.58375 0 
0.585 0 
0.58625 0 
0.5875 0 
0.58875 0 
0.59 0 
0.59125 0 
0.5925 0 
0.59375 0 
0.595 0 
0.59625 0 
0.5975 0 
0.59875 0 
0.6 0 
0.60125 0 
0.6025 0 
0.60375 0 
0.605 0 
0.60625 0 
0.6075 0 
0.60875 0 
0.61 0 
0.61125 0 
0.6125 0 
0.61375 0 
0.615 0 
0.61625 0 
0.6175 0 
0.61875 0 
0.62 0 
0.62125 0 
0.6225 0 
0.62375 0 
0.625 0 
0.62625 0 
0.6275 0 
0.62875 0 
0.63 0 
0.63125 0 
0.6325 0 
0.63375 0 
0.635 0 
0.63625 0 
0.6375 0 
0.63875 0 
0.64 0 
0.64125 0 
0.6425 0 
0.64375 0 
0.645 0 
0.64625 0 
0.6475 0 
0.64875 0 
0.65 0 
0.65125 0 
0.6525 0 
0.65375 0 
0.655 0 
0.65625 0 
0.6575 0 
0.65875 0 
0.66 0 
0.66125 0 
0.6625 0 
0.66375 0 
0.665 0 
0.66625 0 
0.6675 0 
0.66875 0 
0.67 0 
0.67125 0 
0.6725 0 
0.67375 0 
0.675 0 
0.67625 0 
0.6775 0 
0.67875 0 
0.68 0 
0.68125 0 
0.6825 0 
0.68375 0 
0.685 0 
0.68625 0 
0.6875 0 
0.68875 0 
0.69 0 
0.69125 0 
0.6925 0 
0.69375 0 
0.695 0 
0.69625 0 
0.6975 0 
0.69875 0 
0.7 0 
0.70125 0 
0.7025 0 
0.70375 0 
0.705 0 
0.70625 0 
0.7075 0 
0.70875 0 
0.71 0 
0.71125 0 
0.7125 0 
0.71375 0 
0.715 0 
0.71625 0 
0.7175 0 
0.71875 0 
0.72 0 
0.72125 0 
0.7225 0 
0.72375 0 
0.725 0 
0.72625 0 
0.7275 0 
0.72875 0 
0.73 0 
0.73125 0 
0.7325 0 
0.73375 0 
0.735 0 
0.73625 0 
0.7375 0 
0.73875 0 
0.74 0 
0.74125 0 
0.7425 0 
0.74375 0 
0.745 0 
0.74625 0 
0.7475 0 
0.74875 0 
0.75 0 
0.75125 0 
0.7525 0 
0.75375 0 
0.755 0 
0.75625 0 
0.7575 0 
0.75875 0 
0.76 0 
0.76125 0 
0.7625 0 
0.76375 0 
0.765 0 
0.76625 0 
0.7675 0 
0.76875 0 
0.77 0 
0.77125 0 
0.7725 0 
0.77375 0 
0.775 0 
0.77625 0 
0.7775 0 
0.77875 0 
0.78 0 
0.78125 0 
0.7825 0 
0.78375 0 
0.785 0 
0.78625 0 
0.7875 0 
0.78875 0 
0.79 0 
0.79125 0 
0.7925 0 
0.79375 0 
0.795 0 
0.79625 0 
0.7975 0 
0.79875 0 
0.8 0 
0.80125 0 
0.8025 0 
0.80375 0 
0.805 0 
0.80625 0 
0.8075 0 
0.80875 0 
0.81 0 
0.81125 0 
0.8125 0 
0.81375 0 
0.815 0 
0.81625 0 
0.8175 0 
0.81875 0 
0.82 0 
0.82125 0 
0.8225 0 
0.82375 0 
0.825 0 
0.82625 0 
0.8275 0 
0.82875 0 
0.83 0 
0.83125 0 
0.8325 0 
0.83375 0 
0.835 0 
0.83625 0 
0.8375 0 
0.83875 0 
0.84 0 
0.84125 0 
0.8425 0 
0.84375 0 
0.845 0 
0.84625 0 
0.8475 0 
0.84875 0 
0.85 0 
0.85125 0 
0.8525 0 
0.85375 0 
0.855 0 
0.85625 0 
0.8575 0 
0.85875 0 
0.86 0 
0.86125 0 
0.8625 0 
0.86375 0 
0.865 0 
0.86625 0 
0.8675 0 
0.86875 0 
0.87 0 
0.87125 0 
0.8725 0 
0.87375 0 
0.875 0 
0.87625 0 
0.8775 0 
0.87875 0 
0.88 0 
0.88125 0 
0.8825 0 
0.88375 0 
0.885 0 
0.88625 0 
0.8875 0 
0.88875 0 
0.89 0 
0.89125 0 
0.8925 0 
0.89375 0 
0.895 0 
0.89625 0 
0.8975 0 
0.89875 0 
0.9 0 
0.90125 0 
0.9025 0 
0.90375 0 
0.905 0 
0.90625 0 
0.9075 0 
0.90875 0 
0.91 0 
0.91125 0 
0.9125 0 
0.91375 0 
0.915 0 
0.91625 0 
0.9175 0 
0.91875 0 
0.92 0 
0.92125 0 
0.9225 0 
0.92375 0 
0.925 0 
0.92625 0 
0.9275 0 
0.92875 0 
0.93 0 
0.93125 0 
0.9325 0 
0.93375 0 
0.935 0 
0.93625 0 
0.9375 0 
0.93875 0 
0.94 0 
0.94125 0 
0.9425 0 
0.94375 0 
0.945 0 
0.94625 0 
0.9475 0 
0.94875 0 
0.95 0 
0.95125 0 
0.9525 0 
0.95375 0 
0.955 0 
0.95625 0 
0.9575 0 
0.95875 0 
0.96 0 
0.96125 0 
0.9625 0 
0.96375 0 
0.965 0 
0.96625 0 
0.9675 0 
0.96875 0 
0.97 0 
0.97125 0 
0.9725 0 
0.97375 0 
0.975 0 
0.97625 0 
0.9775 0 
0.97875 0 
0.98 0 
0.98125 0 
0.9825 0 
0.98375 0 
0.985 0 
0.98625 0 
0.9875 0 
0.98875 0 
0.99 0 
0.99125 0 
0.9925 0 
0.99375 0 
0.995 0 
0.99625 0 
0.9975 0 
0.99875 0 
1 0 


