# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_11> 
0 0 
0.00125 -3.03954e-05 
0.0025 -4.40701e-05 
0.00375 -4.72652e-05 
0.005 -4.56086e-05 
0.00625 -4.41523e-05 
0.0075 -4.74072e-05 
0.00875 -5.93772e-05 
0.01 -8.35916e-05 
0.01125 -0.000123136 
0.0125 -0.000180681 
0.01375 -0.000258512 
0.015 -0.000358555 
0.01625 -0.000482402 
0.0175 -0.000631338 
0.01875 -0.00080636 
0.02 -0.0010082 
0.02125 -0.00123735 
0.0225 -0.00149409 
0.02375 -0.00177847 
0.025 -0.00209037 
0.02625 -0.00242951 
0.0275 -0.00279545 
0.02875 -0.00318761 
0.03 -0.00360528 
0.03125 -0.00404766 
0.0325 -0.00451384 
0.03375 -0.00500284 
0.035 -0.00551358 
0.03625 -0.00604495 
0.0375 -0.00659577 
0.03875 -0.00716481 
0.04 -0.00775083 
0.04125 -0.00835254 
0.0425 -0.00896865 
0.04375 -0.00959785 
0.045 -0.0102388 
0.04625 -0.0108902 
0.0475 -0.0115508 
0.04875 -0.0122193 
0.05 -0.0128943 
0.05125 -0.0135747 
0.0525 -0.0142591 
0.05375 -0.0149464 
0.055 -0.0156355 
0.05625 -0.0163251 
0.0575 -0.0170143 
0.05875 -0.0177018 
0.06 -0.0183867 
0.06125 -0.0190681 
0.0625 -0.0197449 
0.06375 -0.0204163 
0.065 -0.0210814 
0.06625 -0.0217395 
0.0675 -0.0223898 
0.06875 -0.0230315 
0.07 -0.0236641 
0.07125 -0.0242869 
0.0725 -0.0248993 
0.07375 -0.0255008 
0.075 -0.026091 
0.07625 -0.0266695 
0.0775 -0.0272357 
0.07875 -0.0277895 
0.08 -0.0283305 
0.08125 -0.0288585 
0.0825 -0.0293731 
0.08375 -0.0298744 
0.085 -0.0303621 
0.08625 -0.0308361 
0.0875 -0.0312964 
0.08875 -0.031743 
0.09 -0.0321758 
0.09125 -0.0325949 
0.0925 -0.0330004 
0.09375 -0.0333923 
0.095 -0.0337708 
0.09625 -0.034136 
0.0975 -0.0344881 
0.09875 -0.0348273 
0.1 -0.0351538 
0.10125 -0.0354679 
0.1025 -0.0357697 
0.10375 -0.0360596 
0.105 -0.0363379 
0.10625 -0.0366049 
0.1075 -0.0368608 
0.10875 -0.037106 
0.11 -0.0373408 
0.11125 -0.0375656 
0.1125 -0.0377807 
0.11375 -0.0379865 
0.115 -0.0381833 
0.11625 -0.0383715 
0.1175 -0.0385514 
0.11875 -0.0387234 
0.12 -0.038888 
0.12125 -0.0390453 
0.1225 -0.0391959 
0.12375 -0.03934 
0.125 -0.0394781 
0.12625 -0.0396104 
0.1275 -0.0397374 
0.12875 -0.0398592 
0.13 -0.0399764 
0.13125 -0.0400892 
0.1325 -0.0401978 
0.13375 -0.0403027 
0.135 -0.0404042 
0.13625 -0.0405024 
0.1375 -0.0405977 
0.13875 -0.0406904 
0.14 -0.0407806 
0.14125 -0.0408687 
0.1425 -0.0409549 
0.14375 -0.0410394 
0.145 -0.0411223 
0.14625 -0.041204 
0.1475 -0.0412845 
0.14875 -0.0413641 
0.15 -0.0414428 
0.15125 -0.0415209 
0.1525 -0.0415985 
0.15375 -0.0416757 
0.155 -0.0417525 
0.15625 -0.0418291 
0.1575 -0.0419056 
0.15875 -0.041982 
0.16 -0.0420584 
0.16125 -0.0421348 
0.1625 -0.0422112 
0.16375 -0.0422878 
0.165 -0.0423644 
0.16625 -0.0424411 
0.1675 -0.0425179 
0.16875 -0.0425947 
0.17 -0.0426716 
0.17125 -0.0427484 
0.1725 -0.0428251 
0.17375 -0.0429017 
0.175 -0.0429781 
0.17625 -0.0430542 
