# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_20> 
0 0 
0.00125 0.28775 
0.0025 0.512037 
0.00375 0.680625 
0.005 0.800631 
0.00625 0.878561 
0.0075 0.92035 
0.00875 0.931396 
0.01 0.916597 
0.01125 0.880383 
0.0125 0.826748 
0.01375 0.759277 
0.015 0.681176 
0.01625 0.595302 
0.0175 0.504182 
0.01875 0.410043 
0.02 0.314831 
0.02125 0.220234 
0.0225 0.127705 
0.02375 0.0384753 
0.025 -0.0464204 
0.02625 -0.126131 
0.0275 -0.199973 
0.02875 -0.267412 
0.03 -0.328052 
0.03125 -0.381618 
0.0325 -0.427947 
0.03375 -0.466976 
0.035 -0.498727 
0.03625 -0.5233 
0.0375 -0.540864 
0.03875 -0.551646 
0.04 -0.555923 
0.04125 -0.554015 
0.0425 -0.546276 
0.04375 -0.533093 
0.045 -0.514871 
0.04625 -0.492035 
0.0475 -0.465022 
0.04875 -0.434276 
0.05 -0.400245 
0.05125 -0.363376 
0.0525 -0.324112 
0.05375 -0.282889 
0.055 -0.240133 
0.05625 -0.196259 
0.0575 -0.151667 
0.05875 -0.10674 
0.06 -0.0618438 
0.06125 -0.0173255 
0.0625 0.0264884 
0.06375 0.0692925 
0.065 0.110803 
0.06625 0.150759 
0.0675 0.188922 
0.06875 0.225076 
0.07 0.259028 
0.07125 0.290608 
0.0725 0.319669 
0.07375 0.346086 
0.075 0.369755 
0.07625 0.390594 
0.0775 0.408542 
0.07875 0.423557 
0.08 0.435618 
0.08125 0.44472 
0.0825 0.450879 
0.08375 0.454124 
0.085 0.454503 
0.08625 0.452076 
0.0875 0.44692 
0.08875 0.439122 
0.09 0.428783 
0.09125 0.416013 
0.0925 0.400935 
0.09375 0.383678 
0.095 0.364379 
0.09625 0.343183 
0.0975 0.320242 
0.09875 0.29571 
0.1 0.269748 
0.10125 0.242518 
0.1025 0.214185 
0.10375 0.184916 
0.105 0.154878 
0.10625 0.124238 
0.1075 0.0931607 
0.10875 0.0618111 
0.11 0.0303507 
0.11125 -0.00106189 
0.1125 -0.0322719 
0.11375 -0.0631286 
0.115 -0.0934863 
0.11625 -0.123204 
0.1175 -0.152148 
0.11875 -0.18019 
0.12 -0.207207 
0.12125 -0.233084 
0.1225 -0.257715 
0.12375 -0.280999 
0.125 -0.302843 
0.12625 -0.323163 
0.1275 -0.341884 
0.12875 -0.358937 
0.13 -0.374262 
0.13125 -0.387808 
0.1325 -0.399533 
0.13375 -0.409402 
0.135 -0.417389 
0.13625 -0.423476 
0.1375 -0.427653 
0.13875 -0.42992 
0.14 -0.430283 
0.14125 -0.428756 
0.1425 -0.425361 
0.14375 -0.420126 
0.145 -0.413088 
0.14625 -0.404291 
0.1475 -0.393783 
0.14875 -0.38162 
0.15 -0.367864 
0.15125 -0.352583 
0.1525 -0.335848 
0.15375 -0.317738 
0.155 -0.298334 
0.15625 -0.277723 
0.1575 -0.255994 
0.15875 -0.233242 
0.16 -0.209561 
0.16125 -0.185053 
0.1625 -0.159817 
0.16375 -0.133958 
0.165 -0.107579 
0.16625 -0.0807871 
0.1675 -0.0536881 
0.16875 -0.026389 
0.17 0.00100364 
0.17125 0.0283836 
0.1725 0.0556455 
0.17375 0.082685 
0.175 0.1094 
0.17625 0.135688 
0.1775 0.161453 
0.17875 0.186596 
0.18 0.211026 
0.18125 0.234652 
0.1825 0.257387 
0.18375 0.279149 
0.185 0.299858 
0.18625 0.319438 
0.1875 0.33782 
0.18875 0.354938 
0.19 0.37073 
0.19125 0.38514 
0.1925 0.398116 
0.19375 0.409614 
0.195 0.419591 
0.19625 0.428014 
0.1975 0.434853 
0.19875 0.440083 
0.2 0.443688 
0.20125 0.445653 
0.2025 0.445972 
0.20375 0.444645 
0.205 0.441676 
0.20625 0.437076 
0.2075 0.430859 
0.20875 0.423049 
0.21 0.413671 
0.21125 0.402758 
0.2125 0.390348 
0.21375 0.376484 
0.215 0.361212 
0.21625 0.344586 
0.2175 0.326663 
0.21875 0.307503 
0.22 0.287174 
0.22125 0.265743 
0.2225 0.243285 
0.22375 0.219878 
0.225 0.1956 
0.22625 0.170537 
0.2275 0.144773 
0.22875 0.118397 
0.23 0.0915011 
0.23125 0.064177 
0.2325 0.0365194 
0.23375 0.00862424 
0.235 -0.0194118 
0.23625 -0.0474912 
