# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_6> 
0 0 
0.00125 0.00820889 
0.0025 0.0164124 
0.00375 0.024604 
0.005 0.0327773 
0.00625 0.0409262 
0.0075 0.0490442 
0.00875 0.0571255 
0.01 0.0651637 
0.01125 0.0731531 
0.0125 0.0810878 
0.01375 0.0889618 
0.015 0.0967697 
0.01625 0.104506 
0.0175 0.112164 
0.01875 0.11974 
0.02 0.127228 
0.02125 0.134622 
0.0225 0.141918 
0.02375 0.14911 
0.025 0.156194 
0.02625 0.163165 
0.0275 0.170018 
0.02875 0.176748 
0.03 0.183352 
0.03125 0.189824 
0.0325 0.19616 
0.03375 0.202357 
0.035 0.20841 
0.03625 0.214315 
0.0375 0.220069 
0.03875 0.225667 
0.04 0.231107 
0.04125 0.236385 
0.0425 0.241497 
0.04375 0.246441 
0.045 0.251213 
0.04625 0.25581 
0.0475 0.26023 
0.04875 0.26447 
0.05 0.268527 
0.05125 0.2724 
0.0525 0.276085 
0.05375 0.27958 
0.055 0.282884 
0.05625 0.285994 
0.0575 0.28891 
0.05875 0.291628 
0.06 0.294148 
0.06125 0.296469 
0.0625 0.298589 
0.06375 0.300507 
0.065 0.302221 
0.06625 0.303732 
0.0675 0.305039 
0.06875 0.30614 
0.07 0.307036 
0.07125 0.307726 
0.0725 0.30821 
0.07375 0.308488 
0.075 0.30856 
0.07625 0.308426 
0.0775 0.308087 
0.07875 0.307543 
0.08 0.306794 
0.08125 0.305842 
0.0825 0.304687 
0.08375 0.303329 
0.085 0.301772 
0.08625 0.300014 
0.0875 0.298059 
0.08875 0.295906 
0.09 0.293558 
0.09125 0.291017 
0.0925 0.288284 
0.09375 0.28536 
0.095 0.282249 
0.09625 0.278953 
0.0975 0.275472 
0.09875 0.271811 
0.1 0.26797 
0.10125 0.263954 
0.1025 0.259763 
0.10375 0.255402 
0.105 0.250873 
0.10625 0.246179 
0.1075 0.241323 
0.10875 0.236307 
0.11 0.231136 
0.11125 0.225813 
0.1125 0.22034 
0.11375 0.214722 
0.115 0.208962 
0.11625 0.203063 
0.1175 0.19703 
0.11875 0.190865 
0.12 0.184573 
0.12125 0.178158 
0.1225 0.171623 
0.12375 0.164973 
0.125 0.158212 
0.12625 0.151344 
0.1275 0.144372 
0.12875 0.137303 
0.13 0.130138 
0.13125 0.122884 
0.1325 0.115544 
0.13375 0.108123 
0.135 0.100625 
0.13625 0.0930543 
0.1375 0.0854163 
0.13875 0.0777152 
0.14 0.0699556 
0.14125 0.062142 
0.1425 0.0542792 
0.14375 0.0463719 
0.145 0.0384246 
0.14625 0.0304421 
0.1475 0.0224292 
0.14875 0.0143905 
0.15 0.00633074 
0.15125 -0.00174526 
0.1525 -0.00983279 
0.15375 -0.0179271 
0.155 -0.0260235 
0.15625 -0.0341173 
0.1575 -0.0422036 
0.15875 -0.0502779 
0.16 -0.0583354 
0.16125 -0.0663714 
0.1625 -0.0743813 
0.16375 -0.0823604 
0.165 -0.0903041 
0.16625 -0.0982079 
0.1675 -0.106067 
0.16875 -0.113877 
0.17 -0.121634 
0.17125 -0.129333 
0.1725 -0.136969 
0.17375 -0.144538 
0.175 -0.152037 
0.17625 -0.15946 
0.1775 -0.166803 
0.17875 -0.174062 
0.18 -0.181234 
0.18125 -0.188313 
0.1825 -0.195297 
0.18375 -0.20218 
0.185 -0.208959 
0.18625 -0.215631 
0.1875 -0.222191 
0.18875 -0.228636 
0.19 -0.234961 
0.19125 -0.241165 
0.1925 -0.247242 
0.19375 -0.25319 
0.195 -0.259005 
0.19625 -0.264685 
0.1975 -0.270225 
0.19875 -0.275622 
0.2 -0.280875 
0.20125 -0.285979 
0.2025 -0.290932 
0.20375 -0.295731 
0.205 -0.300374 
0.20625 -0.304857 
0.2075 -0.309179 
0.20875 -0.313336 
0.21 -0.317328 
0.21125 -0.32115 
0.2125 -0.324802 
0.21375 -0.328282 
0.215 -0.331586 
0.21625 -0.334714 
0.2175 -0.337664 
0.21875 -0.340434 
0.22 -0.343023 
0.22125 -0.345429 
0.2225 -0.34765 
0.22375 -0.349687 
0.225 -0.351536 
0.22625 -0.353199 
0.2275 -0.354673 
0.22875 -0.355958 
0.23 -0.357053 
0.23125 -0.357957 
0.2325 -0.358671 
0.23375 -0.359193 
0.235 -0.359524 
0.23625 -0.359663 
0.2375 -0.35961 
0.23875 -0.359366 
0.24 -0.35893 
0.24125 -0.358302 
0.2425 -0.357484 
0.24375 -0.356475 
0.245 -0.355276 
0.24625 -0.353888 
0.2475 -0.352311 
0.24875 -0.350547 
0.25 -0.348597 
0.25125 -0.346461 
0.2525 -0.34414 
0.25375 -0.341637 
0.255 -0.338953 
0.25625 -0.336088 
0.2575 -0.333045 
0.25875 -0.329825 
0.26 -0.326431 
0.26125 -0.322864 
0.2625 -0.319125 
0.26375 -0.315218 
0.265 -0.311144 
0.26625 -0.306906 
0.2675 -0.302505 
0.26875 -0.297946 
0.27 -0.293229 
0.27125 -0.288358 
0.2725 -0.283335 
0.27375 -0.278164 
0.275 -0.272846 
0.27625 -0.267386 
0.2775 -0.261786 
0.27875 -0.256049 
0.28 -0.250179 
0.28125 -0.244179 
0.2825 -0.238052 
0.28375 -0.231801 
0.285 -0.225431 
0.28625 -0.218945 
0.2875 -0.212346 
0.28875 -0.205638 
0.29 -0.198825 
0.29125 -0.19191 
0.2925 -0.184899 
0.29375 -0.177794 
0.295 -0.1706 
0.29625 -0.16332 
0.2975 -0.155959 
0.29875 -0.148521 
0.3 -0.141011 
0.30125 -0.133432 
0.3025 -0.125788 
0.30375 -0.118085 
0.305 -0.110326 
0.30625 -0.102517 
0.3075 -0.0946603 
0.30875 -0.0867619 
0.31 -0.0788258 
0.31125 -0.0708566 
0.3125 -0.0628589 
0.31375 -0.0548373 
0.315 -0.0467964 
0.31625 -0.0387408 
0.3175 -0.0306752 
0.31875 -0.0226041 
0.32 -0.0145324 
0.32125 -0.00646455 
0.3225 0.00159465 
0.32375 0.00964056 
0.325 0.0176685 
0.32625 0.0256738 
0.3275 0.0336518 
0.32875 0.0415978 
0.33 0.0495071 
0.33125 0.0573752 
0.3325 0.0651973 
0.33375 0.072969 
0.335 0.0806855 
0.33625 0.0883424 
0.3375 0.095935 
0.33875 0.103459 
0.34 0.11091 
0.34125 0.118283 
0.3425 0.125573 
0.34375 0.132778 
0.345 0.139891 
0.34625 0.14691 
0.3475 0.153829 
0.34875 0.160644 
0.35 0.167352 
0.35125 0.173948 
0.3525 0.180428 
0.35375 0.186787 
0.355 0.193023 
0.35625 0.199132 
0.3575 0.205108 
0.35875 0.210949 
0.36 0.216651 
0.36125 0.222211 
0.3625 0.227624 
0.36375 0.232888 
0.365 0.237998 
0.36625 0.242952 
0.3675 0.247746 
0.36875 0.252378 
0.37 0.256843 
0.37125 0.261139 
0.3725 0.265264 
0.37375 0.269214 
0.375 0.272987 
0.37625 0.276579 
0.3775 0.279989 
0.37875 0.283214 
0.38 0.286251 
0.38125 0.289099 
0.3825 0.291755 
0.38375 0.294217 
0.385 0.296483 
0.38625 0.298552 
0.3875 0.300421 
0.38875 0.302089 
0.39 0.303554 
0.39125 0.304816 
0.3925 0.305872 
0.39375 0.306722 
0.395 0.307364 
0.39625 0.307797 
0.3975 0.308021 
0.39875 0.308035 
0.4 0.307838 
0.40125 0.30743 
0.4025 0.30681 
0.40375 0.305977 
0.405 0.304933 
0.40625 0.303676 
0.4075 0.302208 
0.40875 0.300527 
0.41 0.298634 
0.41125 0.296531 
0.4125 0.294216 
0.41375 0.291691 
0.415 0.288957 
0.41625 0.286015 
0.4175 0.282865 
0.41875 0.279508 
0.42 0.275947 
0.42125 0.272182 
0.4225 0.268214 
0.42375 0.264046 
0.425 0.259678 
0.42625 0.255114 
0.4275 0.250354 
0.42875 0.2454 
0.43 0.240255 
0.43125 0.234922 
0.4325 0.229401 
0.43375 0.223696 
0.435 0.21781 
0.43625 0.211744 
0.4375 0.205502 
0.43875 0.199086 
0.44 0.192499 
0.44125 0.185745 
0.4425 0.178826 
0.44375 0.171745 
0.445 0.164506 
0.44625 0.157113 
0.4475 0.149568 
0.44875 0.141874 
0.45 0.134036 
0.45125 0.126058 
0.4525 0.117942 
0.45375 0.109692 
0.455 0.101313 
0.45625 0.0928081 
0.4575 0.084181 
0.45875 0.0754359 
0.46 0.0665766 
0.46125 0.0576072 
0.4625 0.0485317 
0.46375 0.0393542 
0.465 0.0300788 
0.46625 0.0207095 
0.4675 0.0112505 
0.46875 0.00170579 
0.47 -0.00792042 
0.47125 -0.0176241 
0.4725 -0.027401 
0.47375 -0.0372473 
0.475 -0.0471587 
0.47625 -0.0571314 
0.4775 -0.0671612 
0.47875 -0.0772443 
0.48 -0.0873768 
0.48125 -0.0975548 
0.4825 -0.107775 
0.48375 -0.118033 
0.485 -0.128325 
0.48625 -0.138648 
0.4875 -0.148999 
0.48875 -0.159373 
0.49 -0.169769 
0.49125 -0.180183 
0.4925 -0.190611 
0.49375 -0.201051 
0.495 -0.211501 
0.49625 -0.221957 
0.4975 -0.232417 
0.49875 -0.24288 
0.5 -0.253343 


0.5 -0.253343 
0.50125 -0.24288 
0.5025 -0.232417 
0.50375 -0.221957 
0.505 -0.211501 
0.50625 -0.201051 
0.5075 -0.190611 
0.50875 -0.180183 
0.51 -0.169769 
0.51125 -0.159373 
0.5125 -0.148999 
0.51375 -0.138648 
0.515 -0.128325 
0.51625 -0.118033 
0.5175 -0.107775 
0.51875 -0.0975548 
0.52 -0.0873768 
0.52125 -0.0772443 
0.5225 -0.0671612 
0.52375 -0.0571314 
0.525 -0.0471587 
0.52625 -0.0372473 
0.5275 -0.027401 
0.52875 -0.0176241 
0.53 -0.00792042 
0.53125 0.00170579 
0.5325 0.0112505 
0.53375 0.0207095 
0.535 0.0300788 
0.53625 0.0393542 
0.5375 0.0485317 
0.53875 0.0576072 
0.54 0.0665766 
0.54125 0.0754359 
0.5425 0.084181 
0.54375 0.0928081 
0.545 0.101313 
0.54625 0.109692 
0.5475 0.117942 
0.54875 0.126058 
0.55 0.134036 
