# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_10> 
0 0 
0.00125 -0.000941894 
0.0025 -0.00256575 
0.00375 -0.00489104 
0.005 -0.00792832 
0.00625 -0.0116799 
0.0075 -0.0161408 
0.00875 -0.0212991 
0.01 -0.0271368 
0.01125 -0.0336305 
0.0125 -0.0407519 
0.01375 -0.0484683 
0.015 -0.0567432 
0.01625 -0.0655368 
0.0175 -0.0748066 
0.01875 -0.0845075 
0.02 -0.0945926 
0.02125 -0.105013 
0.0225 -0.11572 
0.02375 -0.126662 
0.025 -0.137787 
0.02625 -0.149046 
0.0275 -0.160386 
0.02875 -0.171755 
0.03 -0.183105 
0.03125 -0.194384 
0.0325 -0.205545 
0.03375 -0.216538 
0.035 -0.227319 
0.03625 -0.237842 
0.0375 -0.248063 
0.03875 -0.257942 
0.04 -0.267438 
0.04125 -0.276514 
0.0425 -0.285134 
0.04375 -0.293264 
0.045 -0.300874 
0.04625 -0.307932 
0.0475 -0.314414 
0.04875 -0.320293 
0.05 -0.325548 
0.05125 -0.330158 
0.0525 -0.334106 
0.05375 -0.337376 
0.055 -0.339955 
0.05625 -0.341832 
0.0575 -0.342999 
0.05875 -0.34345 
0.06 -0.34318 
0.06125 -0.342188 
0.0625 -0.340473 
0.06375 -0.338039 
0.065 -0.334889 
0.06625 -0.331029 
0.0675 -0.326469 
0.06875 -0.321218 
0.07 -0.315287 
0.07125 -0.308692 
0.0725 -0.301446 
0.07375 -0.293566 
0.075 -0.285071 
0.07625 -0.275981 
0.0775 -0.266316 
0.07875 -0.2561 
0.08 -0.245354 
0.08125 -0.234105 
0.0825 -0.222377 
0.08375 -0.210197 
0.085 -0.197592 
0.08625 -0.184591 
0.0875 -0.171223 
0.08875 -0.157517 
0.09 -0.143503 
0.09125 -0.129211 
0.0925 -0.114673 
0.09375 -0.0999195 
0.095 -0.0849822 
0.09625 -0.0698925 
0.0975 -0.0546822 
0.09875 -0.0393829 
0.1 -0.0240264 
0.10125 -0.00864401 
0.1025 0.00673283 
0.10375 0.0220731 
0.105 0.037346 
0.10625 0.0525211 
0.1075 0.0675685 
0.10875 0.0824588 
0.11 0.097163 
0.11125 0.111653 
0.1125 0.125901 
0.11375 0.139879 
0.115 0.153563 
0.11625 0.166925 
0.1175 0.179942 
0.11875 0.19259 
0.12 0.204846 
0.12125 0.216688 
0.1225 0.228095 
0.12375 0.239046 
0.125 0.249524 
0.12625 0.25951 
0.1275 0.268987 
0.12875 0.277939 
0.13 0.286352 
0.13125 0.294212 
0.1325 0.301507 
0.13375 0.308225 
0.135 0.314357 
0.13625 0.319892 
0.1375 0.324824 
0.13875 0.329146 
0.14 0.332852 
0.14125 0.335938 
0.1425 0.3384 
0.14375 0.340237 
0.145 0.341448 
0.14625 0.342033 
0.1475 0.341993 
0.14875 0.341332 
0.15 0.340051 
0.15125 0.338157 
0.1525 0.335655 
0.15375 0.332551 
0.155 0.328854 
0.15625 0.324572 
0.1575 0.319715 
0.15875 0.314293 
0.16 0.308319 
0.16125 0.301805 
0.1625 0.294764 
0.16375 0.287211 
0.165 0.27916 
0.16625 0.270628 
0.1675 0.261631 
0.16875 0.252186 
0.17 0.242312 
0.17125 0.232026 
0.1725 0.221349 
0.17375 0.2103 
0.175 0.198899 
0.17625 0.187168 
0.1775 0.175127 
0.17875 0.162798 
0.18 0.150203 
0.18125 0.137365 
0.1825 0.124307 
0.18375 0.111052 
0.185 0.0976218 
0.18625 0.0840412 
0.1875 0.0703335 
0.18875 0.0565224 
0.19 0.0426316 
0.19125 0.028685 
0.1925 0.0147064 
0.19375 0.000719643 
0.195 -0.0132517 
0.19625 -0.0271839 
0.1975 -0.0410537 
0.19875 -0.0548377 
0.2 -0.0685129 
0.20125 -0.0820567 
0.2025 -0.0954464 
0.20375 -0.10866 
0.205 -0.121676 
0.20625 -0.134472 
0.2075 -0.147028 
0.20875 -0.159324 
0.21 -0.171338 
0.21125 -0.183052 
0.2125 -0.194448 
0.21375 -0.205505 
0.215 -0.216207 
0.21625 -0.226537 
0.2175 -0.236477 
0.21875 -0.246013 
0.22 -0.255128 
0.22125 -0.263809 
0.2225 -0.272042 
0.22375 -0.279813 
0.225 -0.287111 
0.22625 -0.293925 
0.2275 -0.300243 
0.22875 -0.306056 
0.23 -0.311355 
0.23125 -0.316131 
0.2325 -0.320379 
0.23375 -0.32409 
0.235 -0.32726 
0.23625 -0.329884 
0.2375 -0.331959 
0.23875 -0.33348 
0.24 -0.334447 
0.24125 -0.334859 
0.2425 -0.334714 
0.24375 -0.334014 
0.245 -0.33276 
0.24625 -0.330955 
0.2475 -0.328602 
0.24875 -0.325705 
0.25 -0.32227 
0.25125 -0.318301 
0.2525 -0.313807 
0.25375 -0.308793 
0.255 -0.30327 
0.25625 -0.297246 
0.2575 -0.29073 
0.25875 -0.283735 
0.26 -0.276271 
0.26125 -0.268351 
0.2625 -0.259987 
0.26375 -0.251194 
0.265 -0.241986 
0.26625 -0.232377 
0.2675 -0.222385 
0.26875 -0.212024 
0.27 -0.201312 
0.27125 -0.190267 
0.2725 -0.178906 
0.27375 -0.167248 
0.275 -0.155312 
0.27625 -0.143118 
0.2775 -0.130685 
0.27875 -0.118034 
0.28 -0.105185 
0.28125 -0.0921599 
0.2825 -0.0789796 
0.28375 -0.0656657 
0.285 -0.05224 
0.28625 -0.0387247 
0.2875 -0.025142 
0.28875 -0.0115141 
0.29 0.00213635 
0.29125 0.0157869 
0.2925 0.0294149 
0.29375 0.0429978 
0.295 0.0565131 
0.29625 0.0699383 
0.2975 0.0832509 
0.29875 0.0964288 
0.3 0.10945 
0.30125 0.122292 
0.3025 0.134934 
0.30375 0.147355 
0.305 0.159532 
0.30625 0.171447 
0.3075 0.183077 
