# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_20> 
0 0 
0.00125 -0.0226657 
0.0025 -0.0399706 
0.00375 -0.0526145 
0.005 -0.0612357 
0.00625 -0.0664143 
0.0075 -0.0686765 
0.00875 -0.0684979 
0.01 -0.0663069 
0.01125 -0.0624883 
0.0125 -0.057386 
0.01375 -0.051306 
0.015 -0.0445193 
0.01625 -0.0372646 
0.0175 -0.0297505 
0.01875 -0.0221581 
0.02 -0.0146431 
0.02125 -0.00733794 
0.0225 -0.000353866 
0.02375 0.00621736 
0.025 0.0123016 
0.02625 0.0178407 
0.0275 0.022791 
0.02875 0.0271218 
0.03 0.030814 
0.03125 0.033859 
0.0325 0.0362572 
0.03375 0.0380171 
0.035 0.0391543 
0.03625 0.0396905 
0.0375 0.0396524 
0.03875 0.0390713 
0.04 0.037982 
0.04125 0.0364221 
0.0425 0.0344316 
0.04375 0.0320521 
0.045 0.0293265 
0.04625 0.0262981 
0.0475 0.0230107 
0.04875 0.0195076 
0.05 0.0158318 
0.05125 0.0120254 
0.0525 0.00812926 
0.05375 0.00418295 
0.055 0.000224399 
0.05625 -0.00371025 
0.0575 -0.00758679 
0.05875 -0.0113731 
0.06 -0.0150392 
0.06125 -0.0185575 
0.0625 -0.0219026 
0.06375 -0.0250514 
0.065 -0.0279835 
0.06625 -0.0306806 
0.0675 -0.0331268 
0.06875 -0.0353089 
0.07 -0.0372156 
0.07125 -0.0388382 
0.0725 -0.0401701 
0.07375 -0.0412069 
0.075 -0.0419462 
0.07625 -0.0423879 
0.0775 -0.0425335 
0.07875 -0.0423864 
0.08 -0.0419518 
0.08125 -0.0412367 
0.0825 -0.0402493 
0.08375 -0.0389993 
0.085 -0.037498 
0.08625 -0.0357575 
0.0875 -0.0337912 
0.08875 -0.0316134 
0.09 -0.0292394 
0.09125 -0.0266851 
0.0925 -0.0239672 
0.09375 -0.0211028 
0.095 -0.0181094 
0.09625 -0.015005 
0.0975 -0.0118078 
0.09875 -0.00853603 
0.1 -0.00520801 
0.10125 -0.00184205 
0.1025 0.00154372 
0.10375 0.00493134 
0.105 0.00830321 
0.10625 0.011642 
0.1075 0.014931 
0.10875 0.0181538 
0.11 0.0212947 
0.11125 0.0243386 
0.1125 0.027271 
0.11375 0.0300782 
0.115 0.0327473 
0.11625 0.0352662 
0.1175 0.0376235 
0.11875 0.039809 
0.12 0.0418131 
0.12125 0.0436272 
0.1225 0.0452437 
0.12375 0.046656 
0.125 0.0478583 
0.12625 0.048846 
0.1275 0.0496154 
0.12875 0.0501635 
0.13 0.0504887 
0.13125 0.0505902 
0.1325 0.0504679 
0.13375 0.050123 
0.135 0.0495574 
0.13625 0.0487739 
0.1375 0.0477764 
0.13875 0.0465693 
0.14 0.0451579 
0.14125 0.0435486 
0.1425 0.041748 
0.14375 0.039764 
0.145 0.0376046 
0.14625 0.035279 
0.1475 0.0327964 
0.14875 0.0301671 
0.15 0.0274016 
0.15125 0.0245109 
0.1525 0.0215065 
0.15375 0.0184001 
0.155 0.015204 
0.15625 0.0119306 
0.1575 0.00859257 
0.15875 0.0052027 
0.16 0.00177402 
0.16125 -0.00168039 
0.1625 -0.0051474 
0.16375 -0.00861389 
0.165 -0.0120668 
0.16625 -0.015493 
0.1675 -0.0188799 
0.16875 -0.0222145 
0.17 -0.0254846 
0.17125 -0.0286779 
0.1725 -0.0317825 
0.17375 -0.0347869 
0.175 -0.0376798 
0.17625 -0.0404506 
0.1775 -0.0430888 
0.17875 -0.0455846 
0.18 -0.0479287 
0.18125 -0.0501123 
0.1825 -0.0521272 
0.18375 -0.0539656 
0.185 -0.0556206 
