# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_0> 
0 0 
0.00125 -5.34565e-07 
0.0025 -3.9431e-07 
0.00375 2.55079e-07 
0.005 1.28233e-06 
0.00625 2.58682e-06 
0.0075 4.0951e-06 
0.00875 5.75761e-06 
0.01 7.54567e-06 
0.01125 9.44866e-06 
0.0125 1.14714e-05 
0.01375 1.36319e-05 
0.015 1.59589e-05 
0.01625 1.849e-05 
0.0175 2.127e-05 
0.01875 2.43487e-05 
0.02 2.778e-05 
0.02125 3.162e-05 
0.0225 3.5926e-05 
0.02375 4.07555e-05 
0.025 4.6165e-05 
0.02625 5.22091e-05 
0.0275 5.89401e-05 
0.02875 6.64068e-05 
0.03 7.46546e-05 
0.03125 8.37245e-05 
0.0325 9.36529e-05 
0.03375 0.000104471 
0.035 0.000116207 
0.03625 0.00012888 
0.0375 0.000142507 
0.03875 0.000157099 
0.04 0.000172661 
0.04125 0.000189192 
0.0425 0.000206689 
0.04375 0.00022514 
0.045 0.000244532 
0.04625 0.000264845 
0.0475 0.000286055 
0.04875 0.000308136 
0.05 0.000331056 
0.05125 0.000354782 
0.0525 0.000379275 
0.05375 0.000404496 
0.055 0.000430404 
0.05625 0.000456954 
0.0575 0.000484102 
0.05875 0.000511802 
0.06 0.000540007 
0.06125 0.000568671 
0.0625 0.000597748 
0.06375 0.00062719 
0.065 0.000656955 
0.06625 0.000686999 
0.0675 0.00071728 
0.06875 0.00074776 
0.07 0.000778401 
0.07125 0.000809171 
0.0725 0.000840038 
0.07375 0.000870977 
0.075 0.000901964 
0.07625 0.000932982 
0.0775 0.000964014 
0.07875 0.000995054 
0.08 0.0010261 
0.08125 0.00105714 
0.0825 0.00108819 
0.08375 0.00111927 
0.085 0.00115038 
0.08625 0.00118155 
0.0875 0.00121282 
0.08875 0.00124422 
0.09 0.00127578 
0.09125 0.00130757 
0.0925 0.00133962 
0.09375 0.00137201 
0.095 0.00140481 
0.09625 0.00143808 
0.0975 0.00147191 
0.09875 0.00150638 
0.1 0.00154159 
0.10125 0.00157763 
0.1025 0.00161462 
0.10375 0.00165267 
0.105 0.00169188 
0.10625 0.00173239 
0.1075 0.00177433 
0.10875 0.00181782 
0.11 0.00186301 
0.11125 0.00191005 
0.1125 0.00195907 
0.11375 0.00201024 
0.115 0.00206372 
0.11625 0.00211966 
0.1175 0.00217823 
0.11875 0.00223961 
0.12 0.00230396 
0.12125 0.00237146 
0.1225 0.00244228 
0.12375 0.00251661 
0.125 0.00259464 
0.12625 0.00267653 
0.1275 0.00276249 
0.12875 0.00285269 
0.13 0.00294732 
0.13125 0.00304658 
0.1325 0.00315064 
0.13375 0.00325969 
0.135 0.00337391 
0.13625 0.0034935 
0.1375 0.00361864 
0.13875 0.00374949 
0.14 0.00388626 
0.14125 0.0040291 
0.1425 0.00417819 
0.14375 0.00433371 
0.145 0.00449582 
0.14625 0.00466467 
0.1475 0.00484043 
0.14875 0.00502325 
0.15 0.00521328 
0.15125 0.00541066 
0.1525 0.00561553 
0.15375 0.00582801 
0.155 0.00604823 
0.15625 0.00627632 
0.1575 0.00651237 
0.15875 0.00675649 
0.16 0.00700879 
0.16125 0.00726934 
0.1625 0.00753823 
0.16375 0.00781553 
0.165 0.0081013 
0.16625 0.00839561 
0.1675 0.00869849 
0.16875 0.00900999 
0.17 0.00933012 
0.17125 0.00965892 
0.1725 0.00999639 
0.17375 0.0103425 
0.175 0.0106973 
0.17625 0.0110608 
0.1775 0.0114328 
0.17875 0.0118134 
0.18 0.0122026 
0.18125 0.0126001 
0.1825 0.0130061 
0.18375 0.0134204 
0.185 0.0138429 
0.18625 0.0142735 
0.1875 0.0147121 
0.18875 0.0151586 
0.19 0.0156129 
0.19125 0.0160747 
0.1925 0.016544 
0.19375 0.0170206 
0.195 0.0175043 
0.19625 0.0179949 
0.1975 0.0184923 
0.19875 0.0189962 
0.2 0.0195065 
0.20125 0.0200228 
0.2025 0.020545 
0.20375 0.0210729 
0.205 0.0216061 
0.20625 0.0221445 
0.2075 0.0226878 
0.20875 0.0232356 
0.21 0.0237878 
0.21125 0.024344 
0.2125 0.0249039 
0.21375 0.0254673 
0.215 0.0260338 
0.21625 0.0266031 
0.2175 0.0271749 
0.21875 0.0277489 
0.22 0.0283247 
0.22125 0.028902 
0.2225 0.0294805 
0.22375 0.0300597 
0.225 0.0306395 
0.22625 0.0312193 
0.2275 0.0317989 
0.22875 0.0323778 
0.23 0.0329558 
0.23125 0.0335325 
0.2325 0.0341075 
0.23375 0.0346803 
0.235 0.0352508 
0.23625 0.0358184 
0.2375 0.0363829 
0.23875 0.0369438 
0.24 0.0375007 
0.24125 0.0380534 
0.2425 0.0386015 
0.24375 0.0391445 
0.245 0.0396822 
0.24625 0.0402141 
0.2475 0.0407399 
0.24875 0.0412593 
0.25 0.0417718 
0.25125 0.0422773 
0.2525 0.0427752 
0.25375 0.0432653 
0.255 0.0437473 
0.25625 0.0442208 
0.2575 0.0446855 
0.25875 0.0451411 
0.26 0.0455873 
0.26125 0.0460238 
0.2625 0.0464502 
0.26375 0.0468664 
0.265 0.0472721 
0.26625 0.0476669 
0.2675 0.0480506 
0.26875 0.048423 
0.27 0.0487838 
0.27125 0.0491328 
0.2725 0.0494698 
0.27375 0.0497945 
0.275 0.0501068 
0.27625 0.0504065 
0.2775 0.0506934 
0.27875 0.0509673 
0.28 0.0512281 
0.28125 0.0514756 
0.2825 0.0517097 
0.28375 0.0519303 
0.285 0.0521372 
0.28625 0.0523303 
0.2875 0.0525097 
0.28875 0.0526751 
0.29 0.0528266 
0.29125 0.052964 
0.2925 0.0530874 
0.29375 0.0531967 
0.295 0.0532918 
0.29625 0.0533729 
0.2975 0.0534399 
0.29875 0.0534928 
0.3 0.0535316 
0.30125 0.0535565 
0.3025 0.0535674 
0.30375 0.0535644 
0.305 0.0535476 
0.30625 0.0535172 
0.3075 0.0534731 
0.30875 0.0534156 
0.31 0.0533447 
0.31125 0.0532605 
0.3125 0.0531634 
0.31375 0.0530532 
0.315 0.0529304 
0.31625 0.052795 
0.3175 0.0526472 
0.31875 0.0524872 
0.32 0.0523152 
0.32125 0.0521315 
0.3225 0.0519362 
0.32375 0.0517296 
0.325 0.051512 
0.32625 0.0512835 
0.3275 0.0510445 
0.32875 0.0507952 
0.33 0.0505358 
0.33125 0.0502667 
0.3325 0.0499881 
0.33375 0.0497002 
0.335 0.0494035 
0.33625 0.0490982 
0.3375 0.0487845 
0.33875 0.0484629 
0.34 0.0481335 
0.34125 0.0477967 
0.3425 0.0474528 
0.34375 0.0471022 
0.345 0.0467451 
0.34625 0.0463818 
0.3475 0.0460126 
0.34875 0.045638 
0.35 0.0452581 
0.35125 0.0448733 
0.3525 0.0444839 
0.35375 0.0440903 
0.355 0.0436926 
0.35625 0.0432913 
0.3575 0.0428866 
0.35875 0.0424789 
0.36 0.0420683 
0.36125 0.0416553 
0.3625 0.04124 
0.36375 0.0408228 
0.365 0.040404 
0.36625 0.0399837 
0.3675 0.0395624 
0.36875 0.0391401 
0.37 0.0387172 
0.37125 0.0382939 
0.3725 0.0378704 
0.37375 0.037447 
0.375 0.0370239 
0.37625 0.0366012 
0.3775 0.0361792 
0.37875 0.0357581 
0.38 0.0353379 
0.38125 0.034919 
0.3825 0.0345014 
0.38375 0.0340854 
0.385 0.033671 
0.38625 0.0332583 
0.3875 0.0328475 
0.38875 0.0324388 
0.39 0.0320321 
0.39125 0.0316275 
0.3925 0.0312253 
0.39375 0.0308253 
