# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_19> 
0.1475 -0.0759969 
0.14875 -0.0794958 
0.15 -0.0825869 
0.15125 -0.0852666 
0.1525 -0.087533 
0.15375 -0.089386 
0.155 -0.0908268 
0.15625 -0.0918585 
0.1575 -0.0924855 
0.15875 -0.0927137 
0.16 -0.0925507 
0.16125 -0.092005 
0.1625 -0.0910867 
0.16375 -0.0898069 
0.165 -0.0881782 
0.16625 -0.0862139 
0.1675 -0.0839286 
0.16875 -0.0813376 
0.17 -0.0784572 
0.17125 -0.0753045 
0.1725 -0.0718972 
0.17375 -0.0682538 
0.175 -0.0643931 
0.17625 -0.0603347 
0.1775 -0.0560983 
0.17875 -0.051704 
0.18 -0.0471724 
0.18125 -0.0425238 
0.1825 -0.0377789 
0.18375 -0.0329584 
0.185 -0.0280828 
0.18625 -0.0231727 
0.1875 -0.0182482 
0.18875 -0.0133295 
0.19 -0.00843606 
0.19125 -0.00358728 
0.1925 0.00119806 
0.19375 0.00590166 
0.195 0.0105058 
0.19625 0.0149933 
0.1975 0.0193478 
0.19875 0.0235535 
0.2 0.0275956 
0.20125 0.0314598 
0.2025 0.0351329 
0.20375 0.0386024 
0.205 0.0418568 
0.20625 0.0448857 
0.2075 0.0476793 
0.20875 0.050229 
0.21 0.0525273 
0.21125 0.0545676 
0.2125 0.0563443 
0.21375 0.057853 
0.215 0.0590901 
0.21625 0.0600533 
0.2175 0.0607412 
0.21875 0.0611534 
0.22 0.0612908 
0.22125 0.061155 
0.2225 0.0607488 
0.22375 0.060076 
0.225 0.0591412 
0.22625 0.0579502 
0.2275 0.0565095 
0.22875 0.0548266 
0.23 0.0529098 
0.23125 0.0507684 
0.2325 0.0484123 
0.23375 0.0458523 
0.235 0.0430998 
0.23625 0.0401668 
0.2375 0.0370663 
0.23875 0.0338115 
0.24 0.0304162 
0.24125 0.0268949 
0.2425 0.0232623 
0.24375 0.0195336 
0.245 0.0157244 
0.24625 0.0118503 
0.2475 0.00792738 
0.24875 0.00397186 
0.25 -1.44607e-14 
0.25125 -0.00397186 
0.2525 -0.00792738 
0.25375 -0.0118503 
0.255 -0.0157244 
0.25625 -0.0195336 
0.2575 -0.0232623 
0.25875 -0.0268949 
0.26 -0.0304162 
0.26125 -0.0338115 
0.2625 -0.0370663 
0.26375 -0.0401668 
0.265 -0.0430998 
0.26625 -0.0458523 
0.2675 -0.0484123 
0.26875 -0.0507684 
0.27 -0.0529098 
0.27125 -0.0548266 
0.2725 -0.0565095 
0.27375 -0.0579502 
0.275 -0.0591412 
0.27625 -0.060076 
0.2775 -0.0607488 
0.27875 -0.061155 
0.28 -0.0612908 
0.28125 -0.0611534 
0.2825 -0.0607412 
0.28375 -0.0600533 
0.285 -0.0590901 
0.28625 -0.057853 
0.2875 -0.0563443 
0.28875 -0.0545676 
0.29 -0.0525273 
0.29125 -0.050229 
0.2925 -0.0476793 
0.29375 -0.0448857 
0.295 -0.0418568 
0.29625 -0.0386024 
0.2975 -0.0351329 
0.29875 -0.0314598 
0.3 -0.0275956 
0.30125 -0.0235535 
0.3025 -0.0193478 
0.30375 -0.0149933 
0.305 -0.0105058 
0.30625 -0.00590166 
0.3075 -0.00119806 
0.30875 0.00358728 
0.31 0.00843606 
0.31125 0.0133295 
0.3125 0.0182482 
0.31375 0.0231727 
0.315 0.0280828 
0.31625 0.0329584 
0.3175 0.0377789 
0.31875 0.0425238 
0.32 0.0471724 
0.32125 0.051704 
0.3225 0.0560983 
0.32375 0.0603347 
0.325 0.0643931 
0.32625 0.0682538 
0.3275 0.0718972 
0.32875 0.0753045 
0.33 0.0784572 
0.33125 0.0813376 
0.3325 0.0839286 
0.33375 0.0862139 
0.335 0.0881782 
0.33625 0.0898069 
0.3375 0.0910867 
0.33875 0.092005 
0.34 0.0925507 
0.34125 0.0927137 
0.3425 0.0924855 
0.34375 0.0918585 
0.345 0.0908268 
0.34625 0.089386 
0.3475 0.087533 
0.34875 0.0852666 
0.35 0.0825869 
0.35125 0.0794958 
0.3525 0.0759969 
0.35375 0.0720955 
0.355 0.0677987 
0.35625 0.0631154 
0.3575 0.0580562 
0.35875 0.0526336 
0.36 0.0468618 
0.36125 0.040757 
0.3625 0.034337 
0.36375 0.0276215 
0.365 0.0206319 
0.36625 0.0133913 
0.3675 0.00592476 
0.36875 -0.00174137 
0.37 -0.00957893 
0.37125 -0.0175583 
0.3725 -0.0256482 
0.37375 -0.0338163 
0.375 -0.0420287 
0.37625 -0.0502503 
0.3775 -0.058445 
0.37875 -0.0665755 
0.38 -0.0746038 
0.38125 -0.082491 
0.3825 -0.0901976 
0.38375 -0.0976837 
0.385 -0.104909 
0.38625 -0.111833 
0.3875 -0.118414 
0.38875 -0.124614 
0.39 -0.130391 
0.39125 -0.135706 
0.3925 -0.14052 
0.39375 -0.144795 
0.395 -0.148495 
0.39625 -0.151584 
0.3975 -0.154027 
0.39875 -0.155793 
0.4 -0.156852 
0.40125 -0.157175 
0.4025 -0.156737 
0.40375 -0.155515 
0.405 -0.153489 
0.40625 -0.150642 
0.4075 -0.14696 
0.40875 -0.142434 
0.41 -0.137057 
0.41125 -0.130827 
0.4125 -0.123746 
0.41375 -0.115821 
0.415 -0.107063 
0.41625 -0.0974888 
0.4175 -0.0871182 
0.41875 -0.0759782 
0.42 -0.0641001 
0.42125 -0.0515213 
0.4225 -0.0382842 
0.42375 -0.0244373 
0.425 -0.0100348 
0.42625 0.00486345 
0.4275 0.0201916 
0.42875 0.0358779 
0.43 0.051845 
0.43125 0.0680097 
0.4325 0.084283 
0.43375 0.100571 
0.435 0.116773 
0.43625 0.132785 
0.4375 0.148498 
0.43875 0.163798 
0.44 0.178565 
0.44125 0.19268 
0.4425 0.206016 
0.44375 0.218447 
0.445 0.229843 
0.44625 0.240073 
0.4475 0.249008 
0.44875 0.256516 
0.45 0.262469 
0.45125 0.266741 
0.4525 0.269208 
0.45375 0.269753 
0.455 0.268265 
0.45625 0.26464 
0.4575 0.258783 
0.45875 0.250613 
0.46 0.240058 
0.46125 0.227064 
0.4625 0.211593 
0.46375 0.193626 
0.465 0.173167 
0.46625 0.150243 
0.4675 0.124911 
0.46875 0.0972544 
0.47 0.0673929 
0.47125 0.0354819 
0.4725 0.00171721 
0.47375 -0.0336614 
0.475 -0.0703661 
0.47625 -0.108057 
0.4775 -0.146336 
0.47875 -0.184747 
0.48 -0.222765 
0.48125 -0.259793 
0.4825 -0.295159 
0.48375 -0.328106 
0.485 -0.357791 
0.48625 -0.383272 
0.4875 -0.403509 
0.48875 -0.417349 
0.49 -0.423525 
0.49125 -0.420646 
0.4925 -0.407187 
0.49375 -0.381482 
0.495 -0.341719 
0.49625 -0.285922 
0.4975 -0.211949 
0.49875 -0.117479 
0.5 -1.10805e-16 


0.5 -1.10805e-16 
0.50125 0.117479 
0.5025 0.211949 
0.50375 0.285922 
0.505 0.341719 
0.50625 0.381482 
0.5075 0.407187 
0.50875 0.420646 
0.51 0.423525 
0.51125 0.417349 
0.5125 0.403509 
0.51375 0.383272 
0.515 0.357791 
0.51625 0.328106 
0.5175 0.295159 
0.51875 0.259793 
0.52 0.222765 
0.52125 0.184747 
0.5225 0.146336 
0.52375 0.108057 
0.525 0.0703661 
0.52625 0.0336614 
0.5275 -0.00171721 
0.52875 -0.0354819 
0.53 -0.0673929 
0.53125 -0.0972544 
0.5325 -0.124911 
0.53375 -0.150243 
0.535 -0.173167 
0.53625 -0.193626 
0.5375 -0.211593 
0.53875 -0.227064 
0.54 -0.240058 
0.54125 -0.250613 
0.5425 -0.258783 
0.54375 -0.26464 
0.545 -0.268265 
0.54625 -0.269753 
0.5475 -0.269208 
0.54875 -0.266741 
0.55 -0.262469 
0.55125 -0.256516 
0.5525 -0.249008 
0.55375 -0.240073 
0.555 -0.229843 
0.55625 -0.218447 
0.5575 -0.206016 
0.55875 -0.19268 
0.56 -0.178565 
0.56125 -0.163798 
0.5625 -0.148498 
0.56375 -0.132785 
0.565 -0.116773 
0.56625 -0.100571 
0.5675 -0.084283 
0.56875 -0.0680097 
0.57 -0.051845 
0.57125 -0.0358779 
0.5725 -0.0201916 
0.57375 -0.00486345 
0.575 0.0100348 
0.57625 0.0244373 
0.5775 0.0382842 
0.57875 0.0515213 
0.58 0.0641001 
0.58125 0.0759782 
0.5825 0.0871182 
0.58375 0.0974888 
0.585 0.107063 
0.58625 0.115821 
0.5875 0.123746 
0.58875 0.130827 
0.59 0.137057 
0.59125 0.142434 
0.5925 0.14696 
0.59375 0.150642 
0.595 0.153489 
0.59625 0.155515 
0.5975 0.156737 
0.59875 0.157175 
0.6 0.156852 
0.60125 0.155793 
0.6025 0.154027 
0.60375 0.151584 
0.605 0.148495 
0.60625 0.144795 
0.6075 0.14052 
0.60875 0.135706 
0.61 0.130391 
0.61125 0.124614 
0.6125 0.118414 
0.61375 0.111833 
0.615 0.104909 
0.61625 0.0976837 
0.6175 0.0901976 
0.61875 0.082491 
0.62 0.0746038 
0.62125 0.0665755 
0.6225 0.058445 
0.62375 0.0502503 
0.625 0.0420287 
0.62625 0.0338163 
0.6275 0.0256482 
0.62875 0.0175583 
0.63 0.00957893 
0.63125 0.00174137 
0.6325 -0.00592476 
0.63375 -0.0133913 
0.635 -0.0206319 
0.63625 -0.0276215 
0.6375 -0.034337 
0.63875 -0.040757 
0.64 -0.0468618 
0.64125 -0.0526336 
0.6425 -0.0580562 
0.64375 -0.0631154 
0.645 -0.0677987 
0.64625 -0.0720955 
0.6475 -0.0759969 
0.64875 -0.0794958 
0.65 -0.0825869 
0.65125 -0.0852666 
0.6525 -0.087533 
0.65375 -0.089386 
0.655 -0.0908268 
0.65625 -0.0918585 
0.6575 -0.0924855 
0.65875 -0.0927137 
0.66 -0.0925507 
0.66125 -0.092005 
0.6625 -0.0910867 
0.66375 -0.0898069 
0.665 -0.0881782 
0.66625 -0.0862139 
0.6675 -0.0839286 
0.66875 -0.0813376 
0.67 -0.0784572 
0.67125 -0.0753045 
0.6725 -0.0718972 
0.67375 -0.0682538 
0.675 -0.0643931 
0.67625 -0.0603347 
0.6775 -0.0560983 
0.67875 -0.051704 
0.68 -0.0471724 
0.68125 -0.0425238 
0.6825 -0.0377789 
0.68375 -0.0329584 
0.685 -0.0280828 
0.68625 -0.0231727 
0.6875 -0.0182482 
0.68875 -0.0133295 
0.69 -0.00843606 
0.69125 -0.00358728 
0.6925 0.00119806 
0.69375 0.00590166 
0.695 0.0105058 
0.69625 0.0149933 
0.6975 0.0193478 
0.69875 0.0235535 
0.7 0.0275956 
0.70125 0.0314598 
0.7025 0.0351329 
0.70375 0.0386024 
0.705 0.0418568 
0.70625 0.0448857 
0.7075 0.0476793 
0.70875 0.050229 
0.71 0.0525273 
0.71125 0.0545676 
0.7125 0.0563443 
0.71375 0.057853 
0.715 0.0590901 
0.71625 0.0600533 
0.7175 0.0607412 
0.71875 0.0611534 
0.72 0.0612908 
0.72125 0.061155 
0.7225 0.0607488 
0.72375 0.060076 
0.725 0.0591412 
0.72625 0.0579502 
0.7275 0.0565095 
0.72875 0.0548266 
0.73 0.0529098 
0.73125 0.0507684 
0.7325 0.0484123 
0.73375 0.0458523 
0.735 0.0430998 
0.73625 0.0401668 
0.7375 0.0370663 
0.73875 0.0338115 
0.74 0.0304162 
0.74125 0.0268949 
0.7425 0.0232623 
0.74375 0.0195336 
0.745 0.0157244 
0.74625 0.0118503 
0.7475 0.00792738 
0.74875 0.00397186 
0.75 -1.46168e-14 
0.75125 -0.00397186 
0.7525 -0.00792738 
0.75375 -0.0118503 
0.755 -0.0157244 
0.75625 -0.0195336 
0.7575 -0.0232623 
0.75875 -0.0268949 
0.76 -0.0304162 
0.76125 -0.0338115 
0.7625 -0.0370663 
0.76375 -0.0401668 
0.765 -0.0430998 
0.76625 -0.0458523 
0.7675 -0.0484123 
0.76875 -0.0507684 
0.77 -0.0529098 
0.77125 -0.0548266 
0.7725 -0.0565095 
0.77375 -0.0579502 
0.775 -0.0591412 
0.77625 -0.060076 
0.7775 -0.0607488 
0.77875 -0.061155 
0.78 -0.0612908 
0.78125 -0.0611534 
0.7825 -0.0607412 
0.78375 -0.0600533 
0.785 -0.0590901 
0.78625 -0.057853 
0.7875 -0.0563443 
0.78875 -0.0545676 
0.79 -0.0525273 
0.79125 -0.050229 
0.7925 -0.0476793 
0.79375 -0.0448857 
0.795 -0.0418568 
0.79625 -0.0386024 
0.7975 -0.0351329 
0.79875 -0.0314598 
0.8 -0.0275956 
0.80125 -0.0235535 
0.8025 -0.0193478 
0.80375 -0.0149933 
0.805 -0.0105058 
0.80625 -0.00590166 
0.8075 -0.00119806 
0.80875 0.00358728 
0.81 0.00843606 
0.81125 0.0133295 
0.8125 0.0182482 
0.81375 0.0231727 
0.815 0.0280828 
0.81625 0.0329584 
0.8175 0.0377789 
0.81875 0.0425238 
0.82 0.0471724 
0.82125 0.051704 
0.8225 0.0560983 
0.82375 0.0603347 
0.825 0.0643931 
0.82625 0.0682538 
0.8275 0.0718972 
0.82875 0.0753045 
0.83 0.0784572 
0.83125 0.0813376 
0.8325 0.0839286 
0.83375 0.0862139 
0.835 0.0881782 
0.83625 0.0898069 
0.8375 0.0910867 
0.83875 0.092005 
0.84 0.0925507 
0.84125 0.0927137 
0.8425 0.0924855 
0.84375 0.0918585 
0.845 0.0908268 
0.84625 0.089386 
0.8475 0.087533 
0.84875 0.0852666 
0.85 0.0825869 
0.85125 0.0794958 
0.8525 0.0759969 
0.85375 0.0720955 
0.855 0.0677987 
0.85625 0.0631154 
0.8575 0.0580562 
0.85875 0.0526336 
0.86 0.0468618 
0.86125 0.040757 
0.8625 0.034337 
0.86375 0.0276215 
0.865 0.0206319 
0.86625 0.0133913 
0.8675 0.00592476 
0.86875 -0.00174137 
0.87 -0.00957893 
0.87125 -0.0175583 
0.8725 -0.0256482 
0.87375 -0.0338163 
0.875 -0.0420287 
0.87625 -0.0502503 
0.8775 -0.058445 
0.87875 -0.0665755 
0.88 -0.0746038 
0.88125 -0.082491 
0.8825 -0.0901976 
0.88375 -0.0976837 
0.885 -0.104909 
0.88625 -0.111833 
0.8875 -0.118414 
0.88875 -0.124614 
0.89 -0.130391 
0.89125 -0.135706 
0.8925 -0.14052 
0.89375 -0.144795 
0.895 -0.148495 
0.89625 -0.151584 
0.8975 -0.154027 
0.89875 -0.155793 
0.9 -0.156852 
0.90125 -0.157175 
0.9025 -0.156737 
0.90375 -0.155515 
0.905 -0.153489 
0.90625 -0.150642 
0.9075 -0.14696 
0.90875 -0.142434 
0.91 -0.137057 
0.91125 -0.130827 
0.9125 -0.123746 
0.91375 -0.115821 
0.915 -0.107063 
0.91625 -0.0974888 
0.9175 -0.0871182 
0.91875 -0.0759782 
0.92 -0.0641001 
0.92125 -0.0515213 
0.9225 -0.0382842 
0.92375 -0.0244373 
0.925 -0.0100348 
0.92625 0.00486345 
0.9275 0.0201916 
0.92875 0.0358779 
0.93 0.051845 
0.93125 0.0680097 
0.9325 0.084283 
0.93375 0.100571 
0.935 0.116773 
0.93625 0.132785 
0.9375 0.148498 
0.93875 0.163798 
0.94 0.178565 
0.94125 0.19268 
0.9425 0.206016 
0.94375 0.218447 
0.945 0.229843 
0.94625 0.240073 
0.9475 0.249008 
0.94875 0.256516 
0.95 0.262469 
0.95125 0.266741 
0.9525 0.269208 
0.95375 0.269753 
0.955 0.268265 
0.95625 0.26464 
0.9575 0.258783 
0.95875 0.250613 
0.96 0.240058 
0.96125 0.227064 
0.9625 0.211593 
0.96375 0.193626 
0.965 0.173167 
0.96625 0.150243 
0.9675 0.124911 
0.96875 0.0972544 
0.97 0.0673929 
0.97125 0.0354819 
0.9725 0.00171721 
0.97375 -0.0336614 
0.975 -0.0703661 
0.97625 -0.108057 
0.9775 -0.146336 
0.97875 -0.184747 
0.98 -0.222765 
0.98125 -0.259793 
0.9825 -0.295159 
0.98375 -0.328106 
0.985 -0.357791 
0.98625 -0.383272 
0.9875 -0.403509 
0.98875 -0.417349 
0.99 -0.423525 
0.99125 -0.420646 
0.9925 -0.407187 
0.99375 -0.381482 
0.995 -0.341719 
0.99625 -0.285922 
0.9975 -0.211949 
0.99875 -0.117479 
1 0 


