# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_19> 
0 0 
0.00125 0.875771 
0.0025 1.58882 
0.00375 2.15651 
0.005 2.5949 
0.00625 2.91882 
0.0075 3.14197 
0.00875 3.27693 
0.01 3.33526 
0.01125 3.32757 
0.0125 3.26356 
0.01375 3.15205 
0.015 3.0011 
0.01625 2.81799 
0.0175 2.60932 
0.01875 2.38103 
0.02 2.13845 
0.02125 1.88632 
0.0225 1.62888 
0.02375 1.36986 
0.025 1.11254 
0.02625 0.859765 
0.0275 0.614008 
0.02875 0.377365 
0.03 0.151608 
0.03125 -0.0617999 
0.0325 -0.261672 
0.03375 -0.447079 
0.035 -0.61732 
0.03625 -0.771909 
0.0375 -0.910547 
0.03875 -1.03311 
0.04 -1.13962 
0.04125 -1.23024 
0.0425 -1.30525 
0.04375 -1.36506 
0.045 -1.41013 
0.04625 -1.44103 
0.0475 -1.45838 
0.04875 -1.46289 
0.05 -1.45528 
0.05125 -1.43631 
0.0525 -1.4068 
0.05375 -1.36755 
0.055 -1.31941 
0.05625 -1.26321 
0.0575 -1.19978 
0.05875 -1.12998 
0.06 -1.05461 
0.06125 -0.974489 
0.0625 -0.89041 
0.06375 -0.803142 
0.065 -0.713426 
0.06625 -0.621981 
0.0675 -0.529491 
0.06875 -0.436609 
0.07 -0.343956 
0.07125 -0.252116 
0.0725 -0.161636 
0.07375 -0.0730272 
0.075 0.0132371 
0.07625 0.0967216 
0.0775 0.177029 
0.07875 0.253801 
0.08 0.326714 
0.08125 0.395486 
0.0825 0.459867 
0.08375 0.519647 
0.085 0.574647 
0.08625 0.624726 
0.0875 0.669772 
0.08875 0.709709 
0.09 0.744486 
0.09125 0.774087 
0.0925 0.798521 
0.09375 0.817823 
0.095 0.832054 
0.09625 0.841299 
0.0975 0.845663 
0.09875 0.845273 
0.1 0.840276 
0.10125 0.830834 
0.1025 0.817126 
0.10375 0.799347 
0.105 0.777702 
0.10625 0.752411 
0.1075 0.723699 
0.10875 0.691805 
0.11 0.656972 
0.11125 0.619449 
0.1125 0.579491 
0.11375 0.537354 
0.115 0.493298 
0.11625 0.447583 
0.1175 0.400468 
0.11875 0.352212 
0.12 0.30307 
0.12125 0.253295 
0.1225 0.203135 
0.12375 0.152831 
0.125 0.102622 
0.12625 0.052735 
0.1275 0.00339347 
0.12875 -0.0451893 
0.13 -0.0928083 
0.13125 -0.139268 
0.1325 -0.184384 
0.13375 -0.227979 
0.135 -0.269891 
0.13625 -0.309964 
0.1375 -0.348059 
0.13875 -0.384043 
0.14 -0.417799 
0.14125 -0.44922 
0.1425 -0.478211 
0.14375 -0.50469 
0.145 -0.528586 
0.14625 -0.54984 
0.1475 -0.568407 
0.14875 -0.58425 
0.15 -0.597348 
0.15125 -0.607689 
0.1525 -0.615271 
0.15375 -0.620106 
0.155 -0.622215 
0.15625 -0.62163 
0.1575 -0.618391 
0.15875 -0.612551 
0.16 -0.60417 
0.16125 -0.593317 
0.1625 -0.58007 
0.16375 -0.564514 
0.165 -0.546743 
0.16625 -0.526857 
0.1675 -0.504963 
0.16875 -0.481172 
0.17 -0.455604 
0.17125 -0.42838 
0.1725 -0.39963 
0.17375 -0.369483 
0.175 -0.338075 
0.17625 -0.305544 
0.1775 -0.272028 
0.17875 -0.237671 
0.18 -0.202614 
0.18125 -0.167002 
0.1825 -0.130977 
0.18375 -0.0946852 
0.185 -0.0582676 
0.18625 -0.0218664 
0.1875 0.0143786 
0.18875 0.0503297 
0.19 0.0858519 
0.19125 0.120813 
0.1925 0.155084 
0.19375 0.188542 
0.195 0.221064 
0.19625 0.252535 
0.1975 0.282845 
0.19875 0.311886 
0.2 0.33956 
0.20125 0.365772 
0.2025 0.390432 
0.20375 0.41346 
0.205 0.434779 
0.20625 0.454321 
0.2075 0.472023 
0.20875 0.487832 
0.21 0.501697 
0.21125 0.51358 
0.2125 0.523447 
0.21375 0.531271 
0.215 0.537034 
0.21625 0.540725 
0.2175 0.54234 
0.21875 0.541882 
0.22 0.539362 
0.22125 0.534798 
0.2225 0.528214 
0.22375 0.519643 
0.225 0.509123 
0.22625 0.4967 
0.2275 0.482425 
0.22875 0.466357 
0.23 0.448559 
0.23125 0.429102 
0.2325 0.40806 
0.23375 0.385514 
0.235 0.361551 
0.23625 0.33626 
0.2375 0.309736 
0.23875 0.282079 
0.24 0.25339 
0.24125 0.223775 
0.2425 0.193344 
0.24375 0.162207 
0.245 0.13048 
0.24625 0.0982779 
0.2475 0.065718 
0.24875 0.0329189 
0.25 -5.88418e-15 
0.25125 -0.0329189 
0.2525 -0.065718 
0.25375 -0.0982779 
0.255 -0.13048 
0.25625 -0.162207 
0.2575 -0.193344 
0.25875 -0.223775 
0.26 -0.25339 
0.26125 -0.282079 
0.2625 -0.309736 
0.26375 -0.33626 
0.265 -0.361551 
0.26625 -0.385514 
0.2675 -0.40806 
0.26875 -0.429102 
0.27 -0.448559 
0.27125 -0.466357 
0.2725 -0.482425 
0.27375 -0.4967 
0.275 -0.509123 
0.27625 -0.519643 
0.2775 -0.528214 
0.27875 -0.534798 
0.28 -0.539362 
0.28125 -0.541882 
0.2825 -0.54234 
0.28375 -0.540725 
0.285 -0.537034 
0.28625 -0.531271 
0.2875 -0.523447 
0.28875 -0.51358 
0.29 -0.501697 
0.29125 -0.487832 
0.2925 -0.472023 
0.29375 -0.454321 
0.295 -0.434779 
0.29625 -0.41346 
0.2975 -0.390432 
0.29875 -0.365772 
0.3 -0.33956 
0.30125 -0.311886 
0.3025 -0.282845 
0.30375 -0.252535 
0.305 -0.221064 
0.30625 -0.188542 
0.3075 -0.155084 
0.30875 -0.120813 
0.31 -0.0858519 
0.31125 -0.0503297 
0.3125 -0.0143786 
0.31375 0.0218664 
0.315 0.0582676 
0.31625 0.0946852 
0.3175 0.130977 
0.31875 0.167002 
0.32 0.202614 
0.32125 0.237671 
0.3225 0.272028 
0.32375 0.305544 
0.325 0.338075 
0.32625 0.369483 
0.3275 0.39963 
0.32875 0.42838 
0.33 0.455604 
0.33125 0.481172 
0.3325 0.504963 
0.33375 0.526857 
0.335 0.546743 
0.33625 0.564514 
0.3375 0.58007 
0.33875 0.593317 
0.34 0.60417 
0.34125 0.612551 
0.3425 0.618391 
0.34375 0.62163 
0.345 0.622215 
0.34625 0.620106 
0.3475 0.615271 
0.34875 0.607689 
0.35 0.597348 
0.35125 0.58425 
0.3525 0.568407 
0.35375 0.54984 
0.355 0.528586 
0.35625 0.50469 
0.3575 0.478211 
0.35875 0.44922 
0.36 0.417799 
0.36125 0.384043 
0.3625 0.348059 
0.36375 0.309964 
0.365 0.269891 
0.36625 0.227979 
0.3675 0.184384 
0.36875 0.139268 
0.37 0.0928083 
0.37125 0.0451893 
0.3725 -0.00339347 
0.37375 -0.052735 
0.375 -0.102622 
0.37625 -0.152831 
0.3775 -0.203135 
0.37875 -0.253295 
0.38 -0.30307 
0.38125 -0.352212 
0.3825 -0.400468 
0.38375 -0.447583 
0.385 -0.493298 
0.38625 -0.537354 
0.3875 -0.579491 
0.38875 -0.619449 
0.39 -0.656972 
0.39125 -0.691805 
0.3925 -0.723699 
0.39375 -0.752411 
0.395 -0.777702 
0.39625 -0.799347 
0.3975 -0.817126 
0.39875 -0.830834 
0.4 -0.840276 
0.40125 -0.845273 
0.4025 -0.845663 
0.40375 -0.841299 
0.405 -0.832054 
0.40625 -0.817823 
0.4075 -0.798521 
0.40875 -0.774087 
0.41 -0.744486 
0.41125 -0.709709 
0.4125 -0.669772 
0.41375 -0.624726 
0.415 -0.574647 
0.41625 -0.519647 
0.4175 -0.459867 
0.41875 -0.395486 
0.42 -0.326714 
0.42125 -0.253801 
0.4225 -0.177029 
0.42375 -0.0967216 
0.425 -0.0132371 
0.42625 0.0730272 
0.4275 0.161636 
0.42875 0.252116 
0.43 0.343956 
0.43125 0.436609 
0.4325 0.529491 
0.43375 0.621981 
0.435 0.713426 
0.43625 0.803142 
0.4375 0.89041 
0.43875 0.974489 
0.44 1.05461 
0.44125 1.12998 
0.4425 1.19978 
0.44375 1.26321 
0.445 1.31941 
0.44625 1.36755 
0.4475 1.4068 
0.44875 1.43631 
0.45 1.45528 
0.45125 1.46289 
0.4525 1.45838 
0.45375 1.44103 
0.455 1.41013 
0.45625 1.36506 
0.4575 1.30525 
0.45875 1.23024 
0.46 1.13962 
0.46125 1.03311 
0.4625 0.910547 
0.46375 0.771909 
0.465 0.61732 
0.46625 0.447079 
0.4675 0.261672 
0.46875 0.0617999 
0.47 -0.151608 
