# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_2> 
0 0 
0.00125 3.83453e-06 
0.0025 5.35884e-06 
0.00375 5.26796e-06 
0.005 4.17532e-06 
0.00625 2.61845e-06 
0.0075 1.06448e-06 
0.00875 -8.47027e-08 
0.01 -4.87416e-07 
0.01125 1.42545e-07 
0.0125 2.04044e-06 
0.01375 5.39492e-06 
0.015 1.03521e-05 
0.01625 1.70194e-05 
0.0175 2.54695e-05 
0.01875 3.57434e-05 
0.02 4.78543e-05 
0.02125 6.17904e-05 
0.0225 7.75178e-05 
0.02375 9.49835e-05 
0.025 0.000114118 
0.02625 0.000134838 
0.0275 0.000157048 
0.02875 0.000180644 
0.03 0.000205514 
0.03125 0.000231539 
0.0325 0.000258599 
0.03375 0.000286571 
0.035 0.00031533 
0.03625 0.000344753 
0.0375 0.00037472 
0.03875 0.000405113 
0.04 0.00043582 
0.04125 0.000466732 
0.0425 0.000497749 
0.04375 0.000528777 
0.045 0.00055973 
0.04625 0.00059053 
0.0475 0.000621111 
0.04875 0.000651412 
0.05 0.000681385 
0.05125 0.000710993 
0.0525 0.000740207 
0.05375 0.000769012 
0.055 0.0007974 
0.05625 0.000825378 
0.0575 0.000852962 
0.05875 0.00088018 
0.06 0.00090707 
0.06125 0.000933682 
0.0625 0.000960077 
0.06375 0.000986327 
0.065 0.00101251 
0.06625 0.00103872 
0.0675 0.00106507 
0.06875 0.00109165 
0.07 0.00111859 
0.07125 0.00114602 
0.0725 0.00117409 
0.07375 0.00120292 
0.075 0.00123268 
0.07625 0.00126354 
0.0775 0.00129565 
0.07875 0.00132918 
0.08 0.00136433 
0.08125 0.00140127 
0.0825 0.00144019 
0.08375 0.0014813 
0.085 0.00152477 
0.08625 0.00157082 
0.0875 0.00161965 
0.08875 0.00167146 
0.09 0.00172646 
0.09125 0.00178485 
0.0925 0.00184686 
0.09375 0.00191267 
0.095 0.00198251 
0.09625 0.00205658 
0.0975 0.00213508 
0.09875 0.00221822 
0.1 0.0023062 
0.10125 0.00239921 
0.1025 0.00249745 
0.10375 0.00260111 
0.105 0.00271037 
0.10625 0.00282542 
0.1075 0.00294643 
0.10875 0.00307357 
0.11 0.00320701 
0.11125 0.00334689 
0.1125 0.00349338 
0.11375 0.00364661 
0.115 0.00380672 
0.11625 0.00397383 
0.1175 0.00414807 
0.11875 0.00432955 
0.12 0.00451837 
0.12125 0.00471461 
0.1225 0.00491837 
0.12375 0.00512972 
0.125 0.00534871 
0.12625 0.00557542 
0.1275 0.00580987 
0.12875 0.00605211 
0.13 0.00630215 
0.13125 0.00656001 
0.1325 0.00682569 
0.13375 0.00709918 
0.135 0.00738046 
0.13625 0.00766951 
0.1375 0.00796627 
0.13875 0.0082707 
0.14 0.00858273 
0.14125 0.00890229 
0.1425 0.00922929 
0.14375 0.00956364 
0.145 0.00990522 
0.14625 0.0102539 
0.1475 0.0106096 
0.14875 0.0109722 
0.15 0.0113414 
0.15125 0.0117172 
0.1525 0.0120994 
0.15375 0.0124877 
0.155 0.0128821 
0.15625 0.0132823 
0.1575 0.013688 
0.15875 0.0140991 
0.16 0.0145154 
0.16125 0.0149366 
0.1625 0.0153624 
0.16375 0.0157927 
0.165 0.0162271 
0.16625 0.0166654 
0.1675 0.0171073 
0.16875 0.0175526 
0.17 0.0180008 
0.17125 0.0184518 
0.1725 0.0189053 
0.17375 0.0193608 
0.175 0.0198182 
0.17625 0.0202771 
0.1775 0.0207371 
0.17875 0.021198 
0.18 0.0216594 
0.18125 0.022121 
0.1825 0.0225824 
0.18375 0.0230433 
0.185 0.0235034 
0.18625 0.0239623 
0.1875 0.0244196 
0.18875 0.024875 
0.19 0.0253282 
0.19125 0.0257788 
0.1925 0.0262265 
0.19375 0.0266708 
0.195 0.0271115 
0.19625 0.0275482 
0.1975 0.0279806 
0.19875 0.0284082 
0.2 0.0288308 
0.20125 0.0292481 
0.2025 0.0296596 
0.20375 0.0300651 
0.205 0.0304641 
0.20625 0.0308565 
0.2075 0.0312418 
0.20875 0.0316198 
0.21 0.0319901 
0.21125 0.0323524 
0.2125 0.0327064 
0.21375 0.0330518 
0.215 0.0333884 
0.21625 0.0337158 
0.2175 0.0340337 
0.21875 0.034342 
0.22 0.0346403 
0.22125 0.0349284 
0.2225 0.035206 
0.22375 0.0354729 
0.225 0.0357288 
0.22625 0.0359736 
0.2275 0.0362071 
0.22875 0.036429 
0.23 0.0366391 
0.23125 0.0368373 
0.2325 0.0370234 
0.23375 0.0371972 
0.235 0.0373586 
0.23625 0.0375074 
0.2375 0.0376435 
0.23875 0.0377668 
0.24 0.0378772 
0.24125 0.0379746 
0.2425 0.0380589 
0.24375 0.03813 
0.245 0.0381879 
0.24625 0.0382324 
0.2475 0.0382637 
0.24875 0.0382816 
0.25 0.0382861 
0.25125 0.0382772 
0.2525 0.038255 
0.25375 0.0382194 
0.255 0.0381705 
0.25625 0.0381083 
0.2575 0.0380329 
0.25875 0.0379443 
0.26 0.0378426 
0.26125 0.0377279 
0.2625 0.0376003 
0.26375 0.0374599 
0.265 0.0373069 
0.26625 0.0371413 
0.2675 0.0369633 
0.26875 0.036773 
0.27 0.0365707 
0.27125 0.0363564 
0.2725 0.0361304 
0.27375 0.0358929 
0.275 0.0356441 
0.27625 0.0353841 
0.2775 0.0351132 
0.27875 0.0348317 
0.28 0.0345397 
0.28125 0.0342375 
0.2825 0.0339254 
0.28375 0.0336037 
0.285 0.0332725 
0.28625 0.0329322 
0.2875 0.0325832 
0.28875 0.0322255 
0.29 0.0318596 
0.29125 0.0314858 
0.2925 0.0311044 
0.29375 0.0307157 
0.295 0.0303199 
0.29625 0.0299175 
0.2975 0.0295088 
0.29875 0.0290941 
0.3 0.0286737 
0.30125 0.0282479 
0.3025 0.0278172 
0.30375 0.0273819 
0.305 0.0269423 
0.30625 0.0264987 
0.3075 0.0260516 
0.30875 0.0256012 
0.31 0.0251479 
0.31125 0.0246921 
0.3125 0.0242342 
0.31375 0.0237744 
0.315 0.0233131 
0.31625 0.0228507 
0.3175 0.0223875 
0.31875 0.0219238 
0.32 0.0214601 
0.32125 0.0209966 
0.3225 0.0205337 
0.32375 0.0200718 
0.325 0.019611 
0.32625 0.0191519 
0.3275 0.0186946 
0.32875 0.0182395 
0.33 0.0177869 
0.33125 0.0173371 
0.3325 0.0168904 
0.33375 0.0164472 
0.335 0.0160076 
0.33625 0.0155719 
0.3375 0.0151405 
0.33875 0.0147136 
0.34 0.0142914 
0.34125 0.0138741 
0.3425 0.0134621 
0.34375 0.0130556 
0.345 0.0126547 
0.34625 0.0122596 
0.3475 0.0118706 
0.34875 0.0114879 
0.35 0.0111117 
0.35125 0.010742 
0.3525 0.0103791 
0.35375 0.0100231 
0.355 0.00967415 
0.35625 0.00933239 
0.3575 0.00899793 
0.35875 0.00867087 
0.36 0.00835131 
0.36125 0.00803933 
0.3625 0.00773501 
0.36375 0.0074384 
0.365 0.00714957 
0.36625 0.00686854 
0.3675 0.00659536 
0.36875 0.00633003 
0.37 0.00607256 
0.37125 0.00582296 
0.3725 0.00558121 
0.37375 0.00534727 
0.375 0.00512113 
0.37625 0.00490272 
0.3775 0.004692 
0.37875 0.0044889 
0.38 0.00429335 
0.38125 0.00410525 
0.3825 0.00392452 
0.38375 0.00375105 
0.385 0.00358473 
0.38625 0.00342543 
0.3875 0.00327303 
0.38875 0.0031274 
0.39 0.00298838 
0.39125 0.00285582 
0.3925 0.00272957 
0.39375 0.00260946 
0.395 0.00249532 
0.39625 0.00238696 
0.3975 0.00228422 
0.39875 0.00218689 
0.4 0.0020948 
0.40125 0.00200774 
0.4025 0.00192551 
0.40375 0.00184792 
0.405 0.00177475 
0.40625 0.0017058 
0.4075 0.00164086 
0.40875 0.00157973 
0.41 0.00152219 
0.41125 0.00146804 
0.4125 0.00141705 
0.41375 0.00136904 
0.415 0.00132379 
0.41625 0.00128109 
0.4175 0.00124074 
0.41875 0.00120256 
0.42 0.00116633 
0.42125 0.00113188 
0.4225 0.00109902 
0.42375 0.00106756 
0.425 0.00103734 
0.42625 0.00100818 
0.4275 0.000979926 
0.42875 0.000952425 
0.43 0.00092553 
0.43125 0.000899103 
0.4325 0.000873015 
0.43375 0.000847147 
0.435 0.000821388 
0.43625 0.000795636 
0.4375 0.000769802 
0.43875 0.000743803 
0.44 0.000717571 
0.44125 0.000691045 
