# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_1> 
0.65625 1.39349 
0.6575 1.39882 
0.65875 1.40404 
0.66 1.40913 
0.66125 1.41409 
0.6625 1.41894 
0.66375 1.42365 
0.665 1.42825 
0.66625 1.43272 
0.6675 1.43706 
0.66875 1.44128 
0.67 1.44537 
0.67125 1.44934 
0.6725 1.45318 
0.67375 1.4569 
0.675 1.46049 
0.67625 1.46395 
0.6775 1.46728 
0.67875 1.47049 
0.68 1.47357 
0.68125 1.47653 
0.6825 1.47935 
0.68375 1.48205 
0.685 1.48462 
0.68625 1.48706 
0.6875 1.48938 
0.68875 1.49157 
0.69 1.49363 
0.69125 1.49556 
0.6925 1.49736 
0.69375 1.49904 
0.695 1.50059 
0.69625 1.50201 
0.6975 1.5033 
0.69875 1.50447 
0.7 1.5055 
0.70125 1.50641 
0.7025 1.50719 
0.70375 1.50785 
0.705 1.50838 
0.70625 1.50878 
0.7075 1.50905 
0.70875 1.5092 
0.71 1.50922 
0.71125 1.50911 
0.7125 1.50888 
0.71375 1.50852 
0.715 1.50804 
0.71625 1.50743 
0.7175 1.50669 
0.71875 1.50583 
0.72 1.50485 
0.72125 1.50374 
0.7225 1.50251 
0.72375 1.50115 
0.725 1.49967 
0.72625 1.49807 
0.7275 1.49634 
0.72875 1.4945 
0.73 1.49253 
0.73125 1.49044 
0.7325 1.48823 
0.73375 1.48589 
0.735 1.48344 
0.73625 1.48087 
0.7375 1.47818 
0.73875 1.47537 
0.74 1.47245 
0.74125 1.4694 
0.7425 1.46624 
0.74375 1.46297 
0.745 1.45957 
0.74625 1.45607 
0.7475 1.45244 
0.74875 1.44871 
0.75 1.44486 
0.75125 1.44089 
0.7525 1.43682 
0.75375 1.43263 
0.755 1.42834 
0.75625 1.42393 
0.7575 1.41941 
0.75875 1.41479 
0.76 1.41006 
0.76125 1.40522 
0.7625 1.40027 
0.76375 1.39522 
0.765 1.39006 
0.76625 1.3848 
0.7675 1.37944 
0.76875 1.37398 
0.77 1.36841 
0.77125 1.36274 
0.7725 1.35697 
0.77375 1.35111 
0.775 1.34514 
0.77625 1.33908 
0.7775 1.33292 
0.77875 1.32667 
0.78 1.32032 
0.78125 1.31388 
0.7825 1.30735 
0.78375 1.30072 
0.785 1.29401 
0.78625 1.2872 
0.7875 1.28031 
0.78875 1.27333 
0.79 1.26626 
0.79125 1.25911 
0.7925 1.25187 
0.79375 1.24455 
0.795 1.23715 
0.79625 1.22967 
0.7975 1.22211 
0.79875 1.21446 
0.8 1.20675 
0.80125 1.19895 
0.8025 1.19108 
0.80375 1.18313 
0.805 1.17511 
0.80625 1.16702 
0.8075 1.15886 
0.80875 1.15063 
0.81 1.14233 
0.81125 1.13397 
0.8125 1.12553 
0.81375 1.11704 
0.815 1.10848 
0.81625 1.09986 
0.8175 1.09117 
0.81875 1.08243 
0.82 1.07363 
0.82125 1.06477 
0.8225 1.05586 
0.82375 1.04689 
0.825 1.03787 
0.82625 1.0288 
0.8275 1.01968 
0.82875 1.01051 
0.83 1.00129 
0.83125 0.992029 
0.8325 0.982721 
0.83375 0.973369 
0.835 0.963976 
0.83625 0.954542 
0.8375 0.945069 
0.83875 0.935559 
0.84 0.926012 
0.84125 0.916431 
0.8425 0.906817 
0.84375 0.897171 
0.845 0.887495 
0.84625 0.87779 
0.8475 0.868059 
0.84875 0.858301 
0.85 0.848519 
0.85125 0.838715 
0.8525 0.828889 
0.85375 0.819044 
0.855 0.809181 
0.85625 0.799301 
0.8575 0.789407 
0.85875 0.779499 
0.86 0.769579 
0.86125 0.75965 
0.8625 0.749711 
0.86375 0.739766 
0.865 0.729815 
0.86625 0.719861 
0.8675 0.709904 
0.86875 0.699947 
0.87 0.689991 
0.87125 0.680038 
0.8725 0.670089 
0.87375 0.660146 
0.875 0.650211 
0.87625 0.640286 
0.8775 0.630371 
0.87875 0.620469 
0.88 0.610582 
0.88125 0.600711 
0.8825 0.590857 
0.88375 0.581023 
0.885 0.57121 
0.88625 0.56142 
0.8875 0.551655 
0.88875 0.541916 
0.89 0.532205 
0.89125 0.522524 
0.8925 0.512875 
0.89375 0.503259 
0.895 0.493677 
0.89625 0.484133 
0.8975 0.474627 
0.89875 0.465162 
0.9 0.455738 
0.90125 0.446358 
0.9025 0.437024 
0.90375 0.427738 
0.905 0.4185 
0.90625 0.409314 
0.9075 0.40018 
0.90875 0.391101 
0.91 0.382078 
0.91125 0.373113 
0.9125 0.364208 
0.91375 0.355365 
0.915 0.346585 
0.91625 0.337871 
0.9175 0.329224 
0.91875 0.320646 
0.92 0.312138 
0.92125 0.303704 
0.9225 0.295344 
0.92375 0.28706 
0.925 0.278854 
0.92625 0.270728 
0.9275 0.262684 
0.92875 0.254724 
0.93 0.246849 
0.93125 0.239062 
0.9325 0.231364 
0.93375 0.223757 
0.935 0.216242 
0.93625 0.208823 
0.9375 0.2015 
0.93875 0.194276 
0.94 0.187152 
0.94125 0.18013 
0.9425 0.173212 
0.94375 0.1664 
0.945 0.159696 
0.94625 0.153102 
0.9475 0.146619 
0.94875 0.14025 
0.95 0.133996 
0.95125 0.127859 
0.9525 0.121841 
0.95375 0.115944 
0.955 0.11017 
0.95625 0.10452 
0.9575 0.0989973 
0.95875 0.0936028 
0.96 0.0883387 
0.96125 0.0832068 
0.9625 0.0782089 
0.96375 0.0733471 
0.965 0.0686231 
0.96625 0.0640389 
0.9675 0.0595963 
0.96875 0.0552973 
0.97 0.0511436 
0.97125 0.0471373 
0.9725 0.0432802 
0.97375 0.0395742 
0.975 0.0360212 
0.97625 0.032623 
0.9775 0.0293816 
0.97875 0.0262988 
0.98 0.0233766 
0.98125 0.0206168 
0.9825 0.0180214 
0.98375 0.0155922 
0.985 0.0133311 
0.98625 0.01124 
0.9875 0.00932082 
0.98875 0.00757542 
0.99 0.00600571 
0.99125 0.00461359 
0.9925 0.00340093 
0.99375 0.00236965 
0.995 0.00152162 
0.99625 0.000858754 
0.9975 0.000382931 
0.99875 9.60485e-05 
1 0 


