# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_8> 
0.16625 0.331574 
0.1675 0.330045 
0.16875 0.328207 
0.17 0.326061 
0.17125 0.32361 
0.1725 0.320856 
0.17375 0.317804 
0.175 0.314456 
0.17625 0.310816 
0.1775 0.306888 
0.17875 0.302675 
0.18 0.298182 
0.18125 0.293415 
0.1825 0.288376 
0.18375 0.283073 
0.185 0.277509 
0.18625 0.27169 
0.1875 0.265623 
0.18875 0.259312 
0.19 0.252764 
0.19125 0.245985 
0.1925 0.238982 
0.19375 0.231761 
0.195 0.22433 
0.19625 0.216694 
0.1975 0.208862 
0.19875 0.200841 
0.2 0.192637 
0.20125 0.18426 
0.2025 0.175715 
0.20375 0.167012 
0.205 0.158159 
0.20625 0.149163 
0.2075 0.140032 
0.20875 0.130776 
0.21 0.121402 
0.21125 0.111919 
0.2125 0.102335 
0.21375 0.0926602 
0.215 0.082902 
0.21625 0.0730696 
0.2175 0.0631718 
0.21875 0.0532175 
0.22 0.0432157 
0.22125 0.0331754 
0.2225 0.0231054 
0.22375 0.0130149 
0.225 0.00291283 
0.22625 -0.00719182 
0.2275 -0.01729 
0.22875 -0.0273728 
0.23 -0.0374311 
0.23125 -0.0474561 
0.2325 -0.0574389 
0.23375 -0.0673705 
0.235 -0.0772422 
0.23625 -0.0870453 
0.2375 -0.096771 
0.23875 -0.106411 
0.24 -0.115956 
0.24125 -0.125398 
0.2425 -0.134729 
0.24375 -0.14394 
0.245 -0.153024 
0.24625 -0.161971 
0.2475 -0.170775 
0.24875 -0.179428 
0.25 -0.187921 
0.25125 -0.196248 
0.2525 -0.2044 
0.25375 -0.212371 
0.255 -0.220154 
0.25625 -0.227741 
0.2575 -0.235127 
0.25875 -0.242303 
0.26 -0.249265 
0.26125 -0.256005 
0.2625 -0.262518 
0.26375 -0.268798 
0.265 -0.274839 
0.26625 -0.280636 
0.2675 -0.286184 
0.26875 -0.291477 
0.27 -0.296511 
0.27125 -0.301281 
0.2725 -0.305783 
0.27375 -0.310013 
0.275 -0.313967 
0.27625 -0.31764 
0.2775 -0.321031 
0.27875 -0.324135 
0.28 -0.32695 
0.28125 -0.329474 
0.2825 -0.331702 
0.28375 -0.333634 
0.285 -0.335268 
0.28625 -0.336602 
0.2875 -0.337634 
0.28875 -0.338363 
0.29 -0.338789 
0.29125 -0.338911 
0.2925 -0.338728 
0.29375 -0.338241 
0.295 -0.337449 
0.29625 -0.336353 
0.2975 -0.334954 
0.29875 -0.333253 
0.3 -0.331251 
0.30125 -0.328949 
0.3025 -0.32635 
0.30375 -0.323455 
0.305 -0.320267 
0.30625 -0.316788 
0.3075 -0.313021 
0.30875 -0.308969 
0.31 -0.304635 
0.31125 -0.300024 
0.3125 -0.295139 
0.31375 -0.289984 
0.315 -0.284564 
0.31625 -0.278882 
0.3175 -0.272945 
0.31875 -0.266757 
0.32 -0.260323 
0.32125 -0.253649 
0.3225 -0.246741 
0.32375 -0.239605 
0.325 -0.232247 
0.32625 -0.224673 
0.3275 -0.216891 
0.32875 -0.208907 
0.33 -0.200728 
0.33125 -0.192362 
0.3325 -0.183815 
0.33375 -0.175097 
0.335 -0.166214 
0.33625 -0.157175 
0.3375 -0.147987 
0.33875 -0.13866 
0.34 -0.129202 
0.34125 -0.119621 
0.3425 -0.109927 
0.34375 -0.100127 
0.345 -0.0902326 
0.34625 -0.0802515 
0.3475 -0.0701935 
0.34875 -0.0600679 
0.35 -0.0498845 
0.35125 -0.0396529 
0.3525 -0.0293828 
0.35375 -0.0190841 
0.355 -0.00876679 
0.35625 0.00155925 
0.3575 0.0118839 
0.35875 0.0221971 
0.36 0.0324887 
0.36125 0.0427485 
0.3625 0.0529663 
0.36375 0.063132 
0.365 0.0732351 
0.36625 0.0832657 
0.3675 0.0932134 
0.36875 0.103068 
0.37 0.112819 
0.37125 0.122457 
0.3725 0.131972 
0.37375 0.141353 
0.375 0.150591 
0.37625 0.159675 
0.3775 0.168596 
0.37875 0.177344 
0.38 0.18591 
0.38125 0.194284 
0.3825 0.202457 
0.38375 0.210418 
0.385 0.21816 
0.38625 0.225674 
0.3875 0.23295 
0.38875 0.239979 
0.39 0.246754 
0.39125 0.253266 
0.3925 0.259508 
0.39375 0.26547 
0.395 0.271146 
0.39625 0.276527 
0.3975 0.281608 
0.39875 0.286381 
0.4 0.290838 
0.40125 0.294975 
0.4025 0.298784 
0.40375 0.302259 
0.405 0.305396 
0.40625 0.308189 
0.4075 0.310632 
0.40875 0.312722 
0.41 0.314453 
0.41125 0.315822 
0.4125 0.316826 
0.41375 0.31746 
0.415 0.317722 
0.41625 0.317609 
0.4175 0.31712 
0.41875 0.316252 
0.42 0.315004 
0.42125 0.313375 
0.4225 0.311364 
0.42375 0.308972 
0.425 0.306198 
0.42625 0.303044 
0.4275 0.29951 
0.42875 0.295599 
0.43 0.291312 
0.43125 0.286651 
0.4325 0.281621 
0.43375 0.276225 
0.435 0.270466 
0.43625 0.264349 
0.4375 0.25788 
0.43875 0.251065 
0.44 0.243908 
0.44125 0.236418 
0.4425 0.228601 
0.44375 0.220465 
0.445 0.212019 
0.44625 0.203272 
0.4475 0.194233 
0.44875 0.184912 
0.45 0.175321 
0.45125 0.165471 
0.4525 0.155374 
0.45375 0.145042 
0.455 0.134489 
0.45625 0.12373 
0.4575 0.112778 
0.45875 0.101649 
0.46 0.0903591 
0.46125 0.0789251 
0.4625 0.0673645 
0.46375 0.0556953 
0.465 0.0439365 
0.46625 0.0321078 
0.4675 0.0202295 
0.46875 0.0083228 
0.47 -0.00359028 
0.47125 -0.015487 
0.4725 -0.0273439 
0.47375 -0.0391365 
0.475 -0.0508396 
0.47625 -0.0624272 
0.4775 -0.0738723 
0.47875 -0.0851471 
0.48 -0.096223 
0.48125 -0.10707 
0.4825 -0.117658 
0.48375 -0.127956 
0.485 -0.13793 
0.48625 -0.147548 
0.4875 -0.156774 
0.48875 -0.165574 
0.49 -0.173911 
0.49125 -0.181746 
0.4925 -0.189042 
0.49375 -0.195759 
0.495 -0.201855 
0.49625 -0.207288 
0.4975 -0.212015 
0.49875 -0.215991 
0.5 -0.21917 


0.5 -0.21917 
0.50125 -0.215991 
0.5025 -0.212015 
0.50375 -0.207288 
0.505 -0.201855 
0.50625 -0.195759 
0.5075 -0.189042 
0.50875 -0.181746 
0.51 -0.173911 
0.51125 -0.165574 
0.5125 -0.156774 
0.51375 -0.147548 
0.515 -0.13793 
0.51625 -0.127956 
0.5175 -0.117658 
0.51875 -0.10707 
0.52 -0.096223 
0.52125 -0.0851471 
0.5225 -0.0738723 
0.52375 -0.0624272 
0.525 -0.0508396 
0.52625 -0.0391365 
0.5275 -0.0273439 
0.52875 -0.015487 
0.53 -0.00359028 
0.53125 0.0083228 
0.5325 0.0202295 
0.53375 0.0321078 
0.535 0.0439365 
0.53625 0.0556953 
0.5375 0.0673645 
0.53875 0.0789251 
0.54 0.0903591 
0.54125 0.101649 
0.5425 0.112778 
0.54375 0.12373 
0.545 0.134489 
0.54625 0.145042 
0.5475 0.155374 
0.54875 0.165471 
0.55 0.175321 
0.55125 0.184912 
0.5525 0.194233 
0.55375 0.203272 
0.555 0.212019 
0.55625 0.220465 
0.5575 0.228601 
0.55875 0.236418 
0.56 0.243908 
0.56125 0.251065 
0.5625 0.25788 
0.56375 0.264349 
0.565 0.270466 
0.56625 0.276225 
0.5675 0.281621 
0.56875 0.286651 
0.57 0.291312 
0.57125 0.295599 
0.5725 0.29951 
0.57375 0.303044 
0.575 0.306198 
0.57625 0.308972 
0.5775 0.311364 
0.57875 0.313375 
0.58 0.315004 
0.58125 0.316252 
0.5825 0.31712 
0.58375 0.317609 
0.585 0.317722 
0.58625 0.31746 
0.5875 0.316826 
0.58875 0.315822 
0.59 0.314453 
0.59125 0.312722 
0.5925 0.310632 
0.59375 0.308189 
0.595 0.305396 
0.59625 0.302259 
0.5975 0.298784 
0.59875 0.294975 
0.6 0.290838 
0.60125 0.286381 
0.6025 0.281608 
0.60375 0.276527 
0.605 0.271146 
0.60625 0.26547 
0.6075 0.259508 
0.60875 0.253266 
0.61 0.246754 
0.61125 0.239979 
0.6125 0.23295 
0.61375 0.225674 
0.615 0.21816 
0.61625 0.210418 
0.6175 0.202457 
0.61875 0.194284 
0.62 0.18591 
0.62125 0.177344 
0.6225 0.168596 
0.62375 0.159675 
0.625 0.150591 
0.62625 0.141353 
0.6275 0.131972 
0.62875 0.122457 
0.63 0.112819 
0.63125 0.103068 
0.6325 0.0932134 
0.63375 0.0832657 
0.635 0.0732351 
0.63625 0.063132 
0.6375 0.0529663 
0.63875 0.0427485 
0.64 0.0324887 
0.64125 0.0221971 
0.6425 0.0118839 
0.64375 0.00155925 
0.645 -0.00876679 
0.64625 -0.0190841 
0.6475 -0.0293828 
0.64875 -0.0396529 
0.65 -0.0498845 
0.65125 -0.0600679 
0.6525 -0.0701935 
0.65375 -0.0802515 
0.655 -0.0902326 
0.65625 -0.100127 
0.6575 -0.109927 
0.65875 -0.119621 
0.66 -0.129202 
0.66125 -0.13866 
0.6625 -0.147987 
0.66375 -0.157175 
0.665 -0.166214 
0.66625 -0.175097 
0.6675 -0.183815 
0.66875 -0.192362 
0.67 -0.200728 
0.67125 -0.208907 
0.6725 -0.216891 
0.67375 -0.224673 
0.675 -0.232247 
0.67625 -0.239605 
0.6775 -0.246741 
0.67875 -0.253649 
0.68 -0.260323 
0.68125 -0.266757 
0.6825 -0.272945 
0.68375 -0.278882 
0.685 -0.284564 
0.68625 -0.289984 
0.6875 -0.295139 
0.68875 -0.300024 
0.69 -0.304635 
0.69125 -0.308969 
0.6925 -0.313021 
0.69375 -0.316788 
0.695 -0.320267 
0.69625 -0.323455 
0.6975 -0.32635 
0.69875 -0.328949 
0.7 -0.331251 
0.70125 -0.333253 
0.7025 -0.334954 
0.70375 -0.336353 
0.705 -0.337449 
0.70625 -0.338241 
0.7075 -0.338728 
0.70875 -0.338911 
0.71 -0.338789 
0.71125 -0.338363 
0.7125 -0.337634 
0.71375 -0.336602 
0.715 -0.335268 
0.71625 -0.333634 
0.7175 -0.331702 
0.71875 -0.329474 
0.72 -0.32695 
0.72125 -0.324135 
0.7225 -0.321031 
0.72375 -0.31764 
0.725 -0.313967 
0.72625 -0.310013 
0.7275 -0.305783 
0.72875 -0.301281 
0.73 -0.296511 
0.73125 -0.291477 
0.7325 -0.286184 
0.73375 -0.280636 
0.735 -0.274839 
0.73625 -0.268798 
0.7375 -0.262518 
0.73875 -0.256005 
0.74 -0.249265 
0.74125 -0.242303 
0.7425 -0.235127 
0.74375 -0.227741 
0.745 -0.220154 
0.74625 -0.212371 
0.7475 -0.2044 
0.74875 -0.196248 
0.75 -0.187921 
0.75125 -0.179428 
0.7525 -0.170775 
0.75375 -0.161971 
0.755 -0.153024 
0.75625 -0.14394 
0.7575 -0.134729 
0.75875 -0.125398 
0.76 -0.115956 
0.76125 -0.106411 
0.7625 -0.096771 
0.76375 -0.0870453 
0.765 -0.0772422 
0.76625 -0.0673705 
0.7675 -0.0574389 
0.76875 -0.0474561 
0.77 -0.0374311 
0.77125 -0.0273728 
0.7725 -0.01729 
0.77375 -0.00719182 
0.775 0.00291283 
0.77625 0.0130149 
0.7775 0.0231054 
0.77875 0.0331754 
0.78 0.0432157 
0.78125 0.0532175 
0.7825 0.0631718 
0.78375 0.0730696 
0.785 0.082902 
0.78625 0.0926602 
0.7875 0.102335 
0.78875 0.111919 
0.79 0.121402 
0.79125 0.130776 
0.7925 0.140032 
0.79375 0.149163 
0.795 0.158159 
0.79625 0.167012 
0.7975 0.175715 
0.79875 0.18426 
0.8 0.192637 
0.80125 0.200841 
0.8025 0.208862 
0.80375 0.216694 
0.805 0.22433 
0.80625 0.231761 
0.8075 0.238982 
0.80875 0.245985 
0.81 0.252764 
0.81125 0.259312 
0.8125 0.265623 
0.81375 0.27169 
0.815 0.277509 
0.81625 0.283073 
0.8175 0.288376 
0.81875 0.293415 
0.82 0.298182 
0.82125 0.302675 
0.8225 0.306888 
0.82375 0.310816 
0.825 0.314456 
0.82625 0.317804 
0.8275 0.320856 
0.82875 0.32361 
0.83 0.326061 
0.83125 0.328207 
0.8325 0.330045 
0.83375 0.331574 
0.835 0.332791 
0.83625 0.333694 
0.8375 0.334282 
0.83875 0.334555 
0.84 0.33451 
0.84125 0.334147 
0.8425 0.333466 
0.84375 0.332468 
0.845 0.331151 
0.84625 0.329518 
0.8475 0.327568 
0.84875 0.325303 
0.85 0.322724 
0.85125 0.319833 
0.8525 0.316632 
0.85375 0.313124 
0.855 0.309311 
0.85625 0.305196 
0.8575 0.300782 
0.85875 0.296073 
0.86 0.291073 
0.86125 0.285786 
0.8625 0.280215 
0.86375 0.274367 
0.865 0.268246 
0.86625 0.261858 
0.8675 0.255207 
0.86875 0.2483 
0.87 0.241143 
0.87125 0.233743 
0.8725 0.226106 
0.87375 0.218239 
0.875 0.210149 
0.87625 0.201845 
0.8775 0.193333 
0.87875 0.184622 
0.88 0.175721 
0.88125 0.166637 
0.8825 0.157379 
0.88375 0.147957 
0.885 0.13838 
0.88625 0.128657 
0.8875 0.118798 
0.88875 0.108814 
0.89 0.0987127 
0.89125 0.0885063 
0.8925 0.0782047 
0.89375 0.0678188 
0.895 0.0573593 
0.89625 0.0468374 
0.8975 0.0362642 
0.89875 0.0256512 
0.9 0.0150099 
0.90125 0.00435179 
0.9025 -0.0063112 
0.90375 -0.0169672 
0.905 -0.0276042 
0.90625 -0.0382102 
0.9075 -0.0487728 
0.90875 -0.0592799 
0.91 -0.069719 
0.91125 -0.0800779 
0.9125 -0.090344 
0.91375 -0.100505 
0.915 -0.110548 
0.91625 -0.120461 
0.9175 -0.130231 
0.91875 -0.139845 
0.92 -0.149292 
0.92125 -0.158558 
0.9225 -0.167632 
0.92375 -0.1765 
0.925 -0.185151 
0.92625 -0.193573 
0.9275 -0.201753 
0.92875 -0.209679 
0.93 -0.21734 
0.93125 -0.224723 
0.9325 -0.231817 
0.93375 -0.238611 
0.935 -0.245094 
0.93625 -0.251254 
0.9375 -0.257081 
0.93875 -0.262563 
0.94 -0.267692 
0.94125 -0.272456 
0.9425 -0.276846 
0.94375 -0.280852 
0.945 -0.284465 
0.94625 -0.287677 
0.9475 -0.290478 
0.94875 -0.292861 
0.95 -0.294817 
0.95125 -0.296339 
0.9525 -0.297421 
0.95375 -0.298055 
0.955 -0.298236 
0.95625 -0.297957 
0.9575 -0.297214 
0.95875 -0.296002 
0.96 -0.294317 
0.96125 -0.292154 
0.9625 -0.289511 
0.96375 -0.286386 
0.965 -0.282776 
0.96625 -0.278681 
0.9675 -0.274098 
0.96875 -0.269029 
0.97 -0.263474 
0.97125 -0.257435 
0.9725 -0.250913 
0.97375 -0.243911 
0.975 -0.236433 
0.97625 -0.228483 
0.9775 -0.220066 
0.97875 -0.211188 
0.98 -0.201856 
0.98125 -0.192078 
0.9825 -0.181862 
0.98375 -0.171218 
0.985 -0.160156 
0.98625 -0.148687 
0.9875 -0.136825 
0.98875 -0.124581 
0.99 -0.111971 
0.99125 -0.0990106 
0.9925 -0.0857157 
0.99375 -0.0721043 
0.995 -0.0581952 
0.99625 -0.0440084 
0.9975 -0.0295651 
0.99875 -0.0148877 
1 0 


