# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_10> 
0.60125 -1.31298 
0.6025 -1.28742 
0.60375 -1.25946 
0.605 -1.22916 
0.60625 -1.1966 
0.6075 -1.16183 
0.60875 -1.12494 
0.61 -1.086 
0.61125 -1.04508 
0.6125 -1.00228 
0.61375 -0.957686 
0.615 -0.911378 
0.61625 -0.863453 
0.6175 -0.814006 
0.61875 -0.763135 
0.62 -0.710939 
0.62125 -0.657521 
0.6225 -0.602983 
0.62375 -0.54743 
0.625 -0.49097 
0.62625 -0.433709 
0.6275 -0.375757 
0.62875 -0.317223 
0.63 -0.258216 
0.63125 -0.198848 
0.6325 -0.139228 
0.63375 -0.0794664 
0.635 -0.0196746 
0.63625 0.0400382 
0.6375 0.0995628 
0.63875 0.158791 
0.64 0.217615 
0.64125 0.275928 
0.6425 0.333627 
0.64375 0.390607 
0.645 0.446767 
0.64625 0.502007 
0.6475 0.55623 
0.64875 0.609339 
0.65 0.661242 
0.65125 0.711849 
0.6525 0.761069 
0.65375 0.80882 
0.655 0.855018 
0.65625 0.899583 
0.6575 0.942441 
0.65875 0.983517 
0.66 1.02274 
0.66125 1.06005 
0.6625 1.09538 
0.66375 1.12867 
0.665 1.15987 
0.66625 1.18892 
0.6675 1.21578 
0.66875 1.24041 
0.67 1.26276 
0.67125 1.28281 
0.6725 1.30051 
0.67375 1.31584 
0.675 1.32879 
0.67625 1.33932 
0.6775 1.34743 
0.67875 1.35311 
0.68 1.35635 
0.68125 1.35714 
0.6825 1.3555 
0.68375 1.35143 
0.685 1.34493 
0.68625 1.33603 
0.6875 1.32474 
0.68875 1.31109 
0.69 1.2951 
0.69125 1.2768 
0.6925 1.25624 
0.69375 1.23344 
0.695 1.20846 
0.69625 1.18133 
0.6975 1.15211 
0.69875 1.12085 
0.7 1.08761 
0.70125 1.05245 
0.7025 1.01543 
0.70375 0.976618 
0.705 0.936082 
0.70625 0.893896 
0.7075 0.850134 
0.70875 0.804874 
0.71 0.758197 
0.71125 0.710184 
0.7125 0.660921 
0.71375 0.610494 
0.715 0.558991 
0.71625 0.506504 
0.7175 0.453124 
0.71875 0.398944 
0.72 0.34406 
0.72125 0.288567 
0.7225 0.232562 
0.72375 0.176144 
0.725 0.11941 
0.72625 0.0624601 
0.7275 0.00539338 
0.72875 -0.0516906 
0.73 -0.108692 
0.73125 -0.165512 
0.7325 -0.222051 
0.73375 -0.278209 
0.735 -0.33389 
0.73625 -0.388995 
0.7375 -0.443429 
0.73875 -0.497095 
0.74 -0.5499 
0.74125 -0.60175 
0.7425 -0.652555 
0.74375 -0.702226 
0.745 -0.750674 
0.74625 -0.797814 
0.7475 -0.843563 
0.74875 -0.887839 
0.75 -0.930563 
0.75125 -0.97166 
0.7525 -1.01106 
0.75375 -1.04868 
0.755 -1.08446 
0.75625 -1.11834 
0.7575 -1.15025 
0.75875 -1.18014 
0.76 -1.20795 
0.76125 -1.23363 
0.7625 -1.25712 
0.76375 -1.2784 
0.765 -1.29741 
0.76625 -1.31412 
0.7675 -1.32849 
0.76875 -1.3405 
0.77 -1.35012 
0.77125 -1.35734 
0.7725 -1.36212 
0.77375 -1.36447 
0.775 -1.36437 
0.77625 -1.36182 
0.7775 -1.35682 
0.77875 -1.34936 
0.78 -1.33947 
0.78125 -1.32715 
0.7825 -1.31242 
0.78375 -1.2953 
0.785 -1.27582 
0.78625 -1.25399 
0.7875 -1.22987 
0.78875 -1.20348 
0.79 -1.17487 
0.79125 -1.14409 
0.7925 -1.11117 
0.79375 -1.07618 
0.795 -1.03917 
0.79625 -1.00021 
0.7975 -0.959358 
0.79875 -0.916681 
0.8 -0.872253 
0.80125 -0.826147 
0.8025 -0.778444 
0.80375 -0.729223 
0.805 -0.678569 
0.80625 -0.62657 
0.8075 -0.573315 
0.80875 -0.518897 
0.81 -0.46341 
0.81125 -0.406952 
0.8125 -0.349622 
0.81375 -0.291522 
0.815 -0.232754 
0.81625 -0.173424 
0.8175 -0.113637 
0.81875 -0.0535022 
0.82 0.00687302 
0.82125 0.0673787 
0.8225 0.127905 
0.82375 0.188339 
0.825 0.248572 
0.82625 0.308492 
0.8275 0.367986 
0.82875 0.426944 
0.83 0.485255 
0.83125 0.54281 
0.8325 0.599497 
0.83375 0.655211 
0.835 0.709842 
0.83625 0.763286 
0.8375 0.815439 
0.83875 0.866198 
0.84 0.915464 
0.84125 0.963139 
0.8425 1.00913 
0.84375 1.05333 
0.845 1.09567 
0.84625 1.13605 
0.8475 1.1744 
0.84875 1.21062 
0.85 1.24464 
0.85125 1.27639 
0.8525 1.3058 
0.85375 1.33281 
0.855 1.35735 
0.85625 1.37937 
0.8575 1.39881 
0.85875 1.41563 
0.86 1.42978 
0.86125 1.44123 
0.8625 1.44995 
0.86375 1.4559 
0.865 1.45907 
0.86625 1.45943 
0.8675 1.45698 
0.86875 1.4517 
0.87 1.44361 
0.87125 1.4327 
0.8725 1.41898 
0.87375 1.40247 
0.875 1.38319 
0.87625 1.36117 
0.8775 1.33645 
0.87875 1.30905 
0.88 1.27904 
0.88125 1.24644 
0.8825 1.21133 
0.88375 1.17377 
0.885 1.13381 
0.88625 1.09153 
0.8875 1.04702 
0.88875 1.00034 
0.89 0.9516 
0.89125 0.900876 
0.8925 0.848272 
0.89375 0.793887 
0.895 0.737828 
0.89625 0.680206 
0.8975 0.621135 
0.89875 0.560732 
0.9 0.499119 
0.90125 0.436422 
0.9025 0.372767 
0.90375 0.308285 
0.905 0.24311 
0.90625 0.177378 
0.9075 0.111225 
0.90875 0.0447901 
0.91 -0.0217856 
0.91125 -0.088361 
0.9125 -0.154794 
0.91375 -0.220943 
0.915 -0.286665 
0.91625 -0.351819 
0.9175 -0.416263 
0.91875 -0.479858 
0.92 -0.542465 
0.92125 -0.603948 
0.9225 -0.664171 
0.92375 -0.723005 
0.925 -0.78032 
0.92625 -0.83599 
0.9275 -0.889895 
0.92875 -0.941918 
0.93 -0.991945 
0.93125 -1.03987 
0.9325 -1.08559 
0.93375 -1.129 
0.935 -1.17003 
0.93625 -1.20857 
0.9375 -1.24456 
0.93875 -1.27792 
0.94 -1.30859 
0.94125 -1.33651 
0.9425 -1.36164 
0.94375 -1.38392 
0.945 -1.40334 
0.94625 -1.41986 
0.9475 -1.43347 
0.94875 -1.44416 
0.95 -1.45193 
0.95125 -1.4568 
0.9525 -1.45876 
0.95375 -1.45787 
0.955 -1.45414 
0.95625 -1.44761 
0.9575 -1.43835 
0.95875 -1.42641 
0.96 -1.41185 
0.96125 -1.39475 
0.9625 -1.37517 
0.96375 -1.35322 
0.965 -1.32897 
0.96625 -1.30252 
0.9675 -1.27396 
0.96875 -1.2434 
0.97 -1.21094 
0.97125 -1.17668 
0.9725 -1.14071 
0.97375 -1.10315 
0.975 -1.06408 
0.97625 -1.0236 
0.9775 -0.981795 
0.97875 -0.938735 
0.98 -0.894488 
0.98125 -0.849108 
0.9825 -0.802634 
0.98375 -0.755088 
0.985 -0.706471 
0.98625 -0.656763 
0.9875 -0.605918 
0.98875 -0.553862 
0.99 -0.500489 
0.99125 -0.44566 
0.9925 -0.389192 
0.99375 -0.330865 
0.995 -0.270408 
0.99625 -0.2075 
0.9975 -0.141766 
0.99875 -0.0727666 
1 0 


