# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_19> 
0 0 
0.00125 -0.00180753 
0.0025 -0.00355707 
0.00375 -0.00525254 
0.005 -0.00689761 
0.00625 -0.00849568 
0.0075 -0.0100499 
0.00875 -0.0115633 
0.01 -0.0130386 
0.01125 -0.0144783 
0.0125 -0.0158847 
0.01375 -0.0172601 
0.015 -0.0186065 
0.01625 -0.0199257 
0.0175 -0.0212194 
0.01875 -0.0224892 
0.02 -0.0237365 
0.02125 -0.0249626 
0.0225 -0.0261688 
0.02375 -0.0273561 
0.025 -0.0285256 
0.02625 -0.029678 
0.0275 -0.0308144 
0.02875 -0.0319353 
0.03 -0.0330415 
0.03125 -0.0341335 
0.0325 -0.0352119 
0.03375 -0.0362771 
0.035 -0.0373296 
0.03625 -0.0383697 
0.0375 -0.0393978 
0.03875 -0.0404141 
0.04 -0.0414189 
0.04125 -0.0424124 
0.0425 -0.0433947 
0.04375 -0.0443661 
0.045 -0.0453266 
0.04625 -0.0462763 
0.0475 -0.0472153 
0.04875 -0.0481438 
0.05 -0.0490617 
0.05125 -0.049969 
0.0525 -0.0508659 
0.05375 -0.0517522 
0.055 -0.0526281 
0.05625 -0.0534935 
0.0575 -0.0543484 
0.05875 -0.0551928 
0.06 -0.0560268 
0.06125 -0.0568502 
0.0625 -0.0576631 
0.06375 -0.0584654 
0.065 -0.0592573 
0.06625 -0.0600385 
0.0675 -0.0608092 
0.06875 -0.0615693 
0.07 -0.0623189 
0.07125 -0.0630578 
0.0725 -0.0637863 
0.07375 -0.0645041 
0.075 -0.0652115 
0.07625 -0.0659083 
0.0775 -0.0665946 
0.07875 -0.0672705 
0.08 -0.067936 
0.08125 -0.0685911 
0.0825 -0.0692358 
0.08375 -0.0698703 
0.085 -0.0704946 
0.08625 -0.0711086 
0.0875 -0.0717126 
0.08875 -0.0723066 
0.09 -0.0728906 
0.09125 -0.0734648 
0.0925 -0.0740292 
0.09375 -0.0745838 
0.095 -0.0751289 
0.09625 -0.0756644 
0.0975 -0.0761906 
0.09875 -0.0767074 
0.1 -0.077215 
0.10125 -0.0777135 
0.1025 -0.0782031 
0.10375 -0.0786837 
0.105 -0.0791555 
0.10625 -0.0796187 
