# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_6> 
0 0 
0.00125 -0.0387328 
0.0025 -0.0774838 
0.00375 -0.116215 
0.005 -0.154891 
0.00625 -0.193476 
0.0075 -0.231935 
0.00875 -0.270233 
0.01 -0.308339 
0.01125 -0.346219 
0.0125 -0.383841 
0.01375 -0.421175 
0.015 -0.45819 
0.01625 -0.494857 
0.0175 -0.531145 
0.01875 -0.567026 
0.02 -0.602473 
0.02125 -0.637458 
0.0225 -0.671954 
0.02375 -0.705934 
0.025 -0.739373 
0.02625 -0.772246 
0.0275 -0.804529 
0.02875 -0.836196 
0.03 -0.867224 
0.03125 -0.897591 
0.0325 -0.927274 
0.03375 -0.956251 
0.035 -0.9845 
0.03625 -1.012 
0.0375 -1.03874 
0.03875 -1.06468 
0.04 -1.08982 
0.04125 -1.11413 
0.0425 -1.13761 
0.04375 -1.16022 
0.045 -1.18195 
0.04625 -1.20279 
0.0475 -1.22273 
0.04875 -1.24174 
0.05 -1.25981 
0.05125 -1.27694 
0.0525 -1.2931 
0.05375 -1.30829 
0.055 -1.3225 
0.05625 -1.3357 
0.0575 -1.34791 
0.05875 -1.35909 
0.06 -1.36926 
0.06125 -1.37839 
0.0625 -1.38649 
0.06375 -1.39354 
0.065 -1.39954 
0.06625 -1.40449 
0.0675 -1.40839 
0.06875 -1.41122 
0.07 -1.41299 
0.07125 -1.41369 
0.0725 -1.41333 
0.07375 -1.41191 
0.075 -1.40942 
0.07625 -1.40587 
0.0775 -1.40126 
0.07875 -1.39559 
0.08 -1.38887 
0.08125 -1.38111 
0.0825 -1.3723 
0.08375 -1.36245 
0.085 -1.35158 
0.08625 -1.33968 
0.0875 -1.32678 
0.08875 -1.31287 
0.09 -1.29797 
0.09125 -1.28209 
0.0925 -1.26524 
0.09375 -1.24743 
0.095 -1.22869 
0.09625 -1.20901 
0.0975 -1.18841 
0.09875 -1.16692 
0.1 -1.14454 
0.10125 -1.1213 
0.1025 -1.0972 
0.10375 -1.07228 
0.105 -1.04654 
0.10625 -1.02002 
0.1075 -0.992713 
0.10875 -0.964658 
0.11 -0.935871 
0.11125 -0.906375 
0.1125 -0.876191 
0.11375 -0.845343 
0.115 -0.813853 
0.11625 -0.781746 
0.1175 -0.749045 
0.11875 -0.715776 
0.12 -0.681963 
0.12125 -0.647632 
0.1225 -0.61281 
0.12375 -0.577522 
0.125 -0.541795 
0.12625 -0.505657 
0.1275 -0.469135 
0.12875 -0.432256 
0.13 -0.395048 
0.13125 -0.35754 
0.1325 -0.31976 
0.13375 -0.281738 
0.135 -0.2435 
0.13625 -0.205078 
0.1375 -0.166499 
0.13875 -0.127794 
0.14 -0.088991 
0.14125 -0.0501202 
0.1425 -0.011211 
0.14375 0.027707 
0.145 0.0666044 
0.14625 0.105452 
0.1475 0.144219 
0.14875 0.182877 
0.15 0.221397 
0.15125 0.259749 
0.1525 0.297904 
0.15375 0.335833 
0.155 0.373508 
0.15625 0.410899 
0.1575 0.447979 
0.15875 0.484719 
0.16 0.521091 
0.16125 0.557069 
0.1625 0.592624 
0.16375 0.627729 
0.165 0.662358 
0.16625 0.696485 
0.1675 0.730084 
0.16875 0.76313 
0.17 0.795597 
0.17125 0.82746 
0.1725 0.858697 
0.17375 0.889283 
0.175 0.919194 
0.17625 0.948409 
0.1775 0.976905 
0.17875 1.00466 
0.18 1.03166 
0.18125 1.05787 
0.1825 1.08328 
0.18375 1.10787 
0.185 1.13162 
0.18625 1.15452 
0.1875 1.17654 
0.18875 1.19767 
0.19 1.21789 
0.19125 1.2372 
0.1925 1.25556 
0.19375 1.27298 
0.195 1.28943 
0.19625 1.3049 
0.1975 1.31939 
0.19875 1.33288 
0.2 1.34537 
0.20125 1.35683 
0.2025 1.36727 
0.20375 1.37668 
0.205 1.38504 
0.20625 1.39236 
0.2075 1.39862 
0.20875 1.40383 
0.21 1.40798 
0.21125 1.41106 
0.2125 1.41308 
0.21375 1.41403 
0.215 1.41391 
0.21625 1.41272 
0.2175 1.41047 
0.21875 1.40715 
0.22 1.40277 
0.22125 1.39733 
0.2225 1.39083 
0.22375 1.38329 
0.225 1.3747 
0.22625 1.36507 
0.2275 1.35442 
0.22875 1.34274 
0.23 1.33004 
0.23125 1.31635 
0.2325 1.30166 
0.23375 1.28599 
0.235 1.26935 
0.23625 1.25175 
0.2375 1.23321 
0.23875 1.21374 
0.24 1.19335 
0.24125 1.17206 
0.2425 1.14989 
0.24375 1.12685 
0.245 1.10296 
0.24625 1.07824 
0.2475 1.05271 
0.24875 1.02639 
0.25 0.999287 
0.25125 0.971434 
0.2525 0.942849 
0.25375 0.913553 
0.255 0.883569 
0.25625 0.852918 
0.2575 0.821625 
0.25875 0.789712 
0.26 0.757204 
0.26125 0.724126 
0.2625 0.690501 
0.26375 0.656356 
0.265 0.621716 
0.26625 0.586608 
0.2675 0.551057 
0.26875 0.51509 
0.27 0.478735 
0.27125 0.44202 
0.2725 0.40497 
0.27375 0.367616 
0.275 0.329983 
0.27625 0.292102 
0.2775 0.254 
0.27875 0.215707 
0.28 0.17725 
0.28125 0.138659 
0.2825 0.0999637 
0.28375 0.0611921 
0.285 0.0223738 
0.28625 -0.0164619 
0.2875 -0.0552858 
0.28875 -0.0940687 
0.29 -0.132781 
0.29125 -0.171395 
0.2925 -0.209879 
0.29375 -0.248207 
0.295 -0.286348 
0.29625 -0.324273 
0.2975 -0.361955 
0.29875 -0.399365 
0.3 -0.436475 
0.30125 -0.473256 
0.3025 -0.509682 
0.30375 -0.545724 
0.305 -0.581355 
0.30625 -0.616549 
0.3075 -0.651278 
0.30875 -0.685517 
0.31 -0.71924 
0.31125 -0.752422 
0.3125 -0.785036 
0.31375 -0.817059 
0.315 -0.848467 
0.31625 -0.879235 
0.3175 -0.909341 
0.31875 -0.938761 
0.32 -0.967474 
0.32125 -0.995458 
0.3225 -1.02269 
0.32375 -1.04915 
0.325 -1.07482 
0.32625 -1.09968 
0.3275 -1.12371 
0.32875 -1.1469 
0.33 -1.16921 
0.33125 -1.19065 
0.3325 -1.21118 
0.33375 -1.23081 
0.335 -1.2495 
0.33625 -1.26725 
0.3375 -1.28404 
0.33875 -1.29987 
0.34 -1.31471 
0.34125 -1.32856 
0.3425 -1.3414 
0.34375 -1.35324 
0.345 -1.36405 
0.34625 -1.37382 
0.3475 -1.38256 
0.34875 -1.39026 
0.35 -1.39691 
0.35125 -1.40249 
0.3525 -1.40702 
0.35375 -1.41049 
0.355 -1.41289 
0.35625 -1.41421 
0.3575 -1.41447 
0.35875 -1.41366 
0.36 -1.41179 
0.36125 -1.40884 
0.3625 -1.40482 
0.36375 -1.39975 
0.365 -1.39361 
0.36625 -1.38642 
0.3675 -1.37818 
0.36875 -1.3689 
0.37 -1.35858 
0.37125 -1.34723 
0.3725 -1.33487 
0.37375 -1.32149 
0.375 -1.30711 
0.37625 -1.29174 
0.3775 -1.2754 
0.37875 -1.25809 
0.38 -1.23982 
0.38125 -1.22062 
0.3825 -1.20049 
0.38375 -1.17946 
0.385 -1.15753 
0.38625 -1.13472 
0.3875 -1.11106 
0.38875 -1.08655 
0.39 -1.06122 
0.39125 -1.03509 
0.3925 -1.00818 
0.39375 -0.9805 
0.395 -0.95208 
0.39625 -0.92294 
0.3975 -0.893102 
0.39875 -0.862587 
0.4 -0.831421 
0.40125 -0.799626 
0.4025 -0.767226 
0.40375 -0.734246 
0.405 -0.700712 
0.40625 -0.666648 
0.4075 -0.63208 
0.40875 -0.597036 
0.41 -0.561541 
0.41125 -0.525623 
0.4125 -0.489308 
0.41375 -0.452625 
0.415 -0.415601 
0.41625 -0.378264 
0.4175 -0.340643 
0.41875 -0.302766 
0.42 -0.264662 
0.42125 -0.226361 
0.4225 -0.18789 
0.42375 -0.149279 
