# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_7> 
0.525 -4.18658e-05 
0.52625 -5.55987e-05 
0.5275 -7.06334e-05 
0.52875 -8.68655e-05 
0.53 -0.000104171 
0.53125 -0.000122407 
0.5325 -0.000141413 
0.53375 -0.000161012 
0.535 -0.000181013 
0.53625 -0.000201206 
0.5375 -0.000221372 
0.53875 -0.000241278 
0.54 -0.000260678 
0.54125 -0.000279319 
0.5425 -0.000296935 
0.54375 -0.000313256 
0.545 -0.000328001 
0.54625 -0.000340887 
0.5475 -0.000351623 
0.54875 -0.000359916 
0.55 -0.00036547 
0.55125 -0.000367987 
0.5525 -0.000367168 
0.55375 -0.000362716 
0.555 -0.000354334 
0.55625 -0.000341727 
0.5575 -0.000324603 
0.55875 -0.000302676 
0.56 -0.000275662 
0.56125 -0.000243285 
0.5625 -0.000205274 
0.56375 -0.000161367 
0.565 -0.000111307 
0.56625 -5.48476e-05 
0.5675 8.24778e-06 
0.56875 7.82073e-05 
0.57 0.000155248 
0.57125 0.000239577 
0.5725 0.000331388 
0.57375 0.000430864 
0.575 0.000538177 
0.57625 0.000653484 
0.5775 0.00077693 
0.57875 0.000908647 
0.58 0.00104875 
0.58125 0.00119735 
0.5825 0.00135453 
0.58375 0.00152037 
0.585 0.00169493 
0.58625 0.00187826 
0.5875 0.00207039 
0.58875 0.00227134 
0.59 0.00248112 
0.59125 0.0026997 
0.5925 0.00292708 
0.59375 0.0031632 
0.595 0.00340802 
0.59625 0.00366147 
0.5975 0.00392347 
0.59875 0.00419392 
0.6 0.00447272 
0.60125 0.00475974 
0.6025 0.00505486 
0.60375 0.00535792 
0.605 0.00566878 
0.60625 0.00598725 
0.6075 0.00631317 
0.60875 0.00664633 
0.61 0.00698654 
0.61125 0.00733358 
0.6125 0.00768723 
0.61375 0.00804727 
0.615 0.00841344 
0.61625 0.00878551 
0.6175 0.00916322 
0.61875 0.0095463 
0.62 0.00993449 
0.62125 0.0103275 
0.6225 0.0107251 
0.62375 0.0111269 
0.625 0.0115327 
0.62625 0.0119422 
0.6275 0.012355 
0.62875 0.0127709 
0.63 0.0131896 
0.63125 0.0136108 
0.6325 0.0140341 
0.63375 0.0144593 
0.635 0.014886 
0.63625 0.0153139 
0.6375 0.0157427 
0.63875 0.0161722 
0.64 0.016602 
0.64125 0.0170318 
0.6425 0.0174612 
0.64375 0.0178901 
0.645 0.0183181 
0.64625 0.018745 
0.6475 0.0191703 
0.64875 0.019594 
0.65 0.0200156 
0.65125 0.0204349 
0.6525 0.0208517 
0.65375 0.0212657 
0.655 0.0216766 
0.65625 0.0220843 
0.6575 0.0224884 
0.65875 0.0228887 
0.66 0.0232851 
0.66125 0.0236773 
0.6625 0.0240651 
0.66375 0.0244484 
0.665 0.0248268 
0.66625 0.0252004 
0.6675 0.0255688 
0.66875 0.025932 
0.67 0.0262898 
0.67125 0.0266421 
0.6725 0.0269886 
0.67375 0.0273295 
0.675 0.0276644 
0.67625 0.0279934 
0.6775 0.0283163 
0.67875 0.0286331 
0.68 0.0289437 
0.68125 0.029248 
0.6825 0.0295461 
0.68375 0.0298378 
0.685 0.0301232 
0.68625 0.0304022 
0.6875 0.0306749 
0.68875 0.0309413 
0.69 0.0312013 
0.69125 0.031455 
0.6925 0.0317024 
0.69375 0.0319436 
0.695 0.0321787 
0.69625 0.0324076 
0.6975 0.0326305 
0.69875 0.0328474 
0.7 0.0330585 
0.70125 0.0332638 
0.7025 0.0334634 
0.70375 0.0336575 
0.705 0.0338461 
0.70625 0.0340294 
0.7075 0.0342075 
0.70875 0.0343806 
0.71 0.0345487 
0.71125 0.034712 
0.7125 0.0348708 
0.71375 0.035025 
0.715 0.0351749 
0.71625 0.0353207 
0.7175 0.0354624 
0.71875 0.0356003 
0.72 0.0357346 
0.72125 0.0358653 
0.7225 0.0359928 
0.72375 0.036117 
0.725 0.0362383 
0.72625 0.0363568 
0.7275 0.0364726 
0.72875 0.036586 
0.73 0.0366971 
0.73125 0.036806 
0.7325 0.036913 
0.73375 0.0370181 
0.735 0.0371216 
0.73625 0.0372237 
0.7375 0.0373243 
0.73875 0.0374238 
0.74 0.0375223 
0.74125 0.0376198 
0.7425 0.0377166 
0.74375 0.0378127 
0.745 0.0379083 
0.74625 0.0380035 
0.7475 0.0380984 
0.74875 0.0381932 
0.75 0.0382878 
0.75125 0.0383824 
0.7525 0.038477 
0.75375 0.0385718 
0.755 0.0386669 
0.75625 0.0387621 
0.7575 0.0388577 
0.75875 0.0389536 
0.76 0.0390499 
0.76125 0.0391465 
0.7625 0.0392436 
0.76375 0.039341 
0.765 0.0394389 
0.76625 0.039537 
0.7675 0.0396356 
0.76875 0.0397344 
0.77 0.0398334 
0.77125 0.0399326 
0.7725 0.0400319 
0.77375 0.0401312 
0.775 0.0402305 
0.77625 0.0403296 
0.7775 0.0404284 
0.77875 0.0405268 
0.78 0.0406246 
0.78125 0.0407218 
0.7825 0.0408181 
0.78375 0.0409135 
0.785 0.0410077 
0.78625 0.0411005 
0.7875 0.0411918 
0.78875 0.0412814 
0.79 0.0413691 
0.79125 0.0414546 
0.7925 0.0415378 
0.79375 0.0416184 
0.795 0.0416962 
0.79625 0.0417709 
0.7975 0.0418423 
0.79875 0.0419102 
0.8 0.0419742 
0.80125 0.0420342 
0.8025 0.0420899 
0.80375 0.0421409 
0.805 0.042187 
0.80625 0.042228 
0.8075 0.0422636 
0.80875 0.0422934 
0.81 0.0423172 
0.81125 0.0423347 
0.8125 0.0423457 
0.81375 0.0423498 
0.815 0.0423468 
0.81625 0.0423363 
0.8175 0.0423182 
0.81875 0.042292 
0.82 0.0422576 
0.82125 0.0422147 
0.8225 0.042163 
0.82375 0.0421023 
0.825 0.0420322 
0.82625 0.0419526 
0.8275 0.0418632 
0.82875 0.0417638 
0.83 0.0416541 
0.83125 0.041534 
0.8325 0.0414031 
0.83375 0.0412614 
0.835 0.0411086 
0.83625 0.0409446 
0.8375 0.0407692 
0.83875 0.0405822 
0.84 0.0403835 
0.84125 0.0401729 
0.8425 0.0399505 
0.84375 0.039716 
0.845 0.0394693 
0.84625 0.0392105 
0.8475 0.0389394 
0.84875 0.038656 
0.85 0.0383603 
0.85125 0.0380524 
0.8525 0.0377321 
0.85375 0.0373995 
0.855 0.0370548 
0.85625 0.0366979 
0.8575 0.036329 
0.85875 0.0359481 
0.86 0.0355553 
0.86125 0.0351509 
0.8625 0.034735 
0.86375 0.0343077 
0.865 0.0338693 
0.86625 0.03342 
0.8675 0.03296 
0.86875 0.0324896 
0.87 0.0320091 
0.87125 0.0315187 
0.8725 0.0310188 
0.87375 0.0305098 
0.875 0.0299919 
0.87625 0.0294655 
0.8775 0.0289311 
0.87875 0.028389 
0.88 0.0278397 
0.88125 0.0272836 
0.8825 0.0267211 
0.88375 0.0261528 
0.885 0.0255792 
0.88625 0.0250006 
0.8875 0.0244177 
0.88875 0.023831 
0.89 0.023241 
0.89125 0.0226482 
0.8925 0.0220533 
0.89375 0.0214567 
0.895 0.0208592 
0.89625 0.0202612 
0.8975 0.0196633 
0.89875 0.0190662 
0.9 0.0184705 
0.90125 0.0178767 
0.9025 0.0172854 
0.90375 0.0166973 
0.905 0.016113 
0.90625 0.0155331 
0.9075 0.0149581 
0.90875 0.0143887 
0.91 0.0138255 
0.91125 0.013269 
0.9125 0.0127198 
0.91375 0.0121784 
0.915 0.0116455 
0.91625 0.0111215 
0.9175 0.010607 
0.91875 0.0101024 
0.92 0.00960826 
0.92125 0.00912505 
0.9225 0.00865319 
0.92375 0.00819311 
0.925 0.0077452 
0.92625 0.00730983 
0.9275 0.00688735 
0.92875 0.00647806 
0.93 0.00608227 
0.93125 0.00570022 
0.9325 0.00533214 
0.93375 0.00497822 
0.935 0.00463861 
0.93625 0.00431343 
0.9375 0.00400277 
0.93875 0.00370668 
0.94 0.00342517 
0.94125 0.0031582 
0.9425 0.00290571 
0.94375 0.00266759 
0.945 0.00244369 
0.94625 0.00223383 
0.9475 0.00203779 
0.94875 0.00185529 
0.95 0.00168602 
0.95125 0.00152965 
0.9525 0.0013858 
0.95375 0.00125404 
0.955 0.00113392 
0.95625 0.00102495 
0.9575 0.000926603 
0.95875 0.000838337 
0.96 0.000759568 
0.96125 0.000689687 
0.9625 0.000628067 
0.96375 0.000574057 
0.965 0.000526992 
0.96625 0.000486193 
0.9675 0.000450974 
0.96875 0.000420645 
0.97 0.000394516 
0.97125 0.000371907 
0.9725 0.000352148 
0.97375 0.00033459 
0.975 0.00031861 
0.97625 0.000303619 
0.9775 0.000289068 
0.97875 0.00027446 
0.98 0.000259356 
0.98125 0.000243388 
0.9825 0.000226266 
0.98375 0.00020779 
0.985 0.000187862 
0.98625 0.000166501 
0.9875 0.000143851 
0.98875 0.000120199 
0.99 9.59878e-05 
0.99125 7.18316e-05 
0.9925 4.85337e-05 
0.99375 2.71025e-05 
0.995 8.77026e-06 
0.99625 -4.98823e-06 
0.9975 -1.24351e-05 
0.99875 -1.15484e-05 
1 0 


