# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_15> 
0 0 
0.00125 -0.0238821 
0.0025 8.01969e-05 
0.00375 0.0641156 
0.005 0.161151 
0.00625 0.284769 
0.0075 0.429166 
0.00875 0.589115 
0.01 0.759927 
0.01125 0.937417 
0.0125 1.11787 
0.01375 1.298 
0.015 1.47493 
0.01625 1.64618 
0.0175 1.80958 
0.01875 1.96333 
0.02 2.10588 
0.02125 2.236 
0.0225 2.35267 
0.02375 2.45513 
0.025 2.54282 
0.02625 2.61537 
0.0275 2.67258 
0.02875 2.71442 
0.03 2.74098 
0.03125 2.75251 
0.0325 2.74932 
0.03375 2.73187 
0.035 2.70068 
0.03625 2.65634 
0.0375 2.59951 
0.03875 2.53092 
0.04 2.45131 
0.04125 2.36149 
0.0425 2.26226 
0.04375 2.15449 
0.045 2.03901 
0.04625 1.9167 
0.0475 1.78841 
0.04875 1.655 
0.05 1.51732 
0.05125 1.37621 
0.0525 1.23247 
0.05375 1.08692 
0.055 0.940319 
0.05625 0.793414 
0.0575 0.646922 
0.05875 0.501529 
0.06 0.357887 
0.06125 0.216612 
0.0625 0.0782866 
0.06375 -0.0565454 
0.065 -0.187377 
0.06625 -0.313739 
0.0675 -0.435201 
0.06875 -0.551371 
0.07 -0.661896 
0.07125 -0.766461 
0.0725 -0.864788 
0.07375 -0.956637 
0.075 -1.0418 
0.07625 -1.12012 
0.0775 -1.19146 
0.07875 -1.25572 
0.08 -1.31284 
0.08125 -1.36277 
0.0825 -1.40553 
0.08375 -1.44113 
0.085 -1.46964 
0.08625 -1.49112 
0.0875 -1.5057 
0.08875 -1.5135 
0.09 -1.51468 
0.09125 -1.50941 
0.0925 -1.49788 
0.09375 -1.48031 
0.095 -1.45693 
0.09625 -1.42798 
0.0975 -1.39372 
0.09875 -1.35442 
0.1 -1.31037 
0.10125 -1.26185 
0.1025 -1.20917 
0.10375 -1.15263 
0.105 -1.09255 
0.10625 -1.02923 
0.1075 -0.963007 
0.10875 -0.894191 
0.11 -0.823107 
0.11125 -0.750075 
0.1125 -0.675416 
0.11375 -0.599446 
0.115 -0.522478 
0.11625 -0.444821 
0.1175 -0.366778 
0.11875 -0.288645 
0.12 -0.210712 
0.12125 -0.133261 
0.1225 -0.0565646 
0.12375 0.0191133 
0.125 0.0935187 
0.12625 0.166408 
0.1275 0.237549 
0.12875 0.30672 
0.13 0.373711 
0.13125 0.438326 
0.1325 0.50038 
0.13375 0.559699 
0.135 0.616126 
0.13625 0.669514 
0.1375 0.719731 
0.13875 0.766656 
0.14 0.810184 
0.14125 0.850222 
0.1425 0.886691 
0.14375 0.919525 
0.145 0.94867 
0.14625 0.974088 
0.1475 0.995752 
