# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_16> 
0 0 
0.00125 0.0234951 
0.0025 0.047971 
0.00375 0.0728419 
0.005 0.0975947 
0.00625 0.121783 
0.0075 0.145025 
0.00875 0.166992 
0.01 0.187414 
0.01125 0.206065 
0.0125 0.222765 
0.01375 0.237377 
0.015 0.249797 
0.01625 0.259959 
0.0175 0.267823 
0.01875 0.273381 
0.02 0.276647 
0.02125 0.277656 
0.0225 0.276463 
0.02375 0.273142 
0.025 0.267779 
0.02625 0.260474 
0.0275 0.251337 
0.02875 0.240487 
0.03 0.228052 
0.03125 0.214163 
0.0325 0.198958 
0.03375 0.182575 
0.035 0.165157 
0.03625 0.146845 
0.0375 0.127781 
0.03875 0.108105 
0.04 0.0879573 
0.04125 0.067472 
0.0425 0.0467816 
0.04375 0.0260142 
0.045 0.00529323 
0.04625 -0.0152628 
0.0475 -0.0355411 
0.04875 -0.0554345 
0.05 -0.074842 
0.05125 -0.0936688 
0.0525 -0.111827 
0.05375 -0.129235 
0.055 -0.145817 
0.05625 -0.161507 
0.0575 -0.176243 
0.05875 -0.18997 
0.06 -0.202641 
0.06125 -0.214215 
0.0625 -0.224658 
0.06375 -0.233943 
0.065 -0.242047 
0.06625 -0.248955 
0.0675 -0.254659 
0.06875 -0.259155 
0.07 -0.262445 
0.07125 -0.264536 
0.0725 -0.265441 
0.07375 -0.265178 
0.075 -0.263769 
0.07625 -0.261239 
0.0775 -0.257621 
0.07875 -0.252947 
0.08 -0.247256 
0.08125 -0.24059 
0.0825 -0.232991 
0.08375 -0.224508 
0.085 -0.21519 
0.08625 -0.205088 
0.0875 -0.194256 
0.08875 -0.182748 
0.09 -0.170622 
0.09125 -0.157935 
0.0925 -0.144746 
0.09375 -0.131113 
0.095 -0.117098 
0.09625 -0.102758 
0.0975 -0.0881543 
0.09875 -0.0733464 
0.1 -0.0583931 
0.10125 -0.0433528 
0.1025 -0.0282832 
0.10375 -0.0132407 
0.105 0.00171934 
0.10625 0.0165429 
0.1075 0.0311776 
0.10875 0.0455724 
0.11 0.0596785 
0.11125 0.0734485 
0.1125 0.0868375 
0.11375 0.0998023 
0.115 0.112302 
0.11625 0.124299 
0.1175 0.135756 
0.11875 0.146639 
0.12 0.156918 
0.12125 0.166564 
0.1225 0.175551 
0.12375 0.183855 
0.125 0.191455 
0.12625 0.198334 
0.1275 0.204476 
0.12875 0.209867 
0.13 0.214497 
0.13125 0.21836 
0.1325 0.221449 
0.13375 0.223763 
0.135 0.225301 
0.13625 0.226066 
0.1375 0.226063 
0.13875 0.225298 
0.14 0.223783 
0.14125 0.221527 
0.1425 0.218547 
0.14375 0.214857 
0.145 0.210475 
0.14625 0.205423 
0.1475 0.199721 
0.14875 0.193393 
0.15 0.186465 
0.15125 0.178963 
0.1525 0.170916 
0.15375 0.162353 
0.155 0.153306 
0.15625 0.143805 
0.1575 0.133885 
0.15875 0.123579 
0.16 0.112923 
0.16125 0.10195 
0.1625 0.0906987 
0.16375 0.0792043 
0.165 0.0675042 
0.16625 0.0556357 
0.1675 0.043636 
0.16875 0.0315428 
0.17 0.0193935 
0.17125 0.00722545 
0.1725 -0.0049244 
0.17375 -0.0170193 
0.175 -0.029023 
0.17625 -0.0408997 
0.1775 -0.0526144 
0.17875 -0.0641327 
0.18 -0.075421 
0.18125 -0.0864467 
0.1825 -0.097178 
0.18375 -0.107584 
0.185 -0.117636 
0.18625 -0.127305 
0.1875 -0.136564 
0.18875 -0.145388 
0.19 -0.153751 
0.19125 -0.161631 
0.1925 -0.169007 
0.19375 -0.175859 
0.195 -0.182168 
0.19625 -0.187917 
0.1975 -0.193092 
0.19875 -0.19768 
0.2 -0.201667 
0.20125 -0.205045 
0.2025 -0.207805 
0.20375 -0.209941 
0.205 -0.211448 
0.20625 -0.212323 
0.2075 -0.212564 
0.20875 -0.212173 
0.21 -0.211152 
0.21125 -0.209504 
0.2125 -0.207236 
0.21375 -0.204354 
0.215 -0.200869 
0.21625 -0.19679 
0.2175 -0.19213 
0.21875 -0.186903 
0.22 -0.181124 
0.22125 -0.17481 
0.2225 -0.167981 
0.22375 -0.160654 
0.225 -0.152852 
0.22625 -0.144597 
0.2275 -0.135912 
0.22875 -0.126822 
0.23 -0.117353 
0.23125 -0.107532 
0.2325 -0.0973859 
0.23375 -0.0869439 
0.235 -0.0762354 
0.23625 -0.0652904 
0.2375 -0.0541399 
0.23875 -0.0428151 
0.24 -0.031348 
0.24125 -0.0197708 
0.2425 -0.00811605 
0.24375 0.00358335 
0.245 0.0152944 
0.24625 0.0269841 
0.2475 0.0386193 
0.24875 0.0501672 
0.25 0.0615948 
0.25125 0.0728698 
0.2525 0.0839599 
0.25375 0.0948334 
0.255 0.105459 
0.25625 0.115806 
0.2575 0.125845 
0.25875 0.135546 
0.26 0.144881 
0.26125 0.153823 
0.2625 0.162345 
0.26375 0.170421 
0.265 0.178027 
0.26625 0.185141 
0.2675 0.191739 
0.26875 0.197803 
0.27 0.203311 
0.27125 0.208247 
0.2725 0.212594 
0.27375 0.216338 
0.275 0.219465 
0.27625 0.221963 
0.2775 0.223823 
0.27875 0.225036 
0.28 0.225596 
0.28125 0.225498 
0.2825 0.224739 
0.28375 0.223317 
0.285 0.221234 
0.28625 0.21849 
0.2875 0.215092 
0.28875 0.211044 
0.29 0.206355 
0.29125 0.201034 
0.2925 0.195092 
0.29375 0.188543 
0.295 0.181402 
0.29625 0.173686 
0.2975 0.165413 
0.29875 0.156603 
0.3 0.147278 
0.30125 0.137461 
0.3025 0.127177 
0.30375 0.116454 
0.305 0.105318 
0.30625 0.0937992 
0.3075 0.081928 
0.30875 0.0697365 
0.31 0.0572577 
0.31125 0.0445257 
0.3125 0.0315759 
0.31375 0.0184445 
0.315 0.00516842 
0.31625 -0.00821436 
0.3175 -0.0216653 
0.31875 -0.0351454 
0.32 -0.0486149 
0.32125 -0.0620338 
0.3225 -0.0753618 
0.32375 -0.0885585 
0.325 -0.101583 
0.32625 -0.114395 
0.3275 -0.126955 
0.32875 -0.139221 
0.33 -0.151155 
0.33125 -0.162716 
0.3325 -0.173867 
0.33375 -0.184569 
0.335 -0.194785 
0.33625 -0.204479 
0.3375 -0.213616 
0.33875 -0.222162 
0.34 -0.230085 
0.34125 -0.237352 
0.3425 -0.243934 
0.34375 -0.249804 
0.345 -0.254934 
0.34625 -0.259301 
0.3475 -0.262881 
0.34875 -0.265655 
0.35 -0.267602 
0.35125 -0.268709 
0.3525 -0.26896 
0.35375 -0.268344 
0.355 -0.266852 
0.35625 -0.264477 
0.3575 -0.261216 
0.35875 -0.257068 
0.36 -0.252033 
0.36125 -0.246117 
0.3625 -0.239327 
0.36375 -0.231672 
0.365 -0.223165 
0.36625 -0.213823 
0.3675 -0.203663 
0.36875 -0.192709 
0.37 -0.180984 
0.37125 -0.168516 
0.3725 -0.155335 
0.37375 -0.141476 
0.375 -0.126973 
0.37625 -0.111867 
0.3775 -0.0961983 
0.37875 -0.0800122 
0.38 -0.0633556 
0.38125 -0.0462779 
0.3825 -0.0288312 
0.38375 -0.0110698 
0.385 0.00694991 
0.38625 0.0251692 
0.3875 0.0435277 
0.38875 0.061963 
0.39 0.0804112 
0.39125 0.098807 
0.3925 0.117084 
0.39375 0.135173 
0.395 0.153008 
0.39625 0.170517 
0.3975 0.187632 
0.39875 0.204282 
0.4 0.220398 
0.40125 0.235909 
0.4025 0.250746 
0.40375 0.264842 
0.405 0.278127 
0.40625 0.290537 
0.4075 0.302007 
0.40875 0.312474 
0.41 0.321878 
0.41125 0.330161 
0.4125 0.337267 
0.41375 0.343146 
0.415 0.347748 
0.41625 0.351028 
0.4175 0.352946 
0.41875 0.353466 
0.42 0.352555 
0.42125 0.350188 
0.4225 0.346342 
0.42375 0.341003 
0.425 0.334159 
0.42625 0.325809 
0.4275 0.315954 
0.42875 0.304604 
0.43 0.291776 
0.43125 0.277494 
0.4325 0.261788 
0.43375 0.244698 
0.435 0.226271 
0.43625 0.206561 
0.4375 0.185632 
0.43875 0.163554 
0.44 0.140408 
0.44125 0.116281 
0.4425 0.0912694 
0.44375 0.0654785 
0.445 0.0390211 
0.44625 0.0120186 
0.4475 -0.0153996 
0.44875 -0.0430964 
0.45 -0.0709268 
0.45125 -0.0987388 
0.4525 -0.126373 
0.45375 -0.153664 
0.455 -0.180441 
0.45625 -0.206526 
0.4575 -0.231738 
0.45875 -0.255891 
0.46 -0.278796 
0.46125 -0.300262 
0.4625 -0.320097 
0.46375 -0.338107 
0.465 -0.354102 
0.46625 -0.367891 
0.4675 -0.379289 
0.46875 -0.388116 
0.47 -0.394198 
0.47125 -0.39737 
0.4725 -0.39748 
0.47375 -0.394385 
0.475 -0.387961 
0.47625 -0.378097 
0.4775 -0.364706 
0.47875 -0.347721 
0.48 -0.327103 
0.48125 -0.30284 
0.4825 -0.274953 
0.48375 -0.243497 
0.485 -0.208569 
0.48625 -0.170307 
0.4875 -0.128897 
0.48875 -0.0845763 
0.49 -0.0376393 
0.49125 0.0115588 
0.4925 0.0625962 
0.49375 0.114979 
0.495 0.168137 
0.49625 0.221414 
0.4975 0.274067 
0.49875 0.325254 
0.5 0.37403 


0.5 0.37403 
0.50125 0.325254 
0.5025 0.274067 
0.50375 0.221414 
0.505 0.168137 
0.50625 0.114979 
0.5075 0.0625962 
0.50875 0.0115588 
0.51 -0.0376393 
0.51125 -0.0845763 
0.5125 -0.128897 
0.51375 -0.170307 
0.515 -0.208569 
0.51625 -0.243497 
0.5175 -0.274953 
0.51875 -0.30284 
0.52 -0.327103 
0.52125 -0.347721 
0.5225 -0.364706 
0.52375 -0.378097 
0.525 -0.387961 
0.52625 -0.394385 
0.5275 -0.39748 
0.52875 -0.39737 
0.53 -0.394198 
0.53125 -0.388116 
0.5325 -0.379289 
0.53375 -0.367891 
0.535 -0.354102 
0.53625 -0.338107 
0.5375 -0.320097 
0.53875 -0.300262 
0.54 -0.278796 
0.54125 -0.255891 
0.5425 -0.231738 
0.54375 -0.206526 
0.545 -0.180441 
0.54625 -0.153664 
0.5475 -0.126373 
0.54875 -0.0987388 
0.55 -0.0709268 
0.55125 -0.0430964 
0.5525 -0.0153996 
0.55375 0.0120186 
0.555 0.0390211 
0.55625 0.0654785 
0.5575 0.0912694 
0.55875 0.116281 
0.56 0.140408 
0.56125 0.163554 
0.5625 0.185632 
0.56375 0.206561 
0.565 0.226271 
0.56625 0.244698 
0.5675 0.261788 
0.56875 0.277494 
0.57 0.291776 
0.57125 0.304604 
0.5725 0.315954 
0.57375 0.325809 
0.575 0.334159 
0.57625 0.341003 
0.5775 0.346342 
0.57875 0.350188 
0.58 0.352555 
0.58125 0.353466 
0.5825 0.352946 
0.58375 0.351028 
0.585 0.347748 
0.58625 0.343146 
0.5875 0.337267 
0.58875 0.330161 
0.59 0.321878 
0.59125 0.312474 
0.5925 0.302007 
0.59375 0.290537 
0.595 0.278127 
0.59625 0.264842 
0.5975 0.250746 
0.59875 0.235909 
0.6 0.220398 
0.60125 0.204282 
0.6025 0.187632 
0.60375 0.170517 
0.605 0.153008 
0.60625 0.135173 
0.6075 0.117084 
0.60875 0.098807 
0.61 0.0804112 
0.61125 0.061963 
0.6125 0.0435277 
0.61375 0.0251692 
0.615 0.00694991 
0.61625 -0.0110698 
0.6175 -0.0288312 
0.61875 -0.0462779 
0.62 -0.0633556 
0.62125 -0.0800122 
0.6225 -0.0961983 
0.62375 -0.111867 
0.625 -0.126973 
0.62625 -0.141476 
0.6275 -0.155335 
0.62875 -0.168516 
0.63 -0.180984 
0.63125 -0.192709 
0.6325 -0.203663 
0.63375 -0.213823 
0.635 -0.223165 
0.63625 -0.231672 
0.6375 -0.239327 
0.63875 -0.246117 
0.64 -0.252033 
0.64125 -0.257068 
0.6425 -0.261216 
0.64375 -0.264477 
0.645 -0.266852 
0.64625 -0.268344 
0.6475 -0.26896 
0.64875 -0.268709 
0.65 -0.267602 
0.65125 -0.265655 
0.6525 -0.262881 
0.65375 -0.259301 
0.655 -0.254934 
0.65625 -0.249804 
0.6575 -0.243934 
0.65875 -0.237352 
0.66 -0.230085 
0.66125 -0.222162 
0.6625 -0.213616 
0.66375 -0.204479 
0.665 -0.194785 
0.66625 -0.184569 
0.6675 -0.173867 
0.66875 -0.162716 
0.67 -0.151155 
0.67125 -0.139221 
0.6725 -0.126955 
0.67375 -0.114395 
0.675 -0.101583 
0.67625 -0.0885585 
0.6775 -0.0753618 
0.67875 -0.0620338 
0.68 -0.0486149 
0.68125 -0.0351454 
0.6825 -0.0216653 
0.68375 -0.00821436 
0.685 0.00516842 
0.68625 0.0184445 
0.6875 0.0315759 
0.68875 0.0445257 
0.69 0.0572577 
0.69125 0.0697365 
0.6925 0.081928 
0.69375 0.0937992 
0.695 0.105318 
0.69625 0.116454 
0.6975 0.127177 
0.69875 0.137461 
