# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_3> 
0.35 0.303175 
0.35125 0.305061 
0.3525 0.30688 
0.35375 0.308632 
0.355 0.310317 
0.35625 0.311933 
0.3575 0.31348 
0.35875 0.314958 
0.36 0.316366 
0.36125 0.317704 
0.3625 0.318971 
0.36375 0.320166 
0.365 0.32129 
0.36625 0.322341 
0.3675 0.32332 
0.36875 0.324225 
0.37 0.325057 
0.37125 0.325815 
0.3725 0.326499 
0.37375 0.327107 
0.375 0.327641 
0.37625 0.328099 
0.3775 0.328481 
0.37875 0.328787 
0.38 0.329016 
0.38125 0.329169 
0.3825 0.329244 
0.38375 0.329242 
0.385 0.329162 
0.38625 0.329003 
0.3875 0.328767 
0.38875 0.328452 
0.39 0.328058 
0.39125 0.327585 
0.3925 0.327033 
0.39375 0.326401 
0.395 0.32569 
0.39625 0.324899 
0.3975 0.324028 
0.39875 0.323077 
0.4 0.322046 
0.40125 0.320935 
0.4025 0.319743 
0.40375 0.31847 
0.405 0.317117 
0.40625 0.315683 
0.4075 0.314169 
0.40875 0.312573 
0.41 0.310897 
0.41125 0.309141 
0.4125 0.307303 
0.41375 0.305385 
0.415 0.303387 
0.41625 0.301307 
0.4175 0.299147 
0.41875 0.296907 
0.42 0.294587 
0.42125 0.292186 
0.4225 0.289705 
0.42375 0.287145 
0.425 0.284504 
0.42625 0.281785 
0.4275 0.278986 
0.42875 0.276108 
0.43 0.273151 
0.43125 0.270115 
0.4325 0.267002 
0.43375 0.26381 
0.435 0.260541 
0.43625 0.257195 
0.4375 0.253771 
0.43875 0.250271 
0.44 0.246696 
0.44125 0.243044 
0.4425 0.239317 
0.44375 0.235515 
0.445 0.231639 
0.44625 0.22769 
0.4475 0.223667 
0.44875 0.219571 
0.45 0.215404 
0.45125 0.211165 
0.4525 0.206855 
0.45375 0.202475 
0.455 0.198025 
0.45625 0.193507 
0.4575 0.18892 
0.45875 0.184267 
0.46 0.179547 
0.46125 0.174761 
0.4625 0.16991 
0.46375 0.164996 
0.465 0.160018 
0.46625 0.154979 
0.4675 0.149878 
0.46875 0.144718 
0.47 0.139499 
0.47125 0.134221 
0.4725 0.128887 
0.47375 0.123497 
0.475 0.118053 
0.47625 0.112556 
0.4775 0.107007 
0.47875 0.101407 
0.48 0.0957585 
0.48125 0.090062 
0.4825 0.0843191 
0.48375 0.0785315 
0.485 0.0727007 
0.48625 0.0668283 
0.4875 0.0609159 
0.48875 0.0549652 
0.49 0.0489781 
0.49125 0.0429564 
0.4925 0.0369018 
0.49375 0.0308165 
0.495 0.0247024 
0.49625 0.0185615 
0.4975 0.0123959 
0.49875 0.00620804 
0.5 -1.53266e-15 


0.5 -1.53266e-15 
0.50125 -0.00620804 
0.5025 -0.0123959 
0.50375 -0.0185615 
0.505 -0.0247024 
0.50625 -0.0308165 
0.5075 -0.0369018 
0.50875 -0.0429564 
0.51 -0.0489781 
0.51125 -0.0549652 
0.5125 -0.0609159 
0.51375 -0.0668283 
0.515 -0.0727007 
0.51625 -0.0785315 
0.5175 -0.0843191 
0.51875 -0.090062 
0.52 -0.0957585 
0.52125 -0.101407 
0.5225 -0.107007 
0.52375 -0.112556 
0.525 -0.118053 
0.52625 -0.123497 
0.5275 -0.128887 
0.52875 -0.134221 
0.53 -0.139499 
0.53125 -0.144718 
0.5325 -0.149878 
0.53375 -0.154979 
0.535 -0.160018 
0.53625 -0.164996 
0.5375 -0.16991 
0.53875 -0.174761 
0.54 -0.179547 
0.54125 -0.184267 
0.5425 -0.18892 
0.54375 -0.193507 
0.545 -0.198025 
0.54625 -0.202475 
0.5475 -0.206855 
0.54875 -0.211165 
0.55 -0.215404 
0.55125 -0.219571 
0.5525 -0.223667 
0.55375 -0.22769 
0.555 -0.231639 
0.55625 -0.235515 
0.5575 -0.239317 
0.55875 -0.243044 
0.56 -0.246696 
0.56125 -0.250271 
0.5625 -0.253771 
0.56375 -0.257195 
0.565 -0.260541 
0.56625 -0.26381 
0.5675 -0.267002 
0.56875 -0.270115 
0.57 -0.273151 
0.57125 -0.276108 
0.5725 -0.278986 
0.57375 -0.281785 
0.575 -0.284504 
0.57625 -0.287145 
0.5775 -0.289705 
0.57875 -0.292186 
0.58 -0.294587 
0.58125 -0.296907 
0.5825 -0.299147 
0.58375 -0.301307 
0.585 -0.303387 
0.58625 -0.305385 
0.5875 -0.307303 
0.58875 -0.309141 
0.59 -0.310897 
0.59125 -0.312573 
0.5925 -0.314169 
0.59375 -0.315683 
0.595 -0.317117 
0.59625 -0.31847 
0.5975 -0.319743 
0.59875 -0.320935 
0.6 -0.322046 
0.60125 -0.323077 
0.6025 -0.324028 
0.60375 -0.324899 
0.605 -0.32569 
0.60625 -0.326401 
0.6075 -0.327033 
0.60875 -0.327585 
0.61 -0.328058 
0.61125 -0.328452 
0.6125 -0.328767 
0.61375 -0.329003 
0.615 -0.329162 
0.61625 -0.329242 
0.6175 -0.329244 
0.61875 -0.329169 
0.62 -0.329016 
0.62125 -0.328787 
0.6225 -0.328481 
0.62375 -0.328099 
0.625 -0.327641 
0.62625 -0.327107 
0.6275 -0.326499 
0.62875 -0.325815 
0.63 -0.325057 
0.63125 -0.324225 
0.6325 -0.32332 
0.63375 -0.322341 
0.635 -0.32129 
0.63625 -0.320166 
0.6375 -0.318971 
0.63875 -0.317704 
0.64 -0.316366 
0.64125 -0.314958 
0.6425 -0.31348 
0.64375 -0.311933 
0.645 -0.310317 
0.64625 -0.308632 
0.6475 -0.30688 
0.64875 -0.305061 
0.65 -0.303175 
0.65125 -0.301223 
0.6525 -0.299205 
0.65375 -0.297122 
0.655 -0.294975 
0.65625 -0.292765 
0.6575 -0.290491 
0.65875 -0.288154 
0.66 -0.285756 
0.66125 -0.283297 
0.6625 -0.280777 
0.66375 -0.278197 
0.665 -0.275558 
0.66625 -0.27286 
0.6675 -0.270105 
0.66875 -0.267292 
0.67 -0.264423 
0.67125 -0.261498 
0.6725 -0.258518 
0.67375 -0.255483 
0.675 -0.252395 
0.67625 -0.249254 
0.6775 -0.246061 
0.67875 -0.242817 
0.68 -0.239522 
0.68125 -0.236177 
0.6825 -0.232782 
0.68375 -0.22934 
0.685 -0.22585 
0.68625 -0.222313 
0.6875 -0.21873 
0.68875 -0.215103 
0.69 -0.21143 
0.69125 -0.207715 
0.6925 -0.203956 
0.69375 -0.200156 
0.695 -0.196314 
0.69625 -0.192432 
0.6975 -0.188511 
0.69875 -0.184552 
0.7 -0.180554 
0.70125 -0.17652 
0.7025 -0.17245 
0.70375 -0.168345 
0.705 -0.164205 
0.70625 -0.160032 
0.7075 -0.155827 
0.70875 -0.15159 
0.71 -0.147322 
0.71125 -0.143024 
0.7125 -0.138698 
0.71375 -0.134343 
0.715 -0.129962 
0.71625 -0.125554 
0.7175 -0.12112 
0.71875 -0.116663 
0.72 -0.112182 
0.72125 -0.107678 
0.7225 -0.103152 
0.72375 -0.0986061 
0.725 -0.0940401 
0.72625 -0.0894552 
0.7275 -0.0848523 
0.72875 -0.0802324 
0.73 -0.0755963 
0.73125 -0.0709452 
0.7325 -0.0662798 
0.73375 -0.0616011 
0.735 -0.0569101 
0.73625 -0.0522077 
0.7375 -0.0474948 
0.73875 -0.0427725 
0.74 -0.0380415 
0.74125 -0.033303 
0.7425 -0.0285578 
0.74375 -0.0238069 
0.745 -0.0190512 
0.74625 -0.0142918 
0.7475 -0.00952943 
0.74875 -0.00476519 
0.75 3.25694e-16 
0.75125 0.00476519 
0.7525 0.00952943 
0.75375 0.0142918 
0.755 0.0190512 
0.75625 0.0238069 
0.7575 0.0285578 
0.75875 0.033303 
0.76 0.0380415 
0.76125 0.0427725 
0.7625 0.0474948 
0.76375 0.0522077 
0.765 0.0569101 
0.76625 0.0616011 
0.7675 0.0662798 
0.76875 0.0709452 
0.77 0.0755963 
0.77125 0.0802324 
0.7725 0.0848523 
0.77375 0.0894552 
0.775 0.0940401 
0.77625 0.0986061 
0.7775 0.103152 
0.77875 0.107678 
0.78 0.112182 
0.78125 0.116663 
0.7825 0.12112 
0.78375 0.125554 
0.785 0.129962 
0.78625 0.134343 
0.7875 0.138698 
0.78875 0.143024 
0.79 0.147322 
0.79125 0.15159 
0.7925 0.155827 
0.79375 0.160032 
0.795 0.164205 
0.79625 0.168345 
0.7975 0.17245 
0.79875 0.17652 
0.8 0.180554 
0.80125 0.184552 
0.8025 0.188511 
0.80375 0.192432 
0.805 0.196314 
0.80625 0.200156 
0.8075 0.203956 
0.80875 0.207715 
0.81 0.21143 
0.81125 0.215103 
0.8125 0.21873 
0.81375 0.222313 
0.815 0.22585 
0.81625 0.22934 
0.8175 0.232782 
0.81875 0.236177 
0.82 0.239522 
0.82125 0.242817 
0.8225 0.246061 
0.82375 0.249254 
0.825 0.252395 
0.82625 0.255483 
0.8275 0.258518 
0.82875 0.261498 
0.83 0.264423 
0.83125 0.267292 
0.8325 0.270105 
0.83375 0.27286 
0.835 0.275558 
0.83625 0.278197 
0.8375 0.280777 
0.83875 0.283297 
0.84 0.285756 
0.84125 0.288154 
0.8425 0.290491 
0.84375 0.292765 
0.845 0.294975 
0.84625 0.297122 
0.8475 0.299205 
0.84875 0.301223 
0.85 0.303175 
0.85125 0.305061 
0.8525 0.30688 
0.85375 0.308632 
0.855 0.310317 
0.85625 0.311933 
0.8575 0.31348 
0.85875 0.314958 
0.86 0.316366 
0.86125 0.317704 
0.8625 0.318971 
0.86375 0.320166 
0.865 0.32129 
0.86625 0.322341 
0.8675 0.32332 
0.86875 0.324225 
0.87 0.325057 
0.87125 0.325815 
0.8725 0.326499 
0.87375 0.327107 
0.875 0.327641 
0.87625 0.328099 
0.8775 0.328481 
0.87875 0.328787 
0.88 0.329016 
0.88125 0.329169 
0.8825 0.329244 
0.88375 0.329242 
0.885 0.329162 
0.88625 0.329003 
0.8875 0.328767 
0.88875 0.328452 
0.89 0.328058 
0.89125 0.327585 
0.8925 0.327033 
0.89375 0.326401 
0.895 0.32569 
0.89625 0.324899 
0.8975 0.324028 
0.89875 0.323077 
0.9 0.322046 
0.90125 0.320935 
0.9025 0.319743 
0.90375 0.31847 
0.905 0.317117 
0.90625 0.315683 
0.9075 0.314169 
0.90875 0.312573 
0.91 0.310897 
0.91125 0.309141 
0.9125 0.307303 
0.91375 0.305385 
0.915 0.303387 
0.91625 0.301307 
0.9175 0.299147 
0.91875 0.296907 
0.92 0.294587 
0.92125 0.292186 
0.9225 0.289705 
0.92375 0.287145 
0.925 0.284504 
0.92625 0.281785 
0.9275 0.278986 
0.92875 0.276108 
0.93 0.273151 
0.93125 0.270115 
0.9325 0.267002 
0.93375 0.26381 
0.935 0.260541 
0.93625 0.257195 
0.9375 0.253771 
0.93875 0.250271 
0.94 0.246696 
0.94125 0.243044 
0.9425 0.239317 
0.94375 0.235515 
0.945 0.231639 
0.94625 0.22769 
0.9475 0.223667 
0.94875 0.219571 
0.95 0.215404 
0.95125 0.211165 
0.9525 0.206855 
0.95375 0.202475 
0.955 0.198025 
0.95625 0.193507 
0.9575 0.18892 
0.95875 0.184267 
0.96 0.179547 
0.96125 0.174761 
0.9625 0.16991 
0.96375 0.164996 
0.965 0.160018 
0.96625 0.154979 
0.9675 0.149878 
0.96875 0.144718 
0.97 0.139499 
0.97125 0.134221 
0.9725 0.128887 
0.97375 0.123497 
0.975 0.118053 
0.97625 0.112556 
0.9775 0.107007 
0.97875 0.101407 
0.98 0.0957585 
0.98125 0.090062 
0.9825 0.0843191 
0.98375 0.0785315 
0.985 0.0727007 
0.98625 0.0668283 
0.9875 0.0609159 
0.98875 0.0549652 
0.99 0.0489781 
0.99125 0.0429564 
0.9925 0.0369018 
0.99375 0.0308165 
0.995 0.0247024 
0.99625 0.0185615 
0.9975 0.0123959 
0.99875 0.00620804 
1 0 


