# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_8> 
0 0 
0.00125 -0.0508583 
0.0025 -0.101391 
0.00375 -0.151572 
0.005 -0.201374 
0.00625 -0.250765 
0.0075 -0.299712 
0.00875 -0.348179 
0.01 -0.396128 
0.01125 -0.44352 
0.0125 -0.490314 
0.01375 -0.536468 
0.015 -0.581938 
0.01625 -0.626679 
0.0175 -0.670647 
0.01875 -0.713795 
0.02 -0.756077 
0.02125 -0.797446 
0.0225 -0.837856 
0.02375 -0.87726 
0.025 -0.915611 
0.02625 -0.952864 
0.0275 -0.988973 
0.02875 -1.02389 
0.03 -1.05758 
0.03125 -1.08999 
0.0325 -1.12109 
0.03375 -1.15082 
0.035 -1.17916 
0.03625 -1.20607 
0.0375 -1.2315 
0.03875 -1.25542 
0.04 -1.2778 
0.04125 -1.29862 
0.0425 -1.31783 
0.04375 -1.33541 
0.045 -1.35134 
0.04625 -1.36559 
0.0475 -1.37815 
0.04875 -1.38898 
0.05 -1.39808 
0.05125 -1.40543 
0.0525 -1.41102 
0.05375 -1.41484 
0.055 -1.41689 
0.05625 -1.41714 
0.0575 -1.41562 
0.05875 -1.4123 
0.06 -1.4072 
0.06125 -1.40032 
0.0625 -1.39167 
0.06375 -1.38126 
0.065 -1.36909 
0.06625 -1.35519 
0.0675 -1.33957 
0.06875 -1.32224 
0.07 -1.30324 
0.07125 -1.28258 
0.0725 -1.26029 
0.07375 -1.2364 
0.075 -1.21093 
0.07625 -1.18393 
0.0775 -1.15542 
0.07875 -1.12544 
0.08 -1.09403 
0.08125 -1.06123 
0.0825 -1.02708 
0.08375 -0.991631 
0.085 -0.954922 
0.08625 -0.917002 
0.0875 -0.87792 
0.08875 -0.837726 
0.09 -0.796474 
0.09125 -0.754214 
0.0925 -0.711004 
0.09375 -0.666897 
0.095 -0.621951 
0.09625 -0.576224 
0.0975 -0.529776 
0.09875 -0.482664 
0.1 -0.434951 
0.10125 -0.386698 
0.1025 -0.337967 
0.10375 -0.288819 
0.105 -0.239319 
0.10625 -0.189529 
0.1075 -0.139513 
0.10875 -0.0893357 
0.11 -0.0390603 
0.11125 0.0112489 
0.1125 0.0615278 
0.11375 0.111713 
0.115 0.16174 
0.11625 0.211546 
0.1175 0.261067 
0.11875 0.310242 
0.12 0.359008 
0.12125 0.407303 
0.1225 0.455068 
0.12375 0.502241 
0.125 0.548765 
0.12625 0.59458 
0.1275 0.639629 
0.12875 0.683856 
0.13 0.727206 
0.13125 0.769626 
0.1325 0.811062 
0.13375 0.851463 
0.135 0.890779 
0.13625 0.928962 
0.1375 0.965965 
0.13875 1.00174 
0.14 1.03625 
0.14125 1.06945 
0.1425 1.10129 
0.14375 1.13174 
0.145 1.16077 
0.14625 1.18833 
0.1475 1.21439 
0.14875 1.23893 
0.15 1.26191 
0.15125 1.28331 
0.1525 1.30309 
0.15375 1.32124 
0.155 1.33774 
0.15625 1.35257 
0.1575 1.3657 
0.15875 1.37713 
0.16 1.38683 
0.16125 1.39481 
0.1625 1.40105 
0.16375 1.40554 
0.165 1.40829 
0.16625 1.40928 
0.1675 1.40853 
0.16875 1.40602 
0.17 1.40177 
0.17125 1.39578 
0.1725 1.38806 
0.17375 1.37862 
0.175 1.36747 
0.17625 1.35463 
0.1775 1.34012 
0.17875 1.32395 
0.18 1.30614 
0.18125 1.28672 
0.1825 1.26572 
0.18375 1.24315 
0.185 1.21906 
0.18625 1.19346 
0.1875 1.16639 
0.18875 1.13788 
0.19 1.10798 
0.19125 1.07671 
0.1925 1.04412 
0.19375 1.01025 
0.195 0.975134 
0.19625 0.938824 
0.1975 0.901362 
0.19875 0.862794 
0.2 0.823169 
0.20125 0.782534 
0.2025 0.740941 
0.20375 0.698441 
0.205 0.655085 
0.20625 0.610928 
0.2075 0.566024 
0.20875 0.520427 
0.21 0.474195 
0.21125 0.427383 
0.2125 0.380049 
0.21375 0.332251 
0.215 0.284048 
0.21625 0.235498 
0.2175 0.186662 
0.21875 0.137599 
0.22 0.0883693 
0.22125 0.0390327 
0.2225 -0.0103503 
0.22375 -0.059719 
0.225 -0.109013 
0.22625 -0.158173 
0.2275 -0.207137 
0.22875 -0.255847 
0.23 -0.304242 
0.23125 -0.352263 
0.2325 -0.399853 
0.23375 -0.446951 
0.235 -0.493501 
0.23625 -0.539446 
0.2375 -0.584729 
0.23875 -0.629295 
0.24 -0.67309 
0.24125 -0.716058 
0.2425 -0.758149 
0.24375 -0.79931 
0.245 -0.83949 
0.24625 -0.87864 
0.2475 -0.916713 
0.24875 -0.95366 
0.25 -0.989437 
0.25125 -1.024 
0.2525 -1.0573 
0.25375 -1.08931 
0.255 -1.11998 
0.25625 -1.14927 
0.2575 -1.17715 
0.25875 -1.20358 
0.26 -1.22853 
0.26125 -1.25196 
0.2625 -1.27386 
0.26375 -1.29419 
0.265 -1.31292 
0.26625 -1.33004 
0.2675 -1.34551 
0.26875 -1.35933 
0.27 -1.37146 
0.27125 -1.38191 
0.2725 -1.39064 
0.27375 -1.39766 
0.275 -1.40295 
0.27625 -1.4065 
0.2775 -1.40831 
0.27875 -1.40837 
0.28 -1.40669 
0.28125 -1.40326 
0.2825 -1.39809 
0.28375 -1.39119 
0.285 -1.38255 
0.28625 -1.3722 
0.2875 -1.36013 
0.28875 -1.34637 
0.29 -1.33093 
0.29125 -1.31384 
0.2925 -1.29509 
0.29375 -1.27473 
0.295 -1.25278 
0.29625 -1.22926 
0.2975 -1.20419 
0.29875 -1.17761 
0.3 -1.14956 
0.30125 -1.12005 
0.3025 -1.08914 
0.30375 -1.05685 
0.305 -1.02323 
0.30625 -0.98832 
0.3075 -0.952155 
0.30875 -0.914783 
0.31 -0.87625 
0.31125 -0.836603 
0.3125 -0.79589 
0.31375 -0.75416 
0.315 -0.711467 
0.31625 -0.667861 
0.3175 -0.623397 
0.31875 -0.57813 
0.32 -0.532115 
0.32125 -0.485411 
0.3225 -0.438073 
