0 0.00688388
1 0.0185777
2 0.0188058
3 0.0229211
4 0.0229211
5 0.0336579
6 0.0337457
7 0.0394937
8 0.0394937
9 0.0476743
10 0.0477072
11 0.0531271
12 0.0531271
13 0.0588646
14 0.0588757
15 0.0628189
16 0.0628189
17 0.066028
18 0.0660304
19 0.0678513
20 0.0678513
