# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_0> 
0 0 
0.00125 0.000876096 
0.0025 0.00175219 
0.00375 0.00262829 
0.005 0.00350438 
0.00625 0.00438048 
0.0075 0.00525657 
0.00875 0.00613267 
0.01 0.00700877 
0.01125 0.00788486 
0.0125 0.00876096 
0.01375 0.00963705 
0.015 0.0105131 
0.01625 0.0113892 
0.0175 0.0122653 
0.01875 0.0131414 
0.02 0.0140175 
0.02125 0.0148936 
0.0225 0.0157697 
0.02375 0.0166458 
0.025 0.0175219 
0.02625 0.018398 
0.0275 0.0192741 
0.02875 0.0201502 
0.03 0.0210263 
0.03125 0.0219024 
0.0325 0.0227785 
0.03375 0.0236546 
0.035 0.0245307 
0.03625 0.0254068 
0.0375 0.0262829 
0.03875 0.027159 
0.04 0.0280351 
0.04125 0.0289112 
0.0425 0.0297873 
0.04375 0.0306634 
0.045 0.0315394 
0.04625 0.0324155 
0.0475 0.0332916 
0.04875 0.0341677 
0.05 0.0350438 
0.05125 0.0359199 
0.0525 0.036796 
0.05375 0.0376721 
0.055 0.0385482 
0.05625 0.0394243 
0.0575 0.0403004 
0.05875 0.0411765 
0.06 0.0420526 
0.06125 0.0429287 
0.0625 0.0438048 
0.06375 0.0446809 
0.065 0.045557 
0.06625 0.0464331 
0.0675 0.0473092 
0.06875 0.0481853 
0.07 0.0490614 
0.07125 0.0499375 
0.0725 0.0508136 
0.07375 0.0516897 
0.075 0.0525657 
0.07625 0.0534418 
0.0775 0.0543179 
0.07875 0.055194 
0.08 0.0560701 
0.08125 0.0569462 
0.0825 0.0578223 
0.08375 0.0586984 
0.085 0.0595745 
0.08625 0.0604506 
0.0875 0.0613267 
0.08875 0.0622028 
0.09 0.0630789 
0.09125 0.063955 
0.0925 0.0648311 
0.09375 0.0657072 
0.095 0.0665833 
0.09625 0.0674594 
0.0975 0.0683355 
0.09875 0.0692116 
0.1 0.0700877 
0.10125 0.0709638 
0.1025 0.0718399 
0.10375 0.072716 
0.105 0.073592 
0.10625 0.0744681 
0.1075 0.0753442 
0.10875 0.0762203 
0.11 0.0770964 
0.11125 0.0779725 
0.1125 0.0788486 
0.11375 0.0797247 
0.115 0.0806008 
0.11625 0.0814769 
0.1175 0.082353 
0.11875 0.0832291 
0.12 0.0841052 
0.12125 0.0849813 
0.1225 0.0858574 
0.12375 0.0867335 
0.125 0.0876096 
0.12625 0.0884857 
0.1275 0.0893618 
0.12875 0.0902379 
0.13 0.091114 
0.13125 0.0919901 
0.1325 0.0928662 
0.13375 0.0937423 
0.135 0.0946184 
0.13625 0.0954944 
0.1375 0.0963705 
0.13875 0.0972466 
0.14 0.0981227 
0.14125 0.0989988 
0.1425 0.0998749 
0.14375 0.100751 
0.145 0.101627 
0.14625 0.102503 
0.1475 0.103379 
0.14875 0.104255 
0.15 0.105131 
0.15125 0.106008 
0.1525 0.106884 
0.15375 0.10776 
0.155 0.108636 
0.15625 0.109512 
0.1575 0.110388 
0.15875 0.111264 
0.16 0.11214 
0.16125 0.113016 
0.1625 0.113892 
0.16375 0.114769 
0.165 0.115645 
0.16625 0.116521 
0.1675 0.117397 
0.16875 0.118273 
0.17 0.119149 
0.17125 0.120025 
0.1725 0.120901 
0.17375 0.121777 
0.175 0.122653 
0.17625 0.12353 
0.1775 0.124406 
0.17875 0.125282 
0.18 0.126158 
0.18125 0.127034 
0.1825 0.12791 
0.18375 0.128786 
0.185 0.129662 
0.18625 0.130538 
0.1875 0.131414 
0.18875 0.13229 
0.19 0.133167 
0.19125 0.134043 
0.1925 0.134919 
0.19375 0.135795 
0.195 0.136671 
0.19625 0.137547 
0.1975 0.138423 
0.19875 0.139299 
0.2 0.140175 
0.20125 0.141051 
0.2025 0.141928 
0.20375 0.142804 
0.205 0.14368 
0.20625 0.144556 
0.2075 0.145432 
0.20875 0.146308 
0.21 0.147184 
0.21125 0.14806 
0.2125 0.148936 
0.21375 0.149812 
0.215 0.150688 
0.21625 0.151565 
0.2175 0.152441 
0.21875 0.153317 
0.22 0.154193 
0.22125 0.155069 
0.2225 0.155945 
0.22375 0.156821 
0.225 0.157697 
0.22625 0.158573 
0.2275 0.159449 
0.22875 0.160326 
0.23 0.161202 
0.23125 0.162078 
0.2325 0.162954 
0.23375 0.16383 
0.235 0.164706 
0.23625 0.165582 
0.2375 0.166458 
0.23875 0.167334 
0.24 0.16821 
0.24125 0.169086 
0.2425 0.169963 
0.24375 0.170839 
0.245 0.171715 
0.24625 0.172591 
0.2475 0.173467 
0.24875 0.174343 
0.25 0.175219 
0.25125 0.176095 
0.2525 0.176971 
0.25375 0.177847 
0.255 0.178724 
0.25625 0.1796 
0.2575 0.180476 
0.25875 0.181352 
0.26 0.182228 
0.26125 0.183104 
0.2625 0.18398 
0.26375 0.184856 
0.265 0.185732 
0.26625 0.186608 
0.2675 0.187485 
0.26875 0.188361 
0.27 0.189237 
0.27125 0.190113 
0.2725 0.190989 
0.27375 0.191865 
0.275 0.192741 
0.27625 0.193617 
0.2775 0.194493 
0.27875 0.195369 
0.28 0.196245 
0.28125 0.197122 
0.2825 0.197998 
0.28375 0.198874 
0.285 0.19975 
0.28625 0.200626 
0.2875 0.201502 
0.28875 0.202378 
0.29 0.203254 
0.29125 0.20413 
0.2925 0.205006 
0.29375 0.205883 
0.295 0.206759 
0.29625 0.207635 
0.2975 0.208511 
0.29875 0.209387 
0.3 0.210263 
0.30125 0.211139 
0.3025 0.212015 
0.30375 0.212891 
0.305 0.213767 
0.30625 0.214643 
0.3075 0.21552 
0.30875 0.216396 
0.31 0.217272 
0.31125 0.218148 
0.3125 0.219024 
0.31375 0.2199 
0.315 0.220776 
0.31625 0.221652 
0.3175 0.222528 
0.31875 0.223404 
0.32 0.224281 
0.32125 0.225157 
0.3225 0.226033 
0.32375 0.226909 
0.325 0.227785 
0.32625 0.228661 
0.3275 0.229537 
0.32875 0.230413 
0.33 0.231289 
0.33125 0.232165 
0.3325 0.233041 
0.33375 0.233918 
0.335 0.234794 
0.33625 0.23567 
0.3375 0.236546 
0.33875 0.237422 
0.34 0.238298 
0.34125 0.239174 
0.3425 0.24005 
0.34375 0.240926 
0.345 0.241802 
0.34625 0.242679 
0.3475 0.243555 
0.34875 0.244431 
0.35 0.245307 
0.35125 0.246183 
0.3525 0.247059 
0.35375 0.247935 
0.355 0.248811 
0.35625 0.249687 
0.3575 0.250563 
0.35875 0.251439 
0.36 0.252316 
0.36125 0.253192 
0.3625 0.254068 
0.36375 0.254944 
0.365 0.25582 
0.36625 0.256696 
0.3675 0.257572 
0.36875 0.258448 
0.37 0.259324 
0.37125 0.2602 
0.3725 0.261077 
0.37375 0.261953 
0.375 0.262829 
0.37625 0.263705 
0.3775 0.264581 
0.37875 0.265457 
0.38 0.266333 
0.38125 0.267209 
0.3825 0.268085 
0.38375 0.268961 
0.385 0.269837 
0.38625 0.270714 
0.3875 0.27159 
0.38875 0.272466 
0.39 0.273342 
0.39125 0.274218 
0.3925 0.275094 
0.39375 0.27597 
0.395 0.276846 
0.39625 0.277722 
0.3975 0.278598 
0.39875 0.279475 
0.4 0.280351 
0.40125 0.281227 
0.4025 0.282103 
0.40375 0.282979 
0.405 0.283855 
0.40625 0.284731 
0.4075 0.285607 
0.40875 0.286483 
0.41 0.287359 
0.41125 0.288236 
0.4125 0.289112 
0.41375 0.289988 
0.415 0.290864 
0.41625 0.29174 
0.4175 0.292616 
0.41875 0.293492 
0.42 0.294368 
0.42125 0.295244 
