# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_19> 
0 0 
0.00125 -1.11789 
0.0025 -2.04452 
0.00375 -2.79903 
0.005 -3.39922 
0.00625 -3.86159 
0.0075 -4.20143 
0.00875 -4.43289 
0.01 -4.56901 
0.01125 -4.62184 
0.0125 -4.60244 
0.01375 -4.52097 
0.015 -4.38673 
0.01625 -4.20821 
0.0175 -3.99317 
0.01875 -3.74862 
0.02 -3.48093 
0.02125 -3.19585 
0.0225 -2.89854 
0.02375 -2.59361 
0.025 -2.28517 
0.02625 -1.97686 
0.0275 -1.67189 
0.02875 -1.37304 
0.03 -1.08273 
0.03125 -0.803028 
0.0325 -0.535678 
0.03375 -0.28213 
0.035 -0.0435633 
0.03625 0.179094 
0.0375 0.38514 
0.03875 0.574079 
0.04 0.745603 
0.04125 0.899575 
0.0425 1.03601 
0.04375 1.15506 
0.045 1.25699 
0.04625 1.34218 
0.0475 1.41111 
0.04875 1.46433 
0.05 1.50247 
0.05125 1.52621 
0.0525 1.53629 
0.05375 1.53348 
0.055 1.51859 
0.05625 1.49244 
0.0575 1.4559 
0.05875 1.40981 
0.06 1.35504 
0.06125 1.29244 
0.0625 1.22288 
0.06375 1.14719 
0.065 1.0662 
0.06625 0.980727 
0.0675 0.891551 
0.06875 0.799434 
0.07 0.705113 
0.07125 0.60929 
0.0725 0.512639 
0.07375 0.4158 
0.075 0.319379 
0.07625 0.223946 
0.0775 0.130035 
0.07875 0.0381432 
0.08 -0.0512687 
0.08125 -0.137778 
0.0825 -0.220997 
0.08375 -0.300578 
0.085 -0.376207 
0.08625 -0.447608 
0.0875 -0.514538 
0.08875 -0.576791 
0.09 -0.634193 
0.09125 -0.686604 
0.0925 -0.733914 
0.09375 -0.776044 
0.095 -0.812945 
0.09625 -0.844597 
0.0975 -0.871004 
0.09875 -0.892198 
0.1 -0.908234 
0.10125 -0.91919 
0.1025 -0.925165 
0.10375 -0.926278 
0.105 -0.922667 
0.10625 -0.914487 
0.1075 -0.901907 
0.10875 -0.885113 
0.11 -0.864301 
0.11125 -0.83968 
0.1125 -0.81147 
0.11375 -0.779896 
0.115 -0.745196 
0.11625 -0.707609 
0.1175 -0.667382 
0.11875 -0.624765 
0.12 -0.580009 
0.12125 -0.53337 
0.1225 -0.4851 
0.12375 -0.435454 
0.125 -0.384683 
0.12625 -0.333037 
0.1275 -0.280761 
