# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_17> 
0 0 
0.00125 0.10077 
0.0025 0.204243 
0.00375 0.30823 
0.005 0.410826 
0.00625 0.510389 
0.0075 0.605522 
0.00875 0.695051 
0.01 0.778007 
0.01125 0.853608 
0.0125 0.921244 
0.01375 0.98046 
0.015 1.03094 
0.01625 1.0725 
0.0175 1.10506 
0.01875 1.12865 
0.02 1.1434 
0.02125 1.14949 
0.0225 1.14719 
0.02375 1.13684 
0.025 1.1188 
0.02625 1.09352 
0.0275 1.06143 
0.02875 1.02303 
0.03 0.978836 
0.03125 0.929369 
0.0325 0.875171 
0.03375 0.816786 
0.035 0.754763 
0.03625 0.689648 
0.0375 0.621981 
0.03875 0.552294 
0.04 0.481105 
0.04125 0.40892 
0.0425 0.336227 
0.04375 0.263494 
0.045 0.191168 
0.04625 0.119677 
0.0475 0.0494227 
0.04875 -0.0192183 
0.05 -0.0858931 
0.05125 -0.150276 
0.0525 -0.212066 
0.05375 -0.270991 
0.055 -0.326806 
0.05625 -0.379289 
0.0575 -0.428249 
0.05875 -0.47352 
0.06 -0.51496 
0.06125 -0.552456 
0.0625 -0.585916 
0.06375 -0.615276 
0.065 -0.640492 
0.06625 -0.661544 
0.0675 -0.678434 
0.06875 -0.691185 
0.07 -0.699838 
0.07125 -0.704454 
0.0725 -0.705113 
0.07375 -0.701909 
0.075 -0.694953 
0.07625 -0.68437 
0.0775 -0.670298 
0.07875 -0.652889 
0.08 -0.632303 
0.08125 -0.608713 
0.0825 -0.582298 
0.08375 -0.553247 
0.085 -0.521755 
0.08625 -0.488023 
0.0875 -0.452254 
0.08875 -0.414658 
0.09 -0.375447 
0.09125 -0.334832 
0.0925 -0.293028 
0.09375 -0.250247 
0.095 -0.206703 
0.09625 -0.162605 
0.0975 -0.118161 
0.09875 -0.0735757 
0.1 -0.0290496 
0.10125 0.0152219 
0.1025 0.0590486 
0.10375 0.102246 
0.105 0.144638 
0.10625 0.186052 
0.1075 0.226325 
0.10875 0.265303 
0.11 0.302838 
0.11125 0.338792 
0.1125 0.373036 
0.11375 0.40545 
0.115 0.435922 
0.11625 0.464351 
0.1175 0.490646 
0.11875 0.514726 
0.12 0.536518 
0.12125 0.555962 
0.1225 0.573004 
0.12375 0.587604 
0.125 0.59973 
0.12625 0.609359 
0.1275 0.616479 
0.12875 0.621087 
0.13 0.62319 
0.13125 0.622803 
0.1325 0.61995 
0.13375 0.614665 
0.135 0.606989 
0.13625 0.596972 
0.1375 0.584671 
0.13875 0.570152 
0.14 0.553486 
0.14125 0.534753 
0.1425 0.514037 
0.14375 0.49143 
0.145 0.467028 
0.14625 0.440934 
0.1475 0.413255 
0.14875 0.384102 
0.15 0.35359 
0.15125 0.321838 
0.1525 0.288968 
0.15375 0.255104 
0.155 0.220372 
0.15625 0.184903 
0.1575 0.148824 
0.15875 0.112268 
0.16 0.0753648 
0.16125 0.0382464 
0.1625 0.00104363 
0.16375 -0.0361133 
0.165 -0.0730953 
0.16625 -0.109775 
0.1675 -0.146026 
0.16875 -0.181727 
0.17 -0.216755 
0.17125 -0.250993 
0.1725 -0.284328 
0.17375 -0.316648 
0.175 -0.347847 
0.17625 -0.377823 
0.1775 -0.406477 
0.17875 -0.433717 
0.18 -0.459454 
0.18125 -0.483607 
0.1825 -0.506097 
0.18375 -0.526854 
0.185 -0.545811 
0.18625 -0.56291 
0.1875 -0.578096 
0.18875 -0.591322 
0.19 -0.602549 
0.19125 -0.611741 
0.1925 -0.61887 
0.19375 -0.623917 
0.195 -0.626865 
0.19625 -0.627708 
0.1975 -0.626443 
0.19875 -0.623077 
0.2 -0.617621 
0.20125 -0.610094 
0.2025 -0.60052 
0.20375 -0.588931 
0.205 -0.575364 
0.20625 -0.559863 
0.2075 -0.542477 
0.20875 -0.523261 
0.21 -0.502276 
0.21125 -0.479589 
0.2125 -0.45527 
0.21375 -0.429397 
0.215 -0.40205 
0.21625 -0.373315 
0.2175 -0.343284 
0.21875 -0.312048 
0.22 -0.279707 
0.22125 -0.246362 
0.2225 -0.212117 
0.22375 -0.17708 
0.225 -0.141359 
0.22625 -0.105069 
0.2275 -0.0683218 
0.22875 -0.0312339 
0.23 0.00607789 
0.23125 0.0434958 
0.2325 0.0809014 
0.23375 0.118176 
0.235 0.155201 
0.23625 0.191859 
0.2375 0.228031 
0.23875 0.263603 
0.24 0.298458 
0.24125 0.332484 
0.2425 0.365571 
0.24375 0.397609 
0.245 0.428493 
0.24625 0.45812 
0.2475 0.486392 
0.24875 0.513212 
0.25 0.538489 
0.25125 0.562136 
0.2525 0.584069 
0.25375 0.604212 
0.255 0.62249 
0.25625 0.638837 
0.2575 0.653189 
0.25875 0.665491 
0.26 0.675692 
0.26125 0.683748 
0.2625 0.68962 
0.26375 0.693277 
0.265 0.694692 
0.26625 0.693849 
0.2675 0.690735 
0.26875 0.685345 
0.27 0.677681 
0.27125 0.667752 
0.2725 0.655574 
0.27375 0.641171 
0.275 0.624572 
0.27625 0.605815 
0.2775 0.584944 
0.27875 0.562009 
0.28 0.537069 
0.28125 0.510189 
0.2825 0.481438 
0.28375 0.450895 
0.285 0.418645 
0.28625 0.384776 
0.2875 0.349384 
0.28875 0.312573 
0.29 0.274448 
0.29125 0.235122 
0.2925 0.194713 
0.29375 0.153342 
0.295 0.111136 
0.29625 0.0682258 
0.2975 0.0247448 
0.29875 -0.0191691 
0.3 -0.0633755 
0.30125 -0.107731 
0.3025 -0.152091 
0.30375 -0.196307 
0.305 -0.240231 
0.30625 -0.283714 
0.3075 -0.326606 
0.30875 -0.368756 
0.31 -0.410015 
0.31125 -0.450233 
0.3125 -0.489263 
0.31375 -0.526959 
0.315 -0.563178 
0.31625 -0.597779 
0.3175 -0.630623 
0.31875 -0.661578 
0.32 -0.690513 
0.32125 -0.717303 
0.3225 -0.741828 
0.32375 -0.763974 
0.325 -0.783632 
0.32625 -0.800702 
0.3275 -0.815087 
0.32875 -0.826702 
0.33 -0.835465 
0.33125 -0.841307 
0.3325 -0.844165 
0.33375 -0.843984 
0.335 -0.840721 
0.33625 -0.834342 
0.3375 -0.824822 
0.33875 -0.812148 
0.34 -0.796315 
0.34125 -0.777333 
0.3425 -0.755219 
0.34375 -0.730005 
0.345 -0.701731 
0.34625 -0.67045 
0.3475 -0.636229 
0.34875 -0.599144 
0.35 -0.559283 
0.35125 -0.516748 
0.3525 -0.471651 
0.35375 -0.424116 
0.355 -0.374279 
0.35625 -0.322288 
0.3575 -0.268301 
0.35875 -0.212489 
0.36 -0.155031 
0.36125 -0.0961187 
0.3625 -0.0359536 
0.36375 0.0252538 
0.365 0.0872833 
0.36625 0.149906 
0.3675 0.212886 
0.36875 0.275978 
0.37 0.338931 
0.37125 0.401487 
0.3725 0.463384 
0.37375 0.524354 
0.375 0.584126 
0.37625 0.642425 
0.3775 0.698975 
0.37875 0.753499 
0.38 0.805721 
0.38125 0.855362 
0.3825 0.90215 
0.38375 0.945815 
0.385 0.986089 
0.38625 1.02271 
0.3875 1.05543 
0.38875 1.084 
0.39 1.10819 
0.39125 1.12776 
0.3925 1.14252 
0.39375 1.15225 
0.395 1.15678 
0.39625 1.15594 
0.3975 1.14957 
0.39875 1.13756 
0.4 1.11978 
0.40125 1.09615 
0.4025 1.06661 
0.40375 1.03112 
0.405 0.989658 
0.40625 0.942245 
0.4075 0.888923 
0.40875 0.829764 
0.41 0.764871 
0.41125 0.694382 
