# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_11> 
0 0 
0.00125 0.0149319 
0.0025 0.0296917 
0.00375 0.0442752 
0.005 0.0586721 
0.00625 0.0728672 
0.0075 0.086841 
0.00875 0.10057 
0.01 0.114029 
0.01125 0.127188 
0.0125 0.140017 
0.01375 0.152484 
0.015 0.164557 
0.01625 0.176202 
0.0175 0.187385 
0.01875 0.198074 
0.02 0.208235 
0.02125 0.217838 
0.0225 0.226852 
0.02375 0.235247 
0.025 0.242996 
0.02625 0.250074 
0.0275 0.256456 
0.02875 0.262121 
0.03 0.267049 
0.03125 0.271224 
0.0325 0.27463 
0.03375 0.277256 
0.035 0.27909 
0.03625 0.280127 
0.0375 0.280361 
0.03875 0.279791 
0.04 0.278415 
0.04125 0.276238 
0.0425 0.273265 
0.04375 0.269504 
0.045 0.264964 
0.04625 0.259658 
0.0475 0.253601 
0.04875 0.24681 
0.05 0.239304 
0.05125 0.231105 
0.0525 0.222234 
0.05375 0.212717 
0.055 0.202581 
0.05625 0.191853 
0.0575 0.180564 
0.05875 0.168744 
0.06 0.156426 
0.06125 0.143643 
0.0625 0.13043 
0.06375 0.116822 
0.065 0.102857 
0.06625 0.0885703 
0.0675 0.0740007 
0.06875 0.0591862 
0.07 0.0441654 
0.07125 0.0289772 
0.0725 0.0136606 
0.07375 -0.00174521 
0.075 -0.0172012 
0.07625 -0.0326683 
0.0775 -0.048108 
0.07875 -0.0634819 
0.08 -0.0787521 
0.08125 -0.0938813 
0.0825 -0.108833 
0.08375 -0.12357 
0.085 -0.138059 
0.08625 -0.152263 
0.0875 -0.166151 
0.08875 -0.17969 
0.09 -0.192848 
0.09125 -0.205594 
0.0925 -0.217901 
0.09375 -0.22974 
0.095 -0.241084 
0.09625 -0.251908 
0.0975 -0.26219 
0.09875 -0.271905 
0.1 -0.281034 
0.10125 -0.289557 
0.1025 -0.297456 
0.10375 -0.304714 
0.105 -0.311318 
0.10625 -0.317254 
0.1075 -0.322509 
0.10875 -0.327075 
0.11 -0.330943 
0.11125 -0.334106 
0.1125 -0.336558 
0.11375 -0.338297 
0.115 -0.33932 
0.11625 -0.339627 
0.1175 -0.339219 
0.11875 -0.338098 
0.12 -0.336269 
0.12125 -0.333738 
0.1225 -0.330512 
0.12375 -0.326598 
0.125 -0.322008 
0.12625 -0.316753 
0.1275 -0.310845 
0.12875 -0.304299 
0.13 -0.297129 
0.13125 -0.289353 
0.1325 -0.280988 
0.13375 -0.272052 
0.135 -0.262566 
0.13625 -0.252551 
0.1375 -0.242028 
0.13875 -0.23102 
0.14 -0.219552 
0.14125 -0.207646 
0.1425 -0.19533 
0.14375 -0.182628 
0.145 -0.169567 
0.14625 -0.156175 
0.1475 -0.142479 
0.14875 -0.128507 
0.15 -0.114289 
0.15125 -0.0998522 
0.1525 -0.0852269 
0.15375 -0.0704424 
0.155 -0.0555284 
0.15625 -0.0405147 
0.1575 -0.0254312 
0.15875 -0.0103077 
0.16 0.00482579 
0.16125 0.0199397 
0.1625 0.0350044 
0.16375 0.0499905 
0.165 0.064869 
0.16625 0.0796111 
0.1675 0.0941885 
0.16875 0.108573 
0.17 0.122738 
0.17125 0.136655 
0.1725 0.150299 
0.17375 0.163644 
0.175 0.176664 
0.17625 0.189336 
0.1775 0.201635 
0.17875 0.213539 
0.18 0.225027 
0.18125 0.236075 
0.1825 0.246665 
0.18375 0.256777 
0.185 0.266393 
0.18625 0.275495 
0.1875 0.284067 
0.18875 0.292093 
0.19 0.29956 
0.19125 0.306454 
0.1925 0.312762 
0.19375 0.318475 
0.195 0.323582 
0.19625 0.328075 
0.1975 0.331945 
0.19875 0.335187 
0.2 0.337796 
0.20125 0.339767 
0.2025 0.341097 
0.20375 0.341786 
0.205 0.341832 
0.20625 0.341236 
0.2075 0.34 
0.20875 0.338128 
0.21 0.335623 
0.21125 0.332491 
0.2125 0.328738 
0.21375 0.324373 
0.215 0.319403 
0.21625 0.313838 
0.2175 0.30769 
0.21875 0.30097 
0.22 0.293692 
0.22125 0.285869 
0.2225 0.277516 
0.22375 0.268649 
0.225 0.259285 
0.22625 0.249442 
0.2275 0.239137 
0.22875 0.228391 
0.23 0.217223 
0.23125 0.205654 
0.2325 0.193706 
0.23375 0.181401 
0.235 0.168762 
0.23625 0.155812 
0.2375 0.142575 
0.23875 0.129076 
0.24 0.115339 
0.24125 0.10139 
0.2425 0.0872541 
0.24375 0.0729581 
0.245 0.0585281 
0.24625 0.0439904 
0.2475 0.0293719 
0.24875 0.0146995 
0.25 1.8683e-15 
0.25125 -0.0146995 
0.2525 -0.0293719 
0.25375 -0.0439904 
0.255 -0.0585281 
0.25625 -0.0729581 
0.2575 -0.0872541 
0.25875 -0.10139 
0.26 -0.115339 
0.26125 -0.129076 
0.2625 -0.142575 
0.26375 -0.155812 
0.265 -0.168762 
0.26625 -0.181401 
0.2675 -0.193706 
0.26875 -0.205654 
0.27 -0.217223 
0.27125 -0.228391 
0.2725 -0.239137 
0.27375 -0.249442 
0.275 -0.259285 
0.27625 -0.268649 
0.2775 -0.277516 
0.27875 -0.285869 
0.28 -0.293692 
0.28125 -0.30097 
0.2825 -0.30769 
0.28375 -0.313838 
0.285 -0.319403 
0.28625 -0.324373 
0.2875 -0.328738 
0.28875 -0.332491 
0.29 -0.335623 
0.29125 -0.338128 
0.2925 -0.34 
0.29375 -0.341236 
0.295 -0.341832 
0.29625 -0.341786 
0.2975 -0.341097 
0.29875 -0.339767 
