# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_2> 
0 0 
0.00125 -0.00411251 
0.0025 -0.00821768 
0.00375 -0.0123149 
0.005 -0.0164035 
0.00625 -0.020483 
0.0075 -0.0245528 
0.00875 -0.0286122 
0.01 -0.0326607 
0.01125 -0.0366978 
0.0125 -0.0407228 
0.01375 -0.0447353 
0.015 -0.0487347 
0.01625 -0.0527204 
0.0175 -0.056692 
0.01875 -0.0606489 
0.02 -0.0645907 
0.02125 -0.0685167 
0.0225 -0.0724267 
0.02375 -0.0763199 
0.025 -0.0801961 
0.02625 -0.0840548 
0.0275 -0.0878954 
0.02875 -0.0917176 
0.03 -0.095521 
0.03125 -0.099305 
0.0325 -0.103069 
0.03375 -0.106813 
0.035 -0.110537 
0.03625 -0.11424 
0.0375 -0.117921 
0.03875 -0.121581 
0.04 -0.125219 
0.04125 -0.128834 
0.0425 -0.132427 
0.04375 -0.135997 
0.045 -0.139543 
0.04625 -0.143065 
0.0475 -0.146564 
0.04875 -0.150037 
0.05 -0.153487 
0.05125 -0.156911 
0.0525 -0.16031 
0.05375 -0.163684 
0.055 -0.167031 
0.05625 -0.170353 
0.0575 -0.173648 
0.05875 -0.176916 
0.06 -0.180158 
0.06125 -0.183372 
0.0625 -0.186559 
0.06375 -0.189719 
0.065 -0.19285 
0.06625 -0.195954 
0.0675 -0.199029 
0.06875 -0.202075 
0.07 -0.205093 
0.07125 -0.208082 
0.0725 -0.211042 
0.07375 -0.213972 
0.075 -0.216873 
0.07625 -0.219744 
0.0775 -0.222585 
0.07875 -0.225396 
0.08 -0.228177 
0.08125 -0.230927 
0.0825 -0.233646 
0.08375 -0.236335 
0.085 -0.238993 
0.08625 -0.24162 
0.0875 -0.244215 
0.08875 -0.246779 
0.09 -0.249311 
0.09125 -0.251812 
0.0925 -0.254281 
0.09375 -0.256718 
0.095 -0.259122 
0.09625 -0.261494 
0.0975 -0.263834 
0.09875 -0.266142 
0.1 -0.268416 
0.10125 -0.270658 
0.1025 -0.272868 
0.10375 -0.275044 
0.105 -0.277186 
0.10625 -0.279296 
0.1075 -0.281373 
0.10875 -0.283415 
0.11 -0.285425 
0.11125 -0.287401 
0.1125 -0.289343 
0.11375 -0.291251 
0.115 -0.293125 
0.11625 -0.294965 
0.1175 -0.296772 
0.11875 -0.298544 
0.12 -0.300281 
0.12125 -0.301985 
0.1225 -0.303654 
0.12375 -0.305289 
0.125 -0.306889 
0.12625 -0.308454 
0.1275 -0.309985 
0.12875 -0.311481 
0.13 -0.312942 
0.13125 -0.314368 
0.1325 -0.31576 
0.13375 -0.317116 
0.135 -0.318438 
0.13625 -0.319724 
0.1375 -0.320976 
0.13875 -0.322192 
0.14 -0.323373 
0.14125 -0.324519 
0.1425 -0.325629 
0.14375 -0.326704 
0.145 -0.327744 
0.14625 -0.328749 
0.1475 -0.329718 
0.14875 -0.330652 
0.15 -0.331551 
0.15125 -0.332414 
0.1525 -0.333241 
0.15375 -0.334034 
0.155 -0.33479 
0.15625 -0.335512 
0.1575 -0.336198 
0.15875 -0.336848 
0.16 -0.337463 
0.16125 -0.338042 
0.1625 -0.338587 
0.16375 -0.339095 
0.165 -0.339568 
0.16625 -0.340006 
