0 0.19553
1 6.10581
2 18.4344
3 76.7927
4 143.738
5 355.165
6 552.849
7 1070.57
8 1509.91
9 2538.44
10 3365.98
11 5156.54
12 6550.76
13 9527.3
14 11638
15 14335.3
16 17709.1
17 38231.3
18 39097.3
19 39922.3
20 101291
