# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_14> 
0 0 
0.00125 -0.0501218 
0.0025 -0.130825 
0.00375 -0.236302 
0.005 -0.361289 
0.00625 -0.501034 
0.0075 -0.65126 
0.00875 -0.80814 
0.01 -0.968264 
0.01125 -1.12861 
0.0125 -1.28653 
0.01375 -1.4397 
0.015 -1.58612 
0.01625 -1.72408 
0.0175 -1.85212 
0.01875 -1.96907 
0.02 -2.07395 
0.02125 -2.16601 
0.0225 -2.24468 
0.02375 -2.30958 
0.025 -2.36048 
0.02625 -2.39729 
0.0275 -2.42007 
0.02875 -2.42897 
0.03 -2.42428 
0.03125 -2.40634 
0.0325 -2.37561 
0.03375 -2.3326 
0.035 -2.27789 
0.03625 -2.21211 
0.0375 -2.13594 
0.03875 -2.05008 
0.04 -1.95527 
0.04125 -1.85227 
0.0425 -1.74187 
0.04375 -1.62485 
0.045 -1.50199 
0.04625 -1.3741 
0.0475 -1.24195 
0.04875 -1.10633 
0.05 -0.967986 
0.05125 -0.827679 
0.0525 -0.686132 
0.05375 -0.544051 
0.055 -0.402119 
0.05625 -0.260989 
0.0575 -0.121288 
0.05875 0.0163863 
0.06 0.15147 
0.06125 0.283429 
0.0625 0.411765 
0.06375 0.536011 
0.065 0.655736 
0.06625 0.770544 
0.0675 0.880071 
0.06875 0.983993 
0.07 1.08201 
0.07125 1.17388 
0.0725 1.25936 
0.07375 1.33828 
0.075 1.41046 
0.07625 1.47579 
0.0775 1.53417 
0.07875 1.58554 
0.08 1.62985 
0.08125 1.66712 
0.0825 1.69735 
0.08375 1.72059 
0.085 1.73693 
0.08625 1.74644 
0.0875 1.74926 
0.08875 1.74552 
0.09 1.73538 
0.09125 1.71902 
0.0925 1.69664 
0.09375 1.66846 
0.095 1.63469 
0.09625 1.59558 
0.0975 1.55139 
0.09875 1.50238 
0.1 1.44882 
0.10125 1.391 
0.1025 1.3292 
0.10375 1.26373 
0.105 1.19489 
0.10625 1.12298 
0.1075 1.04832 
0.10875 0.971202 
0.11 0.891949 
0.11125 0.810869 
0.1125 0.72827 
0.11375 0.64446 
0.115 0.559743 
0.11625 0.474417 
0.1175 0.388777 
0.11875 0.303112 
0.12 0.217705 
0.12125 0.132832 
0.1225 0.0487592 
0.12375 -0.0342528 
0.125 -0.115954 
0.12625 -0.196103 
0.1275 -0.274468 
0.12875 -0.35083 
0.13 -0.424978 
0.13125 -0.496713 
0.1325 -0.565847 
0.13375 -0.632206 
0.135 -0.695624 
0.13625 -0.75595 
0.1375 -0.813046 
0.13875 -0.866783 
0.14 -0.917048 
0.14125 -0.963739 
0.1425 -1.00677 
0.14375 -1.04605 
0.145 -1.08153 
0.14625 -1.11316 
0.1475 -1.14089 
0.14875 -1.16469 
0.15 -1.18456 
0.15125 -1.20048 
0.1525 -1.21247 
0.15375 -1.22054 
0.155 -1.22473 
0.15625 -1.22507 
0.1575 -1.22162 
0.15875 -1.21444 
0.16 -1.2036 
0.16125 -1.18918 
0.1625 -1.17126 
0.16375 -1.14996 
0.165 -1.12537 
0.16625 -1.09762 
0.1675 -1.06681 
0.16875 -1.03308 
0.17 -0.996559 
0.17125 -0.957396 
0.1725 -0.915733 
0.17375 -0.87172 
0.175 -0.825513 
0.17625 -0.777273 
0.1775 -0.727161 
0.17875 -0.675345 
0.18 -0.621992 
0.18125 -0.567275 
0.1825 -0.511365 
0.18375 -0.454436 
0.185 -0.396662 
0.18625 -0.338219 
0.1875 -0.27928 
0.18875 -0.220019 
0.19 -0.160609 
0.19125 -0.101221 
0.1925 -0.0420242 
0.19375 0.016815 
0.195 0.0751324 
0.19625 0.132767 
0.1975 0.189562 
0.19875 0.245364 
0.2 0.300023 
0.20125 0.353394 
0.2025 0.405339 
0.20375 0.455723 
0.205 0.504415 
0.20625 0.551294 
0.2075 0.596241 
0.20875 0.639145 
0.21 0.679902 
0.21125 0.718414 
0.2125 0.754589 
0.21375 0.788342 
0.215 0.819598 
0.21625 0.848285 
0.2175 0.874341 
0.21875 0.897712 
0.22 0.918349 
0.22125 0.936213 
0.2225 0.951272 
0.22375 0.963501 
0.225 0.972882 
0.22625 0.979407 
0.2275 0.983074 
0.22875 0.983889 
0.23 0.981865 
0.23125 0.977023 
0.2325 0.969391 
0.23375 0.959005 
0.235 0.945906 
0.23625 0.930144 
0.2375 0.911775 
0.23875 0.890862 
0.24 0.867474 
0.24125 0.841686 
0.2425 0.813579 
0.24375 0.78324 
0.245 0.750762 
0.24625 0.716242 
0.2475 0.679784 
0.24875 0.641494 
0.25 0.601484 
0.25125 0.55987 
0.2525 0.516773 
0.25375 0.472315 
0.255 0.426623 
0.25625 0.379826 
0.2575 0.332057 
0.25875 0.28345 
0.26 0.234141 
0.26125 0.184267 
0.2625 0.133968 
0.26375 0.0833833 
0.265 0.0326531 
0.26625 -0.0180821 
0.2675 -0.0686818 
0.26875 -0.119006 
0.27 -0.168917 
0.27125 -0.218276 
0.2725 -0.266947 
0.27375 -0.314796 
0.275 -0.36169 
0.27625 -0.407501 
0.2775 -0.452102 
0.27875 -0.495369 
0.28 -0.537182 
0.28125 -0.577425 
0.2825 -0.615987 
0.28375 -0.652759 
0.285 -0.687638 
0.28625 -0.720527 
0.2875 -0.751332 
0.28875 -0.779967 
0.29 -0.806347 
0.29125 -0.830399 
0.2925 -0.852052 
0.29375 -0.871242 
0.295 -0.887911 
0.29625 -0.90201 
0.2975 -0.913493 
0.29875 -0.922325 
0.3 -0.928475 
0.30125 -0.931919 
0.3025 -0.932642 
0.30375 -0.930636 
0.305 -0.925899 
0.30625 -0.918438 
0.3075 -0.908265 
0.30875 -0.895402 
0.31 -0.879876 
0.31125 -0.861724 
0.3125 -0.840988 
0.31375 -0.817718 
0.315 -0.791971 
0.31625 -0.763811 
0.3175 -0.733309 
0.31875 -0.700544 
0.32 -0.665599 
0.32125 -0.628566 
0.3225 -0.58954 
0.32375 -0.548627 
0.325 -0.505934 
0.32625 -0.461576 
0.3275 -0.415672 
0.32875 -0.368349 
0.33 -0.319735 
0.33125 -0.269964 
0.3325 -0.219176 
0.33375 -0.167512 
0.335 -0.115118 
0.33625 -0.062143 
0.3375 -0.00873812 
0.33875 0.0449423 
0.34 0.0987421 
0.34125 0.152504 
0.3425 0.206068 
0.34375 0.259275 
0.345 0.311966 
0.34625 0.363979 
0.3475 0.415155 
0.34875 0.465336 
0.35 0.514363 
0.35125 0.562082 
0.3525 0.608339 
0.35375 0.652983 
0.355 0.695866 
0.35625 0.736845 
0.3575 0.775779 
0.35875 0.812534 
0.36 0.846977 
0.36125 0.878984 
0.3625 0.908436 
0.36375 0.935218 
0.365 0.959223 
0.36625 0.980353 
0.3675 0.998514 
0.36875 1.01362 
0.37 1.0256 
0.37125 1.03438 
0.3725 1.0399 
0.37375 1.04211 
0.375 1.04097 
0.37625 1.03645 
0.3775 1.02852 
0.37875 1.01718 
0.38 1.00243 
0.38125 0.984267 
0.3825 0.96272 
0.38375 0.937816 
0.385 0.909599 
0.38625 0.87812 
0.3875 0.843444 
0.38875 0.805646 
0.39 0.76481 
0.39125 0.721035 
0.3925 0.674428 
0.39375 0.625108 
0.395 0.573204 
0.39625 0.518856 
0.3975 0.462213 
0.39875 0.403436 
0.4 0.342695 
0.40125 0.280169 
0.4025 0.216045 
0.40375 0.150522 
0.405 0.0838031 
0.40625 0.016102 
0.4075 -0.0523617 
0.40875 -0.121361 
0.41 -0.190664 
0.41125 -0.260033 
0.4125 -0.329224 
0.41375 -0.397991 
0.415 -0.466083 
0.41625 -0.533248 
0.4175 -0.599232 
0.41875 -0.663779 
0.42 -0.726634 
0.42125 -0.787542 
0.4225 -0.84625 
0.42375 -0.902509 
0.425 -0.956072 
0.42625 -1.0067 
0.4275 -1.05415 
0.42875 -1.0982 
0.43 -1.13863 
0.43125 -1.17522 
0.4325 -1.20777 
0.43375 -1.23609 
0.435 -1.26 
0.43625 -1.27934 
0.4375 -1.29395 
0.43875 -1.30369 
0.44 -1.30845 
0.44125 -1.30812 
0.4425 -1.30262 
0.44375 -1.29188 
0.445 -1.27586 
0.44625 -1.25453 
0.4475 -1.2279 
0.44875 -1.19597 
0.45 -1.15881 
0.45125 -1.11646 
0.4525 -1.06904 
0.45375 -1.01666 
0.455 -0.95945 
0.45625 -0.897597 
0.4575 -0.831292 
0.45875 -0.760757 
0.46 -0.68624 
0.46125 -0.608017 
0.4625 -0.526388 
0.46375 -0.441678 
0.465 -0.354236 
0.46625 -0.264435 
0.4675 -0.172672 
0.46875 -0.0793636 
0.47 0.0150546 
0.47125 0.110128 
0.4725 0.205385 
0.47375 0.300344 
0.475 0.394507 
0.47625 0.487373 
0.4775 0.578432 
